,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,challange,in_player_num,in_player_name,out_player_num,out_player_name
0,20221204,東レ,埼玉上尾,0,0,*,*,サーブ,4,小川,0,1,2835,,,,,,,
1,20221204,東レ,埼玉上尾,0,0,*,a,レシーブ成功(優),19,仁井田,1,1,2835,,,,,,,
2,20221204,東レ,埼玉上尾,0,0,*,a,アタック成功,22,目黒,1,1,2835,,,,,,,
3,20221204,東レ,埼玉上尾,0,1,a,a,,,,1,1,2835,得点,,,,,,
4,20221204,東レ,埼玉上尾,0,1,a,a,サーブ,22,目黒,0,1,2835,,,,,,,
5,20221204,東レ,埼玉上尾,0,1,a,*,レシーブ成功(優),14,西川,1,1,2835,,,,,,,
6,20221204,東レ,埼玉上尾,0,1,a,*,アタック,14,西川,1,1,2835,,,,,,,
7,20221204,東レ,埼玉上尾,0,1,a,*,アタック成功,10,石川,2,1,2835,,,,,,,
8,20221204,東レ,埼玉上尾,1,1,*,*,,,,2,1,2835,得点,,,,,,
9,20221204,東レ,埼玉上尾,1,1,*,*,サーブ,14,西川,0,1,2835,,,,,,,
10,20221204,東レ,埼玉上尾,1,1,*,a,レシーブ成功(優),12,岩澤,1,1,2835,,,,,,,
11,20221204,東レ,埼玉上尾,1,1,*,a,アタック,11,青柳,1,1,2835,,,,,,,
12,20221204,東レ,埼玉上尾,1,1,*,*,アタック成功,10,石川,2,1,2835,,,,,,,
13,20221204,東レ,埼玉上尾,2,1,*,*,,,,2,1,2835,得点,,,,,,
14,20221204,東レ,埼玉上尾,2,1,*,*,サーブ,14,西川,0,1,2835,,,,,,,
15,20221204,東レ,埼玉上尾,2,1,*,a,レシーブ失敗,12,岩澤,1,1,2835,,,,,,,
16,20221204,東レ,埼玉上尾,2,1,*,*,アタック,7,クラン,1,1,2835,,,,,,,
17,20221204,東レ,埼玉上尾,2,1,*,a,アタック,10,佐藤,2,1,2835,,,,,,,
18,20221204,東レ,埼玉上尾,2,1,*,*,アタック失敗,7,クラン,3,1,2835,,,,,,,
19,20221204,東レ,埼玉上尾,2,2,a,a,,,,3,1,2835,得点,,,,,,
20,20221204,東レ,埼玉上尾,2,2,a,a,サーブ,11,青柳,0,1,2835,,,,,,,
21,20221204,東レ,埼玉上尾,2,2,a,*,レシーブ成功(優),9,水杉,1,1,2835,,,,,,,
22,20221204,東レ,埼玉上尾,2,2,a,*,アタック成功,10,石川,1,1,2835,,,,,,,
23,20221204,東レ,埼玉上尾,3,2,*,*,,,,1,1,2835,得点,,,,,,
24,20221204,東レ,埼玉上尾,3,2,*,*,サーブ,10,石川,0,1,2835,,,,,,,
25,20221204,東レ,埼玉上尾,3,2,*,a,レシーブ成功(優),12,岩澤,1,1,2835,,,,,,,
26,20221204,東レ,埼玉上尾,3,2,*,a,アタック成功,3,サンティアゴ,1,1,2835,,,,,,,
27,20221204,東レ,埼玉上尾,3,3,a,a,,,,1,1,2835,得点,,,,,,
28,20221204,東レ,埼玉上尾,3,3,a,a,サーブ,19,仁井田,0,1,2835,,,,,,,
29,20221204,東レ,埼玉上尾,3,3,a,*,レシーブ成功(優),10,石川,1,1,2835,,,,,,,
30,20221204,東レ,埼玉上尾,3,3,a,*,アタック,1,井上,1,1,2835,,,,,,,
31,20221204,東レ,埼玉上尾,3,3,a,*,アタック,7,クラン,2,1,2835,,,,,,,
32,20221204,東レ,埼玉上尾,3,3,a,a,アタック,10,佐藤,3,1,2835,,,,,,,
33,20221204,東レ,埼玉上尾,3,3,a,*,アタック,7,クラン,4,1,2835,,,,,,,
34,20221204,東レ,埼玉上尾,3,3,a,a,アタック,10,佐藤,5,1,2835,,,,,,,
35,20221204,東レ,埼玉上尾,3,3,a,*,アタック,7,クラン,6,1,2835,,,,,,,
36,20221204,東レ,埼玉上尾,3,3,a,*,アタック失敗,10,石川,7,1,2835,,,,,,,
37,20221204,東レ,埼玉上尾,3,4,a,a,,,,7,1,2835,得点,,,,,,
38,20221204,東レ,埼玉上尾,3,4,a,a,サーブ,19,仁井田,0,1,2835,,,,,,,
39,20221204,東レ,埼玉上尾,3,4,a,*,レシーブ失敗,14,西川,1,1,2835,,,,,,,
40,20221204,東レ,埼玉上尾,3,4,a,*,アタック,7,クラン,1,1,2835,,,,,,,
41,20221204,東レ,埼玉上尾,3,4,a,*,アタック,10,石川,2,1,2835,,,,,,,
42,20221204,東レ,埼玉上尾,3,4,a,a,アタック成功,10,佐藤,3,1,2835,,,,,,,
43,20221204,東レ,埼玉上尾,3,5,a,a,,,,3,1,2835,得点,,,,,,
44,20221204,東レ,埼玉上尾,3,5,a,a,サーブ,19,仁井田,0,1,2835,,,,,,,
