,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230226,JT,埼玉上尾,0,0,*,*,サーブ,8,籾井,0,1,2924,,,,,,,
1,20230226,JT,埼玉上尾,0,0,*,a,レシーブ成功(優),4,イヴェギン,1,1,2924,,,,,,,
2,20230226,JT,埼玉上尾,0,0,*,a,アタック成功,26,コクラム,1,1,2924,,,,,,,
3,20230226,JT,埼玉上尾,0,1,a,a,,,,1,1,2924,得点,,,,,,
4,20230226,JT,埼玉上尾,0,1,a,a,サーブ,4,イヴェギン,0,1,2924,,,,,,,
5,20230226,JT,埼玉上尾,0,1,a,*,レシーブ失敗,16,井上,1,1,2924,,,,,,,
6,20230226,JT,埼玉上尾,0,1,a,*,アタック,25,ロウ,1,1,2924,,,,,,,
7,20230226,JT,埼玉上尾,0,1,a,a,アタック,7,中村,2,1,2924,,,,,,,
8,20230226,JT,埼玉上尾,0,1,a,*,アタック成功,7,タットダオ,3,1,2924,,,,,,,
9,20230226,JT,埼玉上尾,1,1,*,*,,,,3,1,2924,得点,,,,,,
10,20230226,JT,埼玉上尾,1,1,*,*,サーブ,6,田中,0,1,2924,,,,,,,
11,20230226,JT,埼玉上尾,1,1,*,a,レシーブ成功(優),4,イヴェギン,1,1,2924,,,,,,,
12,20230226,JT,埼玉上尾,1,1,*,a,アタック,26,コクラム,1,1,2924,,,,,,,
13,20230226,JT,埼玉上尾,1,1,*,*,アタック成功,25,ロウ,2,1,2924,,,,,,,
14,20230226,JT,埼玉上尾,2,1,*,*,,,,2,1,2924,得点,,,,,,
15,20230226,JT,埼玉上尾,2,1,*,*,サーブミス,6,田中,0,1,2924,,,,,,,
16,20230226,JT,埼玉上尾,2,2,a,a,,,,0,1,2924,得点,,,,,,
17,20230226,JT,埼玉上尾,2,2,a,a,サーブ,7,中村,0,1,2924,,,,,,,
18,20230226,JT,埼玉上尾,2,2,a,*,レシーブ成功(優),6,田中,1,1,2924,,,,,,,
19,20230226,JT,埼玉上尾,2,2,a,*,アタック成功,25,ロウ,1,1,2924,,,,,,,
20,20230226,JT,埼玉上尾,3,2,*,*,,,,1,1,2924,得点,,,,,,
21,20230226,JT,埼玉上尾,3,2,*,*,サーブ,7,タットダオ,0,1,2924,,,,,,,
22,20230226,JT,埼玉上尾,3,2,*,a,レシーブ成功(良),4,イヴェギン,1,1,2924,,,,,,,
23,20230226,JT,埼玉上尾,3,2,*,a,アタック,26,コクラム,1,1,2924,,,,,,,
24,20230226,JT,埼玉上尾,3,2,*,a,アタック,10,山口,2,1,2924,,,,,,,
25,20230226,JT,埼玉上尾,3,2,*,*,アタック,25,ロウ,3,1,2924,,,,,,,
26,20230226,JT,埼玉上尾,3,2,*,a,アタック成功,3,高橋,4,1,2924,,,,,,,
27,20230226,JT,埼玉上尾,3,3,a,a,,,,4,1,2924,得点,,,,,,
28,20230226,JT,埼玉上尾,3,3,a,a,サーブ,26,コクラム,0,1,2924,,,,,,,
29,20230226,JT,埼玉上尾,3,3,a,*,レシーブ失敗,6,田中,1,1,2924,,,,,,,
30,20230226,JT,埼玉上尾,3,3,a,a,アタック成功,10,山口,1,1,2924,,,,,,,
31,20230226,JT,埼玉上尾,3,4,a,a,,,,1,1,2924,得点,,,,,,
32,20230226,JT,埼玉上尾,3,4,a,a,サーブ,26,コクラム,0,1,2924,,,,,,,
33,20230226,JT,埼玉上尾,3,4,a,*,レシーブ成功(優),6,田中,1,1,2924,,,,,,,
34,20230226,JT,埼玉上尾,3,4,a,*,アタック,2,林,1,1,2924,,,,,,,
35,20230226,JT,埼玉上尾,3,4,a,a,ブロック成功,11,安田,2,1,2924,,,,,,,
36,20230226,JT,埼玉上尾,3,5,a,a,,,,2,1,2924,得点,,,,,,
37,20230226,JT,埼玉上尾,3,5,a,a,サーブ,26,コクラム,0,1,2924,,,,,,,
38,20230226,JT,埼玉上尾,3,5,a,*,レシーブ失敗,6,田中,1,1,2924,,,,,,,
39,20230226,JT,埼玉上尾,3,5,a,*,アタック,2,林,1,1,2924,,,,,,,
40,20230226,JT,埼玉上尾,3,5,a,a,アタック,3,高橋,2,1,2924,,,,,,,
41,20230226,JT,埼玉上尾,3,5,a,*,アタック,2,林,3,1,2924,,,,,,,
42,20230226,JT,埼玉上尾,3,5,a,a,アタック,3,高橋,4,1,2924,,,,,,,
43,20230226,JT,埼玉上尾,3,5,a,*,アタック成功,25,ロウ,5,1,2924,,,,,,,
44,20230226,JT,埼玉上尾,4,5,*,*,,,,5,1,2924,得点,,,,,,
45,20230226,JT,埼玉上尾,4,5,*,*,サーブ,25,ロウ,0,1,2924,,,,,,,
46,20230226,JT,埼玉上尾,4,5,*,a,レシーブ成功(良),19,福本,1,1,2924,,,,,,,
47,20230226,JT,埼玉上尾,4,5,*,a,アタック,3,高橋,1,1,2924,,,,,,,
48,20230226,JT,埼玉上尾,4,5,*,a,アタック成功,10,山口,2,1,2924,,,,,,,
49,20230226,JT,埼玉上尾,4,6,a,a,,,,2,1,2924,得点,,,,,,
50,20230226,JT,埼玉上尾,4,6,a,a,サーブ,3,高橋,0,1,2924,,,,,,,
51,20230226,JT,埼玉上尾,4,6,a,*,レシーブ成功(良),6,田中,1,1,2924,,,,,,,
52,20230226,JT,埼玉上尾,4,6,a,*,アタック成功,25,ロウ,1,1,2924,,,,,,,
