,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221126,岡山,トヨタ車体,0,0,*,a,サーブ,1,鴫原,0,1,2817,,,,,,,
1,20221126,岡山,トヨタ車体,0,0,*,*,レシーブ成功(良),2,佐伯,1,1,2817,,,,,,,
2,20221126,岡山,トヨタ車体,0,0,*,*,アタック,28,川島,1,1,2817,,,,,,,
3,20221126,岡山,トヨタ車体,0,0,*,*,アタック成功,2,佐伯,2,1,2817,,,,,,,
4,20221126,岡山,トヨタ車体,1,0,*,*,,,,2,1,2817,得点,,,,,,
5,20221126,岡山,トヨタ車体,1,0,*,*,サーブ,28,川島,0,1,2817,,,,,,,
6,20221126,岡山,トヨタ車体,1,0,*,a,レシーブ成功(良),16,大川,1,1,2817,,,,,,,
7,20221126,岡山,トヨタ車体,1,0,*,a,アタック,9,ダニエル,1,1,2817,,,,,,,
8,20221126,岡山,トヨタ車体,1,0,*,*,アタック,7,タナッチャ,2,1,2817,,,,,,,
9,20221126,岡山,トヨタ車体,1,0,*,a,アタック,5,周田,3,1,2817,,,,,,,
10,20221126,岡山,トヨタ車体,1,0,*,*,アタック,7,タナッチャ,4,1,2817,,,,,,,
11,20221126,岡山,トヨタ車体,1,0,*,a,ブロック成功,16,大川,5,1,2817,,,,,,,
12,20221126,岡山,トヨタ車体,1,1,a,a,,,,5,1,2817,得点,,,,,,
13,20221126,岡山,トヨタ車体,1,1,a,a,サーブ,5,周田,0,1,2817,,,,,,,
14,20221126,岡山,トヨタ車体,1,1,a,*,レシーブ成功(優),2,佐伯,1,1,2817,,,,,,,
15,20221126,岡山,トヨタ車体,1,1,a,*,アタック,7,タナッチャ,1,1,2817,,,,,,,
16,20221126,岡山,トヨタ車体,1,1,a,a,アタック,16,大川,2,1,2817,,,,,,,
17,20221126,岡山,トヨタ車体,1,1,a,a,アタック,16,大川,3,1,2817,,,,,,,
18,20221126,岡山,トヨタ車体,1,1,a,*,アタック,7,タナッチャ,4,1,2817,,,,,,,
19,20221126,岡山,トヨタ車体,1,1,a,a,アタック成功,16,大川,5,1,2817,,,,,,,
20,20221126,岡山,トヨタ車体,1,2,a,a,,,,5,1,2817,得点,,,,,,
21,20221126,岡山,トヨタ車体,1,2,a,a,サーブ,5,周田,0,1,2817,,,,,,,
22,20221126,岡山,トヨタ車体,1,2,a,*,レシーブ成功(優),2,佐伯,1,1,2817,,,,,,,
23,20221126,岡山,トヨタ車体,1,2,a,*,アタック,2,佐伯,1,1,2817,,,,,,,
24,20221126,岡山,トヨタ車体,1,2,a,a,アタック,9,ダニエル,2,1,2817,,,,,,,
25,20221126,岡山,トヨタ車体,1,2,a,*,アタック成功,2,佐伯,3,1,2817,,,,,,,
26,20221126,岡山,トヨタ車体,2,2,*,*,,,,3,1,2817,得点,,,,,,
27,20221126,岡山,トヨタ車体,2,2,*,*,サーブミス,7,タナッチャ,0,1,2817,,,,,,,
28,20221126,岡山,トヨタ車体,2,3,a,a,,,,0,1,2817,得点,,,,,,
29,20221126,岡山,トヨタ車体,2,3,a,a,サーブ,9,ダニエル,0,1,2817,,,,,,,
30,20221126,岡山,トヨタ車体,2,3,a,*,レシーブ成功(優),2,佐伯,1,1,2817,,,,,,,
31,20221126,岡山,トヨタ車体,2,3,a,*,アタック成功,24,付,1,1,2817,,,,,,,
