,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230129,PFU,姫路,0,0,*,a,サーブ,11,安田,0,1,2883,,,,,,,
1,20230129,PFU,姫路,0,0,*,*,レシーブ成功(優),9,水杉,1,1,2883,,,,,,,
2,20230129,PFU,姫路,0,0,*,*,アタック成功,10,石川,1,1,2883,,,,,,,
3,20230129,PFU,姫路,1,0,*,*,,,,1,1,2883,得点,,,,,,
4,20230129,PFU,姫路,1,0,*,*,サーブ,11,野呂,0,1,2883,,,,,,,
5,20230129,PFU,姫路,1,0,*,a,レシーブ成功(優),4,イヴェギン,1,1,2883,,,,,,,
6,20230129,PFU,姫路,1,0,*,a,アタック,26,コクラム,1,1,2883,,,,,,,
7,20230129,PFU,姫路,1,0,*,a,アタック,4,イヴェギン,2,1,2883,,,,,,,
8,20230129,PFU,姫路,1,0,*,a,アタック成功,26,コクラム,3,1,2883,,,,,,,
9,20230129,PFU,姫路,1,1,a,a,,,,3,1,2883,得点,,,,,,
10,20230129,PFU,姫路,1,1,a,a,サーブ,4,イヴェギン,0,1,2883,,,,,,,
11,20230129,PFU,姫路,1,1,a,*,レシーブ成功(良),9,水杉,1,1,2883,,,,,,,
12,20230129,PFU,姫路,1,1,a,*,アタック,10,石川,1,1,2883,,,,,,,
13,20230129,PFU,姫路,1,1,a,a,アタック,15,戸部,2,1,2883,,,,,,,
14,20230129,PFU,姫路,1,1,a,*,アタック成功,7,クラン,3,1,2883,,,,,,,
15,20230129,PFU,姫路,2,1,*,*,,,,3,1,2883,得点,,,,,,
16,20230129,PFU,姫路,2,1,*,*,サーブ,10,石川,0,1,2883,,,,,,,
17,20230129,PFU,姫路,2,1,*,a,レシーブ成功(良),3,高橋,1,1,2883,,,,,,,
18,20230129,PFU,姫路,2,1,*,a,アタック,15,戸部,1,1,2883,,,,,,,
19,20230129,PFU,姫路,2,1,*,*,アタック,4,小川,2,1,2883,,,,,,,
20,20230129,PFU,姫路,2,1,*,a,アタック,3,高橋,3,1,2883,,,,,,,
21,20230129,PFU,姫路,2,1,*,*,アタック,10,石川,4,1,2883,,,,,,,
22,20230129,PFU,姫路,2,1,*,a,アタック成功,26,コクラム,5,1,2883,,,,,,,
23,20230129,PFU,姫路,2,2,a,a,,,,5,1,2883,得点,,,,,,
24,20230129,PFU,姫路,2,2,a,a,サービスエース,15,戸部,0,1,2883,,,,,,,
25,20230129,PFU,姫路,2,2,a,*,レシーブ失敗,11,野呂,0,1,2883,,,,,,,
26,20230129,PFU,姫路,2,3,a,a,,,,0,1,2883,得点,,,,,,
27,20230129,PFU,姫路,2,3,a,a,サーブ,15,戸部,0,1,2883,,,,,,,
28,20230129,PFU,姫路,2,3,a,*,レシーブ成功(優),11,野呂,1,1,2883,,,,,,,
29,20230129,PFU,姫路,2,3,a,*,アタック,4,小川,1,1,2883,,,,,,,
30,20230129,PFU,姫路,2,3,a,a,アタック,10,山口,2,1,2883,,,,,,,
31,20230129,PFU,姫路,2,3,a,*,アタック,7,クラン,3,1,2883,,,,,,,
32,20230129,PFU,姫路,2,3,a,*,アタック,7,クラン,4,1,2883,,,,,,,
33,20230129,PFU,姫路,2,3,a,a,その他ミス,15,戸部,5,1,2883,,,,,,,
34,20230129,PFU,姫路,3,3,*,*,,,,5,1,2883,得点,,,,,,
35,20230129,PFU,姫路,3,3,*,*,ノータッチエース,4,小川,0,1,2883,,,,,,,
36,20230129,PFU,姫路,4,3,*,*,,,,0,1,2883,得点,,,,,,
37,20230129,PFU,姫路,4,3,*,*,サーブ,4,小川,0,1,2883,,,,,,,
38,20230129,PFU,姫路,4,3,*,a,レシーブ失敗,4,イヴェギン,1,1,2883,,,,,,,
39,20230129,PFU,姫路,4,3,*,*,アタック,7,クラン,1,1,2883,,,,,,,
40,20230129,PFU,姫路,4,3,*,a,ブロック成功,10,山口,2,1,2883,,,,,,,
41,20230129,PFU,姫路,4,4,a,a,,,,2,1,2883,得点,,,,,,
42,20230129,PFU,姫路,4,4,a,a,サーブミス,26,コクラム,0,1,2883,,,,,,,
43,20230129,PFU,姫路,5,4,*,*,,,,0,1,2883,得点,,,,,,
44,20230129,PFU,姫路,5,4,*,*,サーブ,6,関,0,1,2883,,,,,,,
45,20230129,PFU,姫路,5,4,*,a,レシーブ成功(優),3,高橋,1,1,2883,,,,,,,
46,20230129,PFU,姫路,5,4,*,a,アタック成功,10,山口,1,1,2883,,,,,,,
47,20230129,PFU,姫路,5,5,a,a,,,,1,1,2883,得点,,,,,,
48,20230129,PFU,姫路,5,5,a,a,サーブ,3,高橋,0,1,2883,,,,,,,
49,20230129,PFU,姫路,5,5,a,*,レシーブ成功(優),10,石川,1,1,2883,,,,,,,
50,20230129,PFU,姫路,5,5,a,*,アタック,15,樫村,1,1,2883,,,,,,,
51,20230129,PFU,姫路,5,5,a,a,アタック,4,イヴェギン,2,1,2883,,,,,,,
52,20230129,PFU,姫路,5,5,a,*,アタック,7,クラン,3,1,2883,,,,,,,
53,20230129,PFU,姫路,5,5,a,a,アタック,26,コクラム,4,1,2883,,,,,,,
54,20230129,PFU,姫路,5,5,a,a,アタック,10,山口,5,1,2883,,,,,,,
55,20230129,PFU,姫路,5,5,a,*,アタック成功,7,クラン,6,1,2883,,,,,,,
56,20230129,PFU,姫路,6,5,*,*,,,,6,1,2883,得点,,,,,,
57,20230129,PFU,姫路,6,5,*,*,サーブ,7,クラン,0,1,2883,,,,,,,
58,20230129,PFU,姫路,6,5,*,a,レシーブ成功(良),3,高橋,1,1,2883,,,,,,,
59,20230129,PFU,姫路,6,5,*,a,アタック,4,イヴェギン,1,1,2883,,,,,,,
60,20230129,PFU,姫路,6,5,*,*,アタック成功,11,野呂,2,1,2883,,,,,,,
61,20230129,PFU,姫路,7,5,*,*,,,,2,1,2883,得点,,,,,,
