,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20221119,埼玉上尾,日立Astemo,0,0,*,a,サーブ,2,雑賀,0,1,2806,,,,,,,
1,20221119,埼玉上尾,日立Astemo,0,0,*,*,レシーブ成功(優),12,岩澤,1,1,2806,,,,,,,
2,20221119,埼玉上尾,日立Astemo,0,0,*,*,アタック,22,目黒,1,1,2806,,,,,,,
3,20221119,埼玉上尾,日立Astemo,0,0,*,*,アタック,19,仁井田,2,1,2806,,,,,,,
4,20221119,埼玉上尾,日立Astemo,0,0,*,a,アタック失敗,3,長内,3,1,2806,,,,,,,
5,20221119,埼玉上尾,日立Astemo,1,0,*,*,,,,3,1,2806,得点,,,,,,
6,20221119,埼玉上尾,日立Astemo,1,0,*,*,サーブ,22,目黒,0,1,2806,,,,,,,
7,20221119,埼玉上尾,日立Astemo,1,0,*,a,レシーブ成功(良),1,上坂,1,1,2806,,,,,,,
8,20221119,埼玉上尾,日立Astemo,1,0,*,a,アタック,17,オクム大庭,1,1,2806,,,,,,,
9,20221119,埼玉上尾,日立Astemo,1,0,*,*,アタック成功,10,佐藤,2,1,2806,,,,,,,
10,20221119,埼玉上尾,日立Astemo,2,0,*,*,,,,2,1,2806,得点,,,,,,
11,20221119,埼玉上尾,日立Astemo,2,0,*,*,サーブ,22,目黒,0,1,2806,,,,,,,
12,20221119,埼玉上尾,日立Astemo,2,0,*,a,レシーブ失敗,1,上坂,1,1,2806,,,,,,,
13,20221119,埼玉上尾,日立Astemo,2,0,*,a,アタック成功,17,オクム大庭,1,1,2806,,,,,,,
14,20221119,埼玉上尾,日立Astemo,2,1,a,a,,,,1,1,2806,得点,,,,,,
15,20221119,埼玉上尾,日立Astemo,2,1,a,a,サーブ,1,上坂,0,1,2806,,,,,,,
16,20221119,埼玉上尾,日立Astemo,2,1,a,*,レシーブ成功(優),10,佐藤,1,1,2806,,,,,,,
17,20221119,埼玉上尾,日立Astemo,2,1,a,*,アタック成功,22,目黒,1,1,2806,,,,,,,
18,20221119,埼玉上尾,日立Astemo,3,1,*,*,,,,1,1,2806,得点,,,,,,
19,20221119,埼玉上尾,日立Astemo,3,1,*,*,サーブミス,11,青柳,0,1,2806,,,,,,,
20,20221119,埼玉上尾,日立Astemo,3,2,a,a,,,,0,1,2806,得点,,,,,,
21,20221119,埼玉上尾,日立Astemo,3,2,a,a,サーブ,14,入澤,0,1,2806,,,,,,,
22,20221119,埼玉上尾,日立Astemo,3,2,a,*,レシーブ失敗,10,佐藤,1,1,2806,,,,,,,
23,20221119,埼玉上尾,日立Astemo,3,2,a,*,アタック,10,佐藤,1,1,2806,,,,,,,
24,20221119,埼玉上尾,日立Astemo,3,2,a,*,アタック,19,仁井田,2,1,2806,,,,,,,
25,20221119,埼玉上尾,日立Astemo,3,2,a,a,アタック成功,3,長内,3,1,2806,,,,,,,
26,20221119,埼玉上尾,日立Astemo,3,3,a,a,,,,3,1,2806,得点,,,,,,
27,20221119,埼玉上尾,日立Astemo,3,3,a,a,サーブ,14,入澤,0,1,2806,,,,,,,
28,20221119,埼玉上尾,日立Astemo,3,3,a,*,レシーブ失敗,12,岩澤,1,1,2806,,,,,,,
29,20221119,埼玉上尾,日立Astemo,3,3,a,*,アタック,10,佐藤,1,1,2806,,,,,,,
30,20221119,埼玉上尾,日立Astemo,3,3,a,a,アタック,17,オクム大庭,2,1,2806,,,,,,,
31,20221119,埼玉上尾,日立Astemo,3,3,a,a,アタック,17,オクム大庭,3,1,2806,,,,,,,
32,20221119,埼玉上尾,日立Astemo,3,3,a,*,アタック成功,10,佐藤,4,1,2806,,,,,,,
33,20221119,埼玉上尾,日立Astemo,4,3,*,*,,,,4,1,2806,得点,,,,,,
34,20221119,埼玉上尾,日立Astemo,4,3,*,*,サーブ,19,仁井田,0,1,2806,,,,,,,
35,20221119,埼玉上尾,日立Astemo,4,3,*,a,レシーブ成功(良),3,長内,1,1,2806,,,,,,,
36,20221119,埼玉上尾,日立Astemo,4,3,*,a,アタック失敗,17,オクム大庭,1,1,2806,,,,,,,
37,20221119,埼玉上尾,日立Astemo,5,3,*,*,,,,1,1,2806,得点,,,,,,
38,20221119,埼玉上尾,日立Astemo,5,3,*,*,サーブ,19,仁井田,0,1,2806,,,,,,,
39,20221119,埼玉上尾,日立Astemo,5,3,*,a,レシーブ失敗,1,上坂,1,1,2806,,,,,,,
40,20221119,埼玉上尾,日立Astemo,5,3,*,a,アタック成功,3,長内,1,1,2806,,,,,,,
41,20221119,埼玉上尾,日立Astemo,5,4,a,a,,,,1,1,2806,得点,,,,,,
42,20221119,埼玉上尾,日立Astemo,5,4,a,a,サーブ,17,オクム大庭,0,1,2806,,,,,,,
43,20221119,埼玉上尾,日立Astemo,5,4,a,*,レシーブ成功(優),12,岩澤,1,1,2806,,,,,,,
44,20221119,埼玉上尾,日立Astemo,5,4,a,*,アタック,3,サンティアゴ,1,1,2806,,,,,,,
45,20221119,埼玉上尾,日立Astemo,5,4,a,a,アタック失敗,5,タップ,2,1,2806,,,,,,,
46,20221119,埼玉上尾,日立Astemo,6,4,*,*,,,,2,1,2806,得点,,,,,,
47,20221119,埼玉上尾,日立Astemo,6,4,*,*,サーブ,10,佐藤,0,1,2806,,,,,,,
48,20221119,埼玉上尾,日立Astemo,6,4,*,a,レシーブ成功(良),3,長内,1,1,2806,,,,,,,
49,20221119,埼玉上尾,日立Astemo,6,4,*,a,アタック失敗,5,タップ,1,1,2806,,,,,,,
50,20221119,埼玉上尾,日立Astemo,7,4,*,*,,,,1,1,2806,得点,,,,,,
51,20221119,埼玉上尾,日立Astemo,7,4,*,*,サーブ,10,佐藤,0,1,2806,,,,,,,
52,20221119,埼玉上尾,日立Astemo,7,4,*,a,レシーブ失敗,1,上坂,1,1,2806,,,,,,,
53,20221119,埼玉上尾,日立Astemo,7,4,*,a,アタック成功,17,オクム大庭,1,1,2806,,,,,,,
54,20221119,埼玉上尾,日立Astemo,7,5,a,a,,,,1,1,2806,得点,,,,,,
55,20221119,埼玉上尾,日立Astemo,7,5,a,a,サーブ,3,長内,0,1,2806,,,,,,,
56,20221119,埼玉上尾,日立Astemo,7,5,a,*,レシーブ成功(優),19,仁井田,1,1,2806,,,,,,,
57,20221119,埼玉上尾,日立Astemo,7,5,a,*,アタック成功,22,目黒,1,1,2806,,,,,,,
58,20221119,埼玉上尾,日立Astemo,8,5,*,*,,,,1,1,2806,得点,,,,,,
59,20221119,埼玉上尾,日立Astemo,8,5,*,*,サーブ,3,サンティアゴ,0,1,2806,,,,,,,
60,20221119,埼玉上尾,日立Astemo,8,5,*,a,レシーブ成功(優),5,タップ,1,1,2806,,,,,,,
61,20221119,埼玉上尾,日立Astemo,8,5,*,a,アタック成功,5,タップ,1,1,2806,,,,,,,
62,20221119,埼玉上尾,日立Astemo,8,5,*,a,,,,1,1,2806,,チャレンジ成功,,,,,
63,20221119,埼玉上尾,日立Astemo,8,6,a,a,,,,1,1,2806,得点,,,,,,
64,20221119,埼玉上尾,日立Astemo,8,6,a,a,サーブ,5,タップ,0,1,2806,,,,,,,
65,20221119,埼玉上尾,日立Astemo,8,6,a,*,レシーブ成功(優),12,岩澤,1,1,2806,,,,,,,
66,20221119,埼玉上尾,日立Astemo,8,6,a,*,アタック成功,11,青柳,1,1,2806,,,,,,,
67,20221119,埼玉上尾,日立Astemo,9,6,*,*,,,,1,1,2806,得点,,,,,,
68,20221119,埼玉上尾,日立Astemo,9,6,*,*,サーブ,2,岩崎,0,1,2806,,,,,,,
69,20221119,埼玉上尾,日立Astemo,9,6,*,a,レシーブ成功(優),3,長内,1,1,2806,,,,,,,
70,20221119,埼玉上尾,日立Astemo,9,6,*,a,アタック成功,14,入澤,1,1,2806,,,,,,,
71,20221119,埼玉上尾,日立Astemo,9,7,a,a,,,,1,1,2806,得点,,,,,,
72,20221119,埼玉上尾,日立Astemo,9,7,a,a,サーブ,2,雑賀,0,1,2806,,,,,,,
73,20221119,埼玉上尾,日立Astemo,9,7,a,*,レシーブ失敗,12,岩澤,1,1,2806,,,,,,,
74,20221119,埼玉上尾,日立Astemo,9,7,a,*,アタック,22,目黒,1,1,2806,,,,,,,
75,20221119,埼玉上尾,日立Astemo,9,7,a,a,アタック,1,上坂,2,1,2806,,,,,,,
76,20221119,埼玉上尾,日立Astemo,9,7,a,a,アタック失敗,17,オクム大庭,3,1,2806,,,,,,,
77,20221119,埼玉上尾,日立Astemo,10,7,*,*,,,,3,1,2806,得点,,,,,,
78,20221119,埼玉上尾,日立Astemo,10,7,*,*,サーブ,22,目黒,0,1,2806,,,,,,,
79,20221119,埼玉上尾,日立Astemo,10,7,*,a,レシーブ成功(優),1,上坂,1,1,2806,,,,,,,
80,20221119,埼玉上尾,日立Astemo,10,7,*,a,アタック成功,14,入澤,1,1,2806,,,,,,,
81,20221119,埼玉上尾,日立Astemo,10,8,a,a,,,,1,1,2806,得点,,,,,,
82,20221119,埼玉上尾,日立Astemo,10,8,a,a,サーブ,1,上坂,0,1,2806,,,,,,,
83,20221119,埼玉上尾,日立Astemo,10,8,a,*,レシーブ失敗,10,佐藤,1,1,2806,,,,,,,
84,20221119,埼玉上尾,日立Astemo,10,8,a,*,アタック,10,佐藤,1,1,2806,,,,,,,
85,20221119,埼玉上尾,日立Astemo,10,8,a,a,ブロック成功,14,入澤,2,1,2806,,,,,,,
86,20221119,埼玉上尾,日立Astemo,10,9,a,a,,,,2,1,2806,得点,,,,,,
87,20221119,埼玉上尾,日立Astemo,10,9,a,a,サーブ,1,上坂,0,1,2806,,,,,,,
88,20221119,埼玉上尾,日立Astemo,10,9,a,*,レシーブ失敗,10,佐藤,1,1,2806,,,,,,,
89,20221119,埼玉上尾,日立Astemo,10,9,a,a,アタック成功,3,長内,1,1,2806,,,,,,,
90,20221119,埼玉上尾,日立Astemo,10,10,a,a,,,,1,1,2806,得点,,,,,,
91,20221119,埼玉上尾,日立Astemo,10,10,a,a,サーブ,1,上坂,0,1,2806,,,,,,,
92,20221119,埼玉上尾,日立Astemo,10,10,a,*,レシーブ成功(優),19,仁井田,1,1,2806,,,,,,,
93,20221119,埼玉上尾,日立Astemo,10,10,a,*,アタック成功,10,佐藤,1,1,2806,,,,,,,
94,20221119,埼玉上尾,日立Astemo,11,10,*,*,,,,1,1,2806,得点,,,,,,
95,20221119,埼玉上尾,日立Astemo,11,10,*,*,サーブ,11,青柳,0,1,2806,,,,,,,
96,20221119,埼玉上尾,日立Astemo,11,10,*,a,レシーブ成功(優),7,齋藤,1,1,2806,,,,,,,
97,20221119,埼玉上尾,日立Astemo,11,10,*,a,アタック成功,17,オクム大庭,1,1,2806,,,,,,,
98,20221119,埼玉上尾,日立Astemo,11,11,a,a,,,,1,1,2806,得点,,,,,,
99,20221119,埼玉上尾,日立Astemo,11,11,a,a,サーブ,14,入澤,0,1,2806,,,,,,,
100,20221119,埼玉上尾,日立Astemo,11,11,a,*,レシーブ成功(優),22,目黒,1,1,2806,,,,,,,
101,20221119,埼玉上尾,日立Astemo,11,11,a,*,アタック成功,3,サンティアゴ,1,1,2806,,,,,,,
102,20221119,埼玉上尾,日立Astemo,12,11,*,*,,,,1,1,2806,得点,,,,,,
103,20221119,埼玉上尾,日立Astemo,12,11,*,*,,,,0,1,2806,,,,,,,
104,20221119,埼玉上尾,日立Astemo,12,11,*,*,サーブ,19,仁井田,0,1,2806,,,,,,,
105,20221119,埼玉上尾,日立Astemo,12,11,*,a,レシーブ成功(優),1,上坂,1,1,2806,,,,,,,
106,20221119,埼玉上尾,日立Astemo,12,11,*,a,アタック成功,17,オクム大庭,1,1,2806,,,,,,,
107,20221119,埼玉上尾,日立Astemo,12,12,a,a,,,,1,1,2806,得点,,,,,,
108,20221119,埼玉上尾,日立Astemo,12,12,a,a,サーブミス,17,オクム大庭,0,1,2806,,,,,,,
109,20221119,埼玉上尾,日立Astemo,13,12,*,*,,,,0,1,2806,得点,,,,,,
110,20221119,埼玉上尾,日立Astemo,13,12,*,*,,,,0,1,2806,,,IN:5,山崎,OUT:19,仁井田,
111,20221119,埼玉上尾,日立Astemo,13,12,*,*,,,,0,1,2806,,,IN:8,吉野,OUT:2,岩崎,
112,20221119,埼玉上尾,日立Astemo,13,12,*,*,サーブ,10,佐藤,0,1,2806,,,,,,,
113,20221119,埼玉上尾,日立Astemo,13,12,*,a,レシーブ成功(優),3,長内,1,1,2806,,,,,,,
114,20221119,埼玉上尾,日立Astemo,13,12,*,a,アタック,5,タップ,1,1,2806,,,,,,,
115,20221119,埼玉上尾,日立Astemo,13,12,*,a,アタック,3,長内,2,1,2806,,,,,,,
116,20221119,埼玉上尾,日立Astemo,13,12,*,a,アタック,3,長内,3,1,2806,,,,,,,
117,20221119,埼玉上尾,日立Astemo,13,12,*,*,アタック成功,22,目黒,4,1,2806,,,,,,,
118,20221119,埼玉上尾,日立Astemo,14,12,*,*,,,,4,1,2806,得点,,,,,,
119,20221119,埼玉上尾,日立Astemo,14,12,*,*,サーブ,10,佐藤,0,1,2806,,,,,,,
120,20221119,埼玉上尾,日立Astemo,14,12,*,a,レシーブ成功(優),1,上坂,1,1,2806,,,,,,,
121,20221119,埼玉上尾,日立Astemo,14,12,*,a,アタック成功,17,オクム大庭,1,1,2806,,,,,,,
122,20221119,埼玉上尾,日立Astemo,14,13,a,a,,,,1,1,2806,得点,,,,,,
123,20221119,埼玉上尾,日立Astemo,14,13,a,a,サーブ,3,長内,0,1,2806,,,,,,,
124,20221119,埼玉上尾,日立Astemo,14,13,a,*,レシーブ成功(優),12,岩澤,1,1,2806,,,,,,,
