,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230204,姫路,東レ,0,0,*,*,サーブ,2,岩崎,0,1,2885,,,,,,,
1,20230204,姫路,東レ,0,0,*,a,レシーブ失敗,22,船田,1,1,2885,,,,,,,
2,20230204,姫路,東レ,0,0,*,a,アタック,18,金田,1,1,2885,,,,,,,
3,20230204,姫路,東レ,0,0,*,*,アタック,9,内瀬戸,2,1,2885,,,,,,,
4,20230204,姫路,東レ,0,0,*,a,アタック,18,金田,3,1,2885,,,,,,,
5,20230204,姫路,東レ,0,0,*,*,ブロック成功,9,内瀬戸,4,1,2885,,,,,,,
6,20230204,姫路,東レ,1,0,*,*,,,,4,1,2885,得点,,,,,,
7,20230204,姫路,東レ,1,0,*,*,サーブ,2,岩崎,0,1,2885,,,,,,,
8,20230204,姫路,東レ,1,0,*,a,レシーブ成功(優),18,金田,1,1,2885,,,,,,,
9,20230204,姫路,東レ,1,0,*,a,アタック,18,金田,1,1,2885,,,,,,,
10,20230204,姫路,東レ,1,0,*,*,アタック,3,サンティアゴ,2,1,2885,,,,,,,
11,20230204,姫路,東レ,1,0,*,a,アタック,18,金田,3,1,2885,,,,,,,
12,20230204,姫路,東レ,1,0,*,*,アタック成功,24,ロゾ,4,1,2885,,,,,,,
13,20230204,姫路,東レ,2,0,*,*,,,,4,1,2885,得点,,,,,,
14,20230204,姫路,東レ,2,0,*,*,サーブ,2,岩崎,0,1,2885,,,,,,,
15,20230204,姫路,東レ,2,0,*,a,レシーブ成功(優),18,金田,1,1,2885,,,,,,,
16,20230204,姫路,東レ,2,0,*,a,アタック,13,遠藤,1,1,2885,,,,,,,
17,20230204,姫路,東レ,2,0,*,*,アタック,9,内瀬戸,2,1,2885,,,,,,,
18,20230204,姫路,東レ,2,0,*,a,アタック,18,金田,3,1,2885,,,,,,,
19,20230204,姫路,東レ,2,0,*,a,アタック,18,金田,4,1,2885,,,,,,,
20,20230204,姫路,東レ,2,0,*,a,アタック成功,13,遠藤,5,1,2885,,,,,,,
