,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230122,岡山,KUROBE,0,0,*,a,サーブ,1,上坂,0,1,2875,,,,,,,
1,20230122,岡山,KUROBE,0,0,*,*,レシーブ成功(優),1,鴫原,1,1,2875,,,,,,,
2,20230122,岡山,KUROBE,0,0,*,*,アタック,9,ダニエル,1,1,2875,,,,,,,
3,20230122,岡山,KUROBE,0,0,*,a,アタック成功,3,長内,2,1,2875,,,,,,,
4,20230122,岡山,KUROBE,0,1,a,a,,,,2,1,2875,得点,,,,,,
5,20230122,岡山,KUROBE,0,1,a,a,サーブ,1,上坂,0,1,2875,,,,,,,
6,20230122,岡山,KUROBE,0,1,a,*,レシーブ成功(良),1,鴫原,1,1,2875,,,,,,,
7,20230122,岡山,KUROBE,0,1,a,*,アタック,1,鴫原,1,1,2875,,,,,,,
8,20230122,岡山,KUROBE,0,1,a,a,アタック,3,長内,2,1,2875,,,,,,,
9,20230122,岡山,KUROBE,0,1,a,a,アタック,3,長内,3,1,2875,,,,,,,
10,20230122,岡山,KUROBE,0,1,a,*,アタック成功,9,ダニエル,4,1,2875,,,,,,,
11,20230122,岡山,KUROBE,1,1,*,*,,,,4,1,2875,得点,,,,,,
12,20230122,岡山,KUROBE,1,1,*,*,サーブ,1,鴫原,0,1,2875,,,,,,,
13,20230122,岡山,KUROBE,1,1,*,a,レシーブ成功(良),1,上坂,1,1,2875,,,,,,,
14,20230122,岡山,KUROBE,1,1,*,a,アタック成功,14,入澤,1,1,2875,,,,,,,
15,20230122,岡山,KUROBE,1,2,a,a,,,,1,1,2875,得点,,,,,,
16,20230122,岡山,KUROBE,1,2,a,a,サーブ,14,入澤,0,1,2875,,,,,,,
17,20230122,岡山,KUROBE,1,2,a,*,レシーブ成功(良),1,鴫原,1,1,2875,,,,,,,
18,20230122,岡山,KUROBE,1,2,a,*,アタック成功,9,ダニエル,1,1,2875,,,,,,,
19,20230122,岡山,KUROBE,2,2,*,*,,,,1,1,2875,得点,,,,,,
20,20230122,岡山,KUROBE,2,2,*,*,サーブ,5,周田,0,1,2875,,,,,,,
21,20230122,岡山,KUROBE,2,2,*,a,レシーブ失敗,3,長内,1,1,2875,,,,,,,
22,20230122,岡山,KUROBE,2,2,*,a,アタック成功,13,野中,1,1,2875,,,,,,,
23,20230122,岡山,KUROBE,2,3,a,a,,,,1,1,2875,得点,,,,,,
24,20230122,岡山,KUROBE,2,3,a,a,サービスエース,13,野中,0,1,2875,,,,,,,
25,20230122,岡山,KUROBE,2,3,a,*,レシーブ失敗,16,大川,0,1,2875,,,,,,,
26,20230122,岡山,KUROBE,2,4,a,a,,,,0,1,2875,得点,,,,,,
27,20230122,岡山,KUROBE,2,4,a,a,サーブ,13,野中,0,1,2875,,,,,,,
28,20230122,岡山,KUROBE,2,4,a,*,レシーブ成功(優),16,大川,1,1,2875,,,,,,,
29,20230122,岡山,KUROBE,2,4,a,*,アタック成功,9,ダニエル,1,1,2875,,,,,,,
30,20230122,岡山,KUROBE,3,4,*,*,,,,1,1,2875,得点,,,,,,
31,20230122,岡山,KUROBE,3,4,*,*,サーブ,9,ダニエル,0,1,2875,,,,,,,
32,20230122,岡山,KUROBE,3,4,*,a,レシーブ成功(優),1,上坂,1,1,2875,,,,,,,
33,20230122,岡山,KUROBE,3,4,*,a,アタック,5,タップ,1,1,2875,,,,,,,
34,20230122,岡山,KUROBE,3,4,*,*,アタック,16,大川,2,1,2875,,,,,,,
35,20230122,岡山,KUROBE,3,4,*,a,アタック,3,長内,3,1,2875,,,,,,,
