,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,challange,in_player_num,in_player_name,out_player_num,out_player_name
0,20221120,NEC,姫路,0,0,*,*,サーブ,11,古谷,0,1,2808,,,,,,,
1,20221120,NEC,姫路,0,0,*,a,レシーブ成功(優),13,田中,1,1,2808,,,,,,,
2,20221120,NEC,姫路,0,0,*,a,アタック成功,4,プラク,1,1,2808,,,,,,,
3,20221120,NEC,姫路,0,1,a,a,,,,1,1,2808,得点,,,,,,
4,20221120,NEC,姫路,0,1,a,a,サーブ,14,佐々木,0,1,2808,,,,,,,
5,20221120,NEC,姫路,0,1,a,*,レシーブ成功(良),11,古谷,1,1,2808,,,,,,,
6,20221120,NEC,姫路,0,1,a,*,アタック成功,12,山内,1,1,2808,,,,,,,
7,20221120,NEC,姫路,1,1,*,*,,,,1,1,2808,得点,,,,,,
8,20221120,NEC,姫路,1,1,*,*,サーブ,6,上野,0,1,2808,,,,,,,
9,20221120,NEC,姫路,1,1,*,a,レシーブ失敗,15,松本,1,1,2808,,,,,,,
10,20221120,NEC,姫路,1,1,*,*,ブロック成功,2,古賀,1,1,2808,,,,,,,
11,20221120,NEC,姫路,2,1,*,*,,,,1,1,2808,得点,,,,,,
12,20221120,NEC,姫路,2,1,*,*,サーブ,6,上野,0,1,2808,,,,,,,
13,20221120,NEC,姫路,2,1,*,a,レシーブ成功(良),13,田中,1,1,2808,,,,,,,
14,20221120,NEC,姫路,2,1,*,a,アタック成功,4,プラク,1,1,2808,,,,,,,
15,20221120,NEC,姫路,2,2,a,a,,,,1,1,2808,得点,,,,,,
16,20221120,NEC,姫路,2,2,a,a,サーブミス,2,櫻井,0,1,2808,,,,,,,
17,20221120,NEC,姫路,3,2,*,*,,,,0,1,2808,得点,,,,,,
18,20221120,NEC,姫路,3,2,*,*,サーブ,12,山内,0,1,2808,,,,,,,
19,20221120,NEC,姫路,3,2,*,a,レシーブ失敗,13,田中,1,1,2808,,,,,,,
20,20221120,NEC,姫路,3,2,*,a,アタック,13,田中,1,1,2808,,,,,,,
21,20221120,NEC,姫路,3,2,*,*,アタック,2,古賀,2,1,2808,,,,,,,
22,20221120,NEC,姫路,3,2,*,a,アタック失敗,13,田中,3,1,2808,,,,,,,
23,20221120,NEC,姫路,4,2,*,*,,,,3,1,2808,得点,,,,,,
24,20221120,NEC,姫路,4,2,*,*,サーブ,12,山内,0,1,2808,,,,,,,
25,20221120,NEC,姫路,4,2,*,a,レシーブ失敗,15,松本,1,1,2808,,,,,,,
26,20221120,NEC,姫路,4,2,*,a,アタック成功,4,プラク,1,1,2808,,,,,,,
27,20221120,NEC,姫路,4,3,a,a,,,,1,1,2808,得点,,,,,,
28,20221120,NEC,姫路,4,3,a,a,サーブ,4,プラク,0,1,2808,,,,,,,
29,20221120,NEC,姫路,4,3,a,*,レシーブ成功(良),11,古谷,1,1,2808,,,,,,,
30,20221120,NEC,姫路,4,3,a,*,アタック成功,2,古賀,1,1,2808,,,,,,,
31,20221120,NEC,姫路,5,3,*,*,,,,1,1,2808,得点,,,,,,
32,20221120,NEC,姫路,5,3,*,*,サーブ,2,古賀,0,1,2808,,,,,,,
33,20221120,NEC,姫路,5,3,*,a,レシーブ成功(優),13,田中,1,1,2808,,,,,,,
34,20221120,NEC,姫路,5,3,*,a,アタック成功,29,宮部,1,1,2808,,,,,,,
35,20221120,NEC,姫路,5,4,a,a,,,,1,1,2808,得点,,,,,,
36,20221120,NEC,姫路,5,4,a,a,サーブミス,29,宮部,0,1,2808,,,,,,,
37,20221120,NEC,姫路,6,4,*,*,,,,0,1,2808,得点,,,,,,
38,20221120,NEC,姫路,6,4,*,*,サーブ,8,野嶋,0,1,2808,,,,,,,
39,20221120,NEC,姫路,6,4,*,a,レシーブ成功(優),15,松本,1,1,2808,,,,,,,
40,20221120,NEC,姫路,6,4,*,a,アタック失敗,13,田中,1,1,2808,,,,,,,
41,20221120,NEC,姫路,7,4,*,*,,,,1,1,2808,得点,,,,,,
42,20221120,NEC,姫路,7,4,*,*,サーブ,8,野嶋,0,1,2808,,,,,,,
43,20221120,NEC,姫路,7,4,*,a,レシーブ成功(良),13,田中,1,1,2808,,,,,,,
44,20221120,NEC,姫路,7,4,*,a,アタック成功,13,田中,1,1,2808,,,,,,,
45,20221120,NEC,姫路,7,5,a,a,,,,1,1,2808,得点,,,,,,
46,20221120,NEC,姫路,7,5,a,a,サーブ,13,田中,0,1,2808,,,,,,,
47,20221120,NEC,姫路,7,5,a,*,レシーブ成功(優),11,古谷,1,1,2808,,,,,,,
48,20221120,NEC,姫路,7,5,a,*,アタック成功,11,古谷,1,1,2808,,,,,,,
49,20221120,NEC,姫路,8,5,*,*,,,,1,1,2808,得点,,,,,,
50,20221120,NEC,姫路,8,5,*,*,サーブ,3,塚田,0,1,2808,,,,,,,
51,20221120,NEC,姫路,8,5,*,a,レシーブ失敗,13,田中,1,1,2808,,,,,,,
52,20221120,NEC,姫路,8,5,*,a,アタック,4,プラク,1,1,2808,,,,,,,
53,20221120,NEC,姫路,8,5,*,*,アタック成功,11,古谷,2,1,2808,,,,,,,
54,20221120,NEC,姫路,9,5,*,*,,,,2,1,2808,得点,,,,,,
55,20221120,NEC,姫路,9,5,*,a,,,,0,1,2808,,タイムアウト,,,,,
56,20221120,NEC,姫路,9,5,*,*,サーブ,3,塚田,0,1,2808,,,,,,,
