,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout,challange
0,20230115,トヨタ車体,埼玉上尾,0,0,*,a,サーブ,6,関,0,1,2858,,,,,,,
1,20230115,トヨタ車体,埼玉上尾,0,0,*,*,レシーブ失敗,2,佐伯,1,1,2858,,,,,,,
2,20230115,トヨタ車体,埼玉上尾,0,0,*,*,アタック,33,中本,1,1,2858,,,,,,,
3,20230115,トヨタ車体,埼玉上尾,0,0,*,a,アタック成功,7,クラン,2,1,2858,,,,,,,
4,20230115,トヨタ車体,埼玉上尾,0,1,a,a,,,,2,1,2858,得点,,,,,,
5,20230115,トヨタ車体,埼玉上尾,0,1,a,a,サーブ,6,関,0,1,2858,,,,,,,
6,20230115,トヨタ車体,埼玉上尾,0,1,a,*,レシーブ成功(優),22,船田,1,1,2858,,,,,,,
7,20230115,トヨタ車体,埼玉上尾,0,1,a,*,アタック成功,33,中本,1,1,2858,,,,,,,
8,20230115,トヨタ車体,埼玉上尾,1,1,*,*,,,,1,1,2858,得点,,,,,,
9,20230115,トヨタ車体,埼玉上尾,1,1,*,*,サーブ,3,田口,0,1,2858,,,,,,,
10,20230115,トヨタ車体,埼玉上尾,1,1,*,a,レシーブ成功(優),10,石川,1,1,2858,,,,,,,
11,20230115,トヨタ車体,埼玉上尾,1,1,*,a,アタック,11,野呂,1,1,2858,,,,,,,
12,20230115,トヨタ車体,埼玉上尾,1,1,*,a,アタック成功,11,野呂,2,1,2858,,,,,,,
13,20230115,トヨタ車体,埼玉上尾,1,2,a,a,,,,2,1,2858,得点,,,,,,
14,20230115,トヨタ車体,埼玉上尾,1,2,a,a,サーブ,7,クラン,0,1,2858,,,,,,,
15,20230115,トヨタ車体,埼玉上尾,1,2,a,*,レシーブ成功(優),33,中本,1,1,2858,,,,,,,
16,20230115,トヨタ車体,埼玉上尾,1,2,a,a,アタック,12,大崎,1,1,2858,,,,,,,
17,20230115,トヨタ車体,埼玉上尾,1,2,a,a,アタック,10,石川,2,1,2858,,,,,,,
18,20230115,トヨタ車体,埼玉上尾,1,2,a,*,アタック,7,タナッチャ,3,1,2858,,,,,,,
19,20230115,トヨタ車体,埼玉上尾,1,2,a,a,アタック成功,10,石川,4,1,2858,,,,,,,
20,20230115,トヨタ車体,埼玉上尾,1,3,a,a,,,,4,1,2858,得点,,,,,,
21,20230115,トヨタ車体,埼玉上尾,1,3,a,a,サーブ,7,クラン,0,1,2858,,,,,,,
22,20230115,トヨタ車体,埼玉上尾,1,3,a,*,レシーブ成功(良),33,中本,1,1,2858,,,,,,,
23,20230115,トヨタ車体,埼玉上尾,1,3,a,*,アタック成功,7,タナッチャ,1,1,2858,,,,,,,
24,20230115,トヨタ車体,埼玉上尾,2,3,*,*,,,,1,1,2858,得点,,,,,,
25,20230115,トヨタ車体,埼玉上尾,2,3,*,*,サーブミス,7,タナッチャ,0,1,2858,,,,,,,
26,20230115,トヨタ車体,埼玉上尾,2,4,a,a,,,,0,1,2858,得点,,,,,,
