,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20221203,東レ,埼玉上尾,0,0,*,*,サーブ,12,大崎,0,1,2829,,,,,,,
1,20221203,東レ,埼玉上尾,0,0,*,a,レシーブ成功(良),22,目黒,1,1,2829,,,,,,,
2,20221203,東レ,埼玉上尾,0,0,*,a,アタック,11,青柳,1,1,2829,,,,,,,
3,20221203,東レ,埼玉上尾,0,0,*,a,アタック成功,19,仁井田,2,1,2829,,,,,,,
4,20221203,東レ,埼玉上尾,0,1,a,a,,,,2,1,2829,得点,,,,,,
5,20221203,東レ,埼玉上尾,0,1,a,a,サーブミス,22,目黒,0,1,2829,,,,,,,
6,20221203,東レ,埼玉上尾,1,1,*,*,,,,0,1,2829,得点,,,,,,
7,20221203,東レ,埼玉上尾,1,1,*,*,サーブ,14,西川,0,1,2829,,,,,,,
8,20221203,東レ,埼玉上尾,1,1,*,a,レシーブ成功(良),12,岩澤,1,1,2829,,,,,,,
9,20221203,東レ,埼玉上尾,1,1,*,a,アタック,10,佐藤,1,1,2829,,,,,,,
10,20221203,東レ,埼玉上尾,1,1,*,*,アタック,7,クラン,2,1,2829,,,,,,,
11,20221203,東レ,埼玉上尾,1,1,*,a,アタック,10,佐藤,3,1,2829,,,,,,,
12,20221203,東レ,埼玉上尾,1,1,*,a,アタック,19,仁井田,4,1,2829,,,,,,,
13,20221203,東レ,埼玉上尾,1,1,*,a,アタック,10,佐藤,5,1,2829,,,,,,,
14,20221203,東レ,埼玉上尾,1,1,*,a,アタック成功,10,佐藤,6,1,2829,,,,,,,
15,20221203,東レ,埼玉上尾,1,2,a,a,,,,6,1,2829,得点,,,,,,
16,20221203,東レ,埼玉上尾,1,2,a,a,サーブ,11,青柳,0,1,2829,,,,,,,
17,20221203,東レ,埼玉上尾,1,2,a,*,レシーブ成功(優),10,石川,1,1,2829,,,,,,,
18,20221203,東レ,埼玉上尾,1,2,a,*,アタック成功,4,小川,1,1,2829,,,,,,,
19,20221203,東レ,埼玉上尾,2,2,*,*,,,,1,1,2829,得点,,,,,,
20,20221203,東レ,埼玉上尾,2,2,*,*,サーブ,7,クラン,0,1,2829,,,,,,,
21,20221203,東レ,埼玉上尾,2,2,*,a,レシーブ成功(優),10,佐藤,1,1,2829,,,,,,,
22,20221203,東レ,埼玉上尾,2,2,*,a,アタック,10,佐藤,1,1,2829,,,,,,,
23,20221203,東レ,埼玉上尾,2,2,*,*,アタック成功,10,石川,2,1,2829,,,,,,,
24,20221203,東レ,埼玉上尾,3,2,*,*,,,,2,1,2829,得点,,,,,,
25,20221203,東レ,埼玉上尾,3,2,*,*,サーブ,7,クラン,0,1,2829,,,,,,,
26,20221203,東レ,埼玉上尾,3,2,*,a,レシーブ成功(優),10,佐藤,1,1,2829,,,,,,,
27,20221203,東レ,埼玉上尾,3,2,*,a,アタック成功,3,サンティアゴ,1,1,2829,,,,,,,
28,20221203,東レ,埼玉上尾,3,3,a,a,,,,1,1,2829,得点,,,,,,
29,20221203,東レ,埼玉上尾,3,3,a,a,サーブ,19,仁井田,0,1,2829,,,,,,,
30,20221203,東レ,埼玉上尾,3,3,a,*,レシーブ成功(優),10,石川,1,1,2829,,,,,,,
31,20221203,東レ,埼玉上尾,3,3,a,*,アタック,4,小川,1,1,2829,,,,,,,
32,20221203,東レ,埼玉上尾,3,3,a,a,アタック成功,10,佐藤,2,1,2829,,,,,,,
33,20221203,東レ,埼玉上尾,3,4,a,a,,,,2,1,2829,得点,,,,,,
34,20221203,東レ,埼玉上尾,3,4,a,a,サーブ,19,仁井田,0,1,2829,,,,,,,
35,20221203,東レ,埼玉上尾,3,4,a,*,レシーブ成功(優),10,石川,1,1,2829,,,,,,,
36,20221203,東レ,埼玉上尾,3,4,a,*,アタック成功,10,石川,1,1,2829,,,,,,,
37,20221203,東レ,埼玉上尾,4,4,*,*,,,,1,1,2829,得点,,,,,,
38,20221203,東レ,埼玉上尾,4,4,*,*,サーブ,4,小川,0,1,2829,,,,,,,
39,20221203,東レ,埼玉上尾,4,4,*,a,レシーブ失敗,10,佐藤,1,1,2829,,,,,,,
40,20221203,東レ,埼玉上尾,4,4,*,a,アタック,10,佐藤,1,1,2829,,,,,,,
41,20221203,東レ,埼玉上尾,4,4,*,a,アタック成功,3,サンティアゴ,2,1,2829,,,,,,,
42,20221203,東レ,埼玉上尾,4,5,a,a,,,,2,1,2829,得点,,,,,,
43,20221203,東レ,埼玉上尾,4,5,a,a,サーブ,10,佐藤,0,1,2829,,,,,,,
44,20221203,東レ,埼玉上尾,4,5,a,*,レシーブ成功(優),14,西川,1,1,2829,,,,,,,
45,20221203,東レ,埼玉上尾,4,5,a,*,アタック成功,12,大崎,1,1,2829,,,,,,,
46,20221203,東レ,埼玉上尾,5,5,*,*,,,,1,1,2829,得点,,,,,,
47,20221203,東レ,埼玉上尾,5,5,*,*,サーブ,6,関,0,1,2829,,,,,,,
