,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,challange,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221106,KUROBE,姫路,0,0,*,*,サーブ,10,山口,0,1,2787,,,,,,,
1,20221106,KUROBE,姫路,0,0,*,a,レシーブ成功(良),6,花井,1,1,2787,,,,,,,
2,20221106,KUROBE,姫路,0,0,*,a,アタック,29,宮部,1,1,2787,,,,,,,
3,20221106,KUROBE,姫路,0,0,*,*,アタック,7,中村,2,1,2787,,,,,,,
4,20221106,KUROBE,姫路,0,0,*,a,アタック成功,12,孫田,3,1,2787,,,,,,,
5,20221106,KUROBE,姫路,0,0,*,*,,,,3,1,2787,チャレンジ失敗,,,,,,
6,20221106,KUROBE,姫路,0,1,a,a,,,,3,1,2787,,得点,,,,,
7,20221106,KUROBE,姫路,0,1,a,a,サーブ,2,櫻井,0,1,2787,,,,,,,
8,20221106,KUROBE,姫路,0,1,a,*,レシーブ成功(良),14,小杉,1,1,2787,,,,,,,
9,20221106,KUROBE,姫路,0,1,a,*,アタック成功,26,コクラム,1,1,2787,,,,,,,
10,20221106,KUROBE,姫路,1,1,*,*,,,,1,1,2787,,得点,,,,,
11,20221106,KUROBE,姫路,1,1,*,*,サーブ,5,菊池,0,1,2787,,,,,,,
12,20221106,KUROBE,姫路,1,1,*,a,レシーブ成功(優),12,孫田,1,1,2787,,,,,,,
13,20221106,KUROBE,姫路,1,1,*,a,アタック成功,13,田中,1,1,2787,,,,,,,
14,20221106,KUROBE,姫路,1,2,a,a,,,,1,1,2787,,得点,,,,,
15,20221106,KUROBE,姫路,1,2,a,a,サーブ,12,孫田,0,1,2787,,,,,,,
16,20221106,KUROBE,姫路,1,2,a,*,レシーブ成功(良),4,イヴェギン,1,1,2787,,,,,,,
17,20221106,KUROBE,姫路,1,2,a,*,アタック,7,中村,1,1,2787,,,,,,,
18,20221106,KUROBE,姫路,1,2,a,a,アタック成功,4,プラク,2,1,2787,,,,,,,
19,20221106,KUROBE,姫路,1,3,a,a,,,,2,1,2787,,得点,,,,,
20,20221106,KUROBE,姫路,1,3,a,a,サーブ,12,孫田,0,1,2787,,,,,,,
21,20221106,KUROBE,姫路,1,3,a,*,レシーブ失敗,7,中村,1,1,2787,,,,,,,
22,20221106,KUROBE,姫路,1,3,a,*,アタック成功,26,コクラム,1,1,2787,,,,,,,
23,20221106,KUROBE,姫路,2,3,*,*,,,,1,1,2787,,得点,,,,,
24,20221106,KUROBE,姫路,2,3,*,*,サーブ,14,小杉,0,1,2787,,,,,,,
25,20221106,KUROBE,姫路,2,3,*,a,レシーブ成功(良),12,孫田,1,1,2787,,,,,,,
26,20221106,KUROBE,姫路,2,3,*,a,アタック成功,4,プラク,1,1,2787,,,,,,,
27,20221106,KUROBE,姫路,2,4,a,a,,,,1,1,2787,,得点,,,,,
28,20221106,KUROBE,姫路,2,4,a,a,サーブ,29,宮部,0,1,2787,,,,,,,
29,20221106,KUROBE,姫路,2,4,a,*,レシーブ成功(良),4,イヴェギン,1,1,2787,,,,,,,
30,20221106,KUROBE,姫路,2,4,a,*,アタック成功,26,コクラム,1,1,2787,,,,,,,
31,20221106,KUROBE,姫路,3,4,*,*,,,,1,1,2787,,得点,,,,,
32,20221106,KUROBE,姫路,3,4,*,*,サーブ,7,中村,0,1,2787,,,,,,,
33,20221106,KUROBE,姫路,3,4,*,a,レシーブ成功(良),12,孫田,1,1,2787,,,,,,,
34,20221106,KUROBE,姫路,3,4,*,a,アタック,13,田中,1,1,2787,,,,,,,
35,20221106,KUROBE,姫路,3,4,*,*,アタック,14,小杉,2,1,2787,,,,,,,
36,20221106,KUROBE,姫路,3,4,*,a,アタック成功,14,佐々木,3,1,2787,,,,,,,
37,20221106,KUROBE,姫路,3,5,a,a,,,,3,1,2787,,得点,,,,,
38,20221106,KUROBE,姫路,3,5,a,a,サーブ,13,田中,0,1,2787,,,,,,,
39,20221106,KUROBE,姫路,3,5,a,*,レシーブ失敗,19,福本,1,1,2787,,,,,,,
