,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name,challange
0,20230312,JT,PFU,0,0,*,*,サーブ,11,栄,0,1,2940,,,,,,,
1,20230312,JT,PFU,0,0,*,a,レシーブ成功(優),24,ロゾ,1,1,2940,,,,,,,
2,20230312,JT,PFU,0,0,*,a,アタック成功,3,サンティアゴ,1,1,2940,,,,,,,
3,20230312,JT,PFU,0,1,a,a,,,,1,1,2940,得点,,,,,,
4,20230312,JT,PFU,0,1,a,a,サーブ,24,ロゾ,0,1,2940,,,,,,,
5,20230312,JT,PFU,0,1,a,*,レシーブ成功(良),6,石井,1,1,2940,,,,,,,
6,20230312,JT,PFU,0,1,a,*,アタック成功,21,中島,1,1,2940,,,,,,,
7,20230312,JT,PFU,1,1,*,*,,,,1,1,2940,得点,,,,,,
8,20230312,JT,PFU,1,1,*,*,サーブ,21,中島,0,1,2940,,,,,,,
9,20230312,JT,PFU,1,1,*,a,レシーブ失敗,9,内瀬戸,1,1,2940,,,,,,,
10,20230312,JT,PFU,1,1,*,*,アタック,20,荒木,1,1,2940,,,,,,,
11,20230312,JT,PFU,1,1,*,a,アタック,10,佐藤,2,1,2940,,,,,,,
12,20230312,JT,PFU,1,1,*,*,アタック,6,石井,3,1,2940,,,,,,,
13,20230312,JT,PFU,1,1,*,a,アタック成功,9,内瀬戸,4,1,2940,,,,,,,
14,20230312,JT,PFU,1,2,a,a,,,,4,1,2940,得点,,,,,,
15,20230312,JT,PFU,1,2,a,a,サーブ,3,サンティアゴ,0,1,2940,,,,,,,
16,20230312,JT,PFU,1,2,a,*,レシーブ成功(優),24,西村,1,1,2940,,,,,,,
17,20230312,JT,PFU,1,2,a,*,アタック成功,1,長岡,1,1,2940,,,,,,,
18,20230312,JT,PFU,2,2,*,*,,,,1,1,2940,得点,,,,,,
19,20230312,JT,PFU,2,2,*,*,サーブ,20,荒木,0,1,2940,,,,,,,
20,20230312,JT,PFU,2,2,*,a,レシーブ失敗,7,山岸,1,1,2940,,,,,,,
21,20230312,JT,PFU,2,2,*,a,アタック,10,佐藤,1,1,2940,,,,,,,
22,20230312,JT,PFU,2,2,*,a,アタック成功,10,佐藤,2,1,2940,,,,,,,
