,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout,challange
0,20230225,東レ,NEC,0,0,*,a,サーブ,14,宮下,0,1,2913,,,,,,,
1,20230225,東レ,NEC,0,0,*,*,レシーブ成功(優),24,ロゾ,1,1,2913,,,,,,,
2,20230225,東レ,NEC,0,0,*,*,アタック成功,3,サンティアゴ,1,1,2913,,,,,,,
3,20230225,東レ,NEC,1,0,*,*,,,,1,1,2913,得点,,,,,,
4,20230225,東レ,NEC,1,0,*,*,サーブ,24,ロゾ,0,1,2913,,,,,,,
5,20230225,東レ,NEC,1,0,*,a,レシーブ失敗,22,船田,1,1,2913,,,,,,,
6,20230225,東レ,NEC,1,0,*,a,アタック成功,7,タナッチャ,1,1,2913,,,,,,,
7,20230225,東レ,NEC,1,1,a,a,,,,1,1,2913,得点,,,,,,
8,20230225,東レ,NEC,1,1,a,a,サーブ,33,中本,0,1,2913,,,,,,,
9,20230225,東レ,NEC,1,1,a,*,レシーブ成功(良),9,内瀬戸,1,1,2913,,,,,,,
10,20230225,東レ,NEC,1,1,a,*,アタック成功,10,佐藤,1,1,2913,,,,,,,
11,20230225,東レ,NEC,2,1,*,*,,,,1,1,2913,得点,,,,,,
12,20230225,東レ,NEC,2,1,*,*,サーブ,3,サンティアゴ,0,1,2913,,,,,,,
13,20230225,東レ,NEC,2,1,*,a,レシーブ失敗,8,及川,1,1,2913,,,,,,,
14,20230225,東レ,NEC,2,1,*,*,アタック成功,9,内瀬戸,1,1,2913,,,,,,,
15,20230225,東レ,NEC,3,1,*,*,,,,1,1,2913,得点,,,,,,
16,20230225,東レ,NEC,3,1,*,*,サーブ,3,サンティアゴ,0,1,2913,,,,,,,
17,20230225,東レ,NEC,3,1,*,a,レシーブ成功(優),7,タナッチャ,1,1,2913,,,,,,,
18,20230225,東レ,NEC,3,1,*,a,アタック,8,及川,1,1,2913,,,,,,,
19,20230225,東レ,NEC,3,1,*,a,アタック,18,金田,2,1,2913,,,,,,,
20,20230225,東レ,NEC,3,1,*,*,アタック成功,10,佐藤,3,1,2913,,,,,,,
21,20230225,東レ,NEC,4,1,*,*,,,,3,1,2913,得点,,,,,,
22,20230225,東レ,NEC,4,1,*,*,サーブ,3,サンティアゴ,0,1,2913,,,,,,,
23,20230225,東レ,NEC,4,1,*,a,レシーブ成功(優),8,及川,1,1,2913,,,,,,,
24,20230225,東レ,NEC,4,1,*,a,アタック,8,及川,1,1,2913,,,,,,,
25,20230225,東レ,NEC,4,1,*,a,アタック,18,金田,2,1,2913,,,,,,,
26,20230225,東レ,NEC,4,1,*,*,アタック,24,ロゾ,3,1,2913,,,,,,,
27,20230225,東レ,NEC,4,1,*,a,その他ミス,14,宮下,4,1,2913,,,,,,,
28,20230225,東レ,NEC,5,1,*,*,,,,4,1,2913,得点,,,,,,
29,20230225,東レ,NEC,5,1,*,a,,,,0,1,2913,,IN:2,佐伯,OUT:18,金田,,
30,20230225,東レ,NEC,5,1,*,*,サーブ,3,サンティアゴ,0,1,2913,,,,,,,
31,20230225,東レ,NEC,5,1,*,a,レシーブ成功(優),33,中本,1,1,2913,,,,,,,
32,20230225,東レ,NEC,5,1,*,a,アタック,2,佐伯,1,1,2913,,,,,,,
33,20230225,東レ,NEC,5,1,*,*,アタック,11,青柳,2,1,2913,,,,,,,
34,20230225,東レ,NEC,5,1,*,*,アタック成功,9,内瀬戸,3,1,2913,,,,,,,
35,20230225,東レ,NEC,6,1,*,*,,,,3,1,2913,得点,,,,,,
36,20230225,東レ,NEC,6,1,*,*,サーブ,3,サンティアゴ,0,1,2913,,,,,,,
37,20230225,東レ,NEC,6,1,*,a,レシーブ成功(優),7,タナッチャ,1,1,2913,,,,,,,
38,20230225,東レ,NEC,6,1,*,a,アタック,7,タナッチャ,1,1,2913,,,,,,,
39,20230225,東レ,NEC,6,1,*,*,アタック,10,佐藤,2,1,2913,,,,,,,
40,20230225,東レ,NEC,6,1,*,*,アタック,10,佐藤,3,1,2913,,,,,,,
41,20230225,東レ,NEC,6,1,*,a,アタック,8,及川,4,1,2913,,,,,,,
42,20230225,東レ,NEC,6,1,*,*,アタック成功,9,内瀬戸,5,1,2913,,,,,,,
43,20230225,東レ,NEC,7,1,*,*,,,,5,1,2913,得点,,,,,,
