,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20221203,日立Astemo,岡山,0,0,*,a,サーブミス,9,高柳,0,1,2827,,,,,,,
1,20221203,日立Astemo,岡山,1,0,*,*,,,,0,1,2827,得点,,,,,,
2,20221203,日立Astemo,岡山,1,0,*,*,サーブ,1,上坂,0,1,2827,,,,,,,
3,20221203,日立Astemo,岡山,1,0,*,a,レシーブ成功(優),27,楢崎,1,1,2827,,,,,,,
4,20221203,日立Astemo,岡山,1,0,*,a,アタック,18,金田,1,1,2827,,,,,,,
5,20221203,日立Astemo,岡山,1,0,*,a,アタック,18,金田,2,1,2827,,,,,,,
6,20221203,日立Astemo,岡山,1,0,*,*,アタック成功,17,オクム大庭,3,1,2827,,,,,,,
7,20221203,日立Astemo,岡山,2,0,*,*,,,,3,1,2827,得点,,,,,,
8,20221203,日立Astemo,岡山,2,0,*,*,サーブ,1,上坂,0,1,2827,,,,,,,
9,20221203,日立Astemo,岡山,2,0,*,a,レシーブ成功(優),18,金田,1,1,2827,,,,,,,
10,20221203,日立Astemo,岡山,2,0,*,a,アタック失敗,28,川島,1,1,2827,,,,,,,
11,20221203,日立Astemo,岡山,3,0,*,*,,,,1,1,2827,得点,,,,,,
12,20221203,日立Astemo,岡山,3,0,*,*,サーブ,1,上坂,0,1,2827,,,,,,,
13,20221203,日立Astemo,岡山,3,0,*,a,レシーブ成功(優),18,金田,1,1,2827,,,,,,,
14,20221203,日立Astemo,岡山,3,0,*,a,アタック成功,13,遠藤,1,1,2827,,,,,,,
15,20221203,日立Astemo,岡山,3,1,a,a,,,,1,1,2827,得点,,,,,,
16,20221203,日立Astemo,岡山,3,1,a,a,サーブ,28,川島,0,1,2827,,,,,,,
17,20221203,日立Astemo,岡山,3,1,a,*,レシーブ失敗,1,上坂,1,1,2827,,,,,,,
18,20221203,日立Astemo,岡山,3,1,a,*,アタック成功,17,オクム大庭,1,1,2827,,,,,,,
19,20221203,日立Astemo,岡山,4,1,*,*,,,,1,1,2827,得点,,,,,,
20,20221203,日立Astemo,岡山,4,1,*,*,サーブ,14,入澤,0,1,2827,,,,,,,
21,20221203,日立Astemo,岡山,4,1,*,a,レシーブ成功(優),9,高柳,1,1,2827,,,,,,,
22,20221203,日立Astemo,岡山,4,1,*,a,アタック成功,13,遠藤,1,1,2827,,,,,,,
23,20221203,日立Astemo,岡山,4,2,a,a,,,,1,1,2827,得点,,,,,,
24,20221203,日立Astemo,岡山,4,2,a,a,サーブ,13,遠藤,0,1,2827,,,,,,,
25,20221203,日立Astemo,岡山,4,2,a,*,レシーブ成功(優),1,上坂,1,1,2827,,,,,,,
26,20221203,日立Astemo,岡山,4,2,a,*,アタック成功,3,長内,1,1,2827,,,,,,,
27,20221203,日立Astemo,岡山,5,2,*,*,,,,1,1,2827,得点,,,,,,
28,20221203,日立Astemo,岡山,5,2,*,*,サーブ,17,オクム大庭,0,1,2827,,,,,,,
29,20221203,日立Astemo,岡山,5,2,*,a,レシーブ成功(良),27,楢崎,1,1,2827,,,,,,,
30,20221203,日立Astemo,岡山,5,2,*,a,アタック成功,24,付,1,1,2827,,,,,,,
31,20221203,日立Astemo,岡山,5,3,a,a,,,,1,1,2827,得点,,,,,,
32,20221203,日立Astemo,岡山,5,3,a,a,サーブ,18,金田,0,1,2827,,,,,,,
33,20221203,日立Astemo,岡山,5,3,a,*,レシーブ成功(良),1,上坂,1,1,2827,,,,,,,
34,20221203,日立Astemo,岡山,5,3,a,*,アタック,5,タップ,1,1,2827,,,,,,,
35,20221203,日立Astemo,岡山,5,3,a,a,アタック,9,高柳,2,1,2827,,,,,,,
36,20221203,日立Astemo,岡山,5,3,a,*,アタック失敗,3,長内,3,1,2827,,,,,,,
37,20221203,日立Astemo,岡山,5,4,a,a,,,,3,1,2827,得点,,,,,,
38,20221203,日立Astemo,岡山,5,4,a,a,サーブ,18,金田,0,1,2827,,,,,,,
39,20221203,日立Astemo,岡山,5,4,a,*,レシーブ失敗,3,長内,1,1,2827,,,,,,,
40,20221203,日立Astemo,岡山,5,4,a,*,アタック,3,長内,1,1,2827,,,,,,,
41,20221203,日立Astemo,岡山,5,4,a,a,アタック成功,9,高柳,2,1,2827,,,,,,,
42,20221203,日立Astemo,岡山,5,5,a,a,,,,2,1,2827,得点,,,,,,
43,20221203,日立Astemo,岡山,5,5,a,a,サーブ,18,金田,0,1,2827,,,,,,,
44,20221203,日立Astemo,岡山,5,5,a,*,レシーブ成功(優),1,上坂,1,1,2827,,,,,,,
45,20221203,日立Astemo,岡山,5,5,a,*,アタック成功,17,オクム大庭,1,1,2827,,,,,,,
46,20221203,日立Astemo,岡山,6,5,*,*,,,,1,1,2827,得点,,,,,,
