,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20230225,姫路,JT,0,0,*,*,サーブ,1,上坂,0,1,2909,,,,,,,
1,20230225,姫路,JT,0,0,*,a,レシーブ成功(良),18,アコスタ,1,1,2909,,,,,,,
2,20230225,姫路,JT,0,0,*,*,アタック,3,長内,1,1,2909,,,,,,,
3,20230225,姫路,JT,0,0,*,a,アタック,15,鍋谷,2,1,2909,,,,,,,
4,20230225,姫路,JT,0,0,*,*,アタック,13,野中,3,1,2909,,,,,,,
5,20230225,姫路,JT,0,0,*,*,アタック,3,長内,4,1,2909,,,,,,,
6,20230225,姫路,JT,0,0,*,*,アタック失敗,14,入澤,5,1,2909,,,,,,,
7,20230225,姫路,JT,0,1,a,a,,,,5,1,2909,得点,,,,,,
8,20230225,姫路,JT,0,1,a,a,サーブ,18,アコスタ,0,1,2909,,,,,,,
9,20230225,姫路,JT,0,1,a,*,レシーブ成功(良),7,齋藤,1,1,2909,,,,,,,
10,20230225,姫路,JT,0,1,a,*,アタック,13,野中,1,1,2909,,,,,,,
11,20230225,姫路,JT,0,1,a,a,アタック成功,35,志摩,2,1,2909,,,,,,,
12,20230225,姫路,JT,0,2,a,a,,,,2,1,2909,得点,,,,,,
13,20230225,姫路,JT,0,2,a,a,サーブ,18,アコスタ,0,1,2909,,,,,,,
14,20230225,姫路,JT,0,2,a,*,レシーブ失敗,7,齋藤,1,1,2909,,,,,,,
15,20230225,姫路,JT,0,2,a,a,アタック,15,鍋谷,1,1,2909,,,,,,,
16,20230225,姫路,JT,0,2,a,a,アタック,35,志摩,2,1,2909,,,,,,,
17,20230225,姫路,JT,0,2,a,*,ブロック成功,13,野中,3,1,2909,,,,,,,
18,20230225,姫路,JT,1,2,*,*,,,,3,1,2909,得点,,,,,,
19,20230225,姫路,JT,1,2,*,*,サーブ,14,入澤,0,1,2909,,,,,,,
20,20230225,姫路,JT,1,2,*,a,レシーブ成功(優),7,林,1,1,2909,,,,,,,
21,20230225,姫路,JT,1,2,*,a,アタック成功,6,細沼,1,1,2909,,,,,,,
22,20230225,姫路,JT,1,3,a,a,,,,1,1,2909,得点,,,,,,
23,20230225,姫路,JT,1,3,a,a,サーブ,6,細沼,0,1,2909,,,,,,,
24,20230225,姫路,JT,1,3,a,*,レシーブ失敗,1,上坂,1,1,2909,,,,,,,
25,20230225,姫路,JT,1,3,a,*,アタック,3,長内,1,1,2909,,,,,,,
26,20230225,姫路,JT,1,3,a,a,ブロック成功,12,ジャン,2,1,2909,,,,,,,
27,20230225,姫路,JT,1,4,a,a,,,,2,1,2909,得点,,,,,,
28,20230225,姫路,JT,1,4,a,a,サーブ,6,細沼,0,1,2909,,,,,,,
29,20230225,姫路,JT,1,4,a,*,レシーブ成功(優),7,齋藤,1,1,2909,,,,,,,
30,20230225,姫路,JT,1,4,a,*,ブロック成功,13,野中,1,1,2909,,,,,,,
