,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230319,岡山,東レ,0,0,*,*,サーブ,11,栄,0,1,2951,,,,,,,
1,20230319,岡山,東レ,0,0,*,a,レシーブ失敗,6,田中,1,1,2951,,,,,,,
2,20230319,岡山,東レ,0,0,*,*,アタック成功,7,ファンヘッケ,1,1,2951,,,,,,,
3,20230319,岡山,東レ,1,0,*,*,,,,1,1,2951,得点,,,,,,
4,20230319,岡山,東レ,1,0,*,*,サーブ,11,栄,0,1,2951,,,,,,,
5,20230319,岡山,東レ,1,0,*,a,レシーブ成功(良),7,タットダオ,1,1,2951,,,,,,,
6,20230319,岡山,東レ,1,0,*,a,アタック,2,林,1,1,2951,,,,,,,
7,20230319,岡山,東レ,1,0,*,*,アタック,21,中島,2,1,2951,,,,,,,
8,20230319,岡山,東レ,1,0,*,a,アタック,5,和田,3,1,2951,,,,,,,
9,20230319,岡山,東レ,1,0,*,*,アタック,21,中島,4,1,2951,,,,,,,
10,20230319,岡山,東レ,1,0,*,a,アタック成功,5,和田,5,1,2951,,,,,,,
11,20230319,岡山,東レ,1,1,a,a,,,,5,1,2951,得点,,,,,,
12,20230319,岡山,東レ,1,1,a,a,サーブミス,6,田中,0,1,2951,,,,,,,
13,20230319,岡山,東レ,2,1,*,*,,,,0,1,2951,得点,,,,,,
14,20230319,岡山,東レ,2,1,*,*,サーブ,21,中島,0,1,2951,,,,,,,
15,20230319,岡山,東レ,2,1,*,a,レシーブ成功(優),6,田中,1,1,2951,,,,,,,
16,20230319,岡山,東レ,2,1,*,a,アタック成功,7,タットダオ,1,1,2951,,,,,,,
17,20230319,岡山,東レ,2,2,a,a,,,,1,1,2951,得点,,,,,,
18,20230319,岡山,東レ,2,2,a,a,サービスエース,7,タットダオ,0,1,2951,,,,,,,
19,20230319,岡山,東レ,2,2,a,*,レシーブ失敗,21,中島,0,1,2951,,,,,,,
20,20230319,岡山,東レ,2,3,a,a,,,,0,1,2951,得点,,,,,,
21,20230319,岡山,東レ,2,3,a,a,サーブ,7,タットダオ,0,1,2951,,,,,,,
22,20230319,岡山,東レ,2,3,a,*,レシーブ失敗,21,中島,1,1,2951,,,,,,,
23,20230319,岡山,東レ,2,3,a,*,アタック,7,ファンヘッケ,1,1,2951,,,,,,,
24,20230319,岡山,東レ,2,3,a,a,アタック,2,林,2,1,2951,,,,,,,
25,20230319,岡山,東レ,2,3,a,a,アタック成功,1,西川,3,1,2951,,,,,,,
26,20230319,岡山,東レ,2,3,a,a,,,,3,1,2951,,チャレンジ成功,,,,,
27,20230319,岡山,東レ,2,4,a,a,,,,3,1,2951,得点,,,,,,
28,20230319,岡山,東レ,2,4,a,a,サーブ,7,タットダオ,0,1,2951,,,,,,,
29,20230319,岡山,東レ,2,4,a,*,レシーブ失敗,24,西村,1,1,2951,,,,,,,
30,20230319,岡山,東レ,2,4,a,*,アタック成功,20,荒木,1,1,2951,,,,,,,
31,20230319,岡山,東レ,3,4,*,*,,,,1,1,2951,得点,,,,,,
32,20230319,岡山,東レ,3,4,*,*,サーブ,20,荒木,0,1,2951,,,,,,,
33,20230319,岡山,東レ,3,4,*,a,レシーブ成功(優),6,田中,1,1,2951,,,,,,,
34,20230319,岡山,東レ,3,4,*,a,アタック成功,1,西川,1,1,2951,,,,,,,
35,20230319,岡山,東レ,3,5,a,a,,,,1,1,2951,得点,,,,,,
36,20230319,岡山,東レ,3,5,a,a,サーブ,5,和田,0,1,2951,,,,,,,
37,20230319,岡山,東レ,3,5,a,*,レシーブ成功(優),24,西村,1,1,2951,,,,,,,
38,20230319,岡山,東レ,3,5,a,*,アタック成功,6,石井,1,1,2951,,,,,,,
39,20230319,岡山,東レ,4,5,*,*,,,,1,1,2951,得点,,,,,,
40,20230319,岡山,東レ,4,5,*,*,サーブ,7,ファンヘッケ,0,1,2951,,,,,,,
41,20230319,岡山,東レ,4,5,*,a,レシーブ失敗,6,田中,1,1,2951,,,,,,,
42,20230319,岡山,東レ,4,5,*,a,アタック失敗,2,林,1,1,2951,,,,,,,
43,20230319,岡山,東レ,5,5,*,*,,,,1,1,2951,得点,,,,,,
44,20230319,岡山,東レ,5,5,*,*,サーブ,7,ファンヘッケ,0,1,2951,,,,,,,
45,20230319,岡山,東レ,5,5,*,a,レシーブ失敗,2,林,1,1,2951,,,,,,,
46,20230319,岡山,東レ,5,5,*,a,アタック成功,5,和田,1,1,2951,,,,,,,
47,20230319,岡山,東レ,5,6,a,a,,,,1,1,2951,得点,,,,,,
48,20230319,岡山,東レ,5,6,a,a,サーブ,2,林,0,1,2951,,,,,,,
49,20230319,岡山,東レ,5,6,a,*,レシーブ成功(優),6,石井,1,1,2951,,,,,,,
50,20230319,岡山,東レ,5,6,a,*,アタック,4,濱松,1,1,2951,,,,,,,
51,20230319,岡山,東レ,5,6,a,*,アタック,4,濱松,2,1,2951,,,,,,,
52,20230319,岡山,東レ,5,6,a,a,アタック,6,田中,3,1,2951,,,,,,,
53,20230319,岡山,東レ,5,6,a,*,アタック,6,石井,4,1,2951,,,,,,,
54,20230319,岡山,東レ,5,6,a,a,ブロック成功,8,籾井,5,1,2951,,,,,,,
55,20230319,岡山,東レ,5,7,a,a,,,,5,1,2951,得点,,,,,,
56,20230319,岡山,東レ,5,7,a,a,サーブ,2,林,0,1,2951,,,,,,,
57,20230319,岡山,東レ,5,7,a,*,レシーブ成功(優),6,石井,1,1,2951,,,,,,,
58,20230319,岡山,東レ,5,7,a,*,アタック成功,6,石井,1,1,2951,,,,,,,
59,20230319,岡山,東レ,6,7,*,*,,,,1,1,2951,得点,,,,,,
60,20230319,岡山,東レ,6,7,*,*,サーブ,6,石井,0,1,2951,,,,,,,
61,20230319,岡山,東レ,6,7,*,a,レシーブ成功(良),16,井上,1,1,2951,,,,,,,
62,20230319,岡山,東レ,6,7,*,a,アタック成功,1,西川,1,1,2951,,,,,,,
63,20230319,岡山,東レ,6,8,a,a,,,,1,1,2951,得点,,,,,,
64,20230319,岡山,東レ,6,8,a,a,サーブミス,1,西川,0,1,2951,,,,,,,
65,20230319,岡山,東レ,7,8,*,*,,,,0,1,2951,得点,,,,,,
66,20230319,岡山,東レ,7,8,*,*,サーブ,4,濱松,0,1,2951,,,,,,,
