,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230121,久光,埼玉上尾,0,0,*,a,サーブ,24,ロゾ,0,1,2871,,,,,,
1,20230121,久光,埼玉上尾,0,0,*,*,レシーブ失敗,21,中島,1,1,2871,,,,,,
2,20230121,久光,埼玉上尾,0,0,*,a,アタック,11,青柳,1,1,2871,,,,,,
3,20230121,久光,埼玉上尾,0,0,*,*,アタック,7,ファンヘッケ,2,1,2871,,,,,,
4,20230121,久光,埼玉上尾,0,0,*,a,アタック,9,内瀬戸,3,1,2871,,,,,,
5,20230121,久光,埼玉上尾,0,0,*,*,アタック成功,21,中島,4,1,2871,,,,,,
6,20230121,久光,埼玉上尾,1,0,*,*,,,,4,1,2871,得点,,,,,
7,20230121,久光,埼玉上尾,1,0,*,*,サーブ,21,中島,0,1,2871,,,,,,
8,20230121,久光,埼玉上尾,1,0,*,a,レシーブ成功(優),9,内瀬戸,1,1,2871,,,,,,
9,20230121,久光,埼玉上尾,1,0,*,a,アタック成功,10,佐藤,1,1,2871,,,,,,
10,20230121,久光,埼玉上尾,1,1,a,a,,,,1,1,2871,得点,,,,,
11,20230121,久光,埼玉上尾,1,1,a,a,サーブ,11,青柳,0,1,2871,,,,,,
12,20230121,久光,埼玉上尾,1,1,a,*,レシーブ成功(優),6,石井,1,1,2871,,,,,,
13,20230121,久光,埼玉上尾,1,1,a,*,アタック成功,20,荒木,1,1,2871,,,,,,
14,20230121,久光,埼玉上尾,2,1,*,*,,,,1,1,2871,得点,,,,,
15,20230121,久光,埼玉上尾,2,1,*,*,サーブ,20,荒木,0,1,2871,,,,,,
16,20230121,久光,埼玉上尾,2,1,*,a,レシーブ失敗,9,内瀬戸,1,1,2871,,,,,,
17,20230121,久光,埼玉上尾,2,1,*,*,ブロック成功,6,石井,1,1,2871,,,,,,
18,20230121,久光,埼玉上尾,3,1,*,*,,,,1,1,2871,得点,,,,,
19,20230121,久光,埼玉上尾,3,1,*,*,サーブ,20,荒木,0,1,2871,,,,,,
20,20230121,久光,埼玉上尾,3,1,*,a,レシーブ成功(優),7,山岸,1,1,2871,,,,,,
21,20230121,久光,埼玉上尾,3,1,*,a,アタック,10,佐藤,1,1,2871,,,,,,
22,20230121,久光,埼玉上尾,3,1,*,*,アタック,6,石井,2,1,2871,,,,,,
23,20230121,久光,埼玉上尾,3,1,*,a,アタック,24,ロゾ,3,1,2871,,,,,,
24,20230121,久光,埼玉上尾,3,1,*,*,アタック,6,石井,4,1,2871,,,,,,
25,20230121,久光,埼玉上尾,3,1,*,a,アタック,10,佐藤,5,1,2871,,,,,,
26,20230121,久光,埼玉上尾,3,1,*,a,アタック,3,サンティアゴ,6,1,2871,,,,,,
27,20230121,久光,埼玉上尾,3,1,*,*,アタック,7,ファンヘッケ,7,1,2871,,,,,,
28,20230121,久光,埼玉上尾,3,1,*,a,アタック成功,10,佐藤,8,1,2871,,,,,,
29,20230121,久光,埼玉上尾,3,2,a,a,,,,8,1,2871,得点,,,,,
30,20230121,久光,埼玉上尾,3,2,a,a,サーブ,9,内瀬戸,0,1,2871,,,,,,
31,20230121,久光,埼玉上尾,3,2,a,*,レシーブ成功(優),21,中島,1,1,2871,,,,,,
32,20230121,久光,埼玉上尾,3,2,a,*,アタック成功,7,ファンヘッケ,1,1,2871,,,,,,
33,20230121,久光,埼玉上尾,4,2,*,*,,,,1,1,2871,得点,,,,,
34,20230121,久光,埼玉上尾,4,2,*,*,サーブ,7,ファンヘッケ,0,1,2871,,,,,,
35,20230121,久光,埼玉上尾,4,2,*,a,レシーブ成功(優),7,山岸,1,1,2871,,,,,,
36,20230121,久光,埼玉上尾,4,2,*,a,アタック,3,サンティアゴ,1,1,2871,,,,,,
37,20230121,久光,埼玉上尾,4,2,*,a,アタック,3,サンティアゴ,2,1,2871,,,,,,
38,20230121,久光,埼玉上尾,4,2,*,a,アタック成功,10,佐藤,3,1,2871,,,,,,
39,20230121,久光,埼玉上尾,4,3,a,a,,,,3,1,2871,得点,,,,,
40,20230121,久光,埼玉上尾,4,3,a,a,サーブ,10,佐藤,0,1,2871,,,,,,
41,20230121,久光,埼玉上尾,4,3,a,*,レシーブ成功(優),21,中島,1,1,2871,,,,,,
42,20230121,久光,埼玉上尾,4,3,a,*,アタック,4,濱松,1,1,2871,,,,,,
43,20230121,久光,埼玉上尾,4,3,a,*,アタック成功,4,濱松,2,1,2871,,,,,,
44,20230121,久光,埼玉上尾,5,3,*,*,,,,2,1,2871,得点,,,,,
45,20230121,久光,埼玉上尾,5,3,*,*,サーブ,6,石井,0,1,2871,,,,,,
46,20230121,久光,埼玉上尾,5,3,*,a,レシーブ失敗,24,ロゾ,1,1,2871,,,,,,
47,20230121,久光,埼玉上尾,5,3,*,a,アタック,24,ロゾ,1,1,2871,,,,,,
48,20230121,久光,埼玉上尾,5,3,*,*,アタック成功,4,濱松,2,1,2871,,,,,,
49,20230121,久光,埼玉上尾,6,3,*,*,,,,2,1,2871,得点,,,,,
50,20230121,久光,埼玉上尾,6,3,*,*,サーブ,6,石井,0,1,2871,,,,,,
51,20230121,久光,埼玉上尾,6,3,*,a,レシーブ成功(良),24,ロゾ,1,1,2871,,,,,,
52,20230121,久光,埼玉上尾,6,3,*,a,アタック失敗,10,佐藤,1,1,2871,,,,,,
53,20230121,久光,埼玉上尾,7,3,*,*,,,,1,1,2871,得点,,,,,
54,20230121,久光,埼玉上尾,7,3,*,*,サーブミス,6,石井,0,1,2871,,,,,,
