,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230226,姫路,岡山,0,0,*,*,サーブ,14,入澤,0,1,2915,,,,,,,
1,20230226,姫路,岡山,0,0,*,a,レシーブ成功(優),4,イヴェギン,1,1,2915,,,,,,,
2,20230226,姫路,岡山,0,0,*,a,アタック成功,7,中村,1,1,2915,,,,,,,
3,20230226,姫路,岡山,0,1,a,a,,,,1,1,2915,得点,,,,,,
4,20230226,姫路,岡山,0,1,a,a,サーブ,4,イヴェギン,0,1,2915,,,,,,,
5,20230226,姫路,岡山,0,1,a,*,レシーブ成功(優),7,齋藤,1,1,2915,,,,,,,
6,20230226,姫路,岡山,0,1,a,*,アタック,9,渡邊,1,1,2915,,,,,,,
7,20230226,姫路,岡山,0,1,a,a,アタック成功,26,コクラム,2,1,2915,,,,,,,
8,20230226,姫路,岡山,0,2,a,a,,,,2,1,2915,得点,,,,,,
9,20230226,姫路,岡山,0,2,a,a,サーブ,4,イヴェギン,0,1,2915,,,,,,,
10,20230226,姫路,岡山,0,2,a,*,レシーブ成功(優),9,渡邊,1,1,2915,,,,,,,
11,20230226,姫路,岡山,0,2,a,*,アタック成功,13,野中,1,1,2915,,,,,,,
12,20230226,姫路,岡山,1,2,*,*,,,,1,1,2915,得点,,,,,,
13,20230226,姫路,岡山,1,2,*,*,サーブミス,13,野中,0,1,2915,,,,,,,
14,20230226,姫路,岡山,1,3,a,a,,,,0,1,2915,得点,,,,,,
15,20230226,姫路,岡山,1,3,a,a,サーブ,7,中村,0,1,2915,,,,,,,
16,20230226,姫路,岡山,1,3,a,*,レシーブ成功(優),3,長内,1,1,2915,,,,,,,
17,20230226,姫路,岡山,1,3,a,*,アタック成功,9,渡邊,1,1,2915,,,,,,,
18,20230226,姫路,岡山,2,3,*,*,,,,1,1,2915,得点,,,,,,
19,20230226,姫路,岡山,2,3,*,*,サーブ,3,長内,0,1,2915,,,,,,,
20,20230226,姫路,岡山,2,3,*,a,レシーブ成功(優),4,イヴェギン,1,1,2915,,,,,,,
21,20230226,姫路,岡山,2,3,*,a,アタック,26,コクラム,1,1,2915,,,,,,,
22,20230226,姫路,岡山,2,3,*,a,アタック成功,26,コクラム,2,1,2915,,,,,,,
23,20230226,姫路,岡山,2,4,a,a,,,,2,1,2915,得点,,,,,,
24,20230226,姫路,岡山,2,4,a,a,サーブ,26,コクラム,0,1,2915,,,,,,,
25,20230226,姫路,岡山,2,4,a,*,レシーブ成功(優),13,野中,1,1,2915,,,,,,,
26,20230226,姫路,岡山,2,4,a,*,アタック成功,9,渡邊,1,1,2915,,,,,,,
27,20230226,姫路,岡山,3,4,*,*,,,,1,1,2915,得点,,,,,,
28,20230226,姫路,岡山,3,4,*,*,サーブ,9,渡邊,0,1,2915,,,,,,,
29,20230226,姫路,岡山,3,4,*,a,レシーブ成功(優),4,イヴェギン,1,1,2915,,,,,,,
30,20230226,姫路,岡山,3,4,*,a,アタック,26,コクラム,1,1,2915,,,,,,,
