,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221127,久光,東レ,0,0,*,*,サーブミス,1,長岡,0,1,2824,,,,,,,
1,20221127,久光,東レ,0,1,a,a,,,,0,1,2824,得点,,,,,,
2,20221127,久光,東レ,0,1,a,a,サーブ,12,大崎,0,1,2824,,,,,,,
3,20221127,久光,東レ,0,1,a,*,レシーブ失敗,21,中島,1,1,2824,,,,,,,
4,20221127,久光,東レ,0,1,a,*,アタック成功,6,石井,1,1,2824,,,,,,,
5,20221127,久光,東レ,1,1,*,*,,,,1,1,2824,得点,,,,,,
6,20221127,久光,東レ,1,1,*,*,サーブ,6,石井,0,1,2824,,,,,,,
7,20221127,久光,東レ,1,1,*,a,レシーブ成功(優),14,西川,1,1,2824,,,,,,,
8,20221127,久光,東レ,1,1,*,a,アタック成功,4,小川,1,1,2824,,,,,,,
9,20221127,久光,東レ,1,2,a,a,,,,1,1,2824,得点,,,,,,
10,20221127,久光,東レ,1,2,a,a,サーブ,14,西川,0,1,2824,,,,,,,
11,20221127,久光,東レ,1,2,a,*,レシーブ成功(優),6,石井,1,1,2824,,,,,,,
12,20221127,久光,東レ,1,2,a,*,アタック,21,中島,1,1,2824,,,,,,,
13,20221127,久光,東レ,1,2,a,a,アタック,7,クラン,2,1,2824,,,,,,,
14,20221127,久光,東レ,1,2,a,*,アタック,21,中島,3,1,2824,,,,,,,
15,20221127,久光,東レ,1,2,a,a,アタック成功,6,関,4,1,2824,,,,,,,
16,20221127,久光,東レ,1,3,a,a,,,,4,1,2824,得点,,,,,,
17,20221127,久光,東レ,1,3,a,a,サーブ,14,西川,0,1,2824,,,,,,,
18,20221127,久光,東レ,1,3,a,*,レシーブ成功(優),21,中島,1,1,2824,,,,,,,
19,20221127,久光,東レ,1,3,a,*,アタック成功,21,中島,1,1,2824,,,,,,,
20,20221127,久光,東レ,2,3,*,*,,,,1,1,2824,得点,,,,,,
21,20221127,久光,東レ,2,3,*,*,サーブ,8,平山,0,1,2824,,,,,,,
22,20221127,久光,東レ,2,3,*,a,レシーブ成功(良),9,水杉,1,1,2824,,,,,,,
23,20221127,久光,東レ,2,3,*,a,アタック,4,小川,1,1,2824,,,,,,,
24,20221127,久光,東レ,2,3,*,*,アタック,1,長岡,2,1,2824,,,,,,,
25,20221127,久光,東レ,2,3,*,a,アタック,7,クラン,3,1,2824,,,,,,,
26,20221127,久光,東レ,2,3,*,*,アタック,21,中島,4,1,2824,,,,,,,
27,20221127,久光,東レ,2,3,*,a,アタック成功,10,石川,5,1,2824,,,,,,,
28,20221127,久光,東レ,2,4,a,a,,,,5,1,2824,得点,,,,,,
29,20221127,久光,東レ,2,4,a,a,サーブ,7,クラン,0,1,2824,,,,,,,
30,20221127,久光,東レ,2,4,a,*,レシーブ失敗,21,中島,1,1,2824,,,,,,,
31,20221127,久光,東レ,2,4,a,a,アタック成功,7,クラン,1,1,2824,,,,,,,
32,20221127,久光,東レ,2,5,a,a,,,,1,1,2824,得点,,,,,,
33,20221127,久光,東レ,2,5,a,a,サーブ,7,クラン,0,1,2824,,,,,,,
34,20221127,久光,東レ,2,5,a,*,レシーブ失敗,21,中島,1,1,2824,,,,,,,
35,20221127,久光,東レ,2,5,a,*,アタック,21,中島,1,1,2824,,,,,,,
36,20221127,久光,東レ,2,5,a,*,アタック,10,大竹,2,1,2824,,,,,,,
37,20221127,久光,東レ,2,5,a,a,アタック,10,石川,3,1,2824,,,,,,,
38,20221127,久光,東レ,2,5,a,a,アタック,14,西川,4,1,2824,,,,,,,
39,20221127,久光,東レ,2,5,a,*,アタック,21,中島,5,1,2824,,,,,,,
40,20221127,久光,東レ,2,5,a,a,アタック,4,小川,6,1,2824,,,,,,,
41,20221127,久光,東レ,2,5,a,a,アタック,10,石川,7,1,2824,,,,,,,
42,20221127,久光,東レ,2,5,a,*,アタック成功,10,大竹,8,1,2824,,,,,,,
43,20221127,久光,東レ,3,5,*,*,,,,8,1,2824,得点,,,,,,
44,20221127,久光,東レ,3,5,*,*,サーブ,2,井上,0,1,2824,,,,,,,
45,20221127,久光,東レ,3,5,*,a,レシーブ失敗,14,西川,1,1,2824,,,,,,,
46,20221127,久光,東レ,3,5,*,a,アタック,10,石川,1,1,2824,,,,,,,
47,20221127,久光,東レ,3,5,*,*,アタック,21,中島,2,1,2824,,,,,,,
48,20221127,久光,東レ,3,5,*,a,アタック成功,10,石川,3,1,2824,,,,,,,
49,20221127,久光,東レ,3,6,a,a,,,,3,1,2824,得点,,,,,,
50,20221127,久光,東レ,3,6,a,a,サーブ,4,小川,0,1,2824,,,,,,,
51,20221127,久光,東レ,3,6,a,*,レシーブ成功(良),21,中島,1,1,2824,,,,,,,
52,20221127,久光,東レ,3,6,a,*,アタック,10,大竹,1,1,2824,,,,,,,
53,20221127,久光,東レ,3,6,a,*,アタック成功,1,長岡,2,1,2824,,,,,,,
54,20221127,久光,東レ,4,6,*,*,,,,2,1,2824,得点,,,,,,
55,20221127,久光,東レ,4,6,*,*,サーブ,21,中島,0,1,2824,,,,,,,
56,20221127,久光,東レ,4,6,*,a,レシーブ失敗,10,石川,1,1,2824,,,,,,,
57,20221127,久光,東レ,4,6,*,a,アタック,10,石川,1,1,2824,,,,,,,
58,20221127,久光,東レ,4,6,*,*,ブロック成功,10,大竹,2,1,2824,,,,,,,
