,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221105,トヨタ車体,NEC,0,0,*,a,サーブ,11,古谷,0,1,2782,,,,,,,
1,20221105,トヨタ車体,NEC,0,0,*,*,レシーブ成功(優),13,立石,1,1,2782,,,,,,,
2,20221105,トヨタ車体,NEC,0,0,*,*,アタック,9,ダニエル,1,1,2782,,,,,,,
3,20221105,トヨタ車体,NEC,0,0,*,a,アタック,2,古賀,2,1,2782,,,,,,,
4,20221105,トヨタ車体,NEC,0,0,*,a,アタック,2,古賀,3,1,2782,,,,,,,
5,20221105,トヨタ車体,NEC,0,0,*,*,アタック成功,9,ダニエル,4,1,2782,,,,,,,
6,20221105,トヨタ車体,NEC,1,0,*,*,,,,4,1,2782,得点,,,,,,
7,20221105,トヨタ車体,NEC,1,0,*,*,サーブ,1,鴫原,0,1,2782,,,,,,,
8,20221105,トヨタ車体,NEC,1,0,*,a,レシーブ失敗,11,古谷,1,1,2782,,,,,,,
9,20221105,トヨタ車体,NEC,1,0,*,a,アタック成功,12,山内,1,1,2782,,,,,,,
10,20221105,トヨタ車体,NEC,1,1,a,a,,,,1,1,2782,得点,,,,,,
11,20221105,トヨタ車体,NEC,1,1,a,a,サーブ,6,上野,0,1,2782,,,,,,,
12,20221105,トヨタ車体,NEC,1,1,a,*,レシーブ成功(良),16,大川,1,1,2782,,,,,,,
13,20221105,トヨタ車体,NEC,1,1,a,*,アタック成功,16,大川,1,1,2782,,,,,,,
14,20221105,トヨタ車体,NEC,2,1,*,*,,,,1,1,2782,得点,,,,,,
15,20221105,トヨタ車体,NEC,2,1,*,*,サーブ,5,周田,0,1,2782,,,,,,,
16,20221105,トヨタ車体,NEC,2,1,*,a,レシーブ失敗,11,古谷,1,1,2782,,,,,,,
17,20221105,トヨタ車体,NEC,2,1,*,*,アタック成功,9,ダニエル,1,1,2782,,,,,,,
