,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name,challange
0,20221105,ヴィアティン,きんでん,0,0,*,*,サーブ,18,福元,0,1,2963,,,,,,,
1,20221105,ヴィアティン,きんでん,0,0,*,a,レシーブ成功(良),7,田畑,1,1,2963,,,,,,,
2,20221105,ヴィアティン,きんでん,0,0,*,a,アタック成功,14,谷川,1,1,2963,,,,,,,
3,20221105,ヴィアティン,きんでん,0,1,a,a,,,,1,1,2963,得点,,,,,,
4,20221105,ヴィアティン,きんでん,0,1,a,a,サーブ,17,和治,0,1,2963,,,,,,,
5,20221105,ヴィアティン,きんでん,0,1,a,*,レシーブ成功(優),17,鳴海,1,1,2963,,,,,,,
6,20221105,ヴィアティン,きんでん,0,1,a,*,アタック成功,7,春藤,1,1,2963,,,,,,,
7,20221105,ヴィアティン,きんでん,1,1,*,*,,,,1,1,2963,得点,,,,,,
8,20221105,ヴィアティン,きんでん,1,1,*,*,サーブ,17,鳴海,0,1,2963,,,,,,,
9,20221105,ヴィアティン,きんでん,1,1,*,a,レシーブ成功(良),3,長濱,1,1,2963,,,,,,,
10,20221105,ヴィアティン,きんでん,1,1,*,a,アタック成功,15,古川,1,1,2963,,,,,,,
11,20221105,ヴィアティン,きんでん,1,2,a,a,,,,1,1,2963,得点,,,,,,
12,20221105,ヴィアティン,きんでん,1,2,a,a,サーブ,21,小林,0,1,2963,,,,,,,
13,20221105,ヴィアティン,きんでん,1,2,a,*,レシーブ失敗,22,鳥原,1,1,2963,,,,,,,
14,20221105,ヴィアティン,きんでん,1,2,a,*,アタック,16,安田,1,1,2963,,,,,,,
15,20221105,ヴィアティン,きんでん,1,2,a,*,アタック,16,安田,2,1,2963,,,,,,,
16,20221105,ヴィアティン,きんでん,1,2,a,*,アタック成功,7,春藤,3,1,2963,,,,,,,
17,20221105,ヴィアティン,きんでん,2,2,*,*,,,,3,1,2963,得点,,,,,,
18,20221105,ヴィアティン,きんでん,2,2,*,*,サーブ,34,三好,0,1,2963,,,,,,,
19,20221105,ヴィアティン,きんでん,2,2,*,a,レシーブ成功(良),3,長濱,1,1,2963,,,,,,,
20,20221105,ヴィアティン,きんでん,2,2,*,a,アタック成功,15,古川,1,1,2963,,,,,,,
21,20221105,ヴィアティン,きんでん,2,3,a,a,,,,1,1,2963,得点,,,,,,
22,20221105,ヴィアティン,きんでん,2,3,a,a,サーブ,14,谷川,0,1,2963,,,,,,,
23,20221105,ヴィアティン,きんでん,2,3,a,*,レシーブ成功(優),17,鳴海,1,1,2963,,,,,,,
24,20221105,ヴィアティン,きんでん,2,3,a,*,アタック成功,73,島,1,1,2963,,,,,,,
25,20221105,ヴィアティン,きんでん,3,3,*,*,,,,1,1,2963,得点,,,,,,
26,20221105,ヴィアティン,きんでん,3,3,*,*,サーブミス,7,春藤,0,1,2963,,,,,,,
27,20221105,ヴィアティン,きんでん,3,4,a,a,,,,0,1,2963,得点,,,,,,
28,20221105,ヴィアティン,きんでん,3,4,a,a,サーブ,15,古川,0,1,2963,,,,,,,
29,20221105,ヴィアティン,きんでん,3,4,a,*,レシーブ成功(優),17,鳴海,1,1,2963,,,,,,,
30,20221105,ヴィアティン,きんでん,3,4,a,*,アタック成功,7,春藤,1,1,2963,,,,,,,
31,20221105,ヴィアティン,きんでん,4,4,*,*,,,,1,1,2963,得点,,,,,,
32,20221105,ヴィアティン,きんでん,4,4,*,*,サーブ,16,安田,0,1,2963,,,,,,,
33,20221105,ヴィアティン,きんでん,4,4,*,a,レシーブ失敗,14,谷川,1,1,2963,,,,,,,
34,20221105,ヴィアティン,きんでん,4,4,*,a,アタック,21,小林,1,1,2963,,,,,,,
35,20221105,ヴィアティン,きんでん,4,4,*,*,ブロック成功,17,鳴海,2,1,2963,,,,,,,
