,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name,challange
0,20230325,ヴィアティン,デルフィーノ,0,0,*,*,サーブ,12,田中,0,1,3090,,,,,,,
1,20230325,ヴィアティン,デルフィーノ,0,0,*,a,レシーブ成功(優),7,藤川,1,1,3090,,,,,,,
2,20230325,ヴィアティン,デルフィーノ,0,0,*,a,アタック,6,三渡,1,1,3090,,,,,,,
3,20230325,ヴィアティン,デルフィーノ,0,0,*,*,アタック,12,田中,2,1,3090,,,,,,,
4,20230325,ヴィアティン,デルフィーノ,0,0,*,a,アタック,6,三渡,3,1,3090,,,,,,,
5,20230325,ヴィアティン,デルフィーノ,0,0,*,*,ブロック成功,8,筒井,4,1,3090,,,,,,,
6,20230325,ヴィアティン,デルフィーノ,1,0,*,*,,,,4,1,3090,得点,,,,,,
7,20230325,ヴィアティン,デルフィーノ,1,0,*,*,サーブ,12,田中,0,1,3090,,,,,,,
8,20230325,ヴィアティン,デルフィーノ,1,0,*,a,レシーブ成功(良),7,藤川,1,1,3090,,,,,,,
9,20230325,ヴィアティン,デルフィーノ,1,0,*,a,アタック失敗,12,藤春,1,1,3090,,,,,,,
10,20230325,ヴィアティン,デルフィーノ,2,0,*,*,,,,1,1,3090,得点,,,,,,
11,20230325,ヴィアティン,デルフィーノ,2,0,*,*,サーブ,12,田中,0,1,3090,,,,,,,
12,20230325,ヴィアティン,デルフィーノ,2,0,*,a,レシーブ失敗,12,藤春,1,1,3090,,,,,,,
13,20230325,ヴィアティン,デルフィーノ,2,0,*,a,アタック,12,藤春,1,1,3090,,,,,,,
14,20230325,ヴィアティン,デルフィーノ,2,0,*,*,アタック成功,12,田中,2,1,3090,,,,,,,
15,20230325,ヴィアティン,デルフィーノ,3,0,*,*,,,,2,1,3090,得点,,,,,,
16,20230325,ヴィアティン,デルフィーノ,3,0,*,*,サーブ,12,田中,0,1,3090,,,,,,,
17,20230325,ヴィアティン,デルフィーノ,3,0,*,a,レシーブ成功(優),12,藤春,1,1,3090,,,,,,,
