,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221127,埼玉,きんでん,0,0,*,*,サーブ,12,田中,0,1,2990,,,,,,
1,20221127,埼玉,きんでん,0,0,*,a,レシーブ成功(優),3,長濱,1,1,2990,,,,,,
2,20221127,埼玉,きんでん,0,0,*,a,アタック成功,21,小林,1,1,2990,,,,,,
3,20221127,埼玉,きんでん,0,1,a,a,,,,1,1,2990,得点,,,,,
4,20221127,埼玉,きんでん,0,1,a,a,サーブ,15,古川,0,1,2990,,,,,,
5,20221127,埼玉,きんでん,0,1,a,*,レシーブ成功(良),12,田中,1,1,2990,,,,,,
6,20221127,埼玉,きんでん,0,1,a,*,アタック,5,佐藤,1,1,2990,,,,,,
7,20221127,埼玉,きんでん,0,1,a,*,アタック失敗,4,森田,2,1,2990,,,,,,
8,20221127,埼玉,きんでん,0,2,a,a,,,,2,1,2990,得点,,,,,
9,20221127,埼玉,きんでん,0,2,a,a,サーブ,15,古川,0,1,2990,,,,,,
10,20221127,埼玉,きんでん,0,2,a,*,レシーブ成功(優),1,川崎,1,1,2990,,,,,,
11,20221127,埼玉,きんでん,0,2,a,*,アタック,5,佐藤,1,1,2990,,,,,,
12,20221127,埼玉,きんでん,0,2,a,a,アタック成功,21,小林,2,1,2990,,,,,,
13,20221127,埼玉,きんでん,0,3,a,a,,,,2,1,2990,得点,,,,,
14,20221127,埼玉,きんでん,0,3,a,a,サーブ,15,古川,0,1,2990,,,,,,
15,20221127,埼玉,きんでん,0,3,a,*,レシーブ成功(優),1,川崎,1,1,2990,,,,,,
16,20221127,埼玉,きんでん,0,3,a,*,アタック成功,17,茂木,1,1,2990,,,,,,
17,20221127,埼玉,きんでん,1,3,*,*,,,,1,1,2990,得点,,,,,
18,20221127,埼玉,きんでん,1,3,*,*,サーブ,5,佐藤,0,1,2990,,,,,,
19,20221127,埼玉,きんでん,1,3,*,a,レシーブ成功(優),14,谷川,1,1,2990,,,,,,
20,20221127,埼玉,きんでん,1,3,*,a,アタック,21,小林,1,1,2990,,,,,,
21,20221127,埼玉,きんでん,1,3,*,*,アタック成功,4,森田,2,1,2990,,,,,,
22,20221127,埼玉,きんでん,2,3,*,*,,,,2,1,2990,得点,,,,,
23,20221127,埼玉,きんでん,2,3,*,*,サーブ,5,佐藤,0,1,2990,,,,,,
