,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221120,ヴォレアス,きんでん,0,0,*,*,サーブ,10,戸田,0,1,2979,,,,,,
1,20221120,ヴォレアス,きんでん,0,0,*,a,レシーブ失敗,3,長濱,1,1,2979,,,,,,
2,20221120,ヴォレアス,きんでん,0,0,*,a,その他ミス,11,毛利,1,1,2979,,,,,,
3,20221120,ヴォレアス,きんでん,1,0,*,*,,,,1,1,2979,得点,,,,,
4,20221120,ヴォレアス,きんでん,1,0,*,*,サービスエース,10,戸田,0,1,2979,,,,,,
5,20221120,ヴォレアス,きんでん,1,0,*,a,レシーブ失敗,7,田畑,0,1,2979,,,,,,
6,20221120,ヴォレアス,きんでん,2,0,*,*,,,,0,1,2979,得点,,,,,
7,20221120,ヴォレアス,きんでん,2,0,*,*,サーブ,10,戸田,0,1,2979,,,,,,
8,20221120,ヴォレアス,きんでん,2,0,*,a,レシーブ失敗,11,毛利,1,1,2979,,,,,,
9,20221120,ヴォレアス,きんでん,2,0,*,*,アタック成功,15,樫村,1,1,2979,,,,,,
10,20221120,ヴォレアス,きんでん,3,0,*,*,,,,1,1,2979,得点,,,,,
11,20221120,ヴォレアス,きんでん,3,0,*,*,サーブミス,10,戸田,0,1,2979,,,,,,
12,20221120,ヴォレアス,きんでん,3,1,a,a,,,,0,1,2979,得点,,,,,
13,20221120,ヴォレアス,きんでん,3,1,a,a,サーブ,17,和治,0,1,2979,,,,,,
14,20221120,ヴォレアス,きんでん,3,1,a,*,レシーブ成功(優),10,戸田,1,1,2979,,,,,,
15,20221120,ヴォレアス,きんでん,3,1,a,*,アタック成功,15,樫村,1,1,2979,,,,,,
16,20221120,ヴォレアス,きんでん,4,1,*,*,,,,1,1,2979,得点,,,,,
17,20221120,ヴォレアス,きんでん,4,1,*,*,サーブ,15,樫村,0,1,2979,,,,,,
18,20221120,ヴォレアス,きんでん,4,1,*,a,レシーブ成功(優),14,谷川,1,1,2979,,,,,,
19,20221120,ヴォレアス,きんでん,4,1,*,a,アタック成功,15,古川,1,1,2979,,,,,,
