,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name,challange
0,20230107,つくば,アイシン,0,0,*,*,サーブ,12,田中,0,1,3002,,,,,,,
1,20230107,つくば,アイシン,0,0,*,a,レシーブ成功(良),7,藤川,1,1,3002,,,,,,,
2,20230107,つくば,アイシン,0,0,*,a,アタック,10,二五田,1,1,3002,,,,,,,
3,20230107,つくば,アイシン,0,0,*,a,アタック,10,二五田,2,1,3002,,,,,,,
4,20230107,つくば,アイシン,0,0,*,a,アタック,12,藤春,3,1,3002,,,,,,,
5,20230107,つくば,アイシン,0,0,*,*,アタック成功,4,森田,4,1,3002,,,,,,,
6,20230107,つくば,アイシン,1,0,*,*,,,,4,1,3002,得点,,,,,,
7,20230107,つくば,アイシン,1,0,*,*,サーブ,12,田中,0,1,3002,,,,,,,
8,20230107,つくば,アイシン,1,0,*,a,レシーブ失敗,12,藤春,1,1,3002,,,,,,,
9,20230107,つくば,アイシン,1,0,*,*,アタック成功,4,森田,1,1,3002,,,,,,,
10,20230107,つくば,アイシン,2,0,*,*,,,,1,1,3002,得点,,,,,,
11,20230107,つくば,アイシン,2,0,*,*,サーブミス,12,田中,0,1,3002,,,,,,,
12,20230107,つくば,アイシン,2,1,a,a,,,,0,1,3002,得点,,,,,,
13,20230107,つくば,アイシン,2,1,a,a,サーブ,6,三渡,0,1,3002,,,,,,,
14,20230107,つくば,アイシン,2,1,a,*,レシーブ成功(優),4,森田,1,1,3002,,,,,,,
15,20230107,つくば,アイシン,2,1,a,*,アタック成功,12,田中,1,1,3002,,,,,,,
16,20230107,つくば,アイシン,3,1,*,*,,,,1,1,3002,得点,,,,,,
17,20230107,つくば,アイシン,3,1,*,*,サーブ,8,筒井,0,1,3002,,,,,,,
18,20230107,つくば,アイシン,3,1,*,a,レシーブ失敗,10,二五田,1,1,3002,,,,,,,
19,20230107,つくば,アイシン,3,1,*,*,アタック,15,荒木田,1,1,3002,,,,,,,
20,20230107,つくば,アイシン,3,1,*,*,アタック,4,森田,2,1,3002,,,,,,,
21,20230107,つくば,アイシン,3,1,*,a,アタック成功,18,寺尾,3,1,3002,,,,,,,
22,20230107,つくば,アイシン,3,2,a,a,,,,3,1,3002,得点,,,,,,
23,20230107,つくば,アイシン,3,2,a,a,サーブ,18,寺尾,0,1,3002,,,,,,,
24,20230107,つくば,アイシン,3,2,a,*,レシーブ成功(良),4,森田,1,1,3002,,,,,,,
25,20230107,つくば,アイシン,3,2,a,*,アタック成功,15,荒木田,1,1,3002,,,,,,,
26,20230107,つくば,アイシン,4,2,*,*,,,,1,1,3002,得点,,,,,,
27,20230107,つくば,アイシン,4,2,*,*,サーブ,17,茂木,0,1,3002,,,,,,,
28,20230107,つくば,アイシン,4,2,*,a,レシーブ失敗,7,藤川,1,1,3002,,,,,,,
29,20230107,つくば,アイシン,4,2,*,a,アタック,10,二五田,1,1,3002,,,,,,,
30,20230107,つくば,アイシン,4,2,*,a,アタック,3,吉田,2,1,3002,,,,,,,
31,20230107,つくば,アイシン,4,2,*,a,アタック成功,3,吉田,3,1,3002,,,,,,,
32,20230107,つくば,アイシン,4,3,a,a,,,,3,1,3002,得点,,,,,,
33,20230107,つくば,アイシン,4,3,a,a,サーブ,10,二五田,0,1,3002,,,,,,,
34,20230107,つくば,アイシン,4,3,a,*,レシーブ成功(良),4,森田,1,1,3002,,,,,,,
35,20230107,つくば,アイシン,4,3,a,*,アタック成功,15,荒木田,1,1,3002,,,,,,,
36,20230107,つくば,アイシン,5,3,*,*,,,,1,1,3002,得点,,,,,,
37,20230107,つくば,アイシン,5,3,*,*,サーブミス,4,森田,0,1,3002,,,,,,,
38,20230107,つくば,アイシン,5,4,a,a,,,,0,1,3002,得点,,,,,,
39,20230107,つくば,アイシン,5,4,a,a,サーブ,3,吉田,0,1,3002,,,,,,,
40,20230107,つくば,アイシン,5,4,a,*,レシーブ成功(良),4,森田,1,1,3002,,,,,,,
41,20230107,つくば,アイシン,5,4,a,*,アタック成功,15,荒木田,1,1,3002,,,,,,,
42,20230107,つくば,アイシン,6,4,*,*,,,,1,1,3002,得点,,,,,,
43,20230107,つくば,アイシン,6,4,*,*,サーブ,15,荒木田,0,1,3002,,,,,,,
44,20230107,つくば,アイシン,6,4,*,a,レシーブ成功(優),10,二五田,1,1,3002,,,,,,,
45,20230107,つくば,アイシン,6,4,*,a,アタック失敗,18,寺尾,1,1,3002,,,,,,,
46,20230107,つくば,アイシン,7,4,*,*,,,,1,1,3002,得点,,,,,,
