,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230319,サフィルヴァ,つくば,0,0,*,a,サーブ,26,中西,0,1,3086,,,,,,
1,20230319,サフィルヴァ,つくば,0,0,*,*,レシーブ成功(良),14,大坪,1,1,3086,,,,,,
2,20230319,サフィルヴァ,つくば,0,0,*,*,アタック成功,14,大坪,1,1,3086,,,,,,
3,20230319,サフィルヴァ,つくば,1,0,*,*,,,,1,1,3086,得点,,,,,
4,20230319,サフィルヴァ,つくば,1,0,*,*,サーブ,6,三渡,0,1,3086,,,,,,
5,20230319,サフィルヴァ,つくば,1,0,*,a,レシーブ失敗,26,中西,1,1,3086,,,,,,
6,20230319,サフィルヴァ,つくば,1,0,*,*,アタック失敗,8,森,1,1,3086,,,,,,
7,20230319,サフィルヴァ,つくば,1,1,a,a,,,,1,1,3086,得点,,,,,
8,20230319,サフィルヴァ,つくば,1,1,a,a,サーブ,27,丸尾,0,1,3086,,,,,,
9,20230319,サフィルヴァ,つくば,1,1,a,*,レシーブ成功(良),14,大坪,1,1,3086,,,,,,
10,20230319,サフィルヴァ,つくば,1,1,a,*,アタック成功,12,藤春,1,1,3086,,,,,,
11,20230319,サフィルヴァ,つくば,2,1,*,*,,,,1,1,3086,得点,,,,,
12,20230319,サフィルヴァ,つくば,2,1,*,*,サーブ,12,藤春,0,1,3086,,,,,,
13,20230319,サフィルヴァ,つくば,2,1,*,a,レシーブ成功(優),26,中西,1,1,3086,,,,,,
14,20230319,サフィルヴァ,つくば,2,1,*,a,アタック成功,15,古川,1,1,3086,,,,,,
15,20230319,サフィルヴァ,つくば,2,2,a,a,,,,1,1,3086,得点,,,,,
16,20230319,サフィルヴァ,つくば,2,2,a,a,サーブ,28,清田,0,1,3086,,,,,,
17,20230319,サフィルヴァ,つくば,2,2,a,*,レシーブ失敗,12,藤春,1,1,3086,,,,,,
18,20230319,サフィルヴァ,つくば,2,2,a,*,アタック,14,大坪,1,1,3086,,,,,,
19,20230319,サフィルヴァ,つくば,2,2,a,a,ブロック成功,15,古川,2,1,3086,,,,,,
20,20230319,サフィルヴァ,つくば,2,3,a,a,,,,2,1,3086,得点,,,,,
21,20230319,サフィルヴァ,つくば,2,3,a,a,サーブ,28,清田,0,1,3086,,,,,,
22,20230319,サフィルヴァ,つくば,2,3,a,*,レシーブ成功(優),14,大坪,1,1,3086,,,,,,
23,20230319,サフィルヴァ,つくば,2,3,a,*,アタック成功,8,森,1,1,3086,,,,,,
24,20230319,サフィルヴァ,つくば,3,3,*,*,,,,1,1,3086,得点,,,,,
25,20230319,サフィルヴァ,つくば,3,3,*,*,サーブ,14,大坪,0,1,3086,,,,,,
26,20230319,サフィルヴァ,つくば,3,3,*,a,レシーブ失敗,26,中西,1,1,3086,,,,,,
27,20230319,サフィルヴァ,つくば,3,3,*,a,アタック成功,28,清田,1,1,3086,,,,,,
28,20230319,サフィルヴァ,つくば,3,4,a,a,,,,1,1,3086,得点,,,,,
29,20230319,サフィルヴァ,つくば,3,4,a,a,サーブ,7,田畑,0,1,3086,,,,,,
30,20230319,サフィルヴァ,つくば,3,4,a,*,レシーブ成功(優),12,藤春,1,1,3086,,,,,,
