,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20221127,大同特殊鋼,富士通,0,0,*,a,サーブ,19,尾木,0,1,2988,,,,,,,
1,20221127,大同特殊鋼,富士通,0,0,*,*,レシーブ成功(良),14,大坪,1,1,2988,,,,,,,
2,20221127,大同特殊鋼,富士通,0,0,*,*,アタック成功,6,三渡,1,1,2988,,,,,,,
3,20221127,大同特殊鋼,富士通,1,0,*,*,,,,1,1,2988,得点,,,,,,
4,20221127,大同特殊鋼,富士通,1,0,*,*,サーブ,6,三渡,0,1,2988,,,,,,,
5,20221127,大同特殊鋼,富士通,1,0,*,a,レシーブ成功(優),11,浅野,1,1,2988,,,,,,,
6,20221127,大同特殊鋼,富士通,1,0,*,a,アタック,21,秦,1,1,2988,,,,,,,
7,20221127,大同特殊鋼,富士通,1,0,*,*,アタック,14,大坪,2,1,2988,,,,,,,
8,20221127,大同特殊鋼,富士通,1,0,*,a,アタック,11,浅野,3,1,2988,,,,,,,
9,20221127,大同特殊鋼,富士通,1,0,*,*,ブロック成功,3,吉田,4,1,2988,,,,,,,
10,20221127,大同特殊鋼,富士通,2,0,*,*,,,,4,1,2988,得点,,,,,,
11,20221127,大同特殊鋼,富士通,2,0,*,*,サーブ,6,三渡,0,1,2988,,,,,,,
12,20221127,大同特殊鋼,富士通,2,0,*,a,レシーブ成功(良),11,浅野,1,1,2988,,,,,,,
13,20221127,大同特殊鋼,富士通,2,0,*,a,アタック成功,14,谷平,1,1,2988,,,,,,,
14,20221127,大同特殊鋼,富士通,2,1,a,a,,,,1,1,2988,得点,,,,,,
15,20221127,大同特殊鋼,富士通,2,1,a,a,サーブミス,14,谷平,0,1,2988,,,,,,,
16,20221127,大同特殊鋼,富士通,3,1,*,*,,,,0,1,2988,得点,,,,,,
17,20221127,大同特殊鋼,富士通,3,1,*,*,サーブ,18,寺尾,0,1,2988,,,,,,,
18,20221127,大同特殊鋼,富士通,3,1,*,a,レシーブ成功(優),6,小林,1,1,2988,,,,,,,
19,20221127,大同特殊鋼,富士通,3,1,*,a,アタック,3,緒方,1,1,2988,,,,,,,
20,20221127,大同特殊鋼,富士通,3,1,*,a,アタック成功,21,秦,2,1,2988,,,,,,,
21,20221127,大同特殊鋼,富士通,3,2,a,a,,,,2,1,2988,得点,,,,,,
22,20221127,大同特殊鋼,富士通,3,2,a,a,サーブ,3,緒方,0,1,2988,,,,,,,
23,20221127,大同特殊鋼,富士通,3,2,a,*,レシーブ成功(良),14,大坪,1,1,2988,,,,,,,
24,20221127,大同特殊鋼,富士通,3,2,a,*,アタック,3,吉田,1,1,2988,,,,,,,
25,20221127,大同特殊鋼,富士通,3,2,a,a,アタック成功,11,浅野,2,1,2988,,,,,,,
26,20221127,大同特殊鋼,富士通,3,3,a,a,,,,2,1,2988,得点,,,,,,
27,20221127,大同特殊鋼,富士通,3,3,a,a,サーブ,3,緒方,0,1,2988,,,,,,,
28,20221127,大同特殊鋼,富士通,3,3,a,*,レシーブ成功(優),14,大坪,1,1,2988,,,,,,,
29,20221127,大同特殊鋼,富士通,3,3,a,*,アタック,18,寺尾,1,1,2988,,,,,,,
30,20221127,大同特殊鋼,富士通,3,3,a,*,アタック成功,14,大坪,2,1,2988,,,,,,,
31,20221127,大同特殊鋼,富士通,4,3,*,*,,,,2,1,2988,得点,,,,,,
32,20221127,大同特殊鋼,富士通,4,3,*,*,サーブ,14,大坪,0,1,2988,,,,,,,
33,20221127,大同特殊鋼,富士通,4,3,*,a,レシーブ成功(優),11,浅野,1,1,2988,,,,,,,
34,20221127,大同特殊鋼,富士通,4,3,*,a,アタック失敗,1,エバデダン,1,1,2988,,,,,,,
35,20221127,大同特殊鋼,富士通,4,3,*,a,,,,1,1,2988,,チャレンジ失敗,,,,,
36,20221127,大同特殊鋼,富士通,5,3,*,*,,,,1,1,2988,得点,,,,,,
37,20221127,大同特殊鋼,富士通,5,3,*,*,サーブミス,14,大坪,0,1,2988,,,,,,,
38,20221127,大同特殊鋼,富士通,5,4,a,a,,,,0,1,2988,得点,,,,,,
39,20221127,大同特殊鋼,富士通,5,4,a,a,サーブ,21,秦,0,1,2988,,,,,,,
40,20221127,大同特殊鋼,富士通,5,4,a,*,レシーブ成功(優),7,藤川,1,1,2988,,,,,,,
41,20221127,大同特殊鋼,富士通,5,4,a,*,アタック,18,寺尾,1,1,2988,,,,,,,
42,20221127,大同特殊鋼,富士通,5,4,a,a,アタック,11,浅野,2,1,2988,,,,,,,
43,20221127,大同特殊鋼,富士通,5,4,a,a,アタック,21,秦,3,1,2988,,,,,,,
44,20221127,大同特殊鋼,富士通,5,4,a,*,アタック失敗,14,大坪,4,1,2988,,,,,,,
45,20221127,大同特殊鋼,富士通,5,5,a,a,,,,4,1,2988,得点,,,,,,
46,20221127,大同特殊鋼,富士通,5,5,a,a,サーブ,21,秦,0,1,2988,,,,,,,
47,20221127,大同特殊鋼,富士通,5,5,a,*,レシーブ成功(優),14,大坪,1,1,2988,,,,,,,
48,20221127,大同特殊鋼,富士通,5,5,a,*,アタック,12,藤春,1,1,2988,,,,,,,
49,20221127,大同特殊鋼,富士通,5,5,a,a,アタック成功,11,浅野,2,1,2988,,,,,,,
50,20221127,大同特殊鋼,富士通,5,6,a,a,,,,2,1,2988,得点,,,,,,
