,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230311,アイシン,大同特殊鋼,0,0,*,a,サーブ,9,江藤,0,1,3072,,,,,,,
1,20230311,アイシン,大同特殊鋼,0,0,*,*,レシーブ成功(良),16,安田,1,1,3072,,,,,,,
2,20230311,アイシン,大同特殊鋼,0,0,*,*,アタック,7,春藤,1,1,3072,,,,,,,
3,20230311,アイシン,大同特殊鋼,0,0,*,a,アタック,4,柳田,2,1,3072,,,,,,,
4,20230311,アイシン,大同特殊鋼,0,0,*,a,アタック,4,柳田,3,1,3072,,,,,,,
5,20230311,アイシン,大同特殊鋼,0,0,*,a,アタック成功,23,田中,4,1,3072,,,,,,,
6,20230311,アイシン,大同特殊鋼,0,1,a,a,,,,4,1,3072,得点,,,,,,
7,20230311,アイシン,大同特殊鋼,0,1,a,a,サーブ,9,江藤,0,1,3072,,,,,,,
8,20230311,アイシン,大同特殊鋼,0,1,a,*,レシーブ成功(優),16,安田,1,1,3072,,,,,,,
9,20230311,アイシン,大同特殊鋼,0,1,a,*,アタック失敗,73,島,1,1,3072,,,,,,,
10,20230311,アイシン,大同特殊鋼,0,2,a,a,,,,1,1,3072,得点,,,,,,
11,20230311,アイシン,大同特殊鋼,0,2,a,a,サーブ,9,江藤,0,1,3072,,,,,,,
12,20230311,アイシン,大同特殊鋼,0,2,a,*,レシーブ失敗,17,鳴海,1,1,3072,,,,,,,
13,20230311,アイシン,大同特殊鋼,0,2,a,*,アタック,7,春藤,1,1,3072,,,,,,,
14,20230311,アイシン,大同特殊鋼,0,2,a,*,アタック成功,44,川添,2,1,3072,,,,,,,
15,20230311,アイシン,大同特殊鋼,1,2,*,*,,,,2,1,3072,得点,,,,,,
16,20230311,アイシン,大同特殊鋼,1,2,*,*,サーブ,73,島,0,1,3072,,,,,,,
17,20230311,アイシン,大同特殊鋼,1,2,*,a,レシーブ成功(良),14,谷平,1,1,3072,,,,,,,
18,20230311,アイシン,大同特殊鋼,1,2,*,a,アタック成功,14,谷平,1,1,3072,,,,,,,
19,20230311,アイシン,大同特殊鋼,1,3,a,a,,,,1,1,3072,得点,,,,,,
20,20230311,アイシン,大同特殊鋼,1,3,a,a,サーブ,14,谷平,0,1,3072,,,,,,,
