Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
豊田合成トレフェルサ,3,3,23,25,25,25,,98,130,51,6,39.2,12.75,20,10,1,50.0,17,4.25,97,2,10,36,8.8,62,19.0,17.0,44.4,4.0,28,堺ブレイザーズ,1,0,25,21,21,15,,82,127,50,8,39.4,12.50,37,13,3,35.1,9,2.25,83,3,19,25,5.4,86,31.0,18.0,46.5,1.0,20
堺ブレイザーズ,1,0,25,21,21,15,,82,127,50,8,39.4,12.50,37,13,3,35.1,9,2.25,83,3,19,25,5.4,86,31.0,18.0,46.5,1.0,20,豊田合成トレフェルサ,3,3,23,25,25,25,,98,130,51,6,39.2,12.75,20,10,1,50.0,17,4.25,97,2,10,36,8.8,62,19.0,17.0,44.4,4.0,28
ジェイテクトSTINGS,3,3,32,25,25,,,82,104,49,6,47.1,16.33,14,8,0,57.1,5,1.67,80,6,11,23,11.2,58,22.0,21.0,56.0,0.0,22,FC東京,0,0,30,23,18,,,71,92,46,6,50.0,15.33,13,7,0,53.8,7,2.33,73,1,14,15,1.7,67,24.0,17.0,48.5,2.0,17
FC東京,0,0,30,23,18,,,71,92,46,6,50.0,15.33,13,7,0,53.8,7,2.33,73,1,14,15,1.7,67,24.0,17.0,48.5,2.0,17,ジェイテクトSTINGS,3,3,32,25,25,,,82,104,49,6,47.1,16.33,14,8,0,57.1,5,1.67,80,6,11,23,11.2,58,22.0,21.0,56.0,0.0,22
VC長野トライデンツ,3,3,25,25,25,,,75,95,45,3,47.4,15.00,19,8,1,42.1,10,3.33,74,0,9,15,2.0,54,26.0,18.0,64.8,0.0,20,大分三好ヴァイセアドラー,0,0,21,23,21,,,65,106,46,7,43.4,15.33,28,15,3,53.6,5,1.67,66,2,11,10,2.7,65,37.0,13.0,66.9,2.0,12
大分三好ヴァイセアドラー,0,0,21,23,21,,,65,106,46,7,43.4,15.33,28,15,3,53.6,5,1.67,66,2,11,10,2.7,65,37.0,13.0,66.9,2.0,12,VC長野トライデンツ,3,3,25,25,25,,,75,95,45,3,47.4,15.00,19,8,1,42.1,10,3.33,74,0,9,15,2.0,54,26.0,18.0,64.8,0.0,20
パナソニックパンサーズ,3,3,25,25,25,,,75,76,45,3,59.2,15.00,10,6,1,60.0,9,3.00,74,2,11,16,4.4,46,16.0,16.0,52.2,2.0,19,東レアローズ,0,0,19,17,22,,,58,80,33,4,41.2,11.00,17,7,3,41.2,8,2.67,59,1,12,14,2.5,62,34.0,11.0,63.7,3.0,16
東レアローズ,0,0,19,17,22,,,58,80,33,4,41.2,11.00,17,7,3,41.2,8,2.67,59,1,12,14,2.5,62,34.0,11.0,63.7,3.0,16,パナソニックパンサーズ,3,3,25,25,25,,,75,76,45,3,59.2,15.00,10,6,1,60.0,9,3.00,74,2,11,16,4.4,46,16.0,16.0,52.2,2.0,19
サントリーサンバーズ,3,3,25,25,25,,,75,81,46,6,56.8,15.33,18,11,4,61.1,9,3.00,73,2,12,13,3.1,46,29.0,9.0,72.8,1.0,18,VC長野トライデンツ,0,0,22,16,12,,,50,84,24,6,28.6,8.00,15,1,2,6.7,4,1.33,52,3,6,8,6.7,60,28.0,19.0,62.5,6.0,19
VC長野トライデンツ,0,0,22,16,12,,,50,84,24,6,28.6,8.00,15,1,2,6.7,4,1.33,52,3,6,8,6.7,60,28.0,19.0,62.5,6.0,19,サントリーサンバーズ,3,3,25,25,25,,,75,81,46,6,56.8,15.33,18,11,4,61.1,9,3.00,73,2,12,13,3.1,46,29.0,9.0,72.8,1.0,18
JTサンダーズ,3,3,25,25,25,,,75,65,37,5,56.9,12.33,10,7,1,70.0,11,3.67,74,8,13,20,13.2,44,18.0,9.0,51.1,2.0,19,東レアローズ,0,0,19,18,17,,,54,70,26,5,37.1,8.67,17,6,1,35.3,8,2.67,55,0,11,17,2.7,57,24.0,14.0,54.4,3.0,20
東レアローズ,0,0,19,18,17,,,54,70,26,5,37.1,8.67,17,6,1,35.3,8,2.67,55,0,11,17,2.7,57,24.0,14.0,54.4,3.0,20,JTサンダーズ,3,3,25,25,25,,,75,65,37,5,56.9,12.33,10,7,1,70.0,11,3.67,74,8,13,20,13.2,44,18.0,9.0,51.1,2.0,19
豊田合成トレフェルサ,3,3,25,25,25,,,75,78,38,2,48.7,12.67,13,4,1,30.8,9,3.00,74,5,12,14,7.4,45,26.0,10.0,68.9,1.0,23,大分三好ヴァイセアドラー,0,0,20,22,20,,,62,88,39,5,44.3,13.00,28,14,1,50.0,4,1.33,63,4,14,9,4.4,57,26.0,17.0,60.5,4.0,15
大分三好ヴァイセアドラー,0,0,20,22,20,,,62,88,39,5,44.3,13.00,28,14,1,50.0,4,1.33,63,4,14,9,4.4,57,26.0,17.0,60.5,4.0,15,豊田合成トレフェルサ,3,3,25,25,25,,,75,78,38,2,48.7,12.67,13,4,1,30.8,9,3.00,74,5,12,14,7.4,45,26.0,10.0,68.9,1.0,23
パナソニックパンサーズ,3,3,23,25,25,26,,99,114,55,6,48.2,13.75,16,10,2,62.5,11,2.75,98,4,18,15,3.3,65,42.0,12.0,73.8,2.0,29,ジェイテクトSTINGS,1,0,25,21,16,24,,86,118,49,7,41.5,12.25,26,13,2,50.0,7,1.75,87,4,21,8,0.9,78,39.0,22.0,64.1,1.0,26
ジェイテクトSTINGS,1,0,25,21,16,24,,86,118,49,7,41.5,12.25,26,13,2,50.0,7,1.75,87,4,21,8,0.9,78,39.0,22.0,64.1,1.0,26,パナソニックパンサーズ,3,3,23,25,25,26,,99,114,55,6,48.2,13.75,16,10,2,62.5,11,2.75,98,4,18,15,3.3,65,42.0,12.0,73.8,2.0,29
堺ブレイザーズ,3,3,23,25,25,25,,98,98,46,6,46.9,11.50,21,10,0,47.6,10,2.50,97,7,21,23,7.7,72,20.0,23.0,43.8,2.0,35,FC東京,1,0,25,22,21,22,,90,109,54,11,49.5,13.50,21,11,2,52.4,7,1.75,91,0,19,29,2.7,73,22.0,25.0,47.3,5.0,29
FC東京,1,0,25,22,21,22,,90,109,54,11,49.5,13.50,21,11,2,52.4,7,1.75,91,0,19,29,2.7,73,22.0,25.0,47.3,5.0,29,堺ブレイザーズ,3,3,23,25,25,25,,98,98,46,6,46.9,11.50,21,10,0,47.6,10,2.50,97,7,21,23,7.7,72,20.0,23.0,43.8,2.0,35
東レアローズ,3,3,25,24,25,26,,100,105,56,7,53.3,14.00,20,11,0,55.0,9,2.25,99,7,23,14,4.8,77,54.0,11.0,77.3,4.0,28,サントリーサンバーズ,1,0,23,26,23,24,,96,99,50,11,50.5,12.50,26,14,4,53.8,9,2.25,97,3,17,12,1.8,73,47.0,12.0,72.6,0.0,34
サントリーサンバーズ,1,0,23,26,23,24,,96,99,50,11,50.5,12.50,26,14,4,53.8,9,2.25,97,3,17,12,1.8,73,47.0,12.0,72.6,0.0,34,東レアローズ,3,3,25,24,25,26,,100,105,56,7,53.3,14.00,20,11,0,55.0,9,2.25,99,7,23,14,4.8,77,54.0,11.0,77.3,4.0,28
JTサンダーズ,3,3,25,25,25,,,75,74,43,5,58.1,14.33,17,11,2,64.7,9,3.00,73,2,12,18,4.8,53,27.0,15.0,65.1,2.0,21,VC長野トライデンツ,0,0,21,22,18,,,61,87,42,9,48.3,14.00,11,4,3,36.4,0,0.00,63,0,10,11,0.4,61,26.0,17.0,56.6,2.0,19
VC長野トライデンツ,0,0,21,22,18,,,61,87,42,9,48.3,14.00,11,4,3,36.4,0,0.00,63,0,10,11,0.4,61,26.0,17.0,56.6,2.0,19,JTサンダーズ,3,3,25,25,25,,,75,74,43,5,58.1,14.33,17,11,2,64.7,9,3.00,73,2,12,18,4.8,53,27.0,15.0,65.1,2.0,21
ジェイテクトSTINGS,3,3,23,25,25,25,,98,102,49,5,48.0,12.25,18,7,2,38.9,13,3.25,97,4,10,13,4.9,60,34.0,17.0,70.8,0.0,32,大分三好ヴァイセアドラー,1,0,25,20,19,15,,79,121,55,10,45.5,13.75,35,16,4,45.7,8,2.00,80,1,19,9,-1.9,85,46.0,26.0,69.4,3.0,15
大分三好ヴァイセアドラー,1,0,25,20,19,15,,79,121,55,10,45.5,13.75,35,16,4,45.7,8,2.00,80,1,19,9,-1.9,85,46.0,26.0,69.4,3.0,15,ジェイテクトSTINGS,3,3,23,25,25,25,,98,102,49,5,48.0,12.25,18,7,2,38.9,13,3.25,97,4,10,13,4.9,60,34.0,17.0,70.8,0.0,32
パナソニックパンサーズ,3,3,25,26,25,,,76,70,45,3,64.3,15.00,10,9,0,90.0,6,2.00,75,3,14,9,2.3,45,25.0,11.0,67.8,0.0,22,豊田合成トレフェルサ,0,0,21,24,16,,,61,71,35,4,49.3,11.67,16,4,2,25.0,6,2.00,62,3,16,7,1.2,60,41.0,8.0,75.0,2.0,17
豊田合成トレフェルサ,0,0,21,24,16,,,61,71,35,4,49.3,11.67,16,4,2,25.0,6,2.00,62,3,16,7,1.2,60,41.0,8.0,75.0,2.0,17,パナソニックパンサーズ,3,3,25,26,25,,,76,70,45,3,64.3,15.00,10,9,0,90.0,6,2.00,75,3,14,9,2.3,45,25.0,11.0,67.8,0.0,22
ジェイテクトSTINGS,0,0,21,17,19,,,57,72,37,6,51.4,12.33,16,9,3,56.2,6,2.00,59,1,9,11,2.5,60,22.0,19.0,52.5,5.0,13,JTサンダーズ,3,3,25,25,25,,,75,70,41,4,58.6,13.67,13,8,0,61.5,7,2.33,73,7,9,16,12.0,50,21.0,17.0,59.0,0.0,20
JTサンダーズ,3,3,25,25,25,,,75,70,41,4,58.6,13.67,13,8,0,61.5,7,2.33,73,7,9,16,12.0,50,21.0,17.0,59.0,0.0,20,ジェイテクトSTINGS,0,0,21,17,19,,,57,72,37,6,51.4,12.33,16,9,3,56.2,6,2.00,59,1,9,11,2.5,60,22.0,19.0,52.5,5.0,13
豊田合成トレフェルサ,1,0,22,22,26,22,,92,110,55,6,50.0,13.75,18,5,3,27.8,5,1.25,93,3,16,21,4.6,76,33.0,16.0,53.9,3.0,29,サントリーサンバーズ,3,3,25,25,24,25,,99,108,61,7,56.5,15.25,33,16,4,48.5,8,2.00,98,5,19,25,6.6,76,38.0,15.0,59.9,3.0,25
サントリーサンバーズ,3,3,25,25,24,25,,99,108,61,7,56.5,15.25,33,16,4,48.5,8,2.00,98,5,19,25,6.6,76,38.0,15.0,59.9,3.0,25,豊田合成トレフェルサ,1,0,22,22,26,22,,92,110,55,6,50.0,13.75,18,5,3,27.8,5,1.25,93,3,16,21,4.6,76,33.0,16.0,53.9,3.0,29
FC東京,3,3,25,21,25,25,,96,105,58,6,55.2,14.50,14,3,2,21.4,9,2.25,95,5,13,25,8.4,65,30.0,19.0,60.8,2.0,24,大分三好ヴァイセアドラー,1,0,21,25,15,17,,78,112,51,6,45.5,12.75,26,16,0,61.5,5,1.25,79,1,13,16,2.2,79,24.0,28.0,48.1,5.0,21
大分三好ヴァイセアドラー,1,0,21,25,15,17,,78,112,51,6,45.5,12.75,26,16,0,61.5,5,1.25,79,1,13,16,2.2,79,24.0,28.0,48.1,5.0,21,FC東京,3,3,25,21,25,25,,96,105,58,6,55.2,14.50,14,3,2,21.4,9,2.25,95,5,13,25,8.4,65,30.0,19.0,60.8,2.0,24
パナソニックパンサーズ,3,3,23,25,25,25,,98,92,43,8,46.7,10.75,14,7,3,50.0,13,3.25,97,4,11,23,7.2,64,34.0,15.0,64.8,3.0,38,堺ブレイザーズ,1,0,25,19,21,23,,88,125,56,10,44.8,14.00,25,9,3,36.0,4,1.00,89,6,23,15,4.5,85,33.0,28.0,55.3,5.0,22
堺ブレイザーズ,1,0,25,19,21,23,,88,125,56,10,44.8,14.00,25,9,3,36.0,4,1.00,89,6,23,15,4.5,85,33.0,28.0,55.3,5.0,22,パナソニックパンサーズ,3,3,23,25,25,25,,98,92,43,8,46.7,10.75,14,7,3,50.0,13,3.25,97,4,11,23,7.2,64,34.0,15.0,64.8,3.0,38
ジェイテクトSTINGS,1,0,26,25,15,23,,89,105,56,11,53.3,14.00,20,12,4,60.0,5,1.25,90,7,14,29,11.9,86,27.0,23.0,44.8,5.0,21,サントリーサンバーズ,3,3,24,27,25,25,,101,110,63,7,57.3,15.75,25,12,4,48.0,5,1.25,100,3,13,36,8.8,72,30.0,10.0,48.6,1.0,30
サントリーサンバーズ,3,3,24,27,25,25,,101,110,63,7,57.3,15.75,25,12,4,48.0,5,1.25,100,3,13,36,8.8,72,30.0,10.0,48.6,1.0,30,ジェイテクトSTINGS,1,0,26,25,15,23,,89,105,56,11,53.3,14.00,20,12,4,60.0,5,1.25,90,7,14,29,11.9,86,27.0,23.0,44.8,5.0,21
豊田合成トレフェルサ,3,2,23,22,32,25,15,117,131,71,4,54.2,14.20,29,13,3,44.8,8,1.60,116,2,19,29,3.9,89,39.0,23.0,56.7,4.0,36,JTサンダーズ,2,1,25,25,30,22,9,111,138,76,11,55.1,15.20,30,20,3,66.7,5,1.00,112,3,21,26,3.8,97,44.0,23.0,57.2,4.0,27
JTサンダーズ,2,1,25,25,30,22,9,111,138,76,11,55.1,15.20,30,20,3,66.7,5,1.00,112,3,21,26,3.8,97,44.0,23.0,57.2,4.0,27,豊田合成トレフェルサ,3,2,23,22,32,25,15,117,131,71,4,54.2,14.20,29,13,3,44.8,8,1.60,116,2,19,29,3.9,89,39.0,23.0,56.7,4.0,36
堺ブレイザーズ,3,3,25,25,23,25,,98,106,50,5,47.2,12.50,20,8,2,40.0,8,2.00,97,4,12,19,5.9,66,27.0,16.0,53.0,2.0,36,大分三好ヴァイセアドラー,1,0,21,20,25,21,,87,124,63,10,50.8,15.75,34,15,2,44.1,4,1.00,88,1,22,23,1.4,84,41.0,21.0,61.3,4.0,19
大分三好ヴァイセアドラー,1,0,21,20,25,21,,87,124,63,10,50.8,15.75,34,15,2,44.1,4,1.00,88,1,22,23,1.4,84,41.0,21.0,61.3,4.0,19,堺ブレイザーズ,3,3,25,25,23,25,,98,106,50,5,47.2,12.50,20,8,2,40.0,8,2.00,97,4,12,19,5.9,66,27.0,16.0,53.0,2.0,36
FC東京,0,0,19,17,17,,,53,89,35,7,39.3,11.67,9,5,1,55.6,2,0.67,54,2,8,12,5.6,66,25.0,19.0,52.3,1.0,14,パナソニックパンサーズ,3,3,25,25,25,,,75,83,47,7,56.6,15.67,16,11,2,68.8,9,3.00,74,3,6,21,9.1,45,17.0,15.0,54.4,1.0,16
パナソニックパンサーズ,3,3,25,25,25,,,75,83,47,7,56.6,15.67,16,11,2,68.8,9,3.00,74,3,6,21,9.1,45,17.0,15.0,54.4,1.0,16,FC東京,0,0,19,17,17,,,53,89,35,7,39.3,11.67,9,5,1,55.6,2,0.67,54,2,8,12,5.6,66,25.0,19.0,52.3,1.0,14
東レアローズ,3,3,25,25,26,,,76,69,39,9,56.5,13.00,14,6,3,42.9,7,2.33,74,4,13,18,7.1,48,25.0,10.0,62.5,3.0,26,VC長野トライデンツ,0,0,19,21,24,,,64,73,36,8,49.3,12.00,13,4,3,30.8,2,0.67,66,1,18,12,-0.8,61,29.0,10.0,55.7,0.0,25
VC長野トライデンツ,0,0,19,21,24,,,64,73,36,8,49.3,12.00,13,4,3,30.8,2,0.67,66,1,18,12,-0.8,61,29.0,10.0,55.7,0.0,25,東レアローズ,3,3,25,25,26,,,76,69,39,9,56.5,13.00,14,6,3,42.9,7,2.33,74,4,13,18,7.1,48,25.0,10.0,62.5,3.0,26
パナソニックパンサーズ,3,3,25,25,25,,,75,94,45,2,47.9,15.00,18,9,1,50.0,5,1.67,74,4,6,22,10.8,56,24.0,21.0,61.6,3.0,21,JTサンダーズ,0,0,20,23,22,,,65,97,51,8,52.6,17.00,21,15,1,71.4,2,0.67,66,1,9,11,2.3,67,27.0,18.0,53.7,4.0,11
JTサンダーズ,0,0,20,23,22,,,65,97,51,8,52.6,17.00,21,15,1,71.4,2,0.67,66,1,9,11,2.3,67,27.0,18.0,53.7,4.0,11,パナソニックパンサーズ,3,3,25,25,25,,,75,94,45,2,47.9,15.00,18,9,1,50.0,5,1.67,74,4,6,22,10.8,56,24.0,21.0,61.6,3.0,21
サントリーサンバーズ,3,3,25,25,25,,,75,75,50,2,66.7,16.67,13,8,0,61.5,8,2.67,74,0,8,20,4.1,50,29.0,12.0,70.0,2.0,17,大分三好ヴァイセアドラー,0,0,18,22,19,,,59,81,43,5,53.1,14.33,23,15,1,65.2,2,0.67,60,2,10,9,2.9,66,30.0,16.0,57.6,2.0,12
大分三好ヴァイセアドラー,0,0,18,22,19,,,59,81,43,5,53.1,14.33,23,15,1,65.2,2,0.67,60,2,10,9,2.9,66,30.0,16.0,57.6,2.0,12,サントリーサンバーズ,3,3,25,25,25,,,75,75,50,2,66.7,16.67,13,8,0,61.5,8,2.67,74,0,8,20,4.1,50,29.0,12.0,70.0,2.0,17
東レアローズ,1,0,25,21,16,21,,83,117,57,10,48.7,14.25,37,20,4,54.1,5,1.25,84,5,13,22,8.6,86,47.0,11.0,61.0,3.0,16,FC東京,3,3,19,25,25,25,,94,118,58,8,49.2,14.50,33,13,3,39.4,6,1.50,93,4,7,24,8.9,70,35.0,10.0,57.1,1.0,26
FC東京,3,3,19,25,25,25,,94,118,58,8,49.2,14.50,33,13,3,39.4,6,1.50,93,4,7,24,8.9,70,35.0,10.0,57.1,1.0,26,東レアローズ,1,0,25,21,16,21,,83,117,57,10,48.7,14.25,37,20,4,54.1,5,1.25,84,5,13,22,8.6,86,47.0,11.0,61.0,3.0,16
堺ブレイザーズ,3,3,25,25,25,,,75,78,47,3,60.3,15.67,12,7,1,58.3,6,2.00,74,5,22,18,5.4,49,15.0,11.0,41.8,1.0,17,VC長野トライデンツ,0,0,19,23,19,,,61,74,32,4,43.2,10.67,10,5,2,50.0,0,0.00,62,3,11,22,9.3,50,21.0,9.0,51.0,2.0,26
VC長野トライデンツ,0,0,19,23,19,,,61,74,32,4,43.2,10.67,10,5,2,50.0,0,0.00,62,3,11,22,9.3,50,21.0,9.0,51.0,2.0,26,堺ブレイザーズ,3,3,25,25,25,,,75,78,47,3,60.3,15.67,12,7,1,58.3,6,2.00,74,5,22,18,5.4,49,15.0,11.0,41.8,1.0,17
ジェイテクトSTINGS,3,3,25,22,25,25,,97,108,60,3,55.6,15.00,28,15,1,53.6,10,2.50,96,6,16,20,7.3,66,23.0,24.0,53.0,2.0,21,豊田合成トレフェルサ,1,0,19,25,15,22,,81,109,47,6,43.1,11.75,12,6,1,50.0,9,2.25,82,4,14,17,5.8,78,25.0,29.0,50.6,1.0,21
豊田合成トレフェルサ,1,0,19,25,15,22,,81,109,47,6,43.1,11.75,12,6,1,50.0,9,2.25,82,4,14,17,5.8,78,25.0,29.0,50.6,1.0,21,ジェイテクトSTINGS,3,3,25,22,25,25,,97,108,60,3,55.6,15.00,28,15,1,53.6,10,2.50,96,6,16,20,7.3,66,23.0,24.0,53.0,2.0,21
JTサンダーズ,3,3,25,25,25,,,75,60,41,4,68.3,13.67,12,9,0,75.0,10,3.33,73,4,10,26,11.0,40,15.0,12.0,52.5,0.0,20,大分三好ヴァイセアドラー,0,0,17,13,17,,,47,70,29,8,41.4,9.67,20,4,6,20.0,3,1.00,49,1,9,13,4.1,60,13.0,21.0,39.2,3.0,14
大分三好ヴァイセアドラー,0,0,17,13,17,,,47,70,29,8,41.4,9.67,20,4,6,20.0,3,1.00,49,1,9,13,4.1,60,13.0,21.0,39.2,3.0,14,JTサンダーズ,3,3,25,25,25,,,75,60,41,4,68.3,13.67,12,9,0,75.0,10,3.33,73,4,10,26,11.0,40,15.0,12.0,52.5,0.0,20
サントリーサンバーズ,3,3,25,25,23,25,,98,109,61,7,56.0,15.25,25,12,3,48.0,12,3.00,97,5,15,26,8.0,70,29.0,17.0,53.6,0.0,13,パナソニックパンサーズ,1,0,23,15,25,20,,83,109,51,3,46.8,12.75,24,13,0,54.2,5,1.25,84,5,13,24,9.2,79,28.0,25.0,51.3,2.0,17
パナソニックパンサーズ,1,0,23,15,25,20,,83,109,51,3,46.8,12.75,24,13,0,54.2,5,1.25,84,5,13,24,9.2,79,28.0,25.0,51.3,2.0,17,サントリーサンバーズ,3,3,25,25,23,25,,98,109,61,7,56.0,15.25,25,12,3,48.0,12,3.00,97,5,15,26,8.0,70,29.0,17.0,53.6,0.0,13
東レアローズ,3,3,20,25,25,25,,95,103,45,6,43.7,11.25,18,8,3,44.4,10,2.50,94,8,8,38,16.5,61,28.0,15.0,58.2,0.0,32,堺ブレイザーズ,1,0,25,15,20,18,,78,127,58,11,45.7,14.50,25,10,2,40.0,6,1.50,79,0,18,19,0.3,84,26.0,14.0,39.3,3.0,14
堺ブレイザーズ,1,0,25,15,20,18,,78,127,58,11,45.7,14.50,25,10,2,40.0,6,1.50,79,0,18,19,0.3,84,26.0,14.0,39.3,3.0,14,東レアローズ,3,3,20,25,25,25,,95,103,45,6,43.7,11.25,18,8,3,44.4,10,2.50,94,8,8,38,16.5,61,28.0,15.0,58.2,0.0,32
FC東京,3,3,25,25,25,,,75,84,41,3,48.8,13.67,11,4,0,36.4,8,2.67,73,5,12,20,9.6,42,17.0,12.0,54.8,2.0,21,VC長野トライデンツ,0,0,14,18,20,,,52,90,29,7,32.2,9.67,9,1,0,11.1,3,1.00,54,3,11,11,5.6,58,25.0,11.0,52.6,3.0,17
VC長野トライデンツ,0,0,14,18,20,,,52,90,29,7,32.2,9.67,9,1,0,11.1,3,1.00,54,3,11,11,5.6,58,25.0,11.0,52.6,3.0,17,FC東京,3,3,25,25,25,,,75,84,41,3,48.8,13.67,11,4,0,36.4,8,2.67,73,5,12,20,9.6,42,17.0,12.0,54.8,2.0,21
堺ブレイザーズ,3,3,25,25,11,25,,86,139,60,9,43.2,15.00,36,14,5,38.9,5,1.25,85,3,11,18,5.6,85,28.0,23.0,46.5,2.0,18,JTサンダーズ,1,0,23,23,25,22,,93,111,56,6,50.5,14.00,27,15,3,55.6,13,3.25,94,2,9,33,8.5,74,32.0,23.0,58.8,3.0,22
JTサンダーズ,1,0,23,23,25,22,,93,111,56,6,50.5,14.00,27,15,3,55.6,13,3.25,94,2,9,33,8.5,74,32.0,23.0,58.8,3.0,22,堺ブレイザーズ,3,3,25,25,11,25,,86,139,60,9,43.2,15.00,36,14,5,38.9,5,1.25,85,3,11,18,5.6,85,28.0,23.0,46.5,2.0,18
サントリーサンバーズ,3,3,23,25,25,25,,98,102,56,5,54.9,14.00,14,9,1,64.3,10,2.50,98,6,13,26,9.4,66,21.0,24.0,50.0,2.0,26,FC東京,1,0,25,16,14,20,,75,130,51,11,39.2,12.75,26,9,3,34.6,3,0.75,76,2,10,21,6.2,80,32.0,22.0,53.8,5.0,20
FC東京,1,0,25,16,14,20,,75,130,51,11,39.2,12.75,26,9,3,34.6,3,0.75,76,2,10,21,6.2,80,32.0,22.0,53.8,5.0,20,サントリーサンバーズ,3,3,23,25,25,25,,98,102,56,5,54.9,14.00,14,9,1,64.3,10,2.50,98,6,13,26,9.4,66,21.0,24.0,50.0,2.0,26
