,Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE,GameId,Spectators,TotalSet,Point,AEff%,BAEff%
0,VC長野トライデンツ,6,6,45,58,51,50,0.0,204.0,250.0,114.0,15.0,45.6,14.25,49.0,24.0,5.0,49.0,28.0,3.5,202.0,6.0,20.0,69.0,9.0,143.0,78.0,22.0,62.2,5.0,56,2,0,50,50,43,31,0.0,174.0,253,102,23,80.69999999999999,25.5,48,23,5,100.69999999999999,24,6.0,176,8,27,41,13.100000000000001,180,79.0,28.0,103.9,6.0,40,1806,1327.0,8,148.0,39.6,38.8
1,ヴォレアス北海道,6,5,42,46,45,50,15.0,198.0,216.0,106.0,18.0,49.1,11.78,50.0,29.0,3.0,58.0,24.0,2.67,196.0,11.0,32.0,50.0,7.9,143.0,63.0,28.0,53.8,2.0,56,3,1,42,41,48,39,10.0,180.0,228,106,12,92.5,23.45,55,26,7,94.7,17,3.75,182,5,38,48,8.399999999999999,157,78.0,25.0,115.7,6.0,52,1808,1580.0,9,141.0,40.7,52.0
2,大分三好ヴァイセアドラー,3,1,42,41,48,39,10.0,180.0,228.0,106.0,12.0,46.5,11.78,55.0,26.0,7.0,47.3,17.0,1.89,182.0,5.0,38.0,48.0,4.1,157.0,78.0,25.0,57.6,6.0,52,6,5,42,46,45,50,15.0,198.0,216,106,18,98.1,23.6,50,29,3,115.4,24,5.35,196,11,32,50,15.8,143,63.0,28.0,106.5,2.0,56,1808,1580.0,9,128.0,41.2,34.5
3,富士通カワサキレッドスピリッツ,2,0,50,50,43,31,0.0,174.0,253.0,102.0,23.0,40.3,12.75,48.0,23.0,5.0,47.9,24.0,3.0,176.0,8.0,27.0,41.0,6.5,180.0,79.0,28.0,51.7,6.0,40,6,6,45,58,51,50,0.0,204.0,250,114,15,91.19999999999999,28.5,49,24,5,98.4,28,7.0,202,6,20,69,17.9,143,78.0,22.0,124.5,5.0,56,1806,1327.0,8,134.0,31.2,37.5
