Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,TotalSet
VC長野トライデンツ,3,3,23,33,25,25,,106.0,124.0,58.0,6.0,46.8,14.5,23.0,12.0,1.0,52.2,12.0,3.0,105.0,4.0,10.0,41.0,11.2,72.0,36.0,13.0,59.0,1.0,32,富士通カワサキレッドスピリッツ,1,0,25,31,19,18,,93.0,125,56,12,44.8,14.00,17,10,3,58.8,15,3.75,94,5,18,22,6.4,94,35.0,15.0,45.2,2.0,17,901,2023-04-08,茨城県,ひたちなか市総合運動公園体育館,576.0,11:00,12:58,1:58,富田満,高橋宏明,沢田元,酒寄和記,4
富士通カワサキレッドスピリッツ,1,0,25,31,19,18,,93.0,125.0,56.0,12.0,44.8,14.0,17.0,10.0,3.0,58.8,15.0,3.75,94.0,5.0,18.0,22.0,6.4,94.0,35.0,15.0,45.2,2.0,17,VC長野トライデンツ,3,3,23,33,25,25,,106.0,124,58,6,46.8,14.50,23,12,1,52.2,12,3.00,105,4,10,41,11.2,72,36.0,13.0,59.0,1.0,32,901,2023-04-08,茨城県,ひたちなか市総合運動公園体育館,576.0,11:00,12:58,1:58,富田満,高橋宏明,沢田元,酒寄和記,4
VC長野トライデンツ,3,3,22,25,26,25,,98.0,126.0,56.0,9.0,44.4,14.0,26.0,12.0,4.0,46.2,16.0,4.0,97.0,2.0,10.0,28.0,6.7,71.0,42.0,9.0,65.5,4.0,24,富士通カワサキレッドスピリッツ,1,0,25,19,24,13,,81.0,128,46,11,35.9,11.50,31,13,2,41.9,9,2.25,82,3,9,19,6.7,86,44.0,13.0,58.7,4.0,23,905,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,751.0,11:00,12:51,1:51,加治健男,正岡卓,新田浩幸,酒寄和記,4
富士通カワサキレッドスピリッツ,1,0,25,19,24,13,,81.0,128.0,46.0,11.0,35.9,11.5,31.0,13.0,2.0,41.9,9.0,2.25,82.0,3.0,9.0,19.0,6.7,86.0,44.0,13.0,58.7,4.0,23,VC長野トライデンツ,3,3,22,25,26,25,,98.0,126,56,9,44.4,14.00,26,12,4,46.2,16,4.00,97,2,10,28,6.7,71,42.0,9.0,65.5,4.0,24,905,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,751.0,11:00,12:51,1:51,加治健男,正岡卓,新田浩幸,酒寄和記,4
大分三好ヴァイセアドラー,2,1,25,16,25,22,10,98.0,124.0,61.0,8.0,49.2,12.2,30.0,14.0,5.0,46.7,10.0,2.0,99.0,1.0,17.0,26.0,3.3,83.0,38.0,14.0,54.2,2.0,26,ヴォレアス北海道,3,2,17,25,20,25,15,102.0,117,58,10,49.6,11.60,26,17,2,65.4,13,2.60,101,3,15,31,6.9,82,39.0,16.0,57.3,1.0,27,902,2023-04-08,茨城県,ひたちなか市総合運動公園体育館,718.0,14:00,16:01,2:01,加治健男,浅井唯由,新田浩幸,井坂直樹,5
ヴォレアス北海道,3,2,17,25,20,25,15,102.0,117.0,58.0,10.0,49.6,11.6,26.0,17.0,2.0,65.4,13.0,2.6,101.0,3.0,15.0,31.0,6.9,82.0,39.0,16.0,57.3,1.0,27,大分三好ヴァイセアドラー,2,1,25,16,25,22,10,98.0,124,61,8,49.2,12.20,30,14,5,46.7,10,2.00,99,1,17,26,3.3,83,38.0,14.0,54.2,2.0,26,902,2023-04-08,茨城県,ひたちなか市総合運動公園体育館,718.0,14:00,16:01,2:01,加治健男,浅井唯由,新田浩幸,井坂直樹,5
大分三好ヴァイセアドラー,1,0,17,25,23,17,,82.0,104.0,45.0,4.0,43.3,11.25,25.0,12.0,2.0,48.0,7.0,1.75,83.0,4.0,21.0,22.0,5.1,74.0,40.0,11.0,61.5,4.0,26,ヴォレアス北海道,3,3,25,21,25,25,,96.0,99,48,8,48.5,12.00,24,12,1,50.0,11,2.75,95,8,17,19,8.9,61,24.0,12.0,49.2,1.0,29,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,4
ヴォレアス北海道,3,3,25,21,25,25,,96.0,99.0,48.0,8.0,48.5,12.0,24.0,12.0,1.0,50.0,11.0,2.75,95.0,8.0,17.0,19.0,8.9,61.0,24.0,12.0,49.2,1.0,29,大分三好ヴァイセアドラー,1,0,17,25,23,17,,82.0,104,45,4,43.3,11.25,25,12,2,48.0,7,1.75,83,4,21,22,5.1,74,40.0,11.0,61.5,4.0,26,906,2023-04-09,茨城県,ひたちなか市総合運動公園体育館,862.0,14:00,15:47,1:47,富田満,城智人,沢田元,廣澤麻里子,4
