Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
堺ブレイザーズ,3,3,25,25,25,,,75,71,39,5,54.9,13.00,15,9,2,60.0,10,3.33,74,3,9,24,9.1,44,22.0,10.0,61.4,1.0,23,大分三好ヴァイセアドラー,0,0,18,18,18,,,54,82,34,9,41.5,11.33,24,7,5,29.2,3,1.00,55,2,11,12,4.1,64,28.0,10.0,51.6,3.0,15
大分三好ヴァイセアドラー,0,0,18,18,18,,,54,82,34,9,41.5,11.33,24,7,5,29.2,3,1.00,55,2,11,12,4.1,64,28.0,10.0,51.6,3.0,15,堺ブレイザーズ,3,3,25,25,25,,,75,71,39,5,54.9,13.00,15,9,2,60.0,10,3.33,74,3,9,24,9.1,44,22.0,10.0,61.4,1.0,23
サントリーサンバーズ,3,2,26,25,23,21,15,110,138,67,9,48.6,13.40,30,15,1,50.0,4,0.80,110,5,27,28,4.8,80,26.0,29.0,50.6,6.0,34,FC東京,2,1,24,22,25,25,11,107,118,51,11,43.2,10.20,20,9,2,45.0,8,1.60,107,6,22,25,6.3,79,30.0,21.0,51.3,1.0,42
FC東京,2,1,24,22,25,25,11,107,118,51,11,43.2,10.20,20,9,2,45.0,8,1.60,107,6,22,25,6.3,79,30.0,21.0,51.3,1.0,42,サントリーサンバーズ,3,2,26,25,23,21,15,110,138,67,9,48.6,13.40,30,15,1,50.0,4,0.80,110,5,27,28,4.8,80,26.0,29.0,50.6,6.0,34
サントリーサンバーズ,3,2,23,23,25,29,15,115,133,72,8,54.1,14.40,26,16,2,61.5,7,1.40,115,4,25,38,6.3,87,21.0,31.0,42.0,2.0,32,FC東京,2,1,25,25,20,27,12,109,128,59,9,46.1,11.80,25,13,2,52.0,11,2.20,109,4,20,35,7.1,88,25.0,25.0,42.6,3.0,35
FC東京,2,1,25,25,20,27,12,109,128,59,9,46.1,11.80,25,13,2,52.0,11,2.20,109,4,20,35,7.1,88,25.0,25.0,42.6,3.0,35,サントリーサンバーズ,3,2,23,23,25,29,15,115,133,72,8,54.1,14.40,26,16,2,61.5,7,1.40,115,4,25,38,6.3,87,21.0,31.0,42.0,2.0,32
パナソニックパンサーズ,2,1,25,22,25,23,17,112,113,59,6,52.2,11.80,16,10,1,62.5,7,1.40,112,5,11,33,9.4,84,32.0,13.0,45.8,6.0,41,ウルフドッグス名古屋,3,2,21,25,22,25,19,112,131,69,9,52.7,13.80,30,15,3,50.0,12,2.40,112,8,25,39,10.3,100,50.0,17.0,58.5,7.0,23
ウルフドッグス名古屋,3,2,21,25,22,25,19,112,131,69,9,52.7,13.80,30,15,3,50.0,12,2.40,112,8,25,39,10.3,100,50.0,17.0,58.5,7.0,23,パナソニックパンサーズ,2,1,25,22,25,23,17,112,113,59,6,52.2,11.80,16,10,1,62.5,7,1.40,112,5,11,33,9.4,84,32.0,13.0,45.8,6.0,41
パナソニックパンサーズ,3,3,25,25,22,25,,97,103,55,7,53.4,13.75,14,4,1,28.6,8,2.00,96,2,9,24,6.0,60,29.0,18.0,63.3,1.0,32,ウルフドッグス名古屋,1,0,18,20,25,15,,78,99,54,10,54.5,13.50,19,11,2,57.9,5,1.25,79,2,17,13,1.3,86,35.0,27.0,56.4,5.0,17
ウルフドッグス名古屋,1,0,18,20,25,15,,78,99,54,10,54.5,13.50,19,11,2,57.9,5,1.25,79,2,17,13,1.3,86,35.0,27.0,56.4,5.0,17,パナソニックパンサーズ,3,3,25,25,22,25,,97,103,55,7,53.4,13.75,14,4,1,28.6,8,2.00,96,2,9,24,6.0,60,29.0,18.0,63.3,1.0,32
ジェイテクトSTINGS,3,3,25,25,25,,,75,62,40,3,64.5,13.33,11,7,0,63.6,7,2.33,73,6,13,14,8.6,44,15.0,12.0,47.7,5.0,22,FC東京,0,0,17,19,19,,,55,71,26,9,36.6,8.67,16,4,4,25.0,4,1.33,57,4,11,17,9.6,55,24.0,17.0,59.1,2.0,21
FC東京,0,0,17,19,19,,,55,71,26,9,36.6,8.67,16,4,4,25.0,4,1.33,57,4,11,17,9.6,55,24.0,17.0,59.1,2.0,21,ジェイテクトSTINGS,3,3,25,25,25,,,75,62,40,3,64.5,13.33,11,7,0,63.6,7,2.33,73,6,13,14,8.6,44,15.0,12.0,47.7,5.0,22
ジェイテクトSTINGS,3,2,25,22,23,27,15,112,120,58,7,48.3,11.60,23,11,3,47.8,15,3.00,111,8,19,33,10.4,83,41.0,17.0,59.6,4.0,31,FC東京,2,1,17,25,25,25,11,103,137,64,7,46.7,12.80,16,7,5,43.8,7,1.40,104,2,21,25,2.9,88,40.0,15.0,54.0,3.0,30
FC東京,2,1,17,25,25,25,11,103,137,64,7,46.7,12.80,16,7,5,43.8,7,1.40,104,2,21,25,2.9,88,40.0,15.0,54.0,3.0,30,ジェイテクトSTINGS,3,2,25,22,23,27,15,112,120,58,7,48.3,11.60,23,11,3,47.8,15,3.00,111,8,19,33,10.4,83,41.0,17.0,59.6,4.0,31
JTサンダーズ広島,1,0,22,22,25,28,,97,110,56,7,50.9,14.00,32,19,2,59.4,9,2.25,98,5,17,20,5.9,82,32.0,17.0,49.4,4.0,27,サントリーサンバーズ,3,3,25,25,23,30,,103,117,66,6,56.4,16.50,18,9,1,50.0,4,1.00,102,5,17,31,8.3,78,30.0,26.0,55.1,4.0,28
サントリーサンバーズ,3,3,25,25,23,30,,103,117,66,6,56.4,16.50,18,9,1,50.0,4,1.00,102,5,17,31,8.3,78,30.0,26.0,55.1,4.0,28,JTサンダーズ広島,1,0,22,22,25,28,,97,110,56,7,50.9,14.00,32,19,2,59.4,9,2.25,98,5,17,20,5.9,82,32.0,17.0,49.4,4.0,27
JTサンダーズ広島,3,3,25,25,25,,,75,77,38,2,49.4,12.67,19,12,1,63.2,13,4.33,74,1,10,13,2.4,47,13.0,10.0,38.3,1.0,23,サントリーサンバーズ,0,0,20,17,21,,,58,94,38,9,40.4,12.67,22,11,3,50.0,3,1.00,59,4,12,20,10.2,63,28.0,22.0,61.9,2.0,13
サントリーサンバーズ,0,0,20,17,21,,,58,94,38,9,40.4,12.67,22,11,3,50.0,3,1.00,59,4,12,20,10.2,63,28.0,22.0,61.9,2.0,13,JTサンダーズ広島,3,3,25,25,25,,,75,77,38,2,49.4,12.67,19,12,1,63.2,13,4.33,74,1,10,13,2.4,47,13.0,10.0,38.3,1.0,23
ウルフドッグス名古屋,3,3,25,16,25,25,,91,101,52,8,51.5,13.00,16,8,3,50.0,10,2.50,90,1,15,21,2.8,73,35.0,13.0,56.8,5.0,28,大分三好ヴァイセアドラー,1,0,21,25,22,20,,88,108,54,10,50.0,13.50,29,12,2,41.4,4,1.00,89,2,16,23,4.2,74,32.0,21.0,57.4,2.0,28
大分三好ヴァイセアドラー,1,0,21,25,22,20,,88,108,54,10,50.0,13.50,29,12,2,41.4,4,1.00,89,2,16,23,4.2,74,32.0,21.0,57.4,2.0,28,ウルフドッグス名古屋,3,3,25,16,25,25,,91,101,52,8,51.5,13.00,16,8,3,50.0,10,2.50,90,1,15,21,2.8,73,35.0,13.0,56.8,5.0,28
ウルフドッグス名古屋,3,3,25,25,25,,,75,78,40,5,51.3,13.33,19,11,3,57.9,7,2.33,74,3,15,16,4.4,51,14.0,17.0,44.1,1.0,25,大分三好ヴァイセアドラー,0,0,23,23,22,,,68,75,39,7,52.0,13.00,20,7,4,35.0,4,1.33,69,4,16,20,7.2,57,17.0,23.0,50.0,2.0,21
大分三好ヴァイセアドラー,0,0,23,23,22,,,68,75,39,7,52.0,13.00,20,7,4,35.0,4,1.33,69,4,16,20,7.2,57,17.0,23.0,50.0,2.0,21,ウルフドッグス名古屋,3,3,25,25,25,,,75,78,40,5,51.3,13.33,19,11,3,57.9,7,2.33,74,3,15,16,4.4,51,14.0,17.0,44.1,1.0,25
東レアローズ,0,0,21,18,20,,,59,75,37,6,49.3,12.33,20,9,3,45.0,2,0.67,61,5,13,11,7.4,58,39.0,6.0,72.4,2.0,15,堺ブレイザーズ,3,3,25,25,25,,,75,73,38,3,52.1,12.67,13,8,1,61.5,7,2.33,73,9,10,13,13.4,46,32.0,3.0,72.8,2.0,21
堺ブレイザーズ,3,3,25,25,25,,,75,73,38,3,52.1,12.67,13,8,1,61.5,7,2.33,73,9,10,13,13.4,46,32.0,3.0,72.8,2.0,21,東レアローズ,0,0,21,18,20,,,59,75,37,6,49.3,12.33,20,9,3,45.0,2,0.67,61,5,13,11,7.4,58,39.0,6.0,72.4,2.0,15
東レアローズ,2,1,27,17,13,25,6,88,136,56,15,41.2,11.20,36,13,5,36.1,5,1.00,89,5,11,26,9.8,93,40.0,27.0,57.5,5.0,22,堺ブレイザーズ,3,2,25,25,25,23,15,113,116,61,6,52.6,12.20,20,11,1,55.0,16,3.20,112,5,15,25,6.7,77,30.0,19.0,51.3,1.0,31
堺ブレイザーズ,3,2,25,25,25,23,15,113,116,61,6,52.6,12.20,20,11,1,55.0,16,3.20,112,5,15,25,6.7,77,30.0,19.0,51.3,1.0,31,東レアローズ,2,1,27,17,13,25,6,88,136,56,15,41.2,11.20,36,13,5,36.1,5,1.00,89,5,11,26,9.8,93,40.0,27.0,57.5,5.0,22
パナソニックパンサーズ,3,3,25,25,25,,,75,83,45,3,54.2,15.00,15,6,2,40.0,6,2.00,73,4,7,28,12.7,50,22.0,13.0,57.0,2.0,20,VC長野トライデンツ,0,0,23,21,15,,,59,90,38,7,42.2,12.67,23,10,2,43.5,6,2.00,61,3,11,12,5.3,66,20.0,15.0,41.7,2.0,12
VC長野トライデンツ,0,0,23,21,15,,,59,90,38,7,42.2,12.67,23,10,2,43.5,6,2.00,61,3,11,12,5.3,66,20.0,15.0,41.7,2.0,12,パナソニックパンサーズ,3,3,25,25,25,,,75,83,45,3,54.2,15.00,15,6,2,40.0,6,2.00,73,4,7,28,12.7,50,22.0,13.0,57.0,2.0,20
パナソニックパンサーズ,3,3,25,25,25,,,75,73,38,3,52.1,12.67,16,10,1,62.5,6,2.00,73,3,10,24,8.9,49,16.0,13.0,45.9,2.0,28,VC長野トライデンツ,0,0,19,23,21,,,63,78,35,10,44.9,11.67,19,4,6,21.1,7,2.33,65,6,14,20,11.5,63,19.0,20.0,46.0,4.0,15
VC長野トライデンツ,0,0,19,23,21,,,63,78,35,10,44.9,11.67,19,4,6,21.1,7,2.33,65,6,14,20,11.5,63,19.0,20.0,46.0,4.0,15,パナソニックパンサーズ,3,3,25,25,25,,,75,73,38,3,52.1,12.67,16,10,1,62.5,6,2.00,73,3,10,24,8.9,49,16.0,13.0,45.9,2.0,28
JTサンダーズ広島,1,0,25,20,20,18,,83,108,50,4,46.3,12.50,26,12,1,46.2,9,2.25,84,6,16,20,8.3,82,49.0,8.0,64.6,4.0,18,パナソニックパンサーズ,3,3,23,25,25,25,,98,111,58,6,52.3,14.50,18,12,1,66.7,8,2.00,97,8,12,24,11.3,66,35.0,11.0,61.4,0.0,24
パナソニックパンサーズ,3,3,23,25,25,25,,98,111,58,6,52.3,14.50,18,12,1,66.7,8,2.00,97,8,12,24,11.3,66,35.0,11.0,61.4,0.0,24,JTサンダーズ広島,1,0,25,20,20,18,,83,108,50,4,46.3,12.50,26,12,1,46.2,9,2.25,84,6,16,20,8.3,82,49.0,8.0,64.6,4.0,18
JTサンダーズ広島,0,0,21,21,23,,,65,78,36,3,46.2,12.00,14,6,0,42.9,6,2.00,66,3,13,16,5.7,58,34.0,7.0,64.7,3.0,20,パナソニックパンサーズ,3,3,25,25,25,,,75,89,46,6,51.7,15.33,19,12,1,63.2,3,1.00,74,7,13,13,9.5,52,32.0,2.0,63.5,1.0,19
パナソニックパンサーズ,3,3,25,25,25,,,75,89,46,6,51.7,15.33,19,12,1,63.2,3,1.00,74,7,13,13,9.5,52,32.0,2.0,63.5,1.0,19,JTサンダーズ広島,0,0,21,21,23,,,65,78,36,3,46.2,12.00,14,6,0,42.9,6,2.00,66,3,13,16,5.7,58,34.0,7.0,64.7,3.0,20
ウルフドッグス名古屋,3,3,25,25,29,,,79,94,43,6,45.7,14.33,24,13,2,54.2,10,3.33,78,7,14,24,12.2,54,29.0,12.0,64.8,5.0,19,FC東京,0,0,15,23,27,,,65,85,34,5,40.0,11.33,17,5,1,29.4,6,2.00,66,0,12,13,0.4,61,24.0,9.0,46.7,2.0,25
FC東京,0,0,15,23,27,,,65,85,34,5,40.0,11.33,17,5,1,29.4,6,2.00,66,0,12,13,0.4,61,24.0,9.0,46.7,2.0,25,ウルフドッグス名古屋,3,3,25,25,29,,,79,94,43,6,45.7,14.33,24,13,2,54.2,10,3.33,78,7,14,24,12.2,54,29.0,12.0,64.8,5.0,19
ウルフドッグス名古屋,3,3,26,25,23,25,,99,109,54,6,49.5,13.50,22,13,3,59.1,13,3.25,98,2,17,20,2.8,67,33.0,20.0,64.2,8.0,30,FC東京,1,0,24,23,25,21,,93,112,55,4,49.1,13.75,9,2,0,22.2,1,0.25,94,6,23,12,3.5,81,37.0,22.0,59.3,3.0,31
FC東京,1,0,24,23,25,21,,93,112,55,4,49.1,13.75,9,2,0,22.2,1,0.25,94,6,23,12,3.5,81,37.0,22.0,59.3,3.0,31,ウルフドッグス名古屋,3,3,26,25,23,25,,99,109,54,6,49.5,13.50,22,13,3,59.1,13,3.25,98,2,17,20,2.8,67,33.0,20.0,64.2,8.0,30
大分三好ヴァイセアドラー,1,0,26,21,16,21,,84,105,54,7,51.4,13.50,21,11,2,52.4,7,1.75,85,3,24,19,2.1,82,34.0,18.0,52.4,0.0,20,東レアローズ,3,3,24,25,25,25,,99,88,51,5,58.0,12.75,21,12,3,57.1,8,2.00,98,9,12,25,12.5,61,21.0,18.0,49.2,3.0,31
東レアローズ,3,3,24,25,25,25,,99,88,51,5,58.0,12.75,21,12,3,57.1,8,2.00,98,9,12,25,12.5,61,21.0,18.0,49.2,3.0,31,大分三好ヴァイセアドラー,1,0,26,21,16,21,,84,105,54,7,51.4,13.50,21,11,2,52.4,7,1.75,85,3,24,19,2.1,82,34.0,18.0,52.4,0.0,20
大分三好ヴァイセアドラー,1,0,17,18,25,16,,76,91,39,9,42.9,9.75,26,14,6,53.8,4,1.00,77,6,14,17,8.8,77,28.0,17.0,47.4,2.0,27,東レアローズ,3,3,25,25,22,25,,97,81,46,7,56.8,11.50,16,7,3,43.8,16,4.00,96,10,17,24,12.2,61,27.0,13.0,54.9,3.0,25
東レアローズ,3,3,25,25,22,25,,97,81,46,7,56.8,11.50,16,7,3,43.8,16,4.00,96,10,17,24,12.2,61,27.0,13.0,54.9,3.0,25,大分三好ヴァイセアドラー,1,0,17,18,25,16,,76,91,39,9,42.9,9.75,26,14,6,53.8,4,1.00,77,6,14,17,8.8,77,28.0,17.0,47.4,2.0,27
堺ブレイザーズ,3,3,23,26,31,25,,105,127,73,5,57.5,18.25,25,14,2,56.0,12,3.00,104,4,9,33,9.6,85,37.0,23.0,57.1,2.0,16,VC長野トライデンツ,1,0,25,24,29,20,,98,147,70,4,47.6,17.50,31,16,1,51.6,5,1.25,99,7,12,20,9.1,94,32.0,26.0,47.9,0.0,16
VC長野トライデンツ,1,0,25,24,29,20,,98,147,70,4,47.6,17.50,31,16,1,51.6,5,1.25,99,7,12,20,9.1,94,32.0,26.0,47.9,0.0,16,堺ブレイザーズ,3,3,23,26,31,25,,105,127,73,5,57.5,18.25,25,14,2,56.0,12,3.00,104,4,9,33,9.6,85,37.0,23.0,57.1,2.0,16
堺ブレイザーズ,3,3,32,25,21,25,,103,125,62,9,49.6,15.50,20,14,2,70.0,8,2.00,102,6,15,27,8.8,76,39.0,18.0,63.2,6.0,27,VC長野トライデンツ,1,0,30,19,25,17,,91,122,51,8,41.8,12.75,28,18,1,64.3,5,1.25,92,5,13,17,6.5,82,31.0,23.0,51.8,6.0,30
VC長野トライデンツ,1,0,30,19,25,17,,91,122,51,8,41.8,12.75,28,18,1,64.3,5,1.25,92,5,13,17,6.5,82,31.0,23.0,51.8,6.0,30,堺ブレイザーズ,3,3,32,25,21,25,,103,125,62,9,49.6,15.50,20,14,2,70.0,8,2.00,102,6,15,27,8.8,76,39.0,18.0,63.2,6.0,27
サントリーサンバーズ,3,2,21,25,25,23,15,109,110,58,5,52.7,11.60,33,15,0,45.5,7,1.40,109,7,25,35,8.7,73,29.0,17.0,51.4,6.0,37,ジェイテクトSTINGS,2,1,25,14,19,25,12,95,106,43,13,40.6,8.60,31,14,5,45.2,13,2.60,95,3,20,26,4.7,80,17.0,25.0,36.9,4.0,36
ジェイテクトSTINGS,2,1,25,14,19,25,12,95,106,43,13,40.6,8.60,31,14,5,45.2,13,2.60,95,3,20,26,4.7,80,17.0,25.0,36.9,4.0,36,サントリーサンバーズ,3,2,21,25,25,23,15,109,110,58,5,52.7,11.60,33,15,0,45.5,7,1.40,109,7,25,35,8.7,73,29.0,17.0,51.4,6.0,37
サントリーサンバーズ,3,3,25,25,25,,,75,74,38,4,51.4,12.67,20,12,1,60.0,12,4.00,74,4,14,27,9.8,44,20.0,14.0,61.4,2.0,21,ジェイテクトSTINGS,0,0,20,17,16,,,53,77,27,7,35.1,9.00,15,8,1,53.3,4,1.33,54,2,9,9,3.7,59,18.0,11.0,39.8,5.0,20
ジェイテクトSTINGS,0,0,20,17,16,,,53,77,27,7,35.1,9.00,15,8,1,53.3,4,1.33,54,2,9,9,3.7,59,18.0,11.0,39.8,5.0,20,サントリーサンバーズ,3,3,25,25,25,,,75,74,38,4,51.4,12.67,20,12,1,60.0,12,4.00,74,4,14,27,9.8,44,20.0,14.0,61.4,2.0,21
VC長野トライデンツ,0,0,17,17,13,,,47,77,28,8,36.4,9.33,15,4,4,26.7,2,0.67,49,0,12,10,-1.0,59,22.0,13.0,48.3,3.0,17,ウルフドッグス名古屋,3,3,25,25,25,,,75,65,37,4,56.9,12.33,22,13,2,59.1,12,4.00,73,3,12,23,7.9,37,19.0,8.0,62.2,1.0,23
ウルフドッグス名古屋,3,3,25,25,25,,,75,65,37,4,56.9,12.33,22,13,2,59.1,12,4.00,73,3,12,23,7.9,37,19.0,8.0,62.2,1.0,23,VC長野トライデンツ,0,0,17,17,13,,,47,77,28,8,36.4,9.33,15,4,4,26.7,2,0.67,49,0,12,10,-1.0,59,22.0,13.0,48.3,3.0,17
VC長野トライデンツ,1,0,19,21,25,20,,85,105,46,8,43.8,11.50,18,8,2,44.4,4,1.00,86,4,11,17,6.4,69,26.0,8.0,43.5,0.0,31,ウルフドッグス名古屋,3,3,25,25,16,25,,91,106,55,10,51.9,13.75,24,11,3,45.8,10,2.50,90,7,18,31,11.4,72,46.0,8.0,69.4,3.0,19
ウルフドッグス名古屋,3,3,25,25,16,25,,91,106,55,10,51.9,13.75,24,11,3,45.8,10,2.50,90,7,18,31,11.4,72,46.0,8.0,69.4,3.0,19,VC長野トライデンツ,1,0,19,21,25,20,,85,105,46,8,43.8,11.50,18,8,2,44.4,4,1.00,86,4,11,17,6.4,69,26.0,8.0,43.5,0.0,31
大分三好ヴァイセアドラー,0,0,17,18,22,,,57,83,32,8,38.6,10.67,25,10,1,40.0,5,1.67,59,2,12,12,3.4,57,25.0,12.0,54.4,3.0,18,FC東京,3,3,25,25,25,,,75,60,34,1,56.7,11.33,7,3,0,42.9,14,4.67,73,4,14,18,6.8,45,20.0,13.0,58.9,3.0,23
FC東京,3,3,25,25,25,,,75,60,34,1,56.7,11.33,7,3,0,42.9,14,4.67,73,4,14,18,6.8,45,20.0,13.0,58.9,3.0,23,大分三好ヴァイセアドラー,0,0,17,18,22,,,57,83,32,8,38.6,10.67,25,10,1,40.0,5,1.67,59,2,12,12,3.4,57,25.0,12.0,54.4,3.0,18
大分三好ヴァイセアドラー,0,0,18,20,23,,,61,91,36,9,39.6,12.00,26,13,2,50.0,3,1.00,62,2,17,14,2.0,62,23.0,19.0,52.4,1.0,20,FC東京,3,3,25,25,25,,,75,72,37,7,51.4,12.33,12,8,1,66.7,8,2.67,74,3,11,18,6.4,44,16.0,13.0,51.1,2.0,27
FC東京,3,3,25,25,25,,,75,72,37,7,51.4,12.33,12,8,1,66.7,8,2.67,74,3,11,18,6.4,44,16.0,13.0,51.1,2.0,27,大分三好ヴァイセアドラー,0,0,18,20,23,,,61,91,36,9,39.6,12.00,26,13,2,50.0,3,1.00,62,2,17,14,2.0,62,23.0,19.0,52.4,1.0,20
堺ブレイザーズ,3,3,25,27,28,,,80,77,51,3,66.2,17.00,14,9,1,64.3,6,2.00,78,1,13,17,2.6,57,22.0,18.0,54.4,3.0,22,JTサンダーズ広島,0,0,18,25,26,,,69,88,42,8,47.7,14.00,30,17,5,56.7,4,1.33,71,4,11,16,7.4,65,26.0,21.0,56.2,3.0,19
JTサンダーズ広島,0,0,18,25,26,,,69,88,42,8,47.7,14.00,30,17,5,56.7,4,1.33,71,4,11,16,7.4,65,26.0,21.0,56.2,3.0,19,堺ブレイザーズ,3,3,25,27,28,,,80,77,51,3,66.2,17.00,14,9,1,64.3,6,2.00,78,1,13,17,2.6,57,22.0,18.0,54.4,3.0,22
堺ブレイザーズ,3,3,30,25,23,25,,103,107,59,5,55.1,14.75,17,6,2,35.3,10,2.50,102,4,14,25,6.6,68,32.0,14.0,57.4,1.0,30,JTサンダーズ広島,1,0,28,18,25,16,,87,116,55,6,47.4,13.75,37,15,4,40.5,10,2.50,88,2,20,20,2.3,86,35.0,24.0,54.7,4.0,20
JTサンダーズ広島,1,0,28,18,25,16,,87,116,55,6,47.4,13.75,37,15,4,40.5,10,2.50,88,2,20,20,2.3,86,35.0,24.0,54.7,4.0,20,堺ブレイザーズ,3,3,30,25,23,25,,103,107,59,5,55.1,14.75,17,6,2,35.3,10,2.50,102,4,14,25,6.6,68,32.0,14.0,57.4,1.0,30
ジェイテクトSTINGS,3,2,21,25,25,25,15,111,116,72,6,62.1,14.40,23,16,2,69.6,11,2.20,110,6,16,22,6.8,82,34.0,33.0,61.6,5.0,22,パナソニックパンサーズ,2,1,25,19,17,27,8,96,132,61,8,46.2,12.20,22,12,2,54.5,5,1.00,97,3,14,13,2.8,92,37.0,29.0,56.0,0.0,27
パナソニックパンサーズ,2,1,25,19,17,27,8,96,132,61,8,46.2,12.20,22,12,2,54.5,5,1.00,97,3,14,13,2.8,92,37.0,29.0,56.0,0.0,27,ジェイテクトSTINGS,3,2,21,25,25,25,15,111,116,72,6,62.1,14.40,23,16,2,69.6,11,2.20,110,6,16,22,6.8,82,34.0,33.0,61.6,5.0,22
ジェイテクトSTINGS,3,3,25,19,25,25,,94,93,51,8,54.8,12.75,28,12,5,42.9,12,3.00,93,3,14,27,6.7,55,23.0,16.0,56.4,3.0,28,パナソニックパンサーズ,1,0,16,25,16,19,,76,105,38,8,36.2,9.50,16,4,3,25.0,8,2.00,77,5,18,15,5.5,77,37.0,12.0,55.8,2.0,25
