Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
ジェイテクトSTINGS,3,3,33,25,25,,,83,98,49,4,50.0,16.33,15,5,1,33.3,9,3.00,81,3,13,15,4.3,63,40.0,10.0,71.4,1.0,22,FC東京,0,0,31,23,23,,,77,96,46,5,47.9,15.33,21,11,1,52.4,11,3.67,79,2,15,12,1.6,65,28.0,22.0,60.0,2.0,18
FC東京,0,0,31,23,23,,,77,96,46,5,47.9,15.33,21,11,1,52.4,11,3.67,79,2,15,12,1.6,65,28.0,22.0,60.0,2.0,18,ジェイテクトSTINGS,3,3,33,25,25,,,83,98,49,4,50.0,16.33,15,5,1,33.3,9,3.00,81,3,13,15,4.3,63,40.0,10.0,71.4,1.0,22
サントリーサンバーズ,1,0,16,21,25,18,,80,120,48,10,40.0,12.00,19,11,2,57.9,5,1.25,81,4,14,20,6.8,83,34.0,23.0,54.8,1.0,23,パナソニックパンサーズ,3,3,25,25,22,25,,97,101,52,9,51.5,13.00,19,11,0,57.9,14,3.50,96,6,10,26,10.4,66,29.0,17.0,56.8,4.0,25
パナソニックパンサーズ,3,3,25,25,22,25,,97,101,52,9,51.5,13.00,19,11,0,57.9,14,3.50,96,6,10,26,10.4,66,29.0,17.0,56.8,4.0,25,サントリーサンバーズ,1,0,16,21,25,18,,80,120,48,10,40.0,12.00,19,11,2,57.9,5,1.25,81,4,14,20,6.8,83,34.0,23.0,54.8,1.0,23
東レアローズ,3,3,29,25,25,25,,104,129,58,7,45.0,14.50,39,16,3,41.0,11,2.75,103,7,17,29,9.7,72,35.0,21.0,63.2,4.0,28,堺ブレイザーズ,1,0,31,22,19,23,,95,125,60,5,48.0,15.00,29,17,1,58.6,4,1.00,96,3,21,16,1.8,82,19.0,34.0,43.9,2.0,28
堺ブレイザーズ,1,0,31,22,19,23,,95,125,60,5,48.0,15.00,29,17,1,58.6,4,1.00,96,3,21,16,1.8,82,19.0,34.0,43.9,2.0,28,東レアローズ,3,3,29,25,25,25,,104,129,58,7,45.0,14.50,39,16,3,41.0,11,2.75,103,7,17,29,9.7,72,35.0,21.0,63.2,4.0,28
JTサンダーズ,3,3,23,25,25,25,,98,101,55,7,54.5,13.75,20,13,1,65.0,14,3.50,97,1,13,23,3.6,67,30.0,20.0,59.7,2.0,28,FC東京,1,0,25,21,20,16,,82,123,53,10,43.1,13.25,29,10,4,34.5,3,0.75,83,4,14,15,5.1,83,31.0,29.0,54.8,4.0,22
FC東京,1,0,25,21,20,16,,82,123,53,10,43.1,13.25,29,10,4,34.5,3,0.75,83,4,14,15,5.1,83,31.0,29.0,54.8,4.0,22,JTサンダーズ,3,3,23,25,25,25,,98,101,55,7,54.5,13.75,20,13,1,65.0,14,3.50,97,1,13,23,3.6,67,30.0,20.0,59.7,2.0,28
豊田合成トレフェルサ,3,3,20,25,25,25,,95,125,65,5,52.0,16.25,34,25,2,73.5,5,1.25,94,4,22,26,5.3,76,33.0,17.0,54.6,4.0,21,ジェイテクトSTINGS,1,0,25,20,22,23,,90,91,44,4,48.4,11.00,15,7,2,46.7,13,3.25,91,2,13,26,5.8,71,30.0,12.0,50.7,4.0,31
ジェイテクトSTINGS,1,0,25,20,22,23,,90,91,44,4,48.4,11.00,15,7,2,46.7,13,3.25,91,2,13,26,5.8,71,30.0,12.0,50.7,4.0,31,豊田合成トレフェルサ,3,3,20,25,25,25,,95,125,65,5,52.0,16.25,34,25,2,73.5,5,1.25,94,4,22,26,5.3,76,33.0,17.0,54.6,4.0,21
サントリーサンバーズ,3,3,20,25,25,25,,95,126,52,6,41.3,13.00,29,12,3,41.4,9,2.25,94,3,13,18,4.5,63,20.0,20.0,47.6,7.0,31,東レアローズ,1,0,25,15,23,20,,83,122,44,8,36.1,11.00,31,11,6,35.5,10,2.50,84,3,20,22,4.2,79,38.0,22.0,62.0,3.0,26
東レアローズ,1,0,25,15,23,20,,83,122,44,8,36.1,11.00,31,11,6,35.5,10,2.50,84,3,20,22,4.2,79,38.0,22.0,62.0,3.0,26,サントリーサンバーズ,3,3,20,25,25,25,,95,126,52,6,41.3,13.00,29,12,3,41.4,9,2.25,94,3,13,18,4.5,63,20.0,20.0,47.6,7.0,31
パナソニックパンサーズ,3,3,25,25,24,25,,99,109,61,5,56.0,15.25,16,13,0,81.2,19,4.75,98,2,15,34,6.9,68,31.0,13.0,55.1,2.0,17,堺ブレイザーズ,1,0,12,19,26,22,,79,115,49,5,42.6,12.25,27,13,0,48.1,7,1.75,80,1,11,24,5.3,83,34.0,13.0,48.8,1.0,22
堺ブレイザーズ,1,0,12,19,26,22,,79,115,49,5,42.6,12.25,27,13,0,48.1,7,1.75,80,1,11,24,5.3,83,34.0,13.0,48.8,1.0,22,パナソニックパンサーズ,3,3,25,25,24,25,,99,109,61,5,56.0,15.25,16,13,0,81.2,19,4.75,98,2,15,34,6.9,68,31.0,13.0,55.1,2.0,17
パナソニックパンサーズ,3,3,25,26,25,,,76,82,46,3,56.1,15.33,18,10,1,55.6,8,2.67,75,2,3,18,7.7,46,23.0,11.0,62.0,3.0,20,JTサンダーズ,0,0,11,24,19,,,54,96,37,9,38.5,12.33,20,11,2,55.0,5,1.67,55,3,7,13,8.2,70,37.0,18.0,65.7,4.0,9
JTサンダーズ,0,0,11,24,19,,,54,96,37,9,38.5,12.33,20,11,2,55.0,5,1.67,55,3,7,13,8.2,70,37.0,18.0,65.7,4.0,9,パナソニックパンサーズ,3,3,25,26,25,,,76,82,46,3,56.1,15.33,18,10,1,55.6,8,2.67,75,2,3,18,7.7,46,23.0,11.0,62.0,3.0,20
豊田合成トレフェルサ,3,3,26,28,25,,,79,86,51,4,59.3,17.00,18,7,1,38.9,7,2.33,77,8,14,15,10.7,61,33.0,17.0,68.0,1.0,13,堺ブレイザーズ,0,0,24,26,16,,,66,83,40,3,48.2,13.33,20,10,1,50.0,4,1.33,68,3,7,8,4.8,59,21.0,19.0,51.7,3.0,19
堺ブレイザーズ,0,0,24,26,16,,,66,83,40,3,48.2,13.33,20,10,1,50.0,4,1.33,68,3,7,8,4.8,59,21.0,19.0,51.7,3.0,19,豊田合成トレフェルサ,3,3,26,28,25,,,79,86,51,4,59.3,17.00,18,7,1,38.9,7,2.33,77,8,14,15,10.7,61,33.0,17.0,68.0,1.0,13
サントリーサンバーズ,3,3,20,25,25,25,,95,105,54,5,51.4,13.50,25,11,0,44.0,6,1.50,94,7,15,28,10.9,65,46.0,4.0,73.8,4.0,28,FC東京,1,0,25,20,15,21,,81,105,48,8,45.7,12.00,27,14,1,51.9,9,2.25,82,0,17,15,-0.6,77,40.0,4.0,54.5,3.0,24
FC東京,1,0,25,20,15,21,,81,105,48,8,45.7,12.00,27,14,1,51.9,9,2.25,82,0,17,15,-0.6,77,40.0,4.0,54.5,3.0,24,サントリーサンバーズ,3,3,20,25,25,25,,95,105,54,5,51.4,13.50,25,11,0,44.0,6,1.50,94,7,15,28,10.9,65,46.0,4.0,73.8,4.0,28
ジェイテクトSTINGS,0,0,23,22,21,,,66,94,38,7,40.4,12.67,19,11,2,57.9,4,1.33,68,3,7,11,5.9,59,18.0,20.0,47.5,1.0,21,東レアローズ,3,3,25,25,25,,,75,101,51,4,50.5,17.00,21,9,0,42.9,7,2.33,73,2,14,19,4.5,60,24.0,23.0,59.2,3.0,15
東レアローズ,3,3,25,25,25,,,75,101,51,4,50.5,17.00,21,9,0,42.9,7,2.33,73,2,14,19,4.5,60,24.0,23.0,59.2,3.0,15,ジェイテクトSTINGS,0,0,23,22,21,,,66,94,38,7,40.4,12.67,19,11,2,57.9,4,1.33,68,3,7,11,5.9,59,18.0,20.0,47.5,1.0,21
堺ブレイザーズ,0,0,23,29,12,,,64,99,38,9,38.4,12.67,23,11,1,47.8,3,1.00,66,4,11,10,5.7,70,38.0,13.0,63.6,2.0,19,JTサンダーズ,3,3,25,31,25,,,81,87,48,6,55.2,16.00,22,16,2,72.7,8,2.67,79,3,7,18,7.3,53,29.0,13.0,67.0,6.0,22
JTサンダーズ,3,3,25,31,25,,,81,87,48,6,55.2,16.00,22,16,2,72.7,8,2.67,79,3,7,18,7.3,53,29.0,13.0,67.0,6.0,22,堺ブレイザーズ,0,0,23,29,12,,,64,99,38,9,38.4,12.67,23,11,1,47.8,3,1.00,66,4,11,10,5.7,70,38.0,13.0,63.6,2.0,19
パナソニックパンサーズ,2,1,20,18,25,25,13,101,131,68,8,51.9,13.60,18,7,1,38.9,7,1.40,102,4,17,34,8.1,86,27.0,20.0,43.0,1.0,22,豊田合成トレフェルサ,3,2,25,25,18,20,15,103,114,62,7,54.4,12.40,35,21,1,60.0,6,1.20,102,9,12,34,14.2,83,28.0,19.0,45.2,3.0,26
豊田合成トレフェルサ,3,2,25,25,18,20,15,103,114,62,7,54.4,12.40,35,21,1,60.0,6,1.20,102,9,12,34,14.2,83,28.0,19.0,45.2,3.0,26,パナソニックパンサーズ,2,1,20,18,25,25,13,101,131,68,8,51.9,13.60,18,7,1,38.9,7,1.40,102,4,17,34,8.1,86,27.0,20.0,43.0,1.0,22
東レアローズ,3,3,25,26,18,25,,94,108,55,8,50.9,13.75,24,10,4,41.7,8,2.00,93,5,15,21,7.0,74,33.0,20.0,58.1,0.0,26,FC東京,1,0,20,24,25,23,,92,108,57,8,52.8,14.25,26,15,2,57.7,8,2.00,93,4,17,19,4.8,76,32.0,21.0,55.9,1.0,23
FC東京,1,0,20,24,25,23,,92,108,57,8,52.8,14.25,26,15,2,57.7,8,2.00,93,4,17,19,4.8,76,32.0,21.0,55.9,1.0,23,東レアローズ,3,3,25,26,18,25,,94,108,55,8,50.9,13.75,24,10,4,41.7,8,2.00,93,5,15,21,7.0,74,33.0,20.0,58.1,0.0,26
ジェイテクトSTINGS,3,3,26,25,25,,,76,82,38,3,46.3,12.67,15,10,0,66.7,8,2.67,75,4,8,16,8.0,42,22.0,11.0,65.5,3.0,26,サントリーサンバーズ,0,0,24,17,19,,,60,92,41,6,44.6,13.67,18,10,1,55.6,5,1.67,61,0,19,9,-4.1,66,34.0,15.0,62.9,1.0,14
サントリーサンバーズ,0,0,24,17,19,,,60,92,41,6,44.6,13.67,18,10,1,55.6,5,1.67,61,0,19,9,-4.1,66,34.0,15.0,62.9,1.0,14,ジェイテクトSTINGS,3,3,26,25,25,,,76,82,38,3,46.3,12.67,15,10,0,66.7,8,2.67,75,4,8,16,8.0,42,22.0,11.0,65.5,3.0,26
豊田合成トレフェルサ,3,2,23,25,25,25,15,113,141,70,5,49.6,14.00,30,15,1,50.0,6,1.20,112,9,13,33,12.5,82,44.0,18.0,64.6,5.0,28,FC東京,2,1,25,16,27,16,11,95,152,57,13,37.5,11.40,28,12,5,42.9,9,1.80,96,6,13,20,8.1,95,45.0,17.0,56.3,2.0,23
FC東京,2,1,25,16,27,16,11,95,152,57,13,37.5,11.40,28,12,5,42.9,9,1.80,96,6,13,20,8.1,95,45.0,17.0,56.3,2.0,23,豊田合成トレフェルサ,3,2,23,25,25,25,15,113,141,70,5,49.6,14.00,30,15,1,50.0,6,1.20,112,9,13,33,12.5,82,44.0,18.0,64.6,5.0,28
サントリーサンバーズ,2,1,25,20,26,25,12,108,139,64,11,46.0,12.80,27,8,7,29.6,11,2.20,109,5,11,26,8.0,83,49.0,15.0,68.1,3.0,28,堺ブレイザーズ,3,2,23,25,28,14,15,105,140,62,10,44.3,12.40,37,14,6,37.8,12,2.40,104,6,17,17,5.8,98,38.0,30.0,54.1,1.0,25
堺ブレイザーズ,3,2,23,25,28,14,15,105,140,62,10,44.3,12.40,37,14,6,37.8,12,2.40,104,6,17,17,5.8,98,38.0,30.0,54.1,1.0,25,サントリーサンバーズ,2,1,25,20,26,25,12,108,139,64,11,46.0,12.80,27,8,7,29.6,11,2.20,109,5,11,26,8.0,83,49.0,15.0,68.1,3.0,28
豊田合成トレフェルサ,1,0,17,23,25,20,,85,125,58,9,46.4,14.50,25,10,5,40.0,4,1.00,86,3,14,22,5.8,79,38.0,16.0,58.2,1.0,20,サントリーサンバーズ,3,3,25,25,19,25,,94,106,58,5,54.7,14.50,25,13,2,52.0,8,2.00,93,4,13,24,7.3,71,30.0,19.0,55.6,2.0,24
サントリーサンバーズ,3,3,25,25,19,25,,94,106,58,5,54.7,14.50,25,13,2,52.0,8,2.00,93,4,13,24,7.3,71,30.0,19.0,55.6,2.0,24,豊田合成トレフェルサ,1,0,17,23,25,20,,85,125,58,9,46.4,14.50,25,10,5,40.0,4,1.00,86,3,14,22,5.8,79,38.0,16.0,58.2,1.0,20
堺ブレイザーズ,3,3,23,25,25,25,,98,122,61,6,50.0,15.25,28,17,0,60.7,8,2.00,97,8,10,23,11.6,74,30.0,24.0,56.8,2.0,21,FC東京,1,0,25,23,23,17,,88,137,65,5,47.4,16.25,22,8,2,36.4,4,1.00,89,1,15,19,2.2,83,33.0,23.0,53.6,1.0,18
FC東京,1,0,25,23,23,17,,88,137,65,5,47.4,16.25,22,8,2,36.4,4,1.00,89,1,15,19,2.2,83,33.0,23.0,53.6,1.0,18,堺ブレイザーズ,3,3,23,25,25,25,,98,122,61,6,50.0,15.25,28,17,0,60.7,8,2.00,97,8,10,23,11.6,74,30.0,24.0,56.8,2.0,21
東レアローズ,3,3,25,25,25,,,75,74,39,3,52.7,13.00,20,11,1,55.0,7,2.33,73,1,11,18,3.8,52,20.0,9.0,47.1,2.0,28,FC東京,0,0,21,22,22,,,65,86,42,9,48.8,14.00,18,8,3,44.4,3,1.00,67,4,15,20,7.8,62,28.0,15.0,57.3,4.0,16
FC東京,0,0,21,22,22,,,65,86,42,9,48.8,14.00,18,8,3,44.4,3,1.00,67,4,15,20,7.8,62,28.0,15.0,57.3,4.0,16,東レアローズ,3,3,25,25,25,,,75,74,39,3,52.7,13.00,20,11,1,55.0,7,2.33,73,1,11,18,3.8,52,20.0,9.0,47.1,2.0,28
JTサンダーズ,3,3,26,25,25,,,76,91,48,4,52.7,16.00,25,19,3,76.0,7,2.33,74,4,9,26,11.1,53,13.0,17.0,40.6,0.0,17,堺ブレイザーズ,0,0,24,19,16,,,59,83,36,8,43.4,12.00,22,8,3,36.4,5,1.67,61,5,6,20,13.9,64,16.0,19.0,39.8,3.0,13
堺ブレイザーズ,0,0,24,19,16,,,59,83,36,8,43.4,12.00,22,8,3,36.4,5,1.67,61,5,6,20,13.9,64,16.0,19.0,39.8,3.0,13,JTサンダーズ,3,3,26,25,25,,,76,91,48,4,52.7,16.00,25,19,3,76.0,7,2.33,74,4,9,26,11.1,53,13.0,17.0,40.6,0.0,17
豊田合成トレフェルサ,0,0,17,21,21,,,59,85,30,8,35.3,10.00,12,6,3,50.0,5,1.67,61,3,11,10,4.5,56,25.0,16.0,58.9,1.0,21,東レアローズ,3,3,25,25,25,,,75,82,46,3,56.1,15.33,18,10,0,55.6,8,2.67,73,1,16,15,1.0,49,27.0,12.0,67.3,2.0,20
東レアローズ,3,3,25,25,25,,,75,82,46,3,56.1,15.33,18,10,0,55.6,8,2.67,73,1,16,15,1.0,49,27.0,12.0,67.3,2.0,20,豊田合成トレフェルサ,0,0,17,21,21,,,59,85,30,8,35.3,10.00,12,6,3,50.0,5,1.67,61,3,11,10,4.5,56,25.0,16.0,58.9,1.0,21
ジェイテクトSTINGS,3,2,19,22,25,25,15,106,136,61,9,44.9,12.20,34,16,4,47.1,12,2.40,105,4,13,24,6.4,83,38.0,24.0,60.2,1.0,29,堺ブレイザーズ,2,1,25,25,22,17,11,100,135,64,11,47.4,12.80,41,21,5,51.2,10,2.00,101,3,17,21,4.0,89,42.0,23.0,60.1,1.0,23
堺ブレイザーズ,2,1,25,25,22,17,11,100,135,64,11,47.4,12.80,41,21,5,51.2,10,2.00,101,3,17,21,4.0,89,42.0,23.0,60.1,1.0,23,ジェイテクトSTINGS,3,2,19,22,25,25,15,106,136,61,9,44.9,12.20,34,16,4,47.1,12,2.40,105,4,13,24,6.4,83,38.0,24.0,60.2,1.0,29
サントリーサンバーズ,3,3,25,25,25,,,75,102,45,7,44.1,15.00,21,11,3,52.4,4,1.33,74,5,5,22,12.5,51,14.0,19.0,46.1,0.0,21,FC東京,0,0,23,14,22,,,59,101,42,9,41.6,14.00,17,4,1,23.5,4,1.33,60,1,9,17,5.0,69,18.0,24.0,43.5,3.0,12
FC東京,0,0,23,14,22,,,59,101,42,9,41.6,14.00,17,4,1,23.5,4,1.33,60,1,9,17,5.0,69,18.0,24.0,43.5,3.0,12,サントリーサンバーズ,3,3,25,25,25,,,75,102,45,7,44.1,15.00,21,11,3,52.4,4,1.33,74,5,5,22,12.5,51,14.0,19.0,46.1,0.0,21
パナソニックパンサーズ,3,3,25,23,25,25,,98,103,59,5,57.3,14.75,16,11,1,68.8,10,2.50,97,5,11,29,9.8,61,29.0,16.0,60.7,2.0,24,JTサンダーズ,1,0,15,25,18,21,,79,122,55,7,45.1,13.75,31,18,1,58.1,3,0.75,80,3,16,16,3.8,84,38.0,14.0,53.6,1.0,18
JTサンダーズ,1,0,15,25,18,21,,79,122,55,7,45.1,13.75,31,18,1,58.1,3,0.75,80,3,16,16,3.8,84,38.0,14.0,53.6,1.0,18,パナソニックパンサーズ,3,3,25,23,25,25,,98,103,59,5,57.3,14.75,16,11,1,68.8,10,2.50,97,5,11,29,9.8,61,29.0,16.0,60.7,2.0,24
東レアローズ,3,2,25,23,25,21,17,111,147,65,6,44.2,13.00,34,18,0,52.9,8,1.60,111,8,19,22,7.9,87,38.0,26.0,58.6,8.0,30,ジェイテクトSTINGS,2,1,17,25,21,25,15,103,152,59,12,38.8,11.80,35,16,2,45.7,6,1.20,103,5,15,23,6.8,88,29.0,37.0,54.0,3.0,33
ジェイテクトSTINGS,2,1,17,25,21,25,15,103,152,59,12,38.8,11.80,35,16,2,45.7,6,1.20,103,5,15,23,6.8,88,29.0,37.0,54.0,3.0,33,東レアローズ,3,2,25,23,25,21,17,111,147,65,6,44.2,13.00,34,18,0,52.9,8,1.60,111,8,19,22,7.9,87,38.0,26.0,58.6,8.0,30
豊田合成トレフェルサ,1,0,17,18,25,18,,78,132,53,9,40.2,13.25,11,3,0,27.3,4,1.00,79,2,17,19,3.2,81,42.0,23.0,66.0,2.0,19,堺ブレイザーズ,3,3,25,25,22,25,,97,106,53,5,50.0,13.25,23,14,1,60.9,13,3.25,96,3,14,16,3.6,61,18.0,24.0,49.2,0.0,28
堺ブレイザーズ,3,3,25,25,22,25,,97,106,53,5,50.0,13.25,23,14,1,60.9,13,3.25,96,3,14,16,3.6,61,18.0,24.0,49.2,0.0,28,豊田合成トレフェルサ,1,0,17,18,25,18,,78,132,53,9,40.2,13.25,11,3,0,27.3,4,1.00,79,2,17,19,3.2,81,42.0,23.0,66.0,2.0,19
パナソニックパンサーズ,3,3,25,18,25,25,,93,113,59,5,52.2,14.75,18,9,2,50.0,12,3.00,92,4,14,31,9.0,71,24.0,21.0,48.6,6.0,18,FC東京,1,0,19,25,17,21,,82,94,46,6,48.9,11.50,17,9,3,52.9,8,2.00,83,3,10,25,8.1,77,19.0,24.0,40.3,2.0,25
FC東京,1,0,19,25,17,21,,82,94,46,6,48.9,11.50,17,9,3,52.9,8,2.00,83,3,10,25,8.1,77,19.0,24.0,40.3,2.0,25,パナソニックパンサーズ,3,3,25,18,25,25,,93,113,59,5,52.2,14.75,18,9,2,50.0,12,3.00,92,4,14,31,9.0,71,24.0,21.0,48.6,6.0,18
堺ブレイザーズ,3,3,19,25,25,31,,100,124,62,5,50.0,15.50,36,22,4,61.1,8,2.00,99,8,19,21,8.6,76,19.0,27.0,42.8,3.0,22,東レアローズ,1,0,25,20,18,29,,92,119,56,0,47.1,14.00,25,12,0,48.0,6,1.50,93,3,16,28,6.5,75,33.0,19.0,56.7,6.0,27
東レアローズ,1,0,25,20,18,29,,92,119,56,0,47.1,14.00,25,12,0,48.0,6,1.50,93,3,16,28,6.5,75,33.0,19.0,56.7,6.0,27,堺ブレイザーズ,3,3,19,25,25,31,,100,124,62,5,50.0,15.50,36,22,4,61.1,8,2.00,99,8,19,21,8.6,76,19.0,27.0,42.8,3.0,22
パナソニックパンサーズ,3,3,25,25,25,,,75,68,41,6,60.3,13.67,18,7,4,38.9,10,3.33,73,6,7,10,9.2,40,14.0,16.0,55.0,0.0,18,サントリーサンバーズ,0,0,18,14,19,,,51,86,33,4,38.4,11.00,12,3,1,25.0,4,1.33,53,1,12,10,0.9,66,24.0,26.0,56.1,2.0,13
サントリーサンバーズ,0,0,18,14,19,,,51,86,33,4,38.4,11.00,12,3,1,25.0,4,1.33,53,1,12,10,0.9,66,24.0,26.0,56.1,2.0,13,パナソニックパンサーズ,3,3,25,25,25,,,75,68,41,6,60.3,13.67,18,7,4,38.9,10,3.33,73,6,7,10,9.2,40,14.0,16.0,55.0,0.0,18
豊田合成トレフェルサ,3,3,25,25,25,,,75,87,46,5,52.9,15.33,8,4,2,50.0,3,1.00,73,7,8,25,15.4,48,19.0,13.0,53.1,2.0,19,ジェイテクトSTINGS,0,0,19,22,20,,,61,84,37,5,44.0,12.33,23,9,3,39.1,7,2.33,63,2,13,16,4.4,61,19.0,13.0,41.8,1.0,15
ジェイテクトSTINGS,0,0,19,22,20,,,61,84,37,5,44.0,12.33,23,9,3,39.1,7,2.33,63,2,13,16,4.4,61,19.0,13.0,41.8,1.0,15,豊田合成トレフェルサ,3,3,25,25,25,,,75,87,46,5,52.9,15.33,8,4,2,50.0,3,1.00,73,7,8,25,15.4,48,19.0,13.0,53.1,2.0,19
JTサンダーズ,3,3,25,25,25,25,,100,98,58,8,59.2,14.50,31,22,3,71.0,10,2.50,99,6,9,23,9.6,67,24.0,21.0,51.5,0.0,26,FC東京,1,0,19,18,27,19,,83,103,57,10,55.3,14.25,19,7,5,36.8,3,0.75,84,6,13,20,9.2,88,29.0,32.0,51.1,3.0,17
FC東京,1,0,19,18,27,19,,83,103,57,10,55.3,14.25,19,7,5,36.8,3,0.75,84,6,13,20,9.2,88,29.0,32.0,51.1,3.0,17,JTサンダーズ,3,3,25,25,25,25,,100,98,58,8,59.2,14.50,31,22,3,71.0,10,2.50,99,6,9,23,9.6,67,24.0,21.0,51.5,0.0,26
堺ブレイザーズ,1,0,23,20,25,20,,88,110,49,5,44.5,12.25,33,15,3,45.5,8,2.00,89,12,16,25,16.0,83,35.0,25.0,57.2,4.0,19,サントリーサンバーズ,3,3,25,25,19,25,,94,99,52,9,52.5,13.00,14,9,1,64.3,13,3.25,93,4,9,21,7.5,67,24.0,13.0,45.5,1.0,25
サントリーサンバーズ,3,3,25,25,19,25,,94,99,52,9,52.5,13.00,14,9,1,64.3,13,3.25,93,4,9,21,7.5,67,24.0,13.0,45.5,1.0,25,堺ブレイザーズ,1,0,23,20,25,20,,88,110,49,5,44.5,12.25,33,15,3,45.5,8,2.00,89,12,16,25,16.0,83,35.0,25.0,57.2,4.0,19
