,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230219,東レ,東京GB,0,0,*,a,サーブ,2,玉宅,0,1,2718,,,,,,,
1,20230219,東レ,東京GB,0,0,*,*,レシーブ成功(優),5,米山,1,1,2718,,,,,,,
2,20230219,東レ,東京GB,0,0,*,*,アタック成功,2,高橋,1,1,2718,,,,,,,
3,20230219,東レ,東京GB,1,0,*,*,,,,1,1,2718,得点,,,,,,
4,20230219,東レ,東京GB,1,0,*,*,ノータッチエース,2,高橋,0,1,2718,,,,,,,
5,20230219,東レ,東京GB,2,0,*,*,,,,0,1,2718,得点,,,,,,
6,20230219,東レ,東京GB,2,0,*,*,サーブ,2,高橋,0,1,2718,,,,,,,
7,20230219,東レ,東京GB,2,0,*,a,レシーブ成功(優),10,古賀,1,1,2718,,,,,,,
8,20230219,東レ,東京GB,2,0,*,a,アタック成功,12,小田嶋,1,1,2718,,,,,,,
9,20230219,東レ,東京GB,2,1,a,a,,,,1,1,2718,得点,,,,,,
10,20230219,東レ,東京GB,2,1,a,a,サーブ,17,笠利,0,1,2718,,,,,,,
11,20230219,東レ,東京GB,2,1,a,*,レシーブ成功(優),3,山口,1,1,2718,,,,,,,
12,20230219,東レ,東京GB,2,1,a,*,アタック,14,パダル,1,1,2718,,,,,,,
13,20230219,東レ,東京GB,2,1,a,*,アタック,14,パダル,2,1,2718,,,,,,,
14,20230219,東レ,東京GB,2,1,a,*,その他ミス,8,真子,3,1,2718,,,,,,,
15,20230219,東レ,東京GB,2,2,a,a,,,,3,1,2718,得点,,,,,,
16,20230219,東レ,東京GB,2,2,a,a,サーブ,17,笠利,0,1,2718,,,,,,,
17,20230219,東レ,東京GB,2,2,a,*,レシーブ失敗,3,山口,1,1,2718,,,,,,,
18,20230219,東レ,東京GB,2,2,a,a,アタック成功,6,張,1,1,2718,,,,,,,
19,20230219,東レ,東京GB,2,3,a,a,,,,1,1,2718,得点,,,,,,
20,20230219,東レ,東京GB,2,3,a,a,サーブミス,17,笠利,0,1,2718,,,,,,,
21,20230219,東レ,東京GB,3,3,*,*,,,,0,1,2718,得点,,,,,,
22,20230219,東レ,東京GB,3,3,*,*,サーブ,14,パダル,0,1,2718,,,,,,,
23,20230219,東レ,東京GB,3,3,*,a,レシーブ失敗,2,玉宅,1,1,2718,,,,,,,
24,20230219,東レ,東京GB,3,3,*,a,アタック成功,6,張,1,1,2718,,,,,,,
25,20230219,東レ,東京GB,3,4,a,a,,,,1,1,2718,得点,,,,,,
26,20230219,東レ,東京GB,3,4,a,a,サーブ,12,小田嶋,0,1,2718,,,,,,,
27,20230219,東レ,東京GB,3,4,a,*,レシーブ成功(優),9,富田,1,1,2718,,,,,,,
28,20230219,東レ,東京GB,3,4,a,*,アタック成功,9,富田,1,1,2718,,,,,,,
29,20230219,東レ,東京GB,4,4,*,*,,,,1,1,2718,得点,,,,,,
30,20230219,東レ,東京GB,4,4,*,*,サーブ,5,米山,0,1,2718,,,,,,,
31,20230219,東レ,東京GB,4,4,*,a,レシーブ成功(優),17,笠利,1,1,2718,,,,,,,
32,20230219,東レ,東京GB,4,4,*,a,アタック,20,アラウージョ,1,1,2718,,,,,,,
