,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout,challange
0,20221127,堺,サントリー,0,0,*,a,サーブ,9,大宅,0,1,2650,,,,,,,
1,20221127,堺,サントリー,0,0,*,*,レシーブ失敗,17,深津,1,1,2650,,,,,,,
2,20221127,堺,サントリー,0,0,*,*,アタック成功,13,バーノン,1,1,2650,,,,,,,
3,20221127,堺,サントリー,1,0,*,*,,,,1,1,2650,得点,,,,,,
4,20221127,堺,サントリー,1,0,*,*,サーブ,7,出耒田,0,1,2650,,,,,,,
5,20221127,堺,サントリー,1,0,*,a,レシーブ失敗,10,藤中(謙),1,1,2650,,,,,,,
6,20221127,堺,サントリー,1,0,*,a,アタック成功,22,鍬田,1,1,2650,,,,,,,
7,20221127,堺,サントリー,1,1,a,a,,,,1,1,2650,得点,,,,,,
8,20221127,堺,サントリー,1,1,a,a,サーブミス,22,鍬田,0,1,2650,,,,,,,
9,20221127,堺,サントリー,2,1,*,*,,,,0,1,2650,得点,,,,,,
10,20221127,堺,サントリー,2,1,*,*,サーブミス,13,バーノン,0,1,2650,,,,,,,
11,20221127,堺,サントリー,2,2,a,a,,,,0,1,2650,得点,,,,,,
12,20221127,堺,サントリー,2,2,a,a,サーブ,3,小野,0,1,2650,,,,,,,
13,20221127,堺,サントリー,2,2,a,*,レシーブ失敗,1,松本,1,1,2650,,,,,,,
14,20221127,堺,サントリー,2,2,a,a,アタック成功,7,アライン,1,1,2650,,,,,,,
15,20221127,堺,サントリー,2,3,a,a,,,,1,1,2650,得点,,,,,,
16,20221127,堺,サントリー,2,3,a,a,サーブ,3,小野,0,1,2650,,,,,,,
17,20221127,堺,サントリー,2,3,a,*,レシーブ失敗,2,樋口,1,1,2650,,,,,,,
18,20221127,堺,サントリー,2,3,a,*,アタック,2,樋口,1,1,2650,,,,,,,
19,20221127,堺,サントリー,2,3,a,a,アタック失敗,10,藤中(謙),2,1,2650,,,,,,,
20,20221127,堺,サントリー,3,3,*,*,,,,2,1,2650,得点,,,,,,
21,20221127,堺,サントリー,3,3,*,*,サーブ,2,樋口,0,1,2650,,,,,,,
22,20221127,堺,サントリー,3,3,*,a,レシーブ成功(良),10,藤中(謙),1,1,2650,,,,,,,
23,20221127,堺,サントリー,3,3,*,a,アタック,10,藤中(謙),1,1,2650,,,,,,,
24,20221127,堺,サントリー,3,3,*,*,ブロック成功,1,松本,2,1,2650,,,,,,,
25,20221127,堺,サントリー,4,3,*,*,,,,2,1,2650,得点,,,,,,
26,20221127,堺,サントリー,4,3,*,*,サーブ,2,樋口,0,1,2650,,,,,,,
27,20221127,堺,サントリー,4,3,*,a,レシーブ失敗,10,藤中(謙),1,1,2650,,,,,,,
28,20221127,堺,サントリー,4,3,*,a,アタック,7,アライン,1,1,2650,,,,,,,
29,20221127,堺,サントリー,4,3,*,*,アタック成功,13,バーノン,2,1,2650,,,,,,,
30,20221127,堺,サントリー,5,3,*,*,,,,2,1,2650,得点,,,,,,
31,20221127,堺,サントリー,5,3,*,*,サーブ,2,樋口,0,1,2650,,,,,,,
32,20221127,堺,サントリー,5,3,*,a,レシーブ失敗,10,藤中(謙),1,1,2650,,,,,,,
33,20221127,堺,サントリー,5,3,*,a,アタック成功,7,アライン,1,1,2650,,,,,,,
34,20221127,堺,サントリー,5,4,a,a,,,,1,1,2650,得点,,,,,,
35,20221127,堺,サントリー,5,4,a,a,サーブ,7,アライン,0,1,2650,,,,,,,
36,20221127,堺,サントリー,5,4,a,*,レシーブ成功(優),2,樋口,1,1,2650,,,,,,,
37,20221127,堺,サントリー,5,4,a,*,アタック,9,迫田,1,1,2650,,,,,,,
38,20221127,堺,サントリー,5,4,a,*,アタック失敗,13,バーノン,2,1,2650,,,,,,,
39,20221127,堺,サントリー,5,5,a,a,,,,2,1,2650,得点,,,,,,
40,20221127,堺,サントリー,5,5,a,a,サーブ,7,アライン,0,1,2650,,,,,,,
41,20221127,堺,サントリー,5,5,a,*,レシーブ成功(良),20,山本,1,1,2650,,,,,,,
42,20221127,堺,サントリー,5,5,a,*,アタック,9,迫田,1,1,2650,,,,,,,
43,20221127,堺,サントリー,5,5,a,a,アタック,6,彭,2,1,2650,,,,,,,
44,20221127,堺,サントリー,5,5,a,*,アタック,9,迫田,3,1,2650,,,,,,,
