,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20230115,ジェイテクト,JT広島,0,0,*,a,サーブ,2,小野寺,0,1,2678,,,,,,,
1,20230115,ジェイテクト,JT広島,0,0,*,*,レシーブ成功(優),8,柳田,1,1,2678,,,,,,,
2,20230115,ジェイテクト,JT広島,0,0,*,*,アタック成功,8,柳田,1,1,2678,,,,,,,
3,20230115,ジェイテクト,JT広島,1,0,*,*,,,,1,1,2678,得点,,,,,,
4,20230115,ジェイテクト,JT広島,1,0,*,*,サーブ,12,関田,0,1,2678,,,,,,,
5,20230115,ジェイテクト,JT広島,1,0,*,a,レシーブ成功(優),5,井上(慎),1,1,2678,,,,,,,
6,20230115,ジェイテクト,JT広島,1,0,*,a,アタック成功,1,安永,1,1,2678,,,,,,,
7,20230115,ジェイテクト,JT広島,1,1,a,a,,,,1,1,2678,得点,,,,,,
8,20230115,ジェイテクト,JT広島,1,1,a,a,サーブ,17,金子,0,1,2678,,,,,,,
9,20230115,ジェイテクト,JT広島,1,1,a,*,レシーブ成功(良),4,福山,1,1,2678,,,,,,,
10,20230115,ジェイテクト,JT広島,1,1,a,*,アタック成功,4,福山,1,1,2678,,,,,,,
11,20230115,ジェイテクト,JT広島,2,1,*,*,,,,1,1,2678,得点,,,,,,
12,20230115,ジェイテクト,JT広島,2,1,*,*,サーブ,8,柳田,0,1,2678,,,,,,,
13,20230115,ジェイテクト,JT広島,2,1,*,a,レシーブ失敗,6,ラッセル,1,1,2678,,,,,,,
14,20230115,ジェイテクト,JT広島,2,1,*,a,アタック成功,19,江,1,1,2678,,,,,,,
15,20230115,ジェイテクト,JT広島,2,2,a,a,,,,1,1,2678,得点,,,,,,
16,20230115,ジェイテクト,JT広島,2,2,a,a,ノータッチエース,6,ラッセル,0,1,2678,,,,,,,
17,20230115,ジェイテクト,JT広島,2,3,a,a,,,,0,1,2678,得点,,,,,,
18,20230115,ジェイテクト,JT広島,2,3,a,a,サーブ,6,ラッセル,0,1,2678,,,,,,,
19,20230115,ジェイテクト,JT広島,2,3,a,*,レシーブ成功(優),8,柳田,1,1,2678,,,,,,,
20,20230115,ジェイテクト,JT広島,2,3,a,*,アタック成功,10,ウルナウト,1,1,2678,,,,,,,
21,20230115,ジェイテクト,JT広島,3,3,*,*,,,,1,1,2678,得点,,,,,,
22,20230115,ジェイテクト,JT広島,3,3,*,*,サーブ,4,福山,0,1,2678,,,,,,,
23,20230115,ジェイテクト,JT広島,3,3,*,a,レシーブ失敗,6,ラッセル,1,1,2678,,,,,,,
24,20230115,ジェイテクト,JT広島,3,3,*,a,アタック,19,江,1,1,2678,,,,,,,
25,20230115,ジェイテクト,JT広島,3,3,*,*,ブロック成功,9,村山,2,1,2678,,,,,,,
26,20230115,ジェイテクト,JT広島,4,3,*,*,,,,2,1,2678,得点,,,,,,
27,20230115,ジェイテクト,JT広島,4,3,*,*,サーブ,4,福山,0,1,2678,,,,,,,
28,20230115,ジェイテクト,JT広島,4,3,*,a,レシーブ失敗,1,安永,1,1,2678,,,,,,,
29,20230115,ジェイテクト,JT広島,4,3,*,*,アタック,10,ウルナウト,1,1,2678,,,,,,,
30,20230115,ジェイテクト,JT広島,4,3,*,a,ブロック成功,1,安永,2,1,2678,,,,,,,
31,20230115,ジェイテクト,JT広島,4,4,a,a,,,,2,1,2678,得点,,,,,,
32,20230115,ジェイテクト,JT広島,4,4,a,a,サーブ,1,安永,0,1,2678,,,,,,,
33,20230115,ジェイテクト,JT広島,4,4,a,*,レシーブ失敗,17,本間,1,1,2678,,,,,,,
34,20230115,ジェイテクト,JT広島,4,4,a,*,アタック成功,14,西田,1,1,2678,,,,,,,
35,20230115,ジェイテクト,JT広島,5,4,*,*,,,,1,1,2678,得点,,,,,,
36,20230115,ジェイテクト,JT広島,5,4,*,*,サーブ,14,西田,0,1,2678,,,,,,,
37,20230115,ジェイテクト,JT広島,5,4,*,a,レシーブ失敗,6,ラッセル,1,1,2678,,,,,,,
38,20230115,ジェイテクト,JT広島,5,4,*,a,アタック成功,5,井上(慎),1,1,2678,,,,,,,
39,20230115,ジェイテクト,JT広島,5,5,a,a,,,,1,1,2678,得点,,,,,,
40,20230115,ジェイテクト,JT広島,5,5,a,a,サーブ,19,江,0,1,2678,,,,,,,
41,20230115,ジェイテクト,JT広島,5,5,a,*,レシーブ成功(良),8,柳田,1,1,2678,,,,,,,
42,20230115,ジェイテクト,JT広島,5,5,a,*,アタック成功,14,西田,1,1,2678,,,,,,,
43,20230115,ジェイテクト,JT広島,6,5,*,*,,,,1,1,2678,得点,,,,,,
44,20230115,ジェイテクト,JT広島,6,5,*,*,サーブ,10,ウルナウト,0,1,2678,,,,,,,
45,20230115,ジェイテクト,JT広島,6,5,*,a,レシーブ成功(良),6,ラッセル,1,1,2678,,,,,,,
46,20230115,ジェイテクト,JT広島,6,5,*,a,アタック,2,小野寺,1,1,2678,,,,,,,
47,20230115,ジェイテクト,JT広島,6,5,*,*,アタック成功,14,西田,2,1,2678,,,,,,,
48,20230115,ジェイテクト,JT広島,7,5,*,*,,,,2,1,2678,得点,,,,,,
49,20230115,ジェイテクト,JT広島,7,5,*,*,サーブ,10,ウルナウト,0,1,2678,,,,,,,
50,20230115,ジェイテクト,JT広島,7,5,*,a,レシーブ失敗,6,ラッセル,1,1,2678,,,,,,,
51,20230115,ジェイテクト,JT広島,7,5,*,*,アタック,10,ウルナウト,1,1,2678,,,,,,,
52,20230115,ジェイテクト,JT広島,7,5,*,a,アタック成功,5,井上(慎),2,1,2678,,,,,,,
53,20230115,ジェイテクト,JT広島,7,6,a,a,,,,2,1,2678,得点,,,,,,
54,20230115,ジェイテクト,JT広島,7,6,a,a,サーブ,5,井上(慎),0,1,2678,,,,,,,
55,20230115,ジェイテクト,JT広島,7,6,a,*,レシーブ成功(優),8,柳田,1,1,2678,,,,,,,
56,20230115,ジェイテクト,JT広島,7,6,a,*,アタック,8,柳田,1,1,2678,,,,,,,
57,20230115,ジェイテクト,JT広島,7,6,a,a,ブロック成功,2,小野寺,2,1,2678,,,,,,,
58,20230115,ジェイテクト,JT広島,7,7,a,a,,,,2,1,2678,得点,,,,,,
59,20230115,ジェイテクト,JT広島,7,7,a,a,サーブ,5,井上(慎),0,1,2678,,,,,,,
60,20230115,ジェイテクト,JT広島,7,7,a,*,レシーブ失敗,8,柳田,1,1,2678,,,,,,,
61,20230115,ジェイテクト,JT広島,7,7,a,*,アタック成功,8,柳田,1,1,2678,,,,,,,
62,20230115,ジェイテクト,JT広島,8,7,*,*,,,,1,1,2678,得点,,,,,,
63,20230115,ジェイテクト,JT広島,8,7,*,*,サーブミス,9,村山,0,1,2678,,,,,,,
64,20230115,ジェイテクト,JT広島,8,8,a,a,,,,0,1,2678,得点,,,,,,
65,20230115,ジェイテクト,JT広島,8,8,a,a,サーブ,2,小野寺,0,1,2678,,,,,,,
66,20230115,ジェイテクト,JT広島,8,8,a,*,レシーブ成功(優),8,柳田,1,1,2678,,,,,,,
67,20230115,ジェイテクト,JT広島,8,8,a,*,アタック,4,福山,1,1,2678,,,,,,,
68,20230115,ジェイテクト,JT広島,8,8,a,a,ブロック成功,1,安永,2,1,2678,,,,,,,
69,20230115,ジェイテクト,JT広島,8,9,a,a,,,,2,1,2678,得点,,,,,,
70,20230115,ジェイテクト,JT広島,8,9,a,a,サービスエース,2,小野寺,0,1,2678,,,,,,,
71,20230115,ジェイテクト,JT広島,8,9,a,*,レシーブ失敗,8,柳田,0,1,2678,,,,,,,
72,20230115,ジェイテクト,JT広島,8,10,a,a,,,,0,1,2678,得点,,,,,,
73,20230115,ジェイテクト,JT広島,8,10,a,a,サーブミス,2,小野寺,0,1,2678,,,,,,,
74,20230115,ジェイテクト,JT広島,9,10,*,*,,,,0,1,2678,得点,,,,,,
75,20230115,ジェイテクト,JT広島,9,10,*,*,サーブ,12,関田,0,1,2678,,,,,,,
76,20230115,ジェイテクト,JT広島,9,10,*,a,レシーブ失敗,1,安永,1,1,2678,,,,,,,
77,20230115,ジェイテクト,JT広島,9,10,*,a,アタック失敗,6,ラッセル,1,1,2678,,,,,,,
78,20230115,ジェイテクト,JT広島,9,10,*,a,,,,1,1,2678,,チャレンジ失敗,,,,,
79,20230115,ジェイテクト,JT広島,10,10,*,*,,,,1,1,2678,得点,,,,,,
80,20230115,ジェイテクト,JT広島,10,10,*,*,サーブ,12,関田,0,1,2678,,,,,,,
81,20230115,ジェイテクト,JT広島,10,10,*,a,レシーブ成功(優),6,ラッセル,1,1,2678,,,,,,,
82,20230115,ジェイテクト,JT広島,10,10,*,a,アタック失敗,1,安永,1,1,2678,,,,,,,
83,20230115,ジェイテクト,JT広島,11,10,*,*,,,,1,1,2678,得点,,,,,,
84,20230115,ジェイテクト,JT広島,11,10,*,*,サーブ,12,関田,0,1,2678,,,,,,,
85,20230115,ジェイテクト,JT広島,11,10,*,a,レシーブ失敗,5,井上(慎),1,1,2678,,,,,,,
86,20230115,ジェイテクト,JT広島,11,10,*,a,アタック成功,6,ラッセル,1,1,2678,,,,,,,
