,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221106,サントリー,東京GB,0,0,*,*,サーブ,10,藤中(謙),0,1,2621,,,,,,,
1,20221106,サントリー,東京GB,0,0,*,a,レシーブ成功(優),1,星野,1,1,2621,,,,,,,
2,20221106,サントリー,東京GB,0,0,*,a,アタック成功,20,アラウージョ,1,1,2621,,,,,,,
3,20221106,サントリー,東京GB,0,1,a,a,,,,1,1,2621,得点,,,,,,
4,20221106,サントリー,東京GB,0,1,a,a,サーブ,18,武藤,0,1,2621,,,,,,,
5,20221106,サントリー,東京GB,0,1,a,*,レシーブ成功(優),8,藤中(颯),1,1,2621,,,,,,,
6,20221106,サントリー,東京GB,0,1,a,*,アタック成功,3,小野,1,1,2621,,,,,,,
7,20221106,サントリー,東京GB,1,1,*,*,,,,1,1,2621,得点,,,,,,
8,20221106,サントリー,東京GB,1,1,*,*,サーブ,3,小野,0,1,2621,,,,,,,
9,20221106,サントリー,東京GB,1,1,*,a,レシーブ成功(優),10,古賀,1,1,2621,,,,,,,
10,20221106,サントリー,東京GB,1,1,*,a,アタック,6,張,1,1,2621,,,,,,,
11,20221106,サントリー,東京GB,1,1,*,*,アタック,13,ムセルスキー,2,1,2621,,,,,,,
12,20221106,サントリー,東京GB,1,1,*,a,アタック成功,20,アラウージョ,3,1,2621,,,,,,,
13,20221106,サントリー,東京GB,1,2,a,a,,,,3,1,2621,得点,,,,,,
14,20221106,サントリー,東京GB,1,2,a,a,サービスエース,20,アラウージョ,0,1,2621,,,,,,,
15,20221106,サントリー,東京GB,1,2,a,*,レシーブ失敗,7,アライン,0,1,2621,,,,,,,
16,20221106,サントリー,東京GB,1,3,a,a,,,,0,1,2621,得点,,,,,,
17,20221106,サントリー,東京GB,1,3,a,a,サーブ,20,アラウージョ,0,1,2621,,,,,,,
18,20221106,サントリー,東京GB,1,3,a,*,レシーブ成功(良),10,藤中(謙),1,1,2621,,,,,,,
19,20221106,サントリー,東京GB,1,3,a,*,アタック,7,アライン,1,1,2621,,,,,,,
20,20221106,サントリー,東京GB,1,3,a,*,アタック成功,7,アライン,2,1,2621,,,,,,,
21,20221106,サントリー,東京GB,1,3,a,*,,,,2,1,2621,,チャレンジ成功,,,,,
22,20221106,サントリー,東京GB,2,3,*,*,,,,2,1,2621,得点,,,,,,
23,20221106,サントリー,東京GB,2,3,*,*,サーブ,13,ムセルスキー,0,1,2621,,,,,,,
24,20221106,サントリー,東京GB,2,3,*,a,レシーブ失敗,10,古賀,1,1,2621,,,,,,,
25,20221106,サントリー,東京GB,2,3,*,a,アタック成功,21,平田,1,1,2621,,,,,,,
26,20221106,サントリー,東京GB,2,4,a,a,,,,1,1,2621,得点,,,,,,
27,20221106,サントリー,東京GB,2,4,a,a,サーブミス,6,張,0,1,2621,,,,,,,
28,20221106,サントリー,東京GB,3,4,*,*,,,,0,1,2621,得点,,,,,,
29,20221106,サントリー,東京GB,3,4,*,*,サーブ,7,アライン,0,1,2621,,,,,,,
30,20221106,サントリー,東京GB,3,4,*,a,レシーブ成功(優),6,張,1,1,2621,,,,,,,
31,20221106,サントリー,東京GB,3,4,*,a,アタック,1,星野,1,1,2621,,,,,,,
32,20221106,サントリー,東京GB,3,4,*,*,アタック,7,アライン,2,1,2621,,,,,,,
33,20221106,サントリー,東京GB,3,4,*,a,ブロック成功,21,平田,3,1,2621,,,,,,,
34,20221106,サントリー,東京GB,3,5,a,a,,,,3,1,2621,得点,,,,,,
35,20221106,サントリー,東京GB,3,5,a,a,サービスエース,21,平田,0,1,2621,,,,,,,
36,20221106,サントリー,東京GB,3,5,a,*,レシーブ失敗,7,アライン,0,1,2621,,,,,,,
37,20221106,サントリー,東京GB,3,6,a,a,,,,0,1,2621,得点,,,,,,
38,20221106,サントリー,東京GB,3,6,a,a,サーブ,21,平田,0,1,2621,,,,,,,
39,20221106,サントリー,東京GB,3,6,a,*,レシーブ失敗,8,藤中(颯),1,1,2621,,,,,,,
40,20221106,サントリー,東京GB,3,6,a,a,その他ミス,18,武藤,1,1,2621,,,,,,,
41,20221106,サントリー,東京GB,4,6,*,*,,,,1,1,2621,得点,,,,,,
42,20221106,サントリー,東京GB,4,6,*,*,サーブ,6,彭,0,1,2621,,,,,,,
43,20221106,サントリー,東京GB,4,6,*,a,レシーブ成功(良),10,古賀,1,1,2621,,,,,,,
44,20221106,サントリー,東京GB,4,6,*,a,アタック成功,6,張,1,1,2621,,,,,,,
45,20221106,サントリー,東京GB,4,7,a,a,,,,1,1,2621,得点,,,,,,
46,20221106,サントリー,東京GB,4,7,a,a,サーブ,2,玉宅,0,1,2621,,,,,,,
