,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230305,サントリー,堺,0,0,*,*,サーブミス,9,大宅,0,1,2739,,,,,,,
1,20230305,サントリー,堺,0,1,a,a,,,,0,1,2739,得点,,,,,,
2,20230305,サントリー,堺,0,1,a,a,サーブ,4,高野,0,1,2739,,,,,,,
3,20230305,サントリー,堺,0,1,a,*,レシーブ成功(良),8,藤中(颯),1,1,2739,,,,,,,
4,20230305,サントリー,堺,0,1,a,*,アタック,13,ムセルスキー,1,1,2739,,,,,,,
5,20230305,サントリー,堺,0,1,a,a,アタック,9,迫田,2,1,2739,,,,,,,
6,20230305,サントリー,堺,0,1,a,*,アタック成功,7,アライン,3,1,2739,,,,,,,
7,20230305,サントリー,堺,1,1,*,*,,,,3,1,2739,得点,,,,,,
8,20230305,サントリー,堺,1,1,*,*,サーブ,10,藤中(謙),0,1,2739,,,,,,,
9,20230305,サントリー,堺,1,1,*,a,レシーブ成功(優),20,山本,1,1,2739,,,,,,,
10,20230305,サントリー,堺,1,1,*,a,アタック成功,4,高野,1,1,2739,,,,,,,
11,20230305,サントリー,堺,1,2,a,a,,,,1,1,2739,得点,,,,,,
12,20230305,サントリー,堺,1,2,a,a,サーブ,1,松本,0,1,2739,,,,,,,
13,20230305,サントリー,堺,1,2,a,*,レシーブ成功(良),10,藤中(謙),1,1,2739,,,,,,,
14,20230305,サントリー,堺,1,2,a,*,アタック,3,小野,1,1,2739,,,,,,,
15,20230305,サントリー,堺,1,2,a,a,アタック,13,バーノン,2,1,2739,,,,,,,
16,20230305,サントリー,堺,1,2,a,*,アタック成功,13,ムセルスキー,3,1,2739,,,,,,,
17,20230305,サントリー,堺,2,2,*,*,,,,3,1,2739,得点,,,,,,
18,20230305,サントリー,堺,2,2,*,*,サーブ,3,小野,0,1,2739,,,,,,,
19,20230305,サントリー,堺,2,2,*,a,レシーブ成功(良),4,高野,1,1,2739,,,,,,,
20,20230305,サントリー,堺,2,2,*,a,アタック,7,出耒田,1,1,2739,,,,,,,
21,20230305,サントリー,堺,2,2,*,*,アタック成功,7,アライン,2,1,2739,,,,,,,
22,20230305,サントリー,堺,3,2,*,*,,,,2,1,2739,得点,,,,,,
23,20230305,サントリー,堺,3,2,*,*,サーブ,3,小野,0,1,2739,,,,,,,
24,20230305,サントリー,堺,3,2,*,a,レシーブ成功(優),9,迫田,1,1,2739,,,,,,,
25,20230305,サントリー,堺,3,2,*,a,アタック成功,13,バーノン,1,1,2739,,,,,,,
26,20230305,サントリー,堺,3,3,a,a,,,,1,1,2739,得点,,,,,,
27,20230305,サントリー,堺,3,3,a,a,サーブ,13,バーノン,0,1,2739,,,,,,,
28,20230305,サントリー,堺,3,3,a,*,レシーブ成功(優),7,アライン,1,1,2739,,,,,,,
29,20230305,サントリー,堺,3,3,a,*,アタック,10,藤中(謙),1,1,2739,,,,,,,
30,20230305,サントリー,堺,3,3,a,a,アタック,13,バーノン,2,1,2739,,,,,,,
31,20230305,サントリー,堺,3,3,a,a,アタック成功,9,迫田,3,1,2739,,,,,,,
32,20230305,サントリー,堺,3,4,a,a,,,,3,1,2739,得点,,,,,,
33,20230305,サントリー,堺,3,4,a,a,サーブミス,13,バーノン,0,1,2739,,,,,,,
34,20230305,サントリー,堺,4,4,*,*,,,,0,1,2739,得点,,,,,,
35,20230305,サントリー,堺,4,4,*,*,サーブ,13,ムセルスキー,0,1,2739,,,,,,,
36,20230305,サントリー,堺,4,4,*,a,レシーブ失敗,4,高野,1,1,2739,,,,,,,
37,20230305,サントリー,堺,4,4,*,a,アタック成功,9,迫田,1,1,2739,,,,,,,
38,20230305,サントリー,堺,4,5,a,a,,,,1,1,2739,得点,,,,,,
39,20230305,サントリー,堺,4,5,a,a,サーブミス,9,迫田,0,1,2739,,,,,,,
40,20230305,サントリー,堺,5,5,*,*,,,,0,1,2739,得点,,,,,,
41,20230305,サントリー,堺,5,5,*,*,サービスエース,7,アライン,0,1,2739,,,,,,,
42,20230305,サントリー,堺,5,5,*,a,レシーブ失敗,4,高野,0,1,2739,,,,,,,
43,20230305,サントリー,堺,6,5,*,*,,,,0,1,2739,得点,,,,,,
44,20230305,サントリー,堺,6,5,*,*,サーブ,7,アライン,0,1,2739,,,,,,,
45,20230305,サントリー,堺,6,5,*,a,レシーブ成功(良),20,山本,1,1,2739,,,,,,,
46,20230305,サントリー,堺,6,5,*,a,アタック,7,出耒田,1,1,2739,,,,,,,
47,20230305,サントリー,堺,6,5,*,*,アタック,7,アライン,2,1,2739,,,,,,,
48,20230305,サントリー,堺,6,5,*,a,アタック失敗,4,高野,3,1,2739,,,,,,,
