,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name,challange
0,20230225,VC長野,東レ,0,0,*,*,サーブ,11,工藤,0,1,2722,,,,,,,
1,20230225,VC長野,東レ,0,0,*,a,レシーブ成功(良),9,富田,1,1,2722,,,,,,,
2,20230225,VC長野,東レ,0,0,*,a,アタック成功,14,パダル,1,1,2722,,,,,,,
3,20230225,VC長野,東レ,0,1,a,a,,,,1,1,2722,得点,,,,,,
4,20230225,VC長野,東レ,0,1,a,a,サーブ,14,パダル,0,1,2722,,,,,,,
5,20230225,VC長野,東レ,0,1,a,*,レシーブ成功(優),12,備,1,1,2722,,,,,,,
6,20230225,VC長野,東レ,0,1,a,*,アタック成功,19,三輪,1,1,2722,,,,,,,
7,20230225,VC長野,東レ,1,1,*,*,,,,1,1,2722,得点,,,,,,
8,20230225,VC長野,東レ,1,1,*,*,サーブ,19,三輪,0,1,2722,,,,,,,
9,20230225,VC長野,東レ,1,1,*,a,レシーブ成功(良),9,富田,1,1,2722,,,,,,,
10,20230225,VC長野,東レ,1,1,*,a,アタック成功,16,上條,1,1,2722,,,,,,,
11,20230225,VC長野,東レ,1,2,a,a,,,,1,1,2722,得点,,,,,,
12,20230225,VC長野,東レ,1,2,a,a,サーブ,17,小澤,0,1,2722,,,,,,,
13,20230225,VC長野,東レ,1,2,a,*,レシーブ成功(優),11,工藤,1,1,2722,,,,,,,
14,20230225,VC長野,東レ,1,2,a,*,アタック成功,8,アラウジョ,1,1,2722,,,,,,,
15,20230225,VC長野,東レ,2,2,*,*,,,,1,1,2722,得点,,,,,,
16,20230225,VC長野,東レ,2,2,*,*,サーブ,8,アラウジョ,0,1,2722,,,,,,,
17,20230225,VC長野,東レ,2,2,*,a,レシーブ失敗,17,小澤,1,1,2722,,,,,,,
18,20230225,VC長野,東レ,2,2,*,a,アタック成功,9,富田,1,1,2722,,,,,,,
19,20230225,VC長野,東レ,2,3,a,a,,,,1,1,2722,得点,,,,,,
20,20230225,VC長野,東レ,2,3,a,a,サーブ,16,上條,0,1,2722,,,,,,,
21,20230225,VC長野,東レ,2,3,a,*,レシーブ成功(良),12,備,1,1,2722,,,,,,,
22,20230225,VC長野,東レ,2,3,a,*,アタック,8,アラウジョ,1,1,2722,,,,,,,
23,20230225,VC長野,東レ,2,3,a,a,アタック成功,14,パダル,2,1,2722,,,,,,,
24,20230225,VC長野,東レ,2,4,a,a,,,,2,1,2722,得点,,,,,,
25,20230225,VC長野,東レ,2,4,a,a,サーブ,16,上條,0,1,2722,,,,,,,
26,20230225,VC長野,東レ,2,4,a,*,レシーブ成功(優),12,備,1,1,2722,,,,,,,
27,20230225,VC長野,東レ,2,4,a,*,アタック,9,池田(幸),1,1,2722,,,,,,,
28,20230225,VC長野,東レ,2,4,a,*,アタック成功,8,アラウジョ,2,1,2722,,,,,,,
29,20230225,VC長野,東レ,3,4,*,*,,,,2,1,2722,得点,,,,,,
30,20230225,VC長野,東レ,3,4,*,*,サーブ,9,池田(幸),0,1,2722,,,,,,,
31,20230225,VC長野,東レ,3,4,*,a,レシーブ失敗,9,富田,1,1,2722,,,,,,,
32,20230225,VC長野,東レ,3,4,*,a,アタック,9,富田,1,1,2722,,,,,,,
33,20230225,VC長野,東レ,3,4,*,a,アタック,9,富田,2,1,2722,,,,,,,
34,20230225,VC長野,東レ,3,4,*,*,アタック成功,11,工藤,3,1,2722,,,,,,,
