,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230122,JT広島,大分三好,0,0,*,a,サーブ,14,藤原,0,3,2766,,,,,,,
1,20230122,JT広島,大分三好,0,0,*,*,レシーブ成功(優),6,ラッセル,1,3,2766,,,,,,,
2,20230122,JT広島,大分三好,0,0,*,*,アタック,6,ラッセル,1,3,2766,,,,,,,
3,20230122,JT広島,大分三好,0,0,*,*,アタック,1,安永,2,3,2766,,,,,,,
4,20230122,JT広島,大分三好,0,0,*,a,アタック成功,2,モゲニ,3,3,2766,,,,,,,
5,20230122,JT広島,大分三好,0,1,a,a,,,,3,3,2766,得点,,,,,,
6,20230122,JT広島,大分三好,0,1,a,a,サーブ,14,藤原,0,3,2766,,,,,,,
7,20230122,JT広島,大分三好,0,1,a,*,レシーブ失敗,6,ラッセル,1,3,2766,,,,,,,
8,20230122,JT広島,大分三好,0,1,a,*,アタック成功,6,ラッセル,1,3,2766,,,,,,,
9,20230122,JT広島,大分三好,1,1,*,*,,,,1,3,2766,得点,,,,,,
10,20230122,JT広島,大分三好,1,1,*,*,サーブ,17,金子,0,3,2766,,,,,,,
11,20230122,JT広島,大分三好,1,1,*,a,レシーブ成功(優),4,カンタパット,1,3,2766,,,,,,,
12,20230122,JT広島,大分三好,1,1,*,a,アタック失敗,15,安部,1,3,2766,,,,,,,
13,20230122,JT広島,大分三好,2,1,*,*,,,,1,3,2766,得点,,,,,,
14,20230122,JT広島,大分三好,2,1,*,*,サーブ,17,金子,0,3,2766,,,,,,,
15,20230122,JT広島,大分三好,2,1,*,a,レシーブ成功(良),4,カンタパット,1,3,2766,,,,,,,
16,20230122,JT広島,大分三好,2,1,*,a,アタック成功,2,モゲニ,1,3,2766,,,,,,,
17,20230122,JT広島,大分三好,2,2,a,a,,,,1,3,2766,得点,,,,,,
18,20230122,JT広島,大分三好,2,2,a,a,サーブ,15,安部,0,3,2766,,,,,,,
19,20230122,JT広島,大分三好,2,2,a,*,レシーブ成功(優),6,ラッセル,1,3,2766,,,,,,,
20,20230122,JT広島,大分三好,2,2,a,*,アタック,5,井上(慎),1,3,2766,,,,,,,
21,20230122,JT広島,大分三好,2,2,a,a,ブロック成功,6,中村,2,3,2766,,,,,,,
22,20230122,JT広島,大分三好,2,3,a,a,,,,2,3,2766,得点,,,,,,
23,20230122,JT広島,大分三好,2,3,a,a,サーブ,15,安部,0,3,2766,,,,,,,
24,20230122,JT広島,大分三好,2,3,a,*,レシーブ失敗,5,井上(慎),1,3,2766,,,,,,,
25,20230122,JT広島,大分三好,2,3,a,*,アタック成功,19,江,1,3,2766,,,,,,,
26,20230122,JT広島,大分三好,3,3,*,*,,,,1,3,2766,得点,,,,,,
27,20230122,JT広島,大分三好,3,3,*,*,サーブミス,6,ラッセル,0,3,2766,,,,,,,
28,20230122,JT広島,大分三好,3,4,a,a,,,,0,3,2766,得点,,,,,,
29,20230122,JT広島,大分三好,3,4,a,a,サーブミス,2,モゲニ,0,3,2766,,,,,,,
30,20230122,JT広島,大分三好,4,4,*,*,,,,0,3,2766,得点,,,,,,
31,20230122,JT広島,大分三好,4,4,*,*,サーブ,1,安永,0,3,2766,,,,,,,
32,20230122,JT広島,大分三好,4,4,*,a,レシーブ成功(優),7,小川,1,3,2766,,,,,,,
33,20230122,JT広島,大分三好,4,4,*,a,アタック,6,中村,1,3,2766,,,,,,,
34,20230122,JT広島,大分三好,4,4,*,*,アタック,19,江,2,3,2766,,,,,,,
35,20230122,JT広島,大分三好,4,4,*,a,アタック,14,藤原,3,3,2766,,,,,,,
36,20230122,JT広島,大分三好,4,4,*,*,アタック失敗,19,江,4,3,2766,,,,,,,
37,20230122,JT広島,大分三好,4,5,a,a,,,,4,3,2766,得点,,,,,,
38,20230122,JT広島,大分三好,4,5,a,a,サーブミス,4,カンタパット,0,3,2766,,,,,,,
39,20230122,JT広島,大分三好,5,5,*,*,,,,0,3,2766,得点,,,,,,
40,20230122,JT広島,大分三好,5,5,*,*,サーブミス,19,江,0,3,2766,,,,,,,
41,20230122,JT広島,大分三好,5,6,a,a,,,,0,3,2766,得点,,,,,,
42,20230122,JT広島,大分三好,5,6,a,a,サーブ,6,中村,0,3,2766,,,,,,,
43,20230122,JT広島,大分三好,5,6,a,*,レシーブ成功(優),5,井上(慎),1,3,2766,,,,,,,
