,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221030,VC長野,サントリー,0,0,*,a,サーブ,9,大宅,0,1,2610,,,,,,,
1,20221030,VC長野,サントリー,0,0,*,*,レシーブ失敗,9,池田(幸),1,1,2610,,,,,,,
2,20221030,VC長野,サントリー,0,0,*,*,アタック,20,ドニ,1,1,2610,,,,,,,
3,20221030,VC長野,サントリー,0,0,*,a,アタック成功,13,ムセルスキー,2,1,2610,,,,,,,
4,20221030,VC長野,サントリー,0,1,a,a,,,,2,1,2610,得点,,,,,,
5,20221030,VC長野,サントリー,0,1,a,a,サービスエース,9,大宅,0,1,2610,,,,,,,
6,20221030,VC長野,サントリー,0,1,a,*,レシーブ失敗,12,備,0,1,2610,,,,,,,
7,20221030,VC長野,サントリー,0,2,a,a,,,,0,1,2610,得点,,,,,,
8,20221030,VC長野,サントリー,0,2,a,a,サーブ,9,大宅,0,1,2610,,,,,,,
9,20221030,VC長野,サントリー,0,2,a,*,レシーブ失敗,9,池田(幸),1,1,2610,,,,,,,
10,20221030,VC長野,サントリー,0,2,a,*,アタック,8,アラウジョ,1,1,2610,,,,,,,
11,20221030,VC長野,サントリー,0,2,a,a,アタック,10,藤中(謙),2,1,2610,,,,,,,
12,20221030,VC長野,サントリー,0,2,a,*,ブロック成功,8,アラウジョ,3,1,2610,,,,,,,
13,20221030,VC長野,サントリー,1,2,*,*,,,,3,1,2610,得点,,,,,,
14,20221030,VC長野,サントリー,1,2,*,*,サーブ,19,三輪,0,1,2610,,,,,,,
15,20221030,VC長野,サントリー,1,2,*,a,レシーブ成功(優),10,藤中(謙),1,1,2610,,,,,,,
16,20221030,VC長野,サントリー,1,2,*,a,アタック成功,10,藤中(謙),1,1,2610,,,,,,,
17,20221030,VC長野,サントリー,1,3,a,a,,,,1,1,2610,得点,,,,,,
18,20221030,VC長野,サントリー,1,3,a,a,サーブ,10,藤中(謙),0,1,2610,,,,,,,
19,20221030,VC長野,サントリー,1,3,a,*,レシーブ成功(良),9,池田(幸),1,1,2610,,,,,,,
20,20221030,VC長野,サントリー,1,3,a,*,アタック成功,8,アラウジョ,1,1,2610,,,,,,,
21,20221030,VC長野,サントリー,2,3,*,*,,,,1,1,2610,得点,,,,,,
22,20221030,VC長野,サントリー,2,3,*,*,サーブミス,8,アラウジョ,0,1,2610,,,,,,,
23,20221030,VC長野,サントリー,2,4,a,a,,,,0,1,2610,得点,,,,,,
24,20221030,VC長野,サントリー,2,4,a,a,サーブ,23,柏田,0,1,2610,,,,,,,
25,20221030,VC長野,サントリー,2,4,a,*,レシーブ失敗,9,池田(幸),1,1,2610,,,,,,,
26,20221030,VC長野,サントリー,2,4,a,*,その他ミス,16,森崎,1,1,2610,,,,,,,
27,20221030,VC長野,サントリー,2,5,a,a,,,,1,1,2610,得点,,,,,,
28,20221030,VC長野,サントリー,2,5,a,a,サーブ,23,柏田,0,1,2610,,,,,,,
29,20221030,VC長野,サントリー,2,5,a,*,レシーブ失敗,13,椿,1,1,2610,,,,,,,
30,20221030,VC長野,サントリー,2,5,a,*,アタック,20,ドニ,1,1,2610,,,,,,,
31,20221030,VC長野,サントリー,2,5,a,a,ブロック成功,3,小野,2,1,2610,,,,,,,
32,20221030,VC長野,サントリー,2,6,a,a,,,,2,1,2610,得点,,,,,,
33,20221030,VC長野,サントリー,2,6,a,a,サーブ,23,柏田,0,1,2610,,,,,,,
34,20221030,VC長野,サントリー,2,6,a,*,レシーブ成功(優),20,ドニ,1,1,2610,,,,,,,
35,20221030,VC長野,サントリー,2,6,a,*,アタック成功,16,森崎,1,1,2610,,,,,,,
36,20221030,VC長野,サントリー,3,6,*,*,,,,1,1,2610,得点,,,,,,
37,20221030,VC長野,サントリー,3,6,*,*,サーブ,20,ドニ,0,1,2610,,,,,,,
38,20221030,VC長野,サントリー,3,6,*,a,レシーブ成功(優),7,アライン,1,1,2610,,,,,,,
39,20221030,VC長野,サントリー,3,6,*,a,アタック成功,7,アライン,1,1,2610,,,,,,,
40,20221030,VC長野,サントリー,3,7,a,a,,,,1,1,2610,得点,,,,,,
41,20221030,VC長野,サントリー,3,7,a,a,サーブ,13,ムセルスキー,0,1,2610,,,,,,,
42,20221030,VC長野,サントリー,3,7,a,*,レシーブ成功(優),12,備,1,1,2610,,,,,,,
43,20221030,VC長野,サントリー,3,7,a,*,アタック成功,9,池田(幸),1,1,2610,,,,,,,
44,20221030,VC長野,サントリー,4,7,*,*,,,,1,1,2610,得点,,,,,,
45,20221030,VC長野,サントリー,4,7,*,*,サーブ,16,森崎,0,1,2610,,,,,,,
