,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout,challange
0,20230129,ジェイテクト,東レ,0,0,*,a,サーブ,9,富田,0,1,2697,,,,,,,
1,20230129,ジェイテクト,東レ,0,0,*,*,レシーブ成功(良),8,柳田,1,1,2697,,,,,,,
2,20230129,ジェイテクト,東レ,0,0,*,*,アタック失敗,8,柳田,1,1,2697,,,,,,,
3,20230129,ジェイテクト,東レ,0,1,a,a,,,,1,1,2697,得点,,,,,,
4,20230129,ジェイテクト,東レ,0,1,a,a,サーブ,9,富田,0,1,2697,,,,,,,
5,20230129,ジェイテクト,東レ,0,1,a,*,レシーブ失敗,10,ウルナウト,1,1,2697,,,,,,,
6,20230129,ジェイテクト,東レ,0,1,a,*,アタック,14,西田,1,1,2697,,,,,,,
7,20230129,ジェイテクト,東レ,0,1,a,*,アタック,10,ウルナウト,2,1,2697,,,,,,,
8,20230129,ジェイテクト,東レ,0,1,a,a,ブロック成功,18,西本,3,1,2697,,,,,,,
9,20230129,ジェイテクト,東レ,0,2,a,a,,,,3,1,2697,得点,,,,,,
10,20230129,ジェイテクト,東レ,0,2,a,a,サーブミス,9,富田,0,1,2697,,,,,,,
11,20230129,ジェイテクト,東レ,1,2,*,*,,,,0,1,2697,得点,,,,,,
12,20230129,ジェイテクト,東レ,1,2,*,*,サーブ,10,ウルナウト,0,1,2697,,,,,,,
13,20230129,ジェイテクト,東レ,1,2,*,a,レシーブ成功(良),3,山口,1,1,2697,,,,,,,
14,20230129,ジェイテクト,東レ,1,2,*,a,アタック,14,パダル,1,1,2697,,,,,,,
15,20230129,ジェイテクト,東レ,1,2,*,*,アタック,14,西田,2,1,2697,,,,,,,
16,20230129,ジェイテクト,東レ,1,2,*,a,ブロック成功,18,西本,3,1,2697,,,,,,,
17,20230129,ジェイテクト,東レ,1,3,a,a,,,,3,1,2697,得点,,,,,,
18,20230129,ジェイテクト,東レ,1,3,a,a,サーブ,18,西本,0,1,2697,,,,,,,
19,20230129,ジェイテクト,東レ,1,3,a,*,レシーブ成功(優),21,高橋,1,1,2697,,,,,,,
20,20230129,ジェイテクト,東レ,1,3,a,*,アタック成功,4,福山,1,1,2697,,,,,,,
21,20230129,ジェイテクト,東レ,2,3,*,*,,,,1,1,2697,得点,,,,,,
22,20230129,ジェイテクト,東レ,2,3,*,*,サーブ,4,福山,0,1,2697,,,,,,,
23,20230129,ジェイテクト,東レ,2,3,*,a,レシーブ成功(良),9,富田,1,1,2697,,,,,,,
24,20230129,ジェイテクト,東レ,2,3,*,a,アタック成功,17,小澤,1,1,2697,,,,,,,
25,20230129,ジェイテクト,東レ,2,4,a,a,,,,1,1,2697,得点,,,,,,
26,20230129,ジェイテクト,東レ,2,4,a,a,サーブ,4,酒井,0,1,2697,,,,,,,
27,20230129,ジェイテクト,東レ,2,4,a,*,レシーブ成功(良),8,柳田,1,1,2697,,,,,,,
28,20230129,ジェイテクト,東レ,2,4,a,*,アタック成功,8,柳田,1,1,2697,,,,,,,
29,20230129,ジェイテクト,東レ,3,4,*,*,,,,1,1,2697,得点,,,,,,
30,20230129,ジェイテクト,東レ,3,4,*,*,サーブ,14,西田,0,1,2697,,,,,,,
31,20230129,ジェイテクト,東レ,3,4,*,a,レシーブ失敗,4,酒井,1,1,2697,,,,,,,
32,20230129,ジェイテクト,東レ,3,4,*,a,アタック成功,14,パダル,1,1,2697,,,,,,,
33,20230129,ジェイテクト,東レ,3,5,a,a,,,,1,1,2697,得点,,,,,,
34,20230129,ジェイテクト,東レ,3,5,a,a,サーブミス,17,小澤,0,1,2697,,,,,,,
35,20230129,ジェイテクト,東レ,4,5,*,*,,,,0,1,2697,得点,,,,,,
36,20230129,ジェイテクト,東レ,4,5,*,*,サーブ,8,柳田,0,1,2697,,,,,,,
37,20230129,ジェイテクト,東レ,4,5,*,a,レシーブ成功(優),17,小澤,1,1,2697,,,,,,,
38,20230129,ジェイテクト,東レ,4,5,*,a,アタック,9,富田,1,1,2697,,,,,,,
39,20230129,ジェイテクト,東レ,4,5,*,*,アタック,10,ウルナウト,2,1,2697,,,,,,,
40,20230129,ジェイテクト,東レ,4,5,*,a,アタック,9,富田,3,1,2697,,,,,,,
41,20230129,ジェイテクト,東レ,4,5,*,*,アタック成功,9,村山,4,1,2697,,,,,,,
42,20230129,ジェイテクト,東レ,5,5,*,*,,,,4,1,2697,得点,,,,,,
43,20230129,ジェイテクト,東レ,5,5,*,*,サーブ,8,柳田,0,1,2697,,,,,,,
44,20230129,ジェイテクト,東レ,5,5,*,a,レシーブ失敗,17,小澤,1,1,2697,,,,,,,
45,20230129,ジェイテクト,東レ,5,5,*,a,アタック,9,富田,1,1,2697,,,,,,,
46,20230129,ジェイテクト,東レ,5,5,*,*,アタック,9,村山,2,1,2697,,,,,,,
47,20230129,ジェイテクト,東レ,5,5,*,*,アタック失敗,10,ウルナウト,3,1,2697,,,,,,,
48,20230129,ジェイテクト,東レ,5,6,a,a,,,,3,1,2697,得点,,,,,,
