,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name,challange
0,20221022,サントリー,東レ,0,0,*,*,サーブ,10,藤中(謙),0,1,2597,,,,,,,
1,20221022,サントリー,東レ,0,0,*,a,レシーブ成功(優),17,小澤,1,1,2597,,,,,,,
2,20221022,サントリー,東レ,0,0,*,a,アタック成功,1,難波,1,1,2597,,,,,,,
3,20221022,サントリー,東レ,0,1,a,a,,,,1,1,2597,得点,,,,,,
4,20221022,サントリー,東レ,0,1,a,a,サーブ,8,真子,0,1,2597,,,,,,,
5,20221022,サントリー,東レ,0,1,a,*,レシーブ成功(良),8,藤中(颯),1,1,2597,,,,,,,
6,20221022,サントリー,東レ,0,1,a,*,アタック成功,12,佐藤,1,1,2597,,,,,,,
7,20221022,サントリー,東レ,1,1,*,*,,,,1,1,2597,得点,,,,,,
8,20221022,サントリー,東レ,1,1,*,*,ノータッチエース,12,佐藤,0,1,2597,,,,,,,
9,20221022,サントリー,東レ,2,1,*,*,,,,0,1,2597,得点,,,,,,
10,20221022,サントリー,東レ,2,1,*,*,サーブ,12,佐藤,0,1,2597,,,,,,,
11,20221022,サントリー,東レ,2,1,*,a,レシーブ成功(優),5,米山,1,1,2597,,,,,,,
12,20221022,サントリー,東レ,2,1,*,a,アタック成功,17,小澤,1,1,2597,,,,,,,
13,20221022,サントリー,東レ,2,2,a,a,,,,1,1,2597,得点,,,,,,
14,20221022,サントリー,東レ,2,2,a,a,サーブ,17,小澤,0,1,2597,,,,,,,
15,20221022,サントリー,東レ,2,2,a,*,レシーブ成功(良),10,藤中(謙),1,1,2597,,,,,,,
16,20221022,サントリー,東レ,2,2,a,*,アタック,7,アライン,1,1,2597,,,,,,,
17,20221022,サントリー,東レ,2,2,a,a,アタック成功,14,パダル,2,1,2597,,,,,,,
18,20221022,サントリー,東レ,2,3,a,a,,,,2,1,2597,得点,,,,,,
19,20221022,サントリー,東レ,2,3,a,a,サーブ,17,小澤,0,1,2597,,,,,,,
20,20221022,サントリー,東レ,2,3,a,*,レシーブ失敗,10,藤中(謙),1,1,2597,,,,,,,
21,20221022,サントリー,東レ,2,3,a,*,アタック成功,7,アライン,1,1,2597,,,,,,,
22,20221022,サントリー,東レ,3,3,*,*,,,,1,1,2597,得点,,,,,,
23,20221022,サントリー,東レ,3,3,*,*,サーブミス,13,ムセルスキー,0,1,2597,,,,,,,
24,20221022,サントリー,東レ,3,4,a,a,,,,0,1,2597,得点,,,,,,
25,20221022,サントリー,東レ,3,4,a,a,サーブ,1,難波,0,1,2597,,,,,,,
26,20221022,サントリー,東レ,3,4,a,*,レシーブ失敗,10,藤中(謙),1,1,2597,,,,,,,
27,20221022,サントリー,東レ,3,4,a,*,アタック成功,13,ムセルスキー,1,1,2597,,,,,,,
28,20221022,サントリー,東レ,4,4,*,*,,,,1,1,2597,得点,,,,,,
29,20221022,サントリー,東レ,4,4,*,*,サーブ,7,アライン,0,1,2597,,,,,,,
30,20221022,サントリー,東レ,4,4,*,a,レシーブ成功(良),17,小澤,1,1,2597,,,,,,,
31,20221022,サントリー,東レ,4,4,*,a,アタック成功,14,パダル,1,1,2597,,,,,,,
32,20221022,サントリー,東レ,4,5,a,a,,,,1,1,2597,得点,,,,,,
33,20221022,サントリー,東レ,4,5,a,a,サーブミス,14,パダル,0,1,2597,,,,,,,
34,20221022,サントリー,東レ,5,5,*,*,,,,0,1,2597,得点,,,,,,
35,20221022,サントリー,東レ,5,5,*,*,サーブ,3,小野,0,1,2597,,,,,,,
36,20221022,サントリー,東レ,5,5,*,a,レシーブ成功(優),17,小澤,1,1,2597,,,,,,,
37,20221022,サントリー,東レ,5,5,*,a,アタック成功,16,上條,1,1,2597,,,,,,,
