,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20221023,JT広島,VC長野,0,0,*,*,サーブ,2,小野寺,0,1,2603,,,,,,,
1,20221023,JT広島,VC長野,0,0,*,a,レシーブ失敗,20,ドニ,1,1,2603,,,,,,,
2,20221023,JT広島,VC長野,0,0,*,a,アタック成功,20,ドニ,1,1,2603,,,,,,,
3,20221023,JT広島,VC長野,0,1,a,a,,,,1,1,2603,得点,,,,,,
4,20221023,JT広島,VC長野,0,1,a,a,サーブ,14,矢貫,0,1,2603,,,,,,,
5,20221023,JT広島,VC長野,0,1,a,*,レシーブ成功(優),6,ラッセル,1,1,2603,,,,,,,
6,20221023,JT広島,VC長野,0,1,a,*,アタック成功,1,安永,1,1,2603,,,,,,,
7,20221023,JT広島,VC長野,1,1,*,*,,,,1,1,2603,得点,,,,,,
8,20221023,JT広島,VC長野,1,1,*,*,サーブミス,20,阿部,0,1,2603,,,,,,,
9,20221023,JT広島,VC長野,1,2,a,a,,,,0,1,2603,得点,,,,,,
10,20221023,JT広島,VC長野,1,2,a,a,サーブ,8,アラウジョ,0,1,2603,,,,,,,
11,20221023,JT広島,VC長野,1,2,a,*,レシーブ成功(良),11,坂下,1,1,2603,,,,,,,
12,20221023,JT広島,VC長野,1,2,a,*,アタック成功,19,江,1,1,2603,,,,,,,
13,20221023,JT広島,VC長野,2,2,*,*,,,,1,1,2603,得点,,,,,,
14,20221023,JT広島,VC長野,2,2,*,*,サーブ,6,ラッセル,0,1,2603,,,,,,,
15,20221023,JT広島,VC長野,2,2,*,a,レシーブ成功(優),9,池田(幸),1,1,2603,,,,,,,
16,20221023,JT広島,VC長野,2,2,*,a,アタック成功,19,三輪,1,1,2603,,,,,,,
17,20221023,JT広島,VC長野,2,3,a,a,,,,1,1,2603,得点,,,,,,
18,20221023,JT広島,VC長野,2,3,a,a,サーブ,20,ドニ,0,1,2603,,,,,,,
19,20221023,JT広島,VC長野,2,3,a,*,レシーブ成功(優),11,坂下,1,1,2603,,,,,,,
20,20221023,JT広島,VC長野,2,3,a,*,アタック成功,1,安永,1,1,2603,,,,,,,
21,20221023,JT広島,VC長野,3,3,*,*,,,,1,1,2603,得点,,,,,,
22,20221023,JT広島,VC長野,3,3,*,*,サーブミス,1,安永,0,1,2603,,,,,,,
23,20221023,JT広島,VC長野,3,4,a,a,,,,0,1,2603,得点,,,,,,
24,20221023,JT広島,VC長野,3,4,a,a,サーブ,19,三輪,0,1,2603,,,,,,,
25,20221023,JT広島,VC長野,3,4,a,*,レシーブ成功(優),15,唐川,1,1,2603,,,,,,,
26,20221023,JT広島,VC長野,3,4,a,*,アタック,2,小野寺,1,1,2603,,,,,,,
27,20221023,JT広島,VC長野,3,4,a,a,アタック,8,アラウジョ,2,1,2603,,,,,,,
28,20221023,JT広島,VC長野,3,4,a,a,アタック,9,池田(幸),3,1,2603,,,,,,,
29,20221023,JT広島,VC長野,3,4,a,*,ブロック成功,19,江,4,1,2603,,,,,,,
30,20221023,JT広島,VC長野,4,4,*,*,,,,4,1,2603,得点,,,,,,
31,20221023,JT広島,VC長野,4,4,*,*,ノータッチエース,19,江,0,1,2603,,,,,,,
32,20221023,JT広島,VC長野,5,4,*,*,,,,0,1,2603,得点,,,,,,
33,20221023,JT広島,VC長野,5,4,*,*,サーブ,19,江,0,1,2603,,,,,,,
34,20221023,JT広島,VC長野,5,4,*,a,レシーブ成功(優),12,備,1,1,2603,,,,,,,
35,20221023,JT広島,VC長野,5,4,*,a,アタック成功,8,アラウジョ,1,1,2603,,,,,,,
36,20221023,JT広島,VC長野,5,5,a,a,,,,1,1,2603,得点,,,,,,
37,20221023,JT広島,VC長野,5,5,a,a,サーブ,13,椿,0,1,2603,,,,,,,
38,20221023,JT広島,VC長野,5,5,a,*,レシーブ成功(優),6,ラッセル,1,1,2603,,,,,,,
39,20221023,JT広島,VC長野,5,5,a,*,アタック,19,江,1,1,2603,,,,,,,
40,20221023,JT広島,VC長野,5,5,a,a,アタック成功,9,池田(幸),2,1,2603,,,,,,,
41,20221023,JT広島,VC長野,5,6,a,a,,,,2,1,2603,得点,,,,,,
42,20221023,JT広島,VC長野,5,6,a,a,サーブ,13,椿,0,1,2603,,,,,,,
43,20221023,JT広島,VC長野,5,6,a,*,レシーブ成功(優),15,唐川,1,1,2603,,,,,,,
44,20221023,JT広島,VC長野,5,6,a,*,アタック,6,ラッセル,1,1,2603,,,,,,,
45,20221023,JT広島,VC長野,5,6,a,*,アタック,11,坂下,2,1,2603,,,,,,,
46,20221023,JT広島,VC長野,5,6,a,*,アタック成功,11,坂下,3,1,2603,,,,,,,
47,20221023,JT広島,VC長野,6,6,*,*,,,,3,1,2603,得点,,,,,,
48,20221023,JT広島,VC長野,6,6,*,*,サーブ,11,坂下,0,1,2603,,,,,,,
49,20221023,JT広島,VC長野,6,6,*,a,レシーブ成功(優),20,ドニ,1,1,2603,,,,,,,
50,20221023,JT広島,VC長野,6,6,*,a,アタック成功,20,ドニ,1,1,2603,,,,,,,
51,20221023,JT広島,VC長野,6,7,a,a,,,,1,1,2603,得点,,,,,,
52,20221023,JT広島,VC長野,6,7,a,a,サーブミス,9,池田(幸),0,1,2603,,,,,,,
53,20221023,JT広島,VC長野,7,7,*,*,,,,0,1,2603,得点,,,,,,
54,20221023,JT広島,VC長野,7,7,*,*,サーブ,2,小野寺,0,1,2603,,,,,,,
55,20221023,JT広島,VC長野,7,7,*,a,レシーブ失敗,20,ドニ,1,1,2603,,,,,,,
56,20221023,JT広島,VC長野,7,7,*,a,アタック成功,20,ドニ,1,1,2603,,,,,,,
57,20221023,JT広島,VC長野,7,8,a,a,,,,1,1,2603,得点,,,,,,
58,20221023,JT広島,VC長野,7,8,a,a,サーブ,14,矢貫,0,1,2603,,,,,,,
59,20221023,JT広島,VC長野,7,8,a,*,レシーブ成功(良),1,安永,1,1,2603,,,,,,,
60,20221023,JT広島,VC長野,7,8,a,*,アタック,19,江,1,1,2603,,,,,,,
61,20221023,JT広島,VC長野,7,8,a,a,ブロック成功,19,三輪,2,1,2603,,,,,,,
62,20221023,JT広島,VC長野,7,9,a,a,,,,2,1,2603,得点,,,,,,
63,20221023,JT広島,VC長野,7,9,a,a,サーブ,14,矢貫,0,1,2603,,,,,,,
64,20221023,JT広島,VC長野,7,9,a,*,レシーブ成功(優),11,坂下,1,1,2603,,,,,,,
65,20221023,JT広島,VC長野,7,9,a,*,アタック成功,19,江,1,1,2603,,,,,,,
66,20221023,JT広島,VC長野,8,9,*,*,,,,1,1,2603,得点,,,,,,
67,20221023,JT広島,VC長野,8,9,*,*,サーブ,20,阿部,0,1,2603,,,,,,,
68,20221023,JT広島,VC長野,8,9,*,a,レシーブ成功(優),20,ドニ,1,1,2603,,,,,,,
69,20221023,JT広島,VC長野,8,9,*,a,アタック成功,19,三輪,1,1,2603,,,,,,,
70,20221023,JT広島,VC長野,8,10,a,a,,,,1,1,2603,得点,,,,,,
71,20221023,JT広島,VC長野,8,10,a,a,サーブ,8,アラウジョ,0,1,2603,,,,,,,
72,20221023,JT広島,VC長野,8,10,a,*,レシーブ成功(良),6,ラッセル,1,1,2603,,,,,,,
73,20221023,JT広島,VC長野,8,10,a,*,アタック成功,6,ラッセル,1,1,2603,,,,,,,
74,20221023,JT広島,VC長野,9,10,*,*,,,,1,1,2603,得点,,,,,,
75,20221023,JT広島,VC長野,9,10,*,*,サーブ,6,ラッセル,0,1,2603,,,,,,,
76,20221023,JT広島,VC長野,9,10,*,a,レシーブ成功(良),9,池田(幸),1,1,2603,,,,,,,
77,20221023,JT広島,VC長野,9,10,*,a,アタック成功,8,アラウジョ,1,1,2603,,,,,,,
78,20221023,JT広島,VC長野,9,11,a,a,,,,1,1,2603,得点,,,,,,
79,20221023,JT広島,VC長野,9,11,a,a,サーブ,20,ドニ,0,1,2603,,,,,,,
80,20221023,JT広島,VC長野,9,11,a,*,レシーブ成功(優),6,ラッセル,1,1,2603,,,,,,,
