,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20221126,ジェイテクト,東京GB,0,0,*,a,サーブ,12,小田嶋,0,1,2643,,,,,,,
1,20221126,ジェイテクト,東京GB,0,0,*,*,レシーブ成功(良),17,本間,1,1,2643,,,,,,,
2,20221126,ジェイテクト,東京GB,0,0,*,*,アタック,4,福山,1,1,2643,,,,,,,
3,20221126,ジェイテクト,東京GB,0,0,*,a,アタック成功,20,アラウージョ,2,1,2643,,,,,,,
4,20221126,ジェイテクト,東京GB,0,1,a,a,,,,2,1,2643,得点,,,,,,
5,20221126,ジェイテクト,東京GB,0,1,a,a,サーブ,12,小田嶋,0,1,2643,,,,,,,
6,20221126,ジェイテクト,東京GB,0,1,a,*,レシーブ成功(良),10,ウルナウト,1,1,2643,,,,,,,
7,20221126,ジェイテクト,東京GB,0,1,a,*,アタック成功,8,柳田,1,1,2643,,,,,,,
8,20221126,ジェイテクト,東京GB,1,1,*,*,,,,1,1,2643,得点,,,,,,
9,20221126,ジェイテクト,東京GB,1,1,*,*,サーブ,1,藤中,0,1,2643,,,,,,,
10,20221126,ジェイテクト,東京GB,1,1,*,a,レシーブ成功(優),1,星野,1,1,2643,,,,,,,
11,20221126,ジェイテクト,東京GB,1,1,*,a,アタック,9,戸嵜,1,1,2643,,,,,,,
12,20221126,ジェイテクト,東京GB,1,1,*,*,アタック,8,柳田,2,1,2643,,,,,,,
13,20221126,ジェイテクト,東京GB,1,1,*,a,ブロック成功,8,栗山,3,1,2643,,,,,,,
14,20221126,ジェイテクト,東京GB,1,2,a,a,,,,3,1,2643,得点,,,,,,
15,20221126,ジェイテクト,東京GB,1,2,a,a,サーブミス,20,アラウージョ,0,1,2643,,,,,,,
16,20221126,ジェイテクト,東京GB,2,2,*,*,,,,0,1,2643,得点,,,,,,
17,20221126,ジェイテクト,東京GB,2,2,*,*,サーブ,4,福山,0,1,2643,,,,,,,
18,20221126,ジェイテクト,東京GB,2,2,*,a,レシーブ成功(優),9,戸嵜,1,1,2643,,,,,,,
19,20221126,ジェイテクト,東京GB,2,2,*,a,アタック成功,20,アラウージョ,1,1,2643,,,,,,,
20,20221126,ジェイテクト,東京GB,2,3,a,a,,,,1,1,2643,得点,,,,,,
21,20221126,ジェイテクト,東京GB,2,3,a,a,サーブミス,9,戸嵜,0,1,2643,,,,,,,
22,20221126,ジェイテクト,東京GB,3,3,*,*,,,,0,1,2643,得点,,,,,,
23,20221126,ジェイテクト,東京GB,3,3,*,*,サーブ,8,柳田,0,1,2643,,,,,,,
24,20221126,ジェイテクト,東京GB,3,3,*,a,レシーブ失敗,9,戸嵜,1,1,2643,,,,,,,
25,20221126,ジェイテクト,東京GB,3,3,*,a,アタック,1,星野,1,1,2643,,,,,,,
26,20221126,ジェイテクト,東京GB,3,3,*,a,アタック成功,1,星野,2,1,2643,,,,,,,
27,20221126,ジェイテクト,東京GB,3,4,a,a,,,,2,1,2643,得点,,,,,,
28,20221126,ジェイテクト,東京GB,3,4,a,a,サーブ,8,栗山,0,1,2643,,,,,,,
29,20221126,ジェイテクト,東京GB,3,4,a,*,レシーブ成功(良),9,村山,1,1,2643,,,,,,,
30,20221126,ジェイテクト,東京GB,3,4,a,*,アタック,10,ウルナウト,1,1,2643,,,,,,,
31,20221126,ジェイテクト,東京GB,3,4,a,a,その他ミス,12,小田嶋,2,1,2643,,,,,,,
32,20221126,ジェイテクト,東京GB,3,4,a,*,,,,2,1,2643,,チャレンジ成功,,,,,
33,20221126,ジェイテクト,東京GB,4,4,*,*,,,,2,1,2643,得点,,,,,,
34,20221126,ジェイテクト,東京GB,4,4,*,*,サーブ,10,ウルナウト,0,1,2643,,,,,,,
35,20221126,ジェイテクト,東京GB,4,4,*,a,レシーブ失敗,12,小田嶋,1,1,2643,,,,,,,
36,20221126,ジェイテクト,東京GB,4,4,*,a,アタック失敗,9,戸嵜,1,1,2643,,,,,,,
37,20221126,ジェイテクト,東京GB,5,4,*,*,,,,1,1,2643,得点,,,,,,
38,20221126,ジェイテクト,東京GB,5,4,*,*,サーブ,10,ウルナウト,0,1,2643,,,,,,,
39,20221126,ジェイテクト,東京GB,5,4,*,a,レシーブ成功(優),9,戸嵜,1,1,2643,,,,,,,
40,20221126,ジェイテクト,東京GB,5,4,*,a,アタック失敗,9,戸嵜,1,1,2643,,,,,,,
41,20221126,ジェイテクト,東京GB,6,4,*,*,,,,1,1,2643,得点,,,,,,
42,20221126,ジェイテクト,東京GB,6,4,*,*,サーブ,10,ウルナウト,0,1,2643,,,,,,,
43,20221126,ジェイテクト,東京GB,6,4,*,a,レシーブ失敗,10,古賀,1,1,2643,,,,,,,
44,20221126,ジェイテクト,東京GB,6,4,*,a,アタック,1,星野,1,1,2643,,,,,,,
45,20221126,ジェイテクト,東京GB,6,4,*,*,アタック失敗,8,柳田,2,1,2643,,,,,,,
46,20221126,ジェイテクト,東京GB,6,5,a,a,,,,2,1,2643,得点,,,,,,
47,20221126,ジェイテクト,東京GB,6,5,a,a,サーブ,14,手原,0,1,2643,,,,,,,
48,20221126,ジェイテクト,東京GB,6,5,a,*,レシーブ失敗,17,本間,1,1,2643,,,,,,,
49,20221126,ジェイテクト,東京GB,6,5,a,*,アタック,9,村山,1,1,2643,,,,,,,
50,20221126,ジェイテクト,東京GB,6,5,a,*,アタック成功,9,村山,2,1,2643,,,,,,,
51,20221126,ジェイテクト,東京GB,7,5,*,*,,,,2,1,2643,得点,,,,,,
52,20221126,ジェイテクト,東京GB,7,5,*,*,サービスエース,9,村山,0,1,2643,,,,,,,
53,20221126,ジェイテクト,東京GB,7,5,*,a,レシーブ失敗,12,小田嶋,0,1,2643,,,,,,,
54,20221126,ジェイテクト,東京GB,8,5,*,*,,,,0,1,2643,得点,,,,,,
55,20221126,ジェイテクト,東京GB,8,5,*,*,サーブ,9,村山,0,1,2643,,,,,,,
56,20221126,ジェイテクト,東京GB,8,5,*,a,レシーブ成功(優),10,古賀,1,1,2643,,,,,,,
57,20221126,ジェイテクト,東京GB,8,5,*,a,アタック成功,20,アラウージョ,1,1,2643,,,,,,,
58,20221126,ジェイテクト,東京GB,8,6,a,a,,,,1,1,2643,得点,,,,,,
59,20221126,ジェイテクト,東京GB,8,6,a,a,サーブ,1,星野,0,1,2643,,,,,,,
60,20221126,ジェイテクト,東京GB,8,6,a,*,レシーブ失敗,1,藤中,1,1,2643,,,,,,,
61,20221126,ジェイテクト,東京GB,8,6,a,*,アタック,1,藤中,1,1,2643,,,,,,,
62,20221126,ジェイテクト,東京GB,8,6,a,a,アタック成功,20,アラウージョ,2,1,2643,,,,,,,
63,20221126,ジェイテクト,東京GB,8,7,a,a,,,,2,1,2643,得点,,,,,,
64,20221126,ジェイテクト,東京GB,8,7,a,a,サーブ,1,星野,0,1,2643,,,,,,,
65,20221126,ジェイテクト,東京GB,8,7,a,*,レシーブ成功(優),17,本間,1,1,2643,,,,,,,
66,20221126,ジェイテクト,東京GB,8,7,a,*,アタック成功,10,ウルナウト,1,1,2643,,,,,,,
67,20221126,ジェイテクト,東京GB,9,7,*,*,,,,1,1,2643,得点,,,,,,
68,20221126,ジェイテクト,東京GB,9,7,*,*,サーブ,12,関田,0,1,2643,,,,,,,
69,20221126,ジェイテクト,東京GB,9,7,*,a,レシーブ成功(良),9,戸嵜,1,1,2643,,,,,,,
70,20221126,ジェイテクト,東京GB,9,7,*,a,アタック失敗,9,戸嵜,1,1,2643,,,,,,,
71,20221126,ジェイテクト,東京GB,10,7,*,*,,,,1,1,2643,得点,,,,,,
72,20221126,ジェイテクト,東京GB,10,7,*,*,サーブミス,12,関田,0,1,2643,,,,,,,
73,20221126,ジェイテクト,東京GB,10,8,a,a,,,,0,1,2643,得点,,,,,,
74,20221126,ジェイテクト,東京GB,10,8,a,a,サーブ,12,小田嶋,0,1,2643,,,,,,,
