,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,challange,in_player_num,in_player_name,out_player_num,out_player_name
0,20221126,VC長野,パナソニック,0,0,*,*,サーブ,4,中野,0,1,2642,,,,,,,
1,20221126,VC長野,パナソニック,0,0,*,a,レシーブ成功(優),8,仲本,1,1,2642,,,,,,,
2,20221126,VC長野,パナソニック,0,0,*,a,アタック成功,22,小宮,1,1,2642,,,,,,,
3,20221126,VC長野,パナソニック,0,1,a,a,,,,1,1,2642,得点,,,,,,
4,20221126,VC長野,パナソニック,0,1,a,a,サーブ,2,深津,0,1,2642,,,,,,,
5,20221126,VC長野,パナソニック,0,1,a,*,レシーブ成功(優),4,中野,1,1,2642,,,,,,,
6,20221126,VC長野,パナソニック,0,1,a,*,アタック成功,19,三輪,1,1,2642,,,,,,,
7,20221126,VC長野,パナソニック,1,1,*,*,,,,1,1,2642,得点,,,,,,
8,20221126,VC長野,パナソニック,1,1,*,*,サーブ,19,三輪,0,1,2642,,,,,,,
9,20221126,VC長野,パナソニック,1,1,*,a,レシーブ失敗,13,クビアク,1,1,2642,,,,,,,
10,20221126,VC長野,パナソニック,1,1,*,a,アタック成功,1,清水,1,1,2642,,,,,,,
11,20221126,VC長野,パナソニック,1,2,a,a,,,,1,1,2642,得点,,,,,,
12,20221126,VC長野,パナソニック,1,2,a,a,サーブ,13,クビアク,0,1,2642,,,,,,,
13,20221126,VC長野,パナソニック,1,2,a,*,レシーブ成功(優),9,池田(幸),1,1,2642,,,,,,,
14,20221126,VC長野,パナソニック,1,2,a,*,アタック成功,8,アラウジョ,1,1,2642,,,,,,,
15,20221126,VC長野,パナソニック,2,2,*,*,,,,1,1,2642,得点,,,,,,
16,20221126,VC長野,パナソニック,2,2,*,*,サーブミス,8,アラウジョ,0,1,2642,,,,,,,
17,20221126,VC長野,パナソニック,2,3,a,a,,,,0,1,2642,得点,,,,,,
18,20221126,VC長野,パナソニック,2,3,a,a,サーブ,22,小宮,0,1,2642,,,,,,,
19,20221126,VC長野,パナソニック,2,3,a,*,レシーブ成功(優),9,池田(幸),1,1,2642,,,,,,,
20,20221126,VC長野,パナソニック,2,3,a,*,アタック,4,中野,1,1,2642,,,,,,,
