,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,challange,in_player_num,in_player_name,out_player_num,out_player_name
0,20230128,ジェイテクト,東レ,0,0,*,*,サーブ,10,ウルナウト,0,1,2692,,,,,,,
1,20230128,ジェイテクト,東レ,0,0,*,a,レシーブ成功(良),3,山口,1,1,2692,,,,,,,
2,20230128,ジェイテクト,東レ,0,0,*,a,アタック,14,パダル,1,1,2692,,,,,,,
3,20230128,ジェイテクト,東レ,0,0,*,a,アタック,17,小澤,2,1,2692,,,,,,,
4,20230128,ジェイテクト,東レ,0,0,*,a,アタック,17,小澤,3,1,2692,,,,,,,
5,20230128,ジェイテクト,東レ,0,0,*,a,アタック,14,パダル,4,1,2692,,,,,,,
6,20230128,ジェイテクト,東レ,0,0,*,*,アタック,4,福山,5,1,2692,,,,,,,
7,20230128,ジェイテクト,東レ,0,0,*,*,アタック成功,14,西田,6,1,2692,,,,,,,
8,20230128,ジェイテクト,東レ,1,0,*,*,,,,6,1,2692,得点,,,,,,
9,20230128,ジェイテクト,東レ,1,0,*,*,サーブ,10,ウルナウト,0,1,2692,,,,,,,
10,20230128,ジェイテクト,東レ,1,0,*,a,レシーブ成功(良),3,山口,1,1,2692,,,,,,,
11,20230128,ジェイテクト,東レ,1,0,*,a,アタック,17,小澤,1,1,2692,,,,,,,
12,20230128,ジェイテクト,東レ,1,0,*,a,アタック,17,小澤,2,1,2692,,,,,,,
13,20230128,ジェイテクト,東レ,1,0,*,*,アタック失敗,10,ウルナウト,3,1,2692,,,,,,,
14,20230128,ジェイテクト,東レ,1,1,a,a,,,,3,1,2692,得点,,,,,,
15,20230128,ジェイテクト,東レ,1,1,a,a,サーブ,4,酒井,0,1,2692,,,,,,,
16,20230128,ジェイテクト,東レ,1,1,a,*,レシーブ成功(優),10,ウルナウト,1,1,2692,,,,,,,
17,20230128,ジェイテクト,東レ,1,1,a,*,アタック,4,福山,1,1,2692,,,,,,,
18,20230128,ジェイテクト,東レ,1,1,a,a,アタック,14,パダル,2,1,2692,,,,,,,
19,20230128,ジェイテクト,東レ,1,1,a,*,ブロック成功,14,西田,3,1,2692,,,,,,,
20,20230128,ジェイテクト,東レ,2,1,*,*,,,,3,1,2692,得点,,,,,,
21,20230128,ジェイテクト,東レ,2,1,*,*,サーブ,4,福山,0,1,2692,,,,,,,
22,20230128,ジェイテクト,東レ,2,1,*,a,レシーブ成功(良),3,山口,1,1,2692,,,,,,,
23,20230128,ジェイテクト,東レ,2,1,*,a,アタック成功,17,小澤,1,1,2692,,,,,,,
24,20230128,ジェイテクト,東レ,2,2,a,a,,,,1,1,2692,得点,,,,,,
25,20230128,ジェイテクト,東レ,2,2,a,a,サーブミス,17,小澤,0,1,2692,,,,,,,
26,20230128,ジェイテクト,東レ,3,2,*,*,,,,0,1,2692,得点,,,,,,
27,20230128,ジェイテクト,東レ,3,2,*,*,サーブ,14,西田,0,1,2692,,,,,,,
28,20230128,ジェイテクト,東レ,3,2,*,a,レシーブ失敗,17,小澤,1,1,2692,,,,,,,
29,20230128,ジェイテクト,東レ,3,2,*,a,アタック成功,9,富田,1,1,2692,,,,,,,
30,20230128,ジェイテクト,東レ,3,3,a,a,,,,1,1,2692,得点,,,,,,
31,20230128,ジェイテクト,東レ,3,3,a,a,サーブ,2,高橋,0,1,2692,,,,,,,
32,20230128,ジェイテクト,東レ,3,3,a,*,レシーブ成功(優),10,ウルナウト,1,1,2692,,,,,,,
33,20230128,ジェイテクト,東レ,3,3,a,*,アタック成功,14,西田,1,1,2692,,,,,,,
34,20230128,ジェイテクト,東レ,4,3,*,*,,,,1,1,2692,得点,,,,,,
35,20230128,ジェイテクト,東レ,4,3,*,*,サーブ,7,柳澤,0,1,2692,,,,,,,
36,20230128,ジェイテクト,東レ,4,3,*,a,レシーブ失敗,9,富田,1,1,2692,,,,,,,
37,20230128,ジェイテクト,東レ,4,3,*,a,アタック成功,9,富田,1,1,2692,,,,,,,
38,20230128,ジェイテクト,東レ,4,4,a,a,,,,1,1,2692,得点,,,,,,
39,20230128,ジェイテクト,東レ,4,4,a,a,サーブ,14,パダル,0,1,2692,,,,,,,
40,20230128,ジェイテクト,東レ,4,4,a,*,レシーブ成功(良),21,高橋,1,1,2692,,,,,,,
41,20230128,ジェイテクト,東レ,4,4,a,*,アタック成功,14,西田,1,1,2692,,,,,,,
42,20230128,ジェイテクト,東レ,5,4,*,*,,,,1,1,2692,得点,,,,,,
43,20230128,ジェイテクト,東レ,5,4,*,*,サービスエース,9,村山,0,1,2692,,,,,,,
44,20230128,ジェイテクト,東レ,5,4,*,a,レシーブ失敗,9,富田,0,1,2692,,,,,,,
45,20230128,ジェイテクト,東レ,6,4,*,*,,,,0,1,2692,得点,,,,,,
46,20230128,ジェイテクト,東レ,6,4,*,*,サーブ,9,村山,0,1,2692,,,,,,,
47,20230128,ジェイテクト,東レ,6,4,*,a,レシーブ成功(優),18,西本,1,1,2692,,,,,,,
48,20230128,ジェイテクト,東レ,6,4,*,a,アタック,14,パダル,1,1,2692,,,,,,,
49,20230128,ジェイテクト,東レ,6,4,*,a,アタック成功,9,富田,2,1,2692,,,,,,,
50,20230128,ジェイテクト,東レ,6,5,a,a,,,,2,1,2692,得点,,,,,,
51,20230128,ジェイテクト,東レ,6,5,a,a,サーブ,9,富田,0,1,2692,,,,,,,
52,20230128,ジェイテクト,東レ,6,5,a,*,レシーブ成功(優),7,柳澤,1,1,2692,,,,,,,
53,20230128,ジェイテクト,東レ,6,5,a,*,アタック成功,10,ウルナウト,1,1,2692,,,,,,,
54,20230128,ジェイテクト,東レ,7,5,*,*,,,,1,1,2692,得点,,,,,,
55,20230128,ジェイテクト,東レ,7,5,*,*,サーブ,6,河東,0,1,2692,,,,,,,
56,20230128,ジェイテクト,東レ,7,5,*,a,レシーブ失敗,3,山口,1,1,2692,,,,,,,
57,20230128,ジェイテクト,東レ,7,5,*,*,アタック,14,西田,1,1,2692,,,,,,,
