,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20230205,大分三好,堺,0,0,*,*,サーブ,11,伊藤,0,1,2709,,,,,,,
1,20230205,大分三好,堺,0,0,*,a,レシーブ成功(優),2,樋口,1,1,2709,,,,,,,
2,20230205,大分三好,堺,0,0,*,a,アタック成功,13,バーノン,1,1,2709,,,,,,,
3,20230205,大分三好,堺,0,1,a,a,,,,1,1,2709,得点,,,,,,
4,20230205,大分三好,堺,0,1,a,a,サーブ,17,深津,0,1,2709,,,,,,,
5,20230205,大分三好,堺,0,1,a,*,レシーブ成功(優),10,山田,1,1,2709,,,,,,,
6,20230205,大分三好,堺,0,1,a,*,アタック,2,モゲニ,1,1,2709,,,,,,,
7,20230205,大分三好,堺,0,1,a,a,アタック,4,高野,2,1,2709,,,,,,,
8,20230205,大分三好,堺,0,1,a,a,アタック成功,13,バーノン,3,1,2709,,,,,,,
9,20230205,大分三好,堺,0,2,a,a,,,,3,1,2709,得点,,,,,,
10,20230205,大分三好,堺,0,2,a,a,サーブ,17,深津,0,1,2709,,,,,,,
11,20230205,大分三好,堺,0,2,a,*,レシーブ成功(優),7,小川,1,1,2709,,,,,,,
12,20230205,大分三好,堺,0,2,a,*,アタック成功,10,山田,1,1,2709,,,,,,,
13,20230205,大分三好,堺,1,2,*,*,,,,1,1,2709,得点,,,,,,
14,20230205,大分三好,堺,1,2,*,*,サーブ,10,山田,0,1,2709,,,,,,,
15,20230205,大分三好,堺,1,2,*,a,レシーブ失敗,17,深津,1,1,2709,,,,,,,
16,20230205,大分三好,堺,1,2,*,a,アタック,13,バーノン,1,1,2709,,,,,,,
17,20230205,大分三好,堺,1,2,*,*,アタック,2,モゲニ,2,1,2709,,,,,,,
18,20230205,大分三好,堺,1,2,*,a,アタック,13,バーノン,3,1,2709,,,,,,,
19,20230205,大分三好,堺,1,2,*,*,アタック,2,モゲニ,4,1,2709,,,,,,,
20,20230205,大分三好,堺,1,2,*,a,アタック失敗,4,高野,5,1,2709,,,,,,,
21,20230205,大分三好,堺,2,2,*,*,,,,5,1,2709,得点,,,,,,
22,20230205,大分三好,堺,2,2,*,*,サーブミス,10,山田,0,1,2709,,,,,,,
