,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230122,JAぎふ,GSS東京,0,0,*,a,サーブ,4,小澤,0,1,3157,,,,,,,
1,20230122,JAぎふ,GSS東京,0,0,*,*,レシーブ失敗,12,濱元,1,1,3157,,,,,,,
2,20230122,JAぎふ,GSS東京,0,0,*,a,アタック成功,9,加藤(優),1,1,3157,,,,,,,
3,20230122,JAぎふ,GSS東京,0,1,a,a,,,,1,1,3157,得点,,,,,,
4,20230122,JAぎふ,GSS東京,0,1,a,a,サーブ,4,小澤,0,1,3157,,,,,,,
5,20230122,JAぎふ,GSS東京,0,1,a,*,レシーブ成功(優),21,水上,1,1,3157,,,,,,,
6,20230122,JAぎふ,GSS東京,0,1,a,*,アタック成功,4,アンドラデ,1,1,3157,,,,,,,
7,20230122,JAぎふ,GSS東京,1,1,*,*,,,,1,1,3157,得点,,,,,,
8,20230122,JAぎふ,GSS東京,1,1,*,*,サーブ,4,アンドラデ,0,1,3157,,,,,,,
9,20230122,JAぎふ,GSS東京,1,1,*,a,レシーブ失敗,4,小澤,1,1,3157,,,,,,,
10,20230122,JAぎふ,GSS東京,1,1,*,a,アタック,16,柳下,1,1,3157,,,,,,,
11,20230122,JAぎふ,GSS東京,1,1,*,*,アタック成功,1,若泉,2,1,3157,,,,,,,
12,20230122,JAぎふ,GSS東京,2,1,*,*,,,,2,1,3157,得点,,,,,,
13,20230122,JAぎふ,GSS東京,2,1,*,*,サーブ,4,アンドラデ,0,1,3157,,,,,,,
14,20230122,JAぎふ,GSS東京,2,1,*,a,レシーブ成功(優),4,小澤,1,1,3157,,,,,,,
15,20230122,JAぎふ,GSS東京,2,1,*,a,アタック,11,末永,1,1,3157,,,,,,,
16,20230122,JAぎふ,GSS東京,2,1,*,a,アタック,11,末永,2,1,3157,,,,,,,
17,20230122,JAぎふ,GSS東京,2,1,*,*,アタック,21,水上,3,1,3157,,,,,,,
18,20230122,JAぎふ,GSS東京,2,1,*,a,アタック,11,末永,4,1,3157,,,,,,,
19,20230122,JAぎふ,GSS東京,2,1,*,*,アタック,1,若泉,5,1,3157,,,,,,,
20,20230122,JAぎふ,GSS東京,2,1,*,a,アタック成功,11,末永,6,1,3157,,,,,,,
21,20230122,JAぎふ,GSS東京,2,2,a,a,,,,6,1,3157,得点,,,,,,
22,20230122,JAぎふ,GSS東京,2,2,a,a,サーブ,11,末永,0,1,3157,,,,,,,
23,20230122,JAぎふ,GSS東京,2,2,a,*,レシーブ成功(優),21,水上,1,1,3157,,,,,,,
24,20230122,JAぎふ,GSS東京,2,2,a,*,アタック失敗,21,水上,1,1,3157,,,,,,,
25,20230122,JAぎふ,GSS東京,2,3,a,a,,,,1,1,3157,得点,,,,,,
26,20230122,JAぎふ,GSS東京,2,3,a,a,サーブ,11,末永,0,1,3157,,,,,,,
27,20230122,JAぎふ,GSS東京,2,3,a,*,レシーブ失敗,21,水上,1,1,3157,,,,,,,
28,20230122,JAぎふ,GSS東京,2,3,a,*,アタック,1,若泉,1,1,3157,,,,,,,
29,20230122,JAぎふ,GSS東京,2,3,a,a,アタック,9,加藤(優),2,1,3157,,,,,,,
30,20230122,JAぎふ,GSS東京,2,3,a,*,アタック成功,21,水上,3,1,3157,,,,,,,
31,20230122,JAぎふ,GSS東京,3,3,*,*,,,,3,1,3157,得点,,,,,,
32,20230122,JAぎふ,GSS東京,3,3,*,*,サーブ,2,中野(祐),0,1,3157,,,,,,,
33,20230122,JAぎふ,GSS東京,3,3,*,a,レシーブ失敗,13,加藤(彩),1,1,3157,,,,,,,
34,20230122,JAぎふ,GSS東京,3,3,*,a,アタック,16,柳下,1,1,3157,,,,,,,
35,20230122,JAぎふ,GSS東京,3,3,*,*,アタック失敗,1,若泉,2,1,3157,,,,,,,
36,20230122,JAぎふ,GSS東京,3,4,a,a,,,,2,1,3157,得点,,,,,,
37,20230122,JAぎふ,GSS東京,3,4,a,a,サーブ,9,加藤(優),0,1,3157,,,,,,,
38,20230122,JAぎふ,GSS東京,3,4,a,*,レシーブ成功(優),4,アンドラデ,1,1,3157,,,,,,,
39,20230122,JAぎふ,GSS東京,3,4,a,*,アタック成功,1,若泉,1,1,3157,,,,,,,
40,20230122,JAぎふ,GSS東京,4,4,*,*,,,,1,1,3157,得点,,,,,,
41,20230122,JAぎふ,GSS東京,4,4,*,*,サーブミス,1,若泉,0,1,3157,,,,,,,
42,20230122,JAぎふ,GSS東京,4,5,a,a,,,,0,1,3157,得点,,,,,,
43,20230122,JAぎふ,GSS東京,4,5,a,a,サーブ,16,柳下,0,1,3157,,,,,,,
44,20230122,JAぎふ,GSS東京,4,5,a,*,レシーブ成功(良),21,水上,1,1,3157,,,,,,,
45,20230122,JAぎふ,GSS東京,4,5,a,*,アタック成功,21,水上,1,1,3157,,,,,,,
46,20230122,JAぎふ,GSS東京,5,5,*,*,,,,1,1,3157,得点,,,,,,
47,20230122,JAぎふ,GSS東京,5,5,*,*,サーブ,21,水上,0,1,3157,,,,,,,
48,20230122,JAぎふ,GSS東京,5,5,*,a,レシーブ成功(優),4,小澤,1,1,3157,,,,,,,
49,20230122,JAぎふ,GSS東京,5,5,*,a,アタック成功,4,小澤,1,1,3157,,,,,,,
50,20230122,JAぎふ,GSS東京,5,6,a,a,,,,1,1,3157,得点,,,,,,
51,20230122,JAぎふ,GSS東京,5,6,a,a,,,,0,1,3157,,IN:2,小松,OUT:7,大貫,,
52,20230122,JAぎふ,GSS東京,5,6,a,a,サーブ,2,小松,0,1,3157,,,,,,,
53,20230122,JAぎふ,GSS東京,5,6,a,*,レシーブ失敗,4,アンドラデ,1,1,3157,,,,,,,
54,20230122,JAぎふ,GSS東京,5,6,a,*,アタック成功,1,若泉,1,1,3157,,,,,,,
55,20230122,JAぎふ,GSS東京,6,6,*,*,,,,1,1,3157,得点,,,,,,
56,20230122,JAぎふ,GSS東京,6,6,*,a,,,,0,1,3157,,IN:7,大貫,OUT:2,小松,,
57,20230122,JAぎふ,GSS東京,6,6,*,*,サーブミス,13,浅野,0,1,3157,,,,,,,
58,20230122,JAぎふ,GSS東京,6,7,a,a,,,,0,1,3157,得点,,,,,,
59,20230122,JAぎふ,GSS東京,6,7,a,a,サーブ,13,加藤(彩),0,1,3157,,,,,,,
60,20230122,JAぎふ,GSS東京,6,7,a,*,レシーブ成功(優),4,アンドラデ,1,1,3157,,,,,,,
61,20230122,JAぎふ,GSS東京,6,7,a,*,アタック,2,中野(祐),1,1,3157,,,,,,,
62,20230122,JAぎふ,GSS東京,6,7,a,a,アタック成功,11,末永,2,1,3157,,,,,,,
63,20230122,JAぎふ,GSS東京,6,8,a,a,,,,2,1,3157,得点,,,,,,
64,20230122,JAぎふ,GSS東京,6,8,a,a,サーブ,13,加藤(彩),0,1,3157,,,,,,,
65,20230122,JAぎふ,GSS東京,6,8,a,*,レシーブ成功(優),2,中野(祐),1,1,3157,,,,,,,
66,20230122,JAぎふ,GSS東京,6,8,a,*,アタック,2,中野(祐),1,1,3157,,,,,,,
67,20230122,JAぎふ,GSS東京,6,8,a,a,アタック,11,末永,2,1,3157,,,,,,,
68,20230122,JAぎふ,GSS東京,6,8,a,*,ブロック成功,2,中野(祐),3,1,3157,,,,,,,
69,20230122,JAぎふ,GSS東京,7,8,*,*,,,,3,1,3157,得点,,,,,,
70,20230122,JAぎふ,GSS東京,7,8,*,*,サーブ,11,森木,0,1,3157,,,,,,,
71,20230122,JAぎふ,GSS東京,7,8,*,a,レシーブ成功(優),5,佐藤,1,1,3157,,,,,,,
72,20230122,JAぎふ,GSS東京,7,8,*,a,アタック,11,末永,1,1,3157,,,,,,,
73,20230122,JAぎふ,GSS東京,7,8,*,*,ブロック成功,2,中野(祐),2,1,3157,,,,,,,
74,20230122,JAぎふ,GSS東京,8,8,*,*,,,,2,1,3157,得点,,,,,,
75,20230122,JAぎふ,GSS東京,8,8,*,*,サーブ,11,森木,0,1,3157,,,,,,,
76,20230122,JAぎふ,GSS東京,8,8,*,a,レシーブ成功(優),5,佐藤,1,1,3157,,,,,,,
77,20230122,JAぎふ,GSS東京,8,8,*,a,アタック,4,小澤,1,1,3157,,,,,,,
78,20230122,JAぎふ,GSS東京,8,8,*,*,アタック,4,アンドラデ,2,1,3157,,,,,,,
79,20230122,JAぎふ,GSS東京,8,8,*,a,アタック,9,加藤(優),3,1,3157,,,,,,,
80,20230122,JAぎふ,GSS東京,8,8,*,*,アタック,21,水上,4,1,3157,,,,,,,
81,20230122,JAぎふ,GSS東京,8,8,*,a,アタック失敗,4,小澤,5,1,3157,,,,,,,
82,20230122,JAぎふ,GSS東京,8,8,*,a,,,,5,1,3157,,,,,,チャレンジ失敗,
83,20230122,JAぎふ,GSS東京,9,8,*,*,,,,5,1,3157,得点,,,,,,
84,20230122,JAぎふ,GSS東京,9,8,*,a,,,,0,1,3157,,,,,,,タイムアウト
85,20230122,JAぎふ,GSS東京,9,8,*,*,サーブ,11,森木,0,1,3157,,,,,,,
86,20230122,JAぎふ,GSS東京,9,8,*,a,レシーブ成功(優),4,小澤,1,1,3157,,,,,,,
87,20230122,JAぎふ,GSS東京,9,8,*,a,アタック成功,11,末永,1,1,3157,,,,,,,
88,20230122,JAぎふ,GSS東京,9,9,a,a,,,,1,1,3157,得点,,,,,,
89,20230122,JAぎふ,GSS東京,9,9,a,a,サーブ,4,小澤,0,1,3157,,,,,,,
90,20230122,JAぎふ,GSS東京,9,9,a,*,レシーブ成功(優),21,水上,1,1,3157,,,,,,,
91,20230122,JAぎふ,GSS東京,9,9,a,*,アタック成功,1,若泉,1,1,3157,,,,,,,
92,20230122,JAぎふ,GSS東京,10,9,*,*,,,,1,1,3157,得点,,,,,,
