,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,challange,in_player_num,in_player_name,out_player_num,out_player_name
0,20230304,ヴィアティン,JAぎふ,0,0,*,a,サーブ,12,石盛,0,1,3203,,,,,,,
1,20230304,ヴィアティン,JAぎふ,0,0,*,*,レシーブ成功(良),8,ハンタヴァ,1,1,3203,,,,,,,
2,20230304,ヴィアティン,JAぎふ,0,0,*,*,アタック失敗,1,田中,1,1,3203,,,,,,,
3,20230304,ヴィアティン,JAぎふ,0,1,a,a,,,,1,1,3203,得点,,,,,,
4,20230304,ヴィアティン,JAぎふ,0,1,a,a,サーブ,12,石盛,0,1,3203,,,,,,,
5,20230304,ヴィアティン,JAぎふ,0,1,a,*,レシーブ失敗,5,栗栖,1,1,3203,,,,,,,
6,20230304,ヴィアティン,JAぎふ,0,1,a,*,アタック成功,8,ハンタヴァ,1,1,3203,,,,,,,
7,20230304,ヴィアティン,JAぎふ,1,1,*,*,,,,1,1,3203,得点,,,,,,
8,20230304,ヴィアティン,JAぎふ,1,1,*,*,サーブミス,1,田中,0,1,3203,,,,,,,
9,20230304,ヴィアティン,JAぎふ,1,2,a,a,,,,0,1,3203,得点,,,,,,
10,20230304,ヴィアティン,JAぎふ,1,2,a,a,サーブ,2,前田,0,1,3203,,,,,,,
11,20230304,ヴィアティン,JAぎふ,1,2,a,*,レシーブ成功(良),3,菊地,1,1,3203,,,,,,,
12,20230304,ヴィアティン,JAぎふ,1,2,a,*,アタック,17,伊藤,1,1,3203,,,,,,,
13,20230304,ヴィアティン,JAぎふ,1,2,a,*,アタック成功,8,ハンタヴァ,2,1,3203,,,,,,,
14,20230304,ヴィアティン,JAぎふ,2,2,*,*,,,,2,1,3203,得点,,,,,,
15,20230304,ヴィアティン,JAぎふ,2,2,*,*,サーブ,17,伊藤,0,1,3203,,,,,,,
16,20230304,ヴィアティン,JAぎふ,2,2,*,a,レシーブ成功(優),2,前田,1,1,3203,,,,,,,
17,20230304,ヴィアティン,JAぎふ,2,2,*,a,その他ミス,12,石盛,1,1,3203,,,,,,,
18,20230304,ヴィアティン,JAぎふ,3,2,*,*,,,,1,1,3203,得点,,,,,,
19,20230304,ヴィアティン,JAぎふ,3,2,*,*,サーブ,17,伊藤,0,1,3203,,,,,,,
20,20230304,ヴィアティン,JAぎふ,3,2,*,a,レシーブ成功(優),4,菅原,1,1,3203,,,,,,,
21,20230304,ヴィアティン,JAぎふ,3,2,*,a,アタック,3,木村,1,1,3203,,,,,,,
22,20230304,ヴィアティン,JAぎふ,3,2,*,*,アタック成功,1,田中,2,1,3203,,,,,,,
23,20230304,ヴィアティン,JAぎふ,4,2,*,*,,,,2,1,3203,得点,,,,,,
24,20230304,ヴィアティン,JAぎふ,4,2,*,*,サーブ,17,伊藤,0,1,3203,,,,,,,
25,20230304,ヴィアティン,JAぎふ,4,2,*,a,レシーブ失敗,19,有薗,1,1,3203,,,,,,,
26,20230304,ヴィアティン,JAぎふ,4,2,*,a,アタック,3,木村,1,1,3203,,,,,,,
27,20230304,ヴィアティン,JAぎふ,4,2,*,*,アタック,3,菊地,2,1,3203,,,,,,,
28,20230304,ヴィアティン,JAぎふ,4,2,*,a,アタック,1,メソマチ,3,1,3203,,,,,,,
29,20230304,ヴィアティン,JAぎふ,4,2,*,*,アタック,3,菊地,4,1,3203,,,,,,,
30,20230304,ヴィアティン,JAぎふ,4,2,*,a,アタック,3,木村,5,1,3203,,,,,,,
31,20230304,ヴィアティン,JAぎふ,4,2,*,*,ブロック成功,8,ハンタヴァ,6,1,3203,,,,,,,
32,20230304,ヴィアティン,JAぎふ,5,2,*,*,,,,6,1,3203,得点,,,,,,
33,20230304,ヴィアティン,JAぎふ,5,2,*,*,サーブ,17,伊藤,0,1,3203,,,,,,,
34,20230304,ヴィアティン,JAぎふ,5,2,*,a,レシーブ成功(優),2,前田,1,1,3203,,,,,,,
35,20230304,ヴィアティン,JAぎふ,5,2,*,a,アタック,4,菅原,1,1,3203,,,,,,,
36,20230304,ヴィアティン,JAぎふ,5,2,*,a,アタック成功,1,メソマチ,2,1,3203,,,,,,,
37,20230304,ヴィアティン,JAぎふ,5,3,a,a,,,,2,1,3203,得点,,,,,,
38,20230304,ヴィアティン,JAぎふ,5,3,a,a,サーブ,4,菅原,0,1,3203,,,,,,,
39,20230304,ヴィアティン,JAぎふ,5,3,a,*,レシーブ失敗,3,菊地,1,1,3203,,,,,,,
40,20230304,ヴィアティン,JAぎふ,5,3,a,*,アタック,3,菊地,1,1,3203,,,,,,,
41,20230304,ヴィアティン,JAぎふ,5,3,a,a,アタック,1,メソマチ,2,1,3203,,,,,,,
42,20230304,ヴィアティン,JAぎふ,5,3,a,*,アタック成功,8,ハンタヴァ,3,1,3203,,,,,,,
43,20230304,ヴィアティン,JAぎふ,6,3,*,*,,,,3,1,3203,得点,,,,,,
44,20230304,ヴィアティン,JAぎふ,6,3,*,*,サーブ,8,ハンタヴァ,0,1,3203,,,,,,,
45,20230304,ヴィアティン,JAぎふ,6,3,*,a,レシーブ成功(良),2,前田,1,1,3203,,,,,,,
46,20230304,ヴィアティン,JAぎふ,6,3,*,a,アタック成功,3,木村,1,1,3203,,,,,,,
47,20230304,ヴィアティン,JAぎふ,6,4,a,a,,,,1,1,3203,得点,,,,,,
48,20230304,ヴィアティン,JAぎふ,6,4,a,a,サーブ,1,メソマチ,0,1,3203,,,,,,,
49,20230304,ヴィアティン,JAぎふ,6,4,a,*,レシーブ成功(優),5,栗栖,1,1,3203,,,,,,,
50,20230304,ヴィアティン,JAぎふ,6,4,a,*,アタック,13,清水,1,1,3203,,,,,,,
51,20230304,ヴィアティン,JAぎふ,6,4,a,*,アタック成功,8,ハンタヴァ,2,1,3203,,,,,,,
52,20230304,ヴィアティン,JAぎふ,7,4,*,*,,,,2,1,3203,得点,,,,,,
53,20230304,ヴィアティン,JAぎふ,7,4,*,*,サーブ,3,菊地,0,1,3203,,,,,,,
54,20230304,ヴィアティン,JAぎふ,7,4,*,a,レシーブ成功(良),2,前田,1,1,3203,,,,,,,
55,20230304,ヴィアティン,JAぎふ,7,4,*,a,アタック成功,1,メソマチ,1,1,3203,,,,,,,
56,20230304,ヴィアティン,JAぎふ,7,5,a,a,,,,1,1,3203,得点,,,,,,
57,20230304,ヴィアティン,JAぎふ,7,5,a,a,サーブ,3,木村,0,1,3203,,,,,,,
58,20230304,ヴィアティン,JAぎふ,7,5,a,*,レシーブ成功(良),3,菊地,1,1,3203,,,,,,,
59,20230304,ヴィアティン,JAぎふ,7,5,a,*,アタック成功,13,清水,1,1,3203,,,,,,,
60,20230304,ヴィアティン,JAぎふ,8,5,*,*,,,,1,1,3203,得点,,,,,,
61,20230304,ヴィアティン,JAぎふ,8,5,*,*,サーブミス,13,清水,0,1,3203,,,,,,,
62,20230304,ヴィアティン,JAぎふ,8,6,a,a,,,,0,1,3203,得点,,,,,,
63,20230304,ヴィアティン,JAぎふ,8,6,a,a,ノータッチエース,7,伊藤,0,1,3203,,,,,,,
64,20230304,ヴィアティン,JAぎふ,8,7,a,a,,,,0,1,3203,得点,,,,,,
65,20230304,ヴィアティン,JAぎふ,8,7,a,a,サービスエース,7,伊藤,0,1,3203,,,,,,,
66,20230304,ヴィアティン,JAぎふ,8,7,a,*,レシーブ失敗,8,ハンタヴァ,0,1,3203,,,,,,,
67,20230304,ヴィアティン,JAぎふ,8,8,a,a,,,,0,1,3203,得点,,,,,,
68,20230304,ヴィアティン,JAぎふ,8,8,a,a,サーブ,7,伊藤,0,1,3203,,,,,,,
69,20230304,ヴィアティン,JAぎふ,8,8,a,*,レシーブ失敗,3,菊地,1,1,3203,,,,,,,
70,20230304,ヴィアティン,JAぎふ,8,8,a,*,アタック,1,田中,1,1,3203,,,,,,,
71,20230304,ヴィアティン,JAぎふ,8,8,a,*,アタック,8,ハンタヴァ,2,1,3203,,,,,,,
72,20230304,ヴィアティン,JAぎふ,8,8,a,a,アタック成功,2,前田,3,1,3203,,,,,,,
73,20230304,ヴィアティン,JAぎふ,8,9,a,a,,,,3,1,3203,得点,,,,,,
74,20230304,ヴィアティン,JAぎふ,8,9,a,*,,,,0,1,3203,,タイムアウト,,,,,
75,20230304,ヴィアティン,JAぎふ,8,9,a,a,サーブミス,7,伊藤,0,1,3203,,,,,,,
76,20230304,ヴィアティン,JAぎふ,9,9,*,*,,,,0,1,3203,得点,,,,,,
77,20230304,ヴィアティン,JAぎふ,9,9,*,*,サーブ,15,松尾,0,1,3203,,,,,,,
78,20230304,ヴィアティン,JAぎふ,9,9,*,a,レシーブ成功(優),2,前田,1,1,3203,,,,,,,
