,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20221106,大野石油,ヴィアティン,0,0,*,*,サーブ,7,坂口,0,1,3110,,,,,,,
1,20221106,大野石油,ヴィアティン,0,0,*,a,レシーブ失敗,10,長濱,1,1,3110,,,,,,,
2,20221106,大野石油,ヴィアティン,0,0,*,a,アタック,5,光野,1,1,3110,,,,,,,
3,20221106,大野石油,ヴィアティン,0,0,*,*,アタック,6,川瀬,2,1,3110,,,,,,,
4,20221106,大野石油,ヴィアティン,0,0,*,a,アタック,5,光野,3,1,3110,,,,,,,
5,20221106,大野石油,ヴィアティン,0,0,*,*,アタック成功,8,牛頭,4,1,3110,,,,,,,
6,20221106,大野石油,ヴィアティン,1,0,*,*,,,,4,1,3110,得点,,,,,,
7,20221106,大野石油,ヴィアティン,1,0,*,*,サーブ,7,坂口,0,1,3110,,,,,,,
8,20221106,大野石油,ヴィアティン,1,0,*,a,レシーブ成功(優),7,倉田,1,1,3110,,,,,,,
9,20221106,大野石油,ヴィアティン,1,0,*,a,アタック,5,光野,1,1,3110,,,,,,,
10,20221106,大野石油,ヴィアティン,1,0,*,*,アタック成功,6,川瀬,2,1,3110,,,,,,,
11,20221106,大野石油,ヴィアティン,2,0,*,*,,,,2,1,3110,得点,,,,,,
12,20221106,大野石油,ヴィアティン,2,0,*,*,サーブ,7,坂口,0,1,3110,,,,,,,
13,20221106,大野石油,ヴィアティン,2,0,*,a,レシーブ失敗,10,長濱,1,1,3110,,,,,,,
14,20221106,大野石油,ヴィアティン,2,0,*,a,アタック成功,10,長濱,1,1,3110,,,,,,,
15,20221106,大野石油,ヴィアティン,2,1,a,a,,,,1,1,3110,得点,,,,,,
16,20221106,大野石油,ヴィアティン,2,1,a,a,サーブ,6,長田,0,1,3110,,,,,,,
17,20221106,大野石油,ヴィアティン,2,1,a,*,レシーブ成功(良),17,土岡,1,1,3110,,,,,,,
18,20221106,大野石油,ヴィアティン,2,1,a,*,アタック,6,川瀬,1,1,3110,,,,,,,
19,20221106,大野石油,ヴィアティン,2,1,a,a,アタック,3,深草,2,1,3110,,,,,,,
20,20221106,大野石油,ヴィアティン,2,1,a,*,アタック,9,佐藤,3,1,3110,,,,,,,
21,20221106,大野石油,ヴィアティン,2,1,a,a,アタック成功,9,草深,4,1,3110,,,,,,,
22,20221106,大野石油,ヴィアティン,2,2,a,a,,,,4,1,3110,得点,,,,,,
23,20221106,大野石油,ヴィアティン,2,2,a,a,サーブ,6,長田,0,1,3110,,,,,,,
24,20221106,大野石油,ヴィアティン,2,2,a,*,レシーブ成功(優),9,佐藤,1,1,3110,,,,,,,
25,20221106,大野石油,ヴィアティン,2,2,a,*,アタック成功,8,牛頭,1,1,3110,,,,,,,
26,20221106,大野石油,ヴィアティン,3,2,*,*,,,,1,1,3110,得点,,,,,,
27,20221106,大野石油,ヴィアティン,3,2,*,*,サーブ,9,佐藤,0,1,3110,,,,,,,
28,20221106,大野石油,ヴィアティン,3,2,*,a,レシーブ成功(良),7,倉田,1,1,3110,,,,,,,
29,20221106,大野石油,ヴィアティン,3,2,*,a,アタック,5,光野,1,1,3110,,,,,,,
30,20221106,大野石油,ヴィアティン,3,2,*,a,アタック失敗,5,光野,2,1,3110,,,,,,,
31,20221106,大野石油,ヴィアティン,4,2,*,*,,,,2,1,3110,得点,,,,,,
32,20221106,大野石油,ヴィアティン,4,2,*,*,サーブ,9,佐藤,0,1,3110,,,,,,,
33,20221106,大野石油,ヴィアティン,4,2,*,a,レシーブ成功(優),7,倉田,1,1,3110,,,,,,,
34,20221106,大野石油,ヴィアティン,4,2,*,a,アタック,3,深草,1,1,3110,,,,,,,
35,20221106,大野石油,ヴィアティン,4,2,*,*,アタック,8,牛頭,2,1,3110,,,,,,,
36,20221106,大野石油,ヴィアティン,4,2,*,a,ブロック成功,5,光野,3,1,3110,,,,,,,
37,20221106,大野石油,ヴィアティン,4,3,a,a,,,,3,1,3110,得点,,,,,,
38,20221106,大野石油,ヴィアティン,4,3,a,a,サーブ,5,光野,0,1,3110,,,,,,,
39,20221106,大野石油,ヴィアティン,4,3,a,*,レシーブ成功(良),8,牛頭,1,1,3110,,,,,,,
40,20221106,大野石油,ヴィアティン,4,3,a,*,アタック,4,増田,1,1,3110,,,,,,,
41,20221106,大野石油,ヴィアティン,4,3,a,a,アタック,10,長濱,2,1,3110,,,,,,,
42,20221106,大野石油,ヴィアティン,4,3,a,*,アタック成功,6,川瀬,3,1,3110,,,,,,,
43,20221106,大野石油,ヴィアティン,5,3,*,*,,,,3,1,3110,得点,,,,,,
44,20221106,大野石油,ヴィアティン,5,3,*,*,サーブ,8,牛頭,0,1,3110,,,,,,,
45,20221106,大野石油,ヴィアティン,5,3,*,a,レシーブ成功(優),21,浅川,1,1,3110,,,,,,,
46,20221106,大野石油,ヴィアティン,5,3,*,a,アタック成功,10,長濱,1,1,3110,,,,,,,
47,20221106,大野石油,ヴィアティン,5,4,a,a,,,,1,1,3110,得点,,,,,,
48,20221106,大野石油,ヴィアティン,5,4,a,a,サーブ,10,長濱,0,1,3110,,,,,,,
49,20221106,大野石油,ヴィアティン,5,4,a,*,レシーブ失敗,9,佐藤,1,1,3110,,,,,,,
50,20221106,大野石油,ヴィアティン,5,4,a,a,アタック失敗,3,深草,1,1,3110,,,,,,,
51,20221106,大野石油,ヴィアティン,6,4,*,*,,,,1,1,3110,得点,,,,,,
52,20221106,大野石油,ヴィアティン,6,4,*,*,サーブ,6,川瀬,0,1,3110,,,,,,,
53,20221106,大野石油,ヴィアティン,6,4,*,a,レシーブ失敗,21,浅川,1,1,3110,,,,,,,
54,20221106,大野石油,ヴィアティン,6,4,*,*,アタック,9,佐藤,1,1,3110,,,,,,,
55,20221106,大野石油,ヴィアティン,6,4,*,a,アタック,21,浅川,2,1,3110,,,,,,,
56,20221106,大野石油,ヴィアティン,6,4,*,*,アタック成功,5,中西,3,1,3110,,,,,,,
