,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20230219,GSS東京,ルートイン,0,0,*,*,サーブ,3,川口,0,1,3191,,,,,,
1,20230219,GSS東京,ルートイン,0,0,*,a,レシーブ成功(優),13,水谷,1,1,3191,,,,,,
2,20230219,GSS東京,ルートイン,0,0,*,a,アタック成功,13,水谷,1,1,3191,,,,,,
3,20230219,GSS東京,ルートイン,0,1,a,a,,,,1,1,3191,得点,,,,,
4,20230219,GSS東京,ルートイン,0,1,a,a,サーブ,13,水谷,0,1,3191,,,,,,
5,20230219,GSS東京,ルートイン,0,1,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
6,20230219,GSS東京,ルートイン,0,1,a,*,アタック,4,浜崎,1,1,3191,,,,,,
7,20230219,GSS東京,ルートイン,0,1,a,a,アタック成功,5,光野,2,1,3191,,,,,,
8,20230219,GSS東京,ルートイン,0,2,a,a,,,,2,1,3191,得点,,,,,
9,20230219,GSS東京,ルートイン,0,2,a,a,サーブ,13,水谷,0,1,3191,,,,,,
10,20230219,GSS東京,ルートイン,0,2,a,*,レシーブ失敗,12,入江,1,1,3191,,,,,,
11,20230219,GSS東京,ルートイン,0,2,a,*,アタック成功,12,入江,1,1,3191,,,,,,
12,20230219,GSS東京,ルートイン,1,2,*,*,,,,1,1,3191,得点,,,,,
13,20230219,GSS東京,ルートイン,1,2,*,*,サーブ,1,新谷,0,1,3191,,,,,,
14,20230219,GSS東京,ルートイン,1,2,*,a,レシーブ失敗,21,浅川,1,1,3191,,,,,,
15,20230219,GSS東京,ルートイン,1,2,*,a,アタック,5,光野,1,1,3191,,,,,,
16,20230219,GSS東京,ルートイン,1,2,*,*,アタック成功,12,入江,2,1,3191,,,,,,
17,20230219,GSS東京,ルートイン,2,2,*,*,,,,2,1,3191,得点,,,,,
18,20230219,GSS東京,ルートイン,2,2,*,*,サーブ,1,新谷,0,1,3191,,,,,,
19,20230219,GSS東京,ルートイン,2,2,*,a,レシーブ成功(優),21,浅川,1,1,3191,,,,,,
20,20230219,GSS東京,ルートイン,2,2,*,a,アタック成功,2,黒川,1,1,3191,,,,,,
21,20230219,GSS東京,ルートイン,2,3,a,a,,,,1,1,3191,得点,,,,,
22,20230219,GSS東京,ルートイン,2,3,a,a,サーブ,5,光野,0,1,3191,,,,,,
23,20230219,GSS東京,ルートイン,2,3,a,*,レシーブ成功(良),3,川口,1,1,3191,,,,,,
24,20230219,GSS東京,ルートイン,2,3,a,*,アタック成功,4,浜崎,1,1,3191,,,,,,
25,20230219,GSS東京,ルートイン,3,3,*,*,,,,1,1,3191,得点,,,,,
26,20230219,GSS東京,ルートイン,3,3,*,*,サーブ,4,浜崎,0,1,3191,,,,,,
27,20230219,GSS東京,ルートイン,3,3,*,a,レシーブ成功(優),21,浅川,1,1,3191,,,,,,
28,20230219,GSS東京,ルートイン,3,3,*,a,アタック,25,川釣,1,1,3191,,,,,,
29,20230219,GSS東京,ルートイン,3,3,*,*,アタック,16,和田,2,1,3191,,,,,,
30,20230219,GSS東京,ルートイン,3,3,*,*,アタック,12,入江,3,1,3191,,,,,,
31,20230219,GSS東京,ルートイン,3,3,*,a,アタック失敗,13,水谷,4,1,3191,,,,,,
32,20230219,GSS東京,ルートイン,4,3,*,*,,,,4,1,3191,得点,,,,,
33,20230219,GSS東京,ルートイン,4,3,*,*,サービスエース,4,浜崎,0,1,3191,,,,,,
34,20230219,GSS東京,ルートイン,4,3,*,a,レシーブ失敗,13,水谷,0,1,3191,,,,,,
35,20230219,GSS東京,ルートイン,5,3,*,*,,,,0,1,3191,得点,,,,,
36,20230219,GSS東京,ルートイン,5,3,*,*,サーブ,4,浜崎,0,1,3191,,,,,,
37,20230219,GSS東京,ルートイン,5,3,*,a,レシーブ成功(優),13,水谷,1,1,3191,,,,,,
38,20230219,GSS東京,ルートイン,5,3,*,a,アタック,2,黒川,1,1,3191,,,,,,
39,20230219,GSS東京,ルートイン,5,3,*,a,アタック,2,黒川,2,1,3191,,,,,,
40,20230219,GSS東京,ルートイン,5,3,*,*,アタック,12,入江,3,1,3191,,,,,,
41,20230219,GSS東京,ルートイン,5,3,*,a,アタック,21,浅川,4,1,3191,,,,,,
42,20230219,GSS東京,ルートイン,5,3,*,*,アタック,12,入江,5,1,3191,,,,,,
43,20230219,GSS東京,ルートイン,5,3,*,a,アタック成功,25,川釣,6,1,3191,,,,,,
44,20230219,GSS東京,ルートイン,5,4,a,a,,,,6,1,3191,得点,,,,,
45,20230219,GSS東京,ルートイン,5,4,a,a,サーブ,2,黒川,0,1,3191,,,,,,
46,20230219,GSS東京,ルートイン,5,4,a,*,レシーブ成功(良),10,岡田,1,1,3191,,,,,,
47,20230219,GSS東京,ルートイン,5,4,a,*,アタック成功,6,向井,1,1,3191,,,,,,
48,20230219,GSS東京,ルートイン,6,4,*,*,,,,1,1,3191,得点,,,,,
49,20230219,GSS東京,ルートイン,6,4,*,*,サーブ,12,入江,0,1,3191,,,,,,
50,20230219,GSS東京,ルートイン,6,4,*,a,レシーブ成功(良),13,水谷,1,1,3191,,,,,,
51,20230219,GSS東京,ルートイン,6,4,*,a,アタック,2,黒川,1,1,3191,,,,,,
52,20230219,GSS東京,ルートイン,6,4,*,*,アタック,3,川口,2,1,3191,,,,,,
53,20230219,GSS東京,ルートイン,6,4,*,a,アタック成功,25,川釣,3,1,3191,,,,,,
54,20230219,GSS東京,ルートイン,6,5,a,a,,,,3,1,3191,得点,,,,,
55,20230219,GSS東京,ルートイン,6,5,a,a,サーブ,21,浅川,0,1,3191,,,,,,
56,20230219,GSS東京,ルートイン,6,5,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
57,20230219,GSS東京,ルートイン,6,5,a,*,アタック,3,川口,1,1,3191,,,,,,
58,20230219,GSS東京,ルートイン,6,5,a,a,アタック,25,川釣,2,1,3191,,,,,,
59,20230219,GSS東京,ルートイン,6,5,a,*,アタック,3,川口,3,1,3191,,,,,,
60,20230219,GSS東京,ルートイン,6,5,a,*,アタック,3,川口,4,1,3191,,,,,,
61,20230219,GSS東京,ルートイン,6,5,a,a,アタック成功,13,水谷,5,1,3191,,,,,,
62,20230219,GSS東京,ルートイン,6,6,a,a,,,,5,1,3191,得点,,,,,
63,20230219,GSS東京,ルートイン,6,6,a,a,サーブ,21,浅川,0,1,3191,,,,,,
64,20230219,GSS東京,ルートイン,6,6,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
65,20230219,GSS東京,ルートイン,6,6,a,*,アタック,16,和田,1,1,3191,,,,,,
66,20230219,GSS東京,ルートイン,6,6,a,a,アタック成功,25,川釣,2,1,3191,,,,,,
67,20230219,GSS東京,ルートイン,6,7,a,a,,,,2,1,3191,得点,,,,,
68,20230219,GSS東京,ルートイン,6,7,a,a,サーブ,21,浅川,0,1,3191,,,,,,
69,20230219,GSS東京,ルートイン,6,7,a,*,レシーブ成功(良),12,入江,1,1,3191,,,,,,
70,20230219,GSS東京,ルートイン,6,7,a,*,アタック失敗,16,和田,1,1,3191,,,,,,
71,20230219,GSS東京,ルートイン,6,8,a,a,,,,1,1,3191,得点,,,,,
72,20230219,GSS東京,ルートイン,6,8,a,*,,,,0,1,3191,,タイムアウト,,,,
73,20230219,GSS東京,ルートイン,6,8,a,a,サーブ,21,浅川,0,1,3191,,,,,,
74,20230219,GSS東京,ルートイン,6,8,a,*,レシーブ失敗,6,向井,1,1,3191,,,,,,
75,20230219,GSS東京,ルートイン,6,8,a,*,アタック,3,川口,1,1,3191,,,,,,
76,20230219,GSS東京,ルートイン,6,8,a,a,アタック,13,水谷,2,1,3191,,,,,,
77,20230219,GSS東京,ルートイン,6,8,a,*,アタック成功,16,和田,3,1,3191,,,,,,
78,20230219,GSS東京,ルートイン,7,8,*,*,,,,3,1,3191,得点,,,,,
79,20230219,GSS東京,ルートイン,7,8,*,*,サーブ,16,和田,0,1,3191,,,,,,
80,20230219,GSS東京,ルートイン,7,8,*,a,レシーブ成功(優),21,浅川,1,1,3191,,,,,,
81,20230219,GSS東京,ルートイン,7,8,*,a,アタック,25,川釣,1,1,3191,,,,,,
82,20230219,GSS東京,ルートイン,7,8,*,*,アタック,3,川口,2,1,3191,,,,,,
83,20230219,GSS東京,ルートイン,7,8,*,*,アタック成功,3,川口,3,1,3191,,,,,,
84,20230219,GSS東京,ルートイン,8,8,*,*,,,,3,1,3191,得点,,,,,
85,20230219,GSS東京,ルートイン,8,8,*,*,サーブ,16,和田,0,1,3191,,,,,,
86,20230219,GSS東京,ルートイン,8,8,*,a,レシーブ成功(優),21,浅川,1,1,3191,,,,,,
87,20230219,GSS東京,ルートイン,8,8,*,a,アタック失敗,2,黒川,1,1,3191,,,,,,
88,20230219,GSS東京,ルートイン,9,8,*,*,,,,1,1,3191,得点,,,,,
89,20230219,GSS東京,ルートイン,9,8,*,*,サーブ,16,和田,0,1,3191,,,,,,
90,20230219,GSS東京,ルートイン,9,8,*,a,レシーブ失敗,21,浅川,1,1,3191,,,,,,
91,20230219,GSS東京,ルートイン,9,8,*,a,アタック,13,水谷,1,1,3191,,,,,,
92,20230219,GSS東京,ルートイン,9,8,*,a,アタック,25,川釣,2,1,3191,,,,,,
93,20230219,GSS東京,ルートイン,9,8,*,a,アタック成功,6,長田,3,1,3191,,,,,,
94,20230219,GSS東京,ルートイン,9,9,a,a,,,,3,1,3191,得点,,,,,
95,20230219,GSS東京,ルートイン,9,9,a,a,サーブ,25,川釣,0,1,3191,,,,,,
96,20230219,GSS東京,ルートイン,9,9,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
97,20230219,GSS東京,ルートイン,9,9,a,*,アタック成功,3,川口,1,1,3191,,,,,,
98,20230219,GSS東京,ルートイン,10,9,*,*,,,,1,1,3191,得点,,,,,
99,20230219,GSS東京,ルートイン,10,9,*,*,サーブ,6,向井,0,1,3191,,,,,,
100,20230219,GSS東京,ルートイン,10,9,*,a,レシーブ成功(良),2,黒川,1,1,3191,,,,,,
101,20230219,GSS東京,ルートイン,10,9,*,a,アタック,5,光野,1,1,3191,,,,,,
102,20230219,GSS東京,ルートイン,10,9,*,*,アタック成功,3,川口,2,1,3191,,,,,,
103,20230219,GSS東京,ルートイン,11,9,*,*,,,,2,1,3191,得点,,,,,
104,20230219,GSS東京,ルートイン,11,9,*,*,サーブ,6,向井,0,1,3191,,,,,,
105,20230219,GSS東京,ルートイン,11,9,*,a,レシーブ成功(良),21,浅川,1,1,3191,,,,,,
106,20230219,GSS東京,ルートイン,11,9,*,a,アタック成功,13,水谷,1,1,3191,,,,,,
107,20230219,GSS東京,ルートイン,11,10,a,a,,,,1,1,3191,得点,,,,,
108,20230219,GSS東京,ルートイン,11,10,a,a,サーブ,6,長田,0,1,3191,,,,,,
109,20230219,GSS東京,ルートイン,11,10,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
110,20230219,GSS東京,ルートイン,11,10,a,*,アタック,4,浜崎,1,1,3191,,,,,,
111,20230219,GSS東京,ルートイン,11,10,a,a,アタック,2,黒川,2,1,3191,,,,,,
112,20230219,GSS東京,ルートイン,11,10,a,*,アタック,3,川口,3,1,3191,,,,,,
113,20230219,GSS東京,ルートイン,11,10,a,a,アタック,2,黒川,4,1,3191,,,,,,
114,20230219,GSS東京,ルートイン,11,10,a,*,アタック,4,浜崎,5,1,3191,,,,,,
115,20230219,GSS東京,ルートイン,11,10,a,a,アタック,13,水谷,6,1,3191,,,,,,
116,20230219,GSS東京,ルートイン,11,10,a,*,ブロック成功,3,川口,7,1,3191,,,,,,
117,20230219,GSS東京,ルートイン,12,10,*,*,,,,7,1,3191,得点,,,,,
118,20230219,GSS東京,ルートイン,12,10,*,*,,,,0,1,3191,,,,,,
119,20230219,GSS東京,ルートイン,12,10,*,*,サーブ,3,川口,0,1,3191,,,,,,
120,20230219,GSS東京,ルートイン,12,10,*,a,レシーブ成功(優),13,水谷,1,1,3191,,,,,,
121,20230219,GSS東京,ルートイン,12,10,*,a,アタック成功,5,光野,1,1,3191,,,,,,
122,20230219,GSS東京,ルートイン,12,11,a,a,,,,1,1,3191,得点,,,,,
123,20230219,GSS東京,ルートイン,12,11,a,a,サーブ,13,水谷,0,1,3191,,,,,,
124,20230219,GSS東京,ルートイン,12,11,a,*,レシーブ成功(優),10,岡田,1,1,3191,,,,,,
125,20230219,GSS東京,ルートイン,12,11,a,*,アタック,12,入江,1,1,3191,,,,,,
126,20230219,GSS東京,ルートイン,12,11,a,a,ブロック成功,21,浅川,2,1,3191,,,,,,
127,20230219,GSS東京,ルートイン,12,12,a,a,,,,2,1,3191,得点,,,,,
128,20230219,GSS東京,ルートイン,12,12,a,a,サーブ,13,水谷,0,1,3191,,,,,,
129,20230219,GSS東京,ルートイン,12,12,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
130,20230219,GSS東京,ルートイン,12,12,a,*,アタック成功,12,入江,1,1,3191,,,,,,
131,20230219,GSS東京,ルートイン,13,12,*,*,,,,1,1,3191,得点,,,,,
132,20230219,GSS東京,ルートイン,13,12,*,*,サーブ,1,新谷,0,1,3191,,,,,,
133,20230219,GSS東京,ルートイン,13,12,*,a,レシーブ成功(優),21,浅川,1,1,3191,,,,,,
134,20230219,GSS東京,ルートイン,13,12,*,a,アタック,2,黒川,1,1,3191,,,,,,
135,20230219,GSS東京,ルートイン,13,12,*,*,アタック,4,浜崎,2,1,3191,,,,,,
136,20230219,GSS東京,ルートイン,13,12,*,*,アタック成功,16,和田,3,1,3191,,,,,,
137,20230219,GSS東京,ルートイン,14,12,*,*,,,,3,1,3191,得点,,,,,
138,20230219,GSS東京,ルートイン,14,12,*,*,サーブ,1,新谷,0,1,3191,,,,,,
139,20230219,GSS東京,ルートイン,14,12,*,a,レシーブ失敗,21,浅川,1,1,3191,,,,,,
140,20230219,GSS東京,ルートイン,14,12,*,a,アタック成功,2,黒川,1,1,3191,,,,,,
141,20230219,GSS東京,ルートイン,14,13,a,a,,,,1,1,3191,得点,,,,,
142,20230219,GSS東京,ルートイン,14,13,a,a,サーブ,5,光野,0,1,3191,,,,,,
143,20230219,GSS東京,ルートイン,14,13,a,*,レシーブ成功(良),12,入江,1,1,3191,,,,,,
144,20230219,GSS東京,ルートイン,14,13,a,*,アタック,4,浜崎,1,1,3191,,,,,,
145,20230219,GSS東京,ルートイン,14,13,a,a,アタック,21,浅川,2,1,3191,,,,,,
146,20230219,GSS東京,ルートイン,14,13,a,*,アタック,4,浜崎,3,1,3191,,,,,,
147,20230219,GSS東京,ルートイン,14,13,a,*,アタック成功,16,和田,4,1,3191,,,,,,
148,20230219,GSS東京,ルートイン,15,13,*,*,,,,4,1,3191,得点,,,,,
149,20230219,GSS東京,ルートイン,15,13,*,a,,,,0,1,3191,,タイムアウト,,,,
150,20230219,GSS東京,ルートイン,15,13,*,*,サーブ,4,浜崎,0,1,3191,,,,,,
151,20230219,GSS東京,ルートイン,15,13,*,a,レシーブ成功(良),13,水谷,1,1,3191,,,,,,
152,20230219,GSS東京,ルートイン,15,13,*,a,アタック,25,川釣,1,1,3191,,,,,,
153,20230219,GSS東京,ルートイン,15,13,*,*,アタック成功,12,入江,2,1,3191,,,,,,
154,20230219,GSS東京,ルートイン,16,13,*,*,,,,2,1,3191,得点,,,,,
155,20230219,GSS東京,ルートイン,16,13,*,*,サーブ,4,浜崎,0,1,3191,,,,,,
156,20230219,GSS東京,ルートイン,16,13,*,a,レシーブ失敗,13,水谷,1,1,3191,,,,,,
157,20230219,GSS東京,ルートイン,16,13,*,*,アタック,12,入江,1,1,3191,,,,,,
158,20230219,GSS東京,ルートイン,16,13,*,a,アタック成功,2,黒川,2,1,3191,,,,,,
159,20230219,GSS東京,ルートイン,16,14,a,a,,,,2,1,3191,得点,,,,,
160,20230219,GSS東京,ルートイン,16,14,a,a,サーブ,2,黒川,0,1,3191,,,,,,
161,20230219,GSS東京,ルートイン,16,14,a,*,レシーブ成功(優),10,岡田,1,1,3191,,,,,,
162,20230219,GSS東京,ルートイン,16,14,a,*,アタック成功,12,入江,1,1,3191,,,,,,
163,20230219,GSS東京,ルートイン,17,14,*,*,,,,1,1,3191,得点,,,,,
164,20230219,GSS東京,ルートイン,17,14,*,*,サーブ,12,入江,0,1,3191,,,,,,
165,20230219,GSS東京,ルートイン,17,14,*,a,レシーブ成功(優),7,倉田,1,1,3191,,,,,,
166,20230219,GSS東京,ルートイン,17,14,*,a,アタック,25,川釣,1,1,3191,,,,,,
167,20230219,GSS東京,ルートイン,17,14,*,*,アタック成功,3,川口,2,1,3191,,,,,,
168,20230219,GSS東京,ルートイン,18,14,*,*,,,,2,1,3191,得点,,,,,
169,20230219,GSS東京,ルートイン,18,14,*,*,サーブ,12,入江,0,1,3191,,,,,,
170,20230219,GSS東京,ルートイン,18,14,*,a,レシーブ成功(優),13,水谷,1,1,3191,,,,,,
171,20230219,GSS東京,ルートイン,18,14,*,a,アタック成功,21,浅川,1,1,3191,,,,,,
172,20230219,GSS東京,ルートイン,18,15,a,a,,,,1,1,3191,得点,,,,,
173,20230219,GSS東京,ルートイン,18,15,a,a,サーブ,21,浅川,0,1,3191,,,,,,
174,20230219,GSS東京,ルートイン,18,15,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
175,20230219,GSS東京,ルートイン,18,15,a,*,アタック成功,16,和田,1,1,3191,,,,,,
176,20230219,GSS東京,ルートイン,19,15,*,*,,,,1,1,3191,得点,,,,,
177,20230219,GSS東京,ルートイン,19,15,*,*,サーブ,16,和田,0,1,3191,,,,,,
178,20230219,GSS東京,ルートイン,19,15,*,a,レシーブ成功(優),2,黒川,1,1,3191,,,,,,
179,20230219,GSS東京,ルートイン,19,15,*,a,アタック成功,13,水谷,1,1,3191,,,,,,
180,20230219,GSS東京,ルートイン,19,16,a,a,,,,1,1,3191,得点,,,,,
181,20230219,GSS東京,ルートイン,19,16,a,a,サーブ,25,川釣,0,1,3191,,,,,,
182,20230219,GSS東京,ルートイン,19,16,a,*,レシーブ成功(優),12,入江,1,1,3191,,,,,,
183,20230219,GSS東京,ルートイン,19,16,a,*,アタック成功,3,川口,1,1,3191,,,,,,
184,20230219,GSS東京,ルートイン,20,16,*,*,,,,1,1,3191,得点,,,,,
185,20230219,GSS東京,ルートイン,20,16,*,*,サーブ,6,向井,0,1,3191,,,,,,
186,20230219,GSS東京,ルートイン,20,16,*,a,レシーブ成功(優),2,黒川,1,1,3191,,,,,,
187,20230219,GSS東京,ルートイン,20,16,*,a,アタック,5,光野,1,1,3191,,,,,,
188,20230219,GSS東京,ルートイン,20,16,*,a,アタック,5,光野,2,1,3191,,,,,,
