,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230225,仙台,大野石油,0,0,*,*,サーブ,2,前田,0,1,3193,,,,,,
1,20230225,仙台,大野石油,0,0,*,a,レシーブ成功(優),12,入江,1,1,3193,,,,,,
2,20230225,仙台,大野石油,0,0,*,a,アタック,12,入江,1,1,3193,,,,,,
3,20230225,仙台,大野石油,0,0,*,*,アタック成功,3,木村,2,1,3193,,,,,,
4,20230225,仙台,大野石油,1,0,*,*,,,,2,1,3193,得点,,,,,
5,20230225,仙台,大野石油,1,0,*,*,サーブミス,2,前田,0,1,3193,,,,,,
6,20230225,仙台,大野石油,1,1,a,a,,,,0,1,3193,得点,,,,,
7,20230225,仙台,大野石油,1,1,a,a,サーブ,1,新谷,0,1,3193,,,,,,
8,20230225,仙台,大野石油,1,1,a,*,レシーブ成功(良),19,有薗,1,1,3193,,,,,,
9,20230225,仙台,大野石油,1,1,a,*,アタック,17,有村,1,1,3193,,,,,,
10,20230225,仙台,大野石油,1,1,a,a,アタック,4,浜崎,2,1,3193,,,,,,
11,20230225,仙台,大野石油,1,1,a,a,アタック,12,入江,3,1,3193,,,,,,
12,20230225,仙台,大野石油,1,1,a,*,アタック,17,有村,4,1,3193,,,,,,
13,20230225,仙台,大野石油,1,1,a,a,アタック,12,入江,5,1,3193,,,,,,
14,20230225,仙台,大野石油,1,1,a,*,アタック,17,有村,6,1,3193,,,,,,
15,20230225,仙台,大野石油,1,1,a,a,アタック成功,12,入江,7,1,3193,,,,,,
16,20230225,仙台,大野石油,1,2,a,a,,,,7,1,3193,得点,,,,,
17,20230225,仙台,大野石油,1,2,a,a,サーブ,1,新谷,0,1,3193,,,,,,
18,20230225,仙台,大野石油,1,2,a,*,レシーブ成功(優),3,木村,1,1,3193,,,,,,
19,20230225,仙台,大野石油,1,2,a,*,アタック,17,有村,1,1,3193,,,,,,
20,20230225,仙台,大野石油,1,2,a,*,アタック成功,4,菅原,2,1,3193,,,,,,
21,20230225,仙台,大野石油,2,2,*,*,,,,2,1,3193,得点,,,,,
22,20230225,仙台,大野石油,2,2,*,*,サーブ,4,菅原,0,1,3193,,,,,,
23,20230225,仙台,大野石油,2,2,*,a,レシーブ失敗,12,入江,1,1,3193,,,,,,
24,20230225,仙台,大野石油,2,2,*,a,アタック,4,浜崎,1,1,3193,,,,,,
25,20230225,仙台,大野石油,2,2,*,*,アタック,3,木村,2,1,3193,,,,,,
26,20230225,仙台,大野石油,2,2,*,a,アタック成功,12,入江,3,1,3193,,,,,,
27,20230225,仙台,大野石油,2,3,a,a,,,,3,1,3193,得点,,,,,
28,20230225,仙台,大野石油,2,3,a,a,サーブ,4,浜崎,0,1,3193,,,,,,
29,20230225,仙台,大野石油,2,3,a,*,レシーブ失敗,3,木村,1,1,3193,,,,,,
30,20230225,仙台,大野石油,2,3,a,a,アタック,16,和田,1,1,3193,,,,,,
31,20230225,仙台,大野石油,2,3,a,*,アタック,3,木村,2,1,3193,,,,,,
32,20230225,仙台,大野石油,2,3,a,a,アタック,12,入江,3,1,3193,,,,,,
33,20230225,仙台,大野石油,2,3,a,*,アタック,2,前田,4,1,3193,,,,,,
34,20230225,仙台,大野石油,2,3,a,a,アタック,12,入江,5,1,3193,,,,,,
35,20230225,仙台,大野石油,2,3,a,*,アタック,17,有村,6,1,3193,,,,,,
36,20230225,仙台,大野石油,2,3,a,a,アタック失敗,12,入江,7,1,3193,,,,,,
37,20230225,仙台,大野石油,3,3,*,*,,,,7,1,3193,得点,,,,,
38,20230225,仙台,大野石油,3,3,*,*,サーブ,17,有村,0,1,3193,,,,,,
39,20230225,仙台,大野石油,3,3,*,a,レシーブ成功(良),12,入江,1,1,3193,,,,,,
40,20230225,仙台,大野石油,3,3,*,a,アタック成功,12,入江,1,1,3193,,,,,,
41,20230225,仙台,大野石油,3,4,a,a,,,,1,1,3193,得点,,,,,
42,20230225,仙台,大野石油,3,4,a,a,サーブ,12,入江,0,1,3193,,,,,,
43,20230225,仙台,大野石油,3,4,a,*,レシーブ成功(優),19,有薗,1,1,3193,,,,,,
44,20230225,仙台,大野石油,3,4,a,*,アタック,3,木村,1,1,3193,,,,,,
45,20230225,仙台,大野石油,3,4,a,a,その他ミス,3,川口,2,1,3193,,,,,,
46,20230225,仙台,大野石油,4,4,*,*,,,,2,1,3193,得点,,,,,
47,20230225,仙台,大野石油,4,4,*,*,サーブ,3,木村,0,1,3193,,,,,,
48,20230225,仙台,大野石油,4,4,*,a,レシーブ成功(優),4,浜崎,1,1,3193,,,,,,
49,20230225,仙台,大野石油,4,4,*,*,アタック成功,7,伊藤,1,1,3193,,,,,,
50,20230225,仙台,大野石油,5,4,*,*,,,,1,1,3193,得点,,,,,
51,20230225,仙台,大野石油,5,4,*,*,サーブ,3,木村,0,1,3193,,,,,,
52,20230225,仙台,大野石油,5,4,*,a,レシーブ失敗,12,入江,1,1,3193,,,,,,
53,20230225,仙台,大野石油,5,4,*,a,アタック成功,3,川口,1,1,3193,,,,,,
54,20230225,仙台,大野石油,5,5,a,a,,,,1,1,3193,得点,,,,,
55,20230225,仙台,大野石油,5,5,a,a,サーブ,16,和田,0,1,3193,,,,,,
56,20230225,仙台,大野石油,5,5,a,*,レシーブ成功(良),3,木村,1,1,3193,,,,,,
57,20230225,仙台,大野石油,5,5,a,*,アタック,7,伊藤,1,1,3193,,,,,,
58,20230225,仙台,大野石油,5,5,a,a,アタック,1,新谷,2,1,3193,,,,,,
59,20230225,仙台,大野石油,5,5,a,a,アタック,3,川口,3,1,3193,,,,,,
60,20230225,仙台,大野石油,5,5,a,a,アタック成功,3,川口,4,1,3193,,,,,,
61,20230225,仙台,大野石油,5,6,a,a,,,,4,1,3193,得点,,,,,
62,20230225,仙台,大野石油,5,6,a,a,サーブ,16,和田,0,1,3193,,,,,,
63,20230225,仙台,大野石油,5,6,a,*,レシーブ成功(優),3,木村,1,1,3193,,,,,,
64,20230225,仙台,大野石油,5,6,a,*,アタック失敗,17,有村,1,1,3193,,,,,,
65,20230225,仙台,大野石油,5,7,a,a,,,,1,1,3193,得点,,,,,
66,20230225,仙台,大野石油,5,7,a,a,サーブ,16,和田,0,1,3193,,,,,,
67,20230225,仙台,大野石油,5,7,a,*,レシーブ成功(良),3,木村,1,1,3193,,,,,,
68,20230225,仙台,大野石油,5,7,a,*,アタック成功,7,伊藤,1,1,3193,,,,,,
69,20230225,仙台,大野石油,6,7,*,*,,,,1,1,3193,得点,,,,,
70,20230225,仙台,大野石油,6,7,*,*,サーブ,7,伊藤,0,1,3193,,,,,,
