,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230205,大野石油,熊本,0,0,*,a,サービスエース,11,森木,0,1,3178,,,,,,
1,20230205,大野石油,熊本,0,0,*,*,レシーブ失敗,4,石川,0,1,3178,,,,,,
2,20230205,大野石油,熊本,0,1,a,a,,,,0,1,3178,得点,,,,,
3,20230205,大野石油,熊本,0,1,a,a,サーブ,11,森木,0,1,3178,,,,,,
4,20230205,大野石油,熊本,0,1,a,*,レシーブ成功(優),4,石川,1,1,3178,,,,,,
5,20230205,大野石油,熊本,0,1,a,*,アタック,12,吉田,1,1,3178,,,,,,
6,20230205,大野石油,熊本,0,1,a,*,アタック成功,4,石川,2,1,3178,,,,,,
7,20230205,大野石油,熊本,1,1,*,*,,,,2,1,3178,得点,,,,,
8,20230205,大野石油,熊本,1,1,*,*,サーブ,5,森田(紫),0,1,3178,,,,,,
9,20230205,大野石油,熊本,1,1,*,a,レシーブ成功(良),21,水上,1,1,3178,,,,,,
10,20230205,大野石油,熊本,1,1,*,a,アタック成功,4,アンドラデ,1,1,3178,,,,,,
11,20230205,大野石油,熊本,1,2,a,a,,,,1,1,3178,得点,,,,,
12,20230205,大野石油,熊本,1,2,a,a,サーブ,4,アンドラデ,0,1,3178,,,,,,
13,20230205,大野石油,熊本,1,2,a,*,レシーブ成功(優),15,中島,1,1,3178,,,,,,
14,20230205,大野石油,熊本,1,2,a,*,アタック,4,石川,1,1,3178,,,,,,
15,20230205,大野石油,熊本,1,2,a,a,アタック,1,若泉,2,1,3178,,,,,,
16,20230205,大野石油,熊本,1,2,a,a,アタック,21,水上,3,1,3178,,,,,,
17,20230205,大野石油,熊本,1,2,a,a,アタック成功,4,アンドラデ,4,1,3178,,,,,,
18,20230205,大野石油,熊本,1,3,a,a,,,,4,1,3178,得点,,,,,
19,20230205,大野石油,熊本,1,3,a,a,サーブミス,4,アンドラデ,0,1,3178,,,,,,
20,20230205,大野石油,熊本,2,3,*,*,,,,0,1,3178,得点,,,,,
21,20230205,大野石油,熊本,2,3,*,*,サーブ,12,吉田,0,1,3178,,,,,,
22,20230205,大野石油,熊本,2,3,*,a,レシーブ成功(優),21,水上,1,1,3178,,,,,,
23,20230205,大野石油,熊本,2,3,*,a,アタック,1,若泉,1,1,3178,,,,,,
24,20230205,大野石油,熊本,2,3,*,*,アタック,4,石川,2,1,3178,,,,,,
25,20230205,大野石油,熊本,2,3,*,a,アタック,21,水上,3,1,3178,,,,,,
26,20230205,大野石油,熊本,2,3,*,a,アタック,1,若泉,4,1,3178,,,,,,
27,20230205,大野石油,熊本,2,3,*,*,アタック,4,石川,5,1,3178,,,,,,
28,20230205,大野石油,熊本,2,3,*,*,アタック失敗,11,関根,6,1,3178,,,,,,
29,20230205,大野石油,熊本,2,4,a,a,,,,6,1,3178,得点,,,,,
30,20230205,大野石油,熊本,2,4,a,a,サーブ,13,浅野,0,1,3178,,,,,,
31,20230205,大野石油,熊本,2,4,a,*,レシーブ成功(優),15,中島,1,1,3178,,,,,,
32,20230205,大野石油,熊本,2,4,a,*,アタック,11,関根,1,1,3178,,,,,,
33,20230205,大野石油,熊本,2,4,a,a,アタック,1,若泉,2,1,3178,,,,,,
34,20230205,大野石油,熊本,2,4,a,*,ブロック成功,4,石川,3,1,3178,,,,,,
35,20230205,大野石油,熊本,3,4,*,*,,,,3,1,3178,得点,,,,,
36,20230205,大野石油,熊本,3,4,*,*,サーブ,4,石川,0,1,3178,,,,,,
37,20230205,大野石油,熊本,3,4,*,a,レシーブ失敗,21,水上,1,1,3178,,,,,,
38,20230205,大野石油,熊本,3,4,*,a,ブロック成功,2,中野(祐),1,1,3178,,,,,,
39,20230205,大野石油,熊本,3,5,a,a,,,,1,1,3178,得点,,,,,
40,20230205,大野石油,熊本,3,5,a,a,サーブ,1,若泉,0,1,3178,,,,,,
41,20230205,大野石油,熊本,3,5,a,*,レシーブ成功(優),14,鶴ヶ崎,1,1,3178,,,,,,
42,20230205,大野石油,熊本,3,5,a,*,アタック,15,中島,1,1,3178,,,,,,
43,20230205,大野石油,熊本,3,5,a,a,アタック,21,水上,2,1,3178,,,,,,
44,20230205,大野石油,熊本,3,5,a,*,アタック,15,中島,3,1,3178,,,,,,
45,20230205,大野石油,熊本,3,5,a,a,アタック,21,水上,4,1,3178,,,,,,
46,20230205,大野石油,熊本,3,5,a,*,アタック成功,11,関根,5,1,3178,,,,,,
47,20230205,大野石油,熊本,4,5,*,*,,,,5,1,3178,得点,,,,,
48,20230205,大野石油,熊本,4,5,*,*,サーブ,11,関根,0,1,3178,,,,,,
49,20230205,大野石油,熊本,4,5,*,a,レシーブ成功(優),12,濱元,1,1,3178,,,,,,
50,20230205,大野石油,熊本,4,5,*,a,アタック失敗,21,水上,1,1,3178,,,,,,
51,20230205,大野石油,熊本,5,5,*,*,,,,1,1,3178,得点,,,,,
52,20230205,大野石油,熊本,5,5,*,*,サーブ,11,関根,0,1,3178,,,,,,
53,20230205,大野石油,熊本,5,5,*,a,レシーブ成功(優),12,濱元,1,1,3178,,,,,,
54,20230205,大野石油,熊本,5,5,*,a,アタック失敗,1,若泉,1,1,3178,,,,,,
55,20230205,大野石油,熊本,6,5,*,*,,,,1,1,3178,得点,,,,,
56,20230205,大野石油,熊本,6,5,*,*,サーブ,11,関根,0,1,3178,,,,,,
57,20230205,大野石油,熊本,6,5,*,a,レシーブ成功(優),12,濱元,1,1,3178,,,,,,
58,20230205,大野石油,熊本,6,5,*,a,アタック,21,水上,1,1,3178,,,,,,
59,20230205,大野石油,熊本,6,5,*,*,アタック,5,森田(紫),2,1,3178,,,,,,
60,20230205,大野石油,熊本,6,5,*,a,アタック,21,水上,3,1,3178,,,,,,
61,20230205,大野石油,熊本,6,5,*,a,アタック,2,中野(祐),4,1,3178,,,,,,
62,20230205,大野石油,熊本,6,5,*,*,アタック,15,中島,5,1,3178,,,,,,
63,20230205,大野石油,熊本,6,5,*,*,アタック,15,中島,6,1,3178,,,,,,
