,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,timeout,in_player_num,in_player_name,out_player_num,out_player_name
0,20230122,浜松,仙台,0,0,*,*,サーブ,7,坂口,0,1,3162,,,,,,
1,20230122,浜松,仙台,0,0,*,a,レシーブ失敗,7,加藤,1,1,3162,,,,,,
2,20230122,浜松,仙台,0,0,*,a,アタック,5,山本,1,1,3162,,,,,,
3,20230122,浜松,仙台,0,0,*,a,アタック成功,2,山根,2,1,3162,,,,,,
4,20230122,浜松,仙台,0,1,a,a,,,,2,1,3162,得点,,,,,
5,20230122,浜松,仙台,0,1,a,a,サーブ,3,梅田,0,1,3162,,,,,,
6,20230122,浜松,仙台,0,1,a,*,レシーブ成功(良),8,牛頭,1,1,3162,,,,,,
7,20230122,浜松,仙台,0,1,a,*,アタック,9,佐藤,1,1,3162,,,,,,
8,20230122,浜松,仙台,0,1,a,a,アタック,4,皆川,2,1,3162,,,,,,
9,20230122,浜松,仙台,0,1,a,*,アタック成功,5,中西,3,1,3162,,,,,,
10,20230122,浜松,仙台,1,1,*,*,,,,3,1,3162,得点,,,,,
11,20230122,浜松,仙台,1,1,*,*,サーブミス,9,佐藤,0,1,3162,,,,,,
12,20230122,浜松,仙台,1,2,a,a,,,,0,1,3162,得点,,,,,
13,20230122,浜松,仙台,1,2,a,a,サーブ,2,山根,0,1,3162,,,,,,
14,20230122,浜松,仙台,1,2,a,*,レシーブ成功(優),9,佐藤,1,1,3162,,,,,,
15,20230122,浜松,仙台,1,2,a,*,アタック,5,中西,1,1,3162,,,,,,
16,20230122,浜松,仙台,1,2,a,a,アタック,5,山本,2,1,3162,,,,,,
17,20230122,浜松,仙台,1,2,a,a,アタック,4,皆川,3,1,3162,,,,,,
18,20230122,浜松,仙台,1,2,a,*,アタック,3,本山,4,1,3162,,,,,,
19,20230122,浜松,仙台,1,2,a,a,ブロック成功,4,皆川,5,1,3162,,,,,,
20,20230122,浜松,仙台,1,3,a,a,,,,5,1,3162,得点,,,,,
21,20230122,浜松,仙台,1,3,a,a,サーブ,2,山根,0,1,3162,,,,,,
22,20230122,浜松,仙台,1,3,a,*,レシーブ失敗,9,佐藤,1,1,3162,,,,,,
23,20230122,浜松,仙台,1,3,a,*,アタック,3,本山,1,1,3162,,,,,,
24,20230122,浜松,仙台,1,3,a,a,アタック成功,1,高石,2,1,3162,,,,,,
25,20230122,浜松,仙台,1,4,a,a,,,,2,1,3162,得点,,,,,
26,20230122,浜松,仙台,1,4,a,a,サーブミス,2,山根,0,1,3162,,,,,,
27,20230122,浜松,仙台,2,4,*,*,,,,0,1,3162,得点,,,,,
28,20230122,浜松,仙台,2,4,*,*,サーブ,5,中西,0,1,3162,,,,,,
29,20230122,浜松,仙台,2,4,*,a,レシーブ成功(優),7,加藤,1,1,3162,,,,,,
30,20230122,浜松,仙台,2,4,*,a,アタック成功,4,皆川,1,1,3162,,,,,,
31,20230122,浜松,仙台,2,5,a,a,,,,1,1,3162,得点,,,,,
32,20230122,浜松,仙台,2,5,a,a,サーブ,5,山本,0,1,3162,,,,,,
33,20230122,浜松,仙台,2,5,a,*,レシーブ成功(優),3,本山,1,1,3162,,,,,,
34,20230122,浜松,仙台,2,5,a,*,アタック,6,川瀬,1,1,3162,,,,,,
35,20230122,浜松,仙台,2,5,a,*,アタック成功,6,川瀬,2,1,3162,,,,,,
36,20230122,浜松,仙台,3,5,*,*,,,,2,1,3162,得点,,,,,
37,20230122,浜松,仙台,3,5,*,*,サーブ,6,川瀬,0,1,3162,,,,,,
38,20230122,浜松,仙台,3,5,*,a,レシーブ成功(良),2,山根,1,1,3162,,,,,,
39,20230122,浜松,仙台,3,5,*,a,アタック,1,高石,1,1,3162,,,,,,
40,20230122,浜松,仙台,3,5,*,*,アタック成功,3,本山,2,1,3162,,,,,,
41,20230122,浜松,仙台,4,5,*,*,,,,2,1,3162,得点,,,,,
42,20230122,浜松,仙台,4,5,*,*,サーブ,6,川瀬,0,1,3162,,,,,,
