,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230121,浜松,ヴィアティン,0,0,*,*,サーブ,1,高石,0,1,3156,,,,,,
1,20230121,浜松,ヴィアティン,0,0,*,a,レシーブ失敗,14,森田,1,1,3156,,,,,,
2,20230121,浜松,ヴィアティン,0,0,*,a,アタック,21,張,1,1,3156,,,,,,
3,20230121,浜松,ヴィアティン,0,0,*,*,アタック,2,山根,2,1,3156,,,,,,
4,20230121,浜松,ヴィアティン,0,0,*,a,アタック成功,21,張,3,1,3156,,,,,,
5,20230121,浜松,ヴィアティン,0,1,a,a,,,,3,1,3156,得点,,,,,
6,20230121,浜松,ヴィアティン,0,1,a,a,サーブ,21,張,0,1,3156,,,,,,
7,20230121,浜松,ヴィアティン,0,1,a,*,レシーブ失敗,5,山本,1,1,3156,,,,,,
8,20230121,浜松,ヴィアティン,0,1,a,*,アタック,2,山根,1,1,3156,,,,,,
9,20230121,浜松,ヴィアティン,0,1,a,a,ブロック成功,12,中澤,2,1,3156,,,,,,
10,20230121,浜松,ヴィアティン,0,2,a,a,,,,2,1,3156,得点,,,,,
11,20230121,浜松,ヴィアティン,0,2,a,a,サーブ,21,張,0,1,3156,,,,,,
12,20230121,浜松,ヴィアティン,0,2,a,*,レシーブ成功(優),5,山本,1,1,3156,,,,,,
13,20230121,浜松,ヴィアティン,0,2,a,*,アタック成功,3,梅田,1,1,3156,,,,,,
14,20230121,浜松,ヴィアティン,1,2,*,*,,,,1,1,3156,得点,,,,,
15,20230121,浜松,ヴィアティン,1,2,*,*,サーブ,3,梅田,0,1,3156,,,,,,
16,20230121,浜松,ヴィアティン,1,2,*,a,レシーブ成功(優),19,槇森,1,1,3156,,,,,,
17,20230121,浜松,ヴィアティン,1,2,*,a,アタック,18,及川,1,1,3156,,,,,,
18,20230121,浜松,ヴィアティン,1,2,*,*,アタック,5,山本,2,1,3156,,,,,,
19,20230121,浜松,ヴィアティン,1,2,*,a,アタック,12,中澤,3,1,3156,,,,,,
20,20230121,浜松,ヴィアティン,1,2,*,a,アタック,12,中澤,4,1,3156,,,,,,
21,20230121,浜松,ヴィアティン,1,2,*,*,アタック,4,皆川,5,1,3156,,,,,,
22,20230121,浜松,ヴィアティン,1,2,*,a,アタック成功,12,中澤,6,1,3156,,,,,,
23,20230121,浜松,ヴィアティン,1,3,a,a,,,,6,1,3156,得点,,,,,
24,20230121,浜松,ヴィアティン,1,3,a,a,サーブ,14,森田,0,1,3156,,,,,,
25,20230121,浜松,ヴィアティン,1,3,a,*,レシーブ失敗,5,山本,1,1,3156,,,,,,
26,20230121,浜松,ヴィアティン,1,3,a,*,アタック,5,山本,1,1,3156,,,,,,
27,20230121,浜松,ヴィアティン,1,3,a,a,アタック,12,中澤,2,1,3156,,,,,,
28,20230121,浜松,ヴィアティン,1,3,a,*,アタック,5,山本,3,1,3156,,,,,,
29,20230121,浜松,ヴィアティン,1,3,a,a,その他ミス,14,森田,4,1,3156,,,,,,
30,20230121,浜松,ヴィアティン,2,3,*,*,,,,4,1,3156,得点,,,,,
31,20230121,浜松,ヴィアティン,2,3,*,*,サーブ,2,山根,0,1,3156,,,,,,
32,20230121,浜松,ヴィアティン,2,3,*,a,レシーブ失敗,19,槇森,1,1,3156,,,,,,
33,20230121,浜松,ヴィアティン,2,3,*,a,アタック,12,中澤,1,1,3156,,,,,,
34,20230121,浜松,ヴィアティン,2,3,*,*,アタック失敗,5,山本,2,1,3156,,,,,,
35,20230121,浜松,ヴィアティン,2,4,a,a,,,,2,1,3156,得点,,,,,
36,20230121,浜松,ヴィアティン,2,4,a,a,サーブ,12,中澤,0,1,3156,,,,,,
37,20230121,浜松,ヴィアティン,2,4,a,*,レシーブ成功(優),4,皆川,1,1,3156,,,,,,
38,20230121,浜松,ヴィアティン,2,4,a,*,アタック成功,4,皆川,1,1,3156,,,,,,
39,20230121,浜松,ヴィアティン,3,4,*,*,,,,1,1,3156,得点,,,,,
40,20230121,浜松,ヴィアティン,3,4,*,*,サーブ,5,山本,0,1,3156,,,,,,
41,20230121,浜松,ヴィアティン,3,4,*,a,レシーブ失敗,5,色摩,1,1,3156,,,,,,
42,20230121,浜松,ヴィアティン,3,4,*,a,アタック失敗,18,及川,1,1,3156,,,,,,
43,20230121,浜松,ヴィアティン,4,4,*,*,,,,1,1,3156,得点,,,,,
44,20230121,浜松,ヴィアティン,4,4,*,*,サーブ,5,山本,0,1,3156,,,,,,
45,20230121,浜松,ヴィアティン,4,4,*,a,レシーブ成功(優),19,槇森,1,1,3156,,,,,,
46,20230121,浜松,ヴィアティン,4,4,*,a,アタック,10,菊地,1,1,3156,,,,,,
47,20230121,浜松,ヴィアティン,4,4,*,*,アタック,1,高石,2,1,3156,,,,,,
48,20230121,浜松,ヴィアティン,4,4,*,a,アタック,18,及川,3,1,3156,,,,,,
49,20230121,浜松,ヴィアティン,4,4,*,*,アタック,1,高石,4,1,3156,,,,,,
50,20230121,浜松,ヴィアティン,4,4,*,*,アタック,17,唐川,5,1,3156,,,,,,
51,20230121,浜松,ヴィアティン,4,4,*,*,アタック成功,4,皆川,6,1,3156,,,,,,
52,20230121,浜松,ヴィアティン,5,4,*,*,,,,6,1,3156,得点,,,,,
53,20230121,浜松,ヴィアティン,5,4,*,*,サーブ,5,山本,0,1,3156,,,,,,
54,20230121,浜松,ヴィアティン,5,4,*,a,レシーブ成功(優),19,槇森,1,1,3156,,,,,,
55,20230121,浜松,ヴィアティン,5,4,*,a,アタック,18,及川,1,1,3156,,,,,,
56,20230121,浜松,ヴィアティン,5,4,*,a,アタック成功,18,及川,2,1,3156,,,,,,
57,20230121,浜松,ヴィアティン,5,5,a,a,,,,2,1,3156,得点,,,,,
58,20230121,浜松,ヴィアティン,5,5,a,a,サーブ,18,及川,0,1,3156,,,,,,
59,20230121,浜松,ヴィアティン,5,5,a,*,レシーブ成功(優),5,山本,1,1,3156,,,,,,
60,20230121,浜松,ヴィアティン,5,5,a,*,アタック,1,高石,1,1,3156,,,,,,
61,20230121,浜松,ヴィアティン,5,5,a,a,アタック失敗,5,色摩,2,1,3156,,,,,,
62,20230121,浜松,ヴィアティン,6,5,*,*,,,,2,1,3156,得点,,,,,
63,20230121,浜松,ヴィアティン,6,5,*,*,サーブ,4,皆川,0,1,3156,,,,,,
64,20230121,浜松,ヴィアティン,6,5,*,a,レシーブ成功(優),12,中澤,1,1,3156,,,,,,
