Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
千葉ZELVA,2,1,18,24,25,25,13,105,115,41,9,35.7,8.20,17,3,2,17.6,12,2.40,105,5,12,16,5.7,75,44.0,19.0,71.3,6.0,47,ヴォレアス北海道,3,2,25,26,22,22,15,110,134,65,11,48.5,13.00,27,15,2,55.6,8,1.60,110,10,29,13,5.5,89,56.0,17.0,72.5,7.0,27
ヴォレアス北海道,3,2,25,26,22,22,15,110,134,65,11,48.5,13.00,27,15,2,55.6,8,1.60,110,10,29,13,5.5,89,56.0,17.0,72.5,7.0,27,千葉ZELVA,2,1,18,24,25,25,13,105,115,41,9,35.7,8.20,17,3,2,17.6,12,2.40,105,5,12,16,5.7,75,44.0,19.0,71.3,6.0,47
長野GaRons,3,3,25,25,26,,,76,89,46,6,51.7,15.33,4,2,1,50.0,4,1.33,74,5,4,21,12.5,54,21.0,23.0,60.2,2.0,21,兵庫デルフィーノ,0,0,16,17,24,,,57,85,37,10,43.5,12.33,9,5,1,55.6,8,2.67,59,0,5,10,2.1,67,24.0,22.0,52.2,6.0,12
兵庫デルフィーノ,0,0,16,17,24,,,57,85,37,10,43.5,12.33,9,5,1,55.6,8,2.67,59,0,5,10,2.1,67,24.0,22.0,52.2,6.0,12,長野GaRons,3,3,25,25,26,,,76,89,46,6,51.7,15.33,4,2,1,50.0,4,1.33,74,5,4,21,12.5,54,21.0,23.0,60.2,2.0,21
東京トヨペットグリーンスパークル,0,0,21,15,21,,,57,80,33,8,41.2,11.00,16,3,3,18.8,8,2.67,58,2,10,8,2.6,62,18.0,20.0,45.2,5.0,14,東京ヴェルディ,3,3,25,25,25,,,75,76,43,1,56.6,14.33,12,6,0,50.0,2,0.67,74,7,11,18,11.8,48,24.0,14.0,64.6,2.0,23
東京ヴェルディ,3,3,25,25,25,,,75,76,43,1,56.6,14.33,12,6,0,50.0,2,0.67,74,7,11,18,11.8,48,24.0,14.0,64.6,2.0,23,東京トヨペットグリーンスパークル,0,0,21,15,21,,,57,80,33,8,41.2,11.00,16,3,3,18.8,8,2.67,58,2,10,8,2.6,62,18.0,20.0,45.2,5.0,14
ヴォレアス北海道,3,3,20,25,25,25,,95,100,52,7,52.0,13.00,16,7,2,43.8,14,3.50,94,8,14,30,12.8,69,39.0,13.0,65.9,6.0,21,ヴィアティン三重,1,0,25,14,16,21,,76,102,40,10,39.2,10.00,9,4,1,44.4,3,0.75,77,6,5,14,10.7,77,26.0,18.0,45.5,6.0,27
ヴィアティン三重,1,0,25,14,16,21,,76,102,40,10,39.2,10.00,9,4,1,44.4,3,0.75,77,6,5,14,10.7,77,26.0,18.0,45.5,6.0,27,ヴォレアス北海道,3,3,20,25,25,25,,95,100,52,7,52.0,13.00,16,7,2,43.8,14,3.50,94,8,14,30,12.8,69,39.0,13.0,65.9,6.0,21
千葉ZELVA,3,2,25,25,19,24,15,108,126,48,13,38.1,9.60,19,11,2,57.9,17,3.40,107,0,17,16,-0.2,81,37.0,17.0,56.2,4.0,43,きんでんトリニティーブリッツ,2,1,21,23,25,26,8,103,129,54,19,41.9,10.80,14,4,8,28.6,12,2.40,104,3,20,27,4.6,90,61.0,13.0,75.0,4.0,34
きんでんトリニティーブリッツ,2,1,21,23,25,26,8,103,129,54,19,41.9,10.80,14,4,8,28.6,12,2.40,104,3,20,27,4.6,90,61.0,13.0,75.0,4.0,34,千葉ZELVA,3,2,25,25,19,24,15,108,126,48,13,38.1,9.60,19,11,2,57.9,17,3.40,107,0,17,16,-0.2,81,37.0,17.0,56.2,4.0,43
東京ヴェルディ,0,0,23,22,29,,,74,106,49,9,46.2,16.33,15,7,2,46.7,2,0.67,76,1,12,18,3.3,66,35.0,16.0,65.2,5.0,22,長野GaRons,3,3,25,25,31,,,81,105,44,8,41.9,14.67,12,6,0,50.0,8,2.67,79,3,11,15,5.1,64,25.0,20.0,54.7,3.0,26
長野GaRons,3,3,25,25,31,,,81,105,44,8,41.9,14.67,12,6,0,50.0,8,2.67,79,3,11,15,5.1,64,25.0,20.0,54.7,3.0,26,東京ヴェルディ,0,0,23,22,29,,,74,106,49,9,46.2,16.33,15,7,2,46.7,2,0.67,76,1,12,18,3.3,66,35.0,16.0,65.2,5.0,22
東京トヨペットグリーンスパークル,1,0,21,16,25,19,,81,114,36,10,31.6,9.00,10,1,1,10.0,11,2.75,82,0,11,12,0.3,77,27.0,24.0,50.6,6.0,34,兵庫デルフィーノ,3,3,25,25,18,25,,93,123,56,14,45.5,14.00,7,1,3,14.3,7,1.75,92,3,13,26,6.8,71,35.0,24.0,66.2,7.0,27
兵庫デルフィーノ,3,3,25,25,18,25,,93,123,56,14,45.5,14.00,7,1,3,14.3,7,1.75,92,3,13,26,6.8,71,35.0,24.0,66.2,7.0,27,東京トヨペットグリーンスパークル,1,0,21,16,25,19,,81,114,36,10,31.6,9.00,10,1,1,10.0,11,2.75,82,0,11,12,0.3,77,27.0,24.0,50.6,6.0,34
近畿クラブスフィーダ,3,3,31,24,25,25,,105,119,62,6,52.1,15.50,14,3,3,21.4,16,4.00,104,6,6,21,9.4,75,34.0,19.0,58.0,1.0,21,長野GaRons,1,0,29,26,11,19,,85,153,63,10,41.2,15.75,18,7,3,38.9,5,1.25,86,4,10,20,7.6,96,49.0,23.0,63.0,1.0,13
長野GaRons,1,0,29,26,11,19,,85,153,63,10,41.2,15.75,18,7,3,38.9,5,1.25,86,4,10,20,7.6,96,49.0,23.0,63.0,1.0,13,近畿クラブスフィーダ,3,3,31,24,25,25,,105,119,62,6,52.1,15.50,14,3,3,21.4,16,4.00,104,6,6,21,9.4,75,34.0,19.0,58.0,1.0,21
ヴィアティン三重,3,3,20,25,25,25,,95,115,63,10,54.8,15.75,12,6,2,50.0,3,0.75,94,5,10,35,12.0,67,34.0,10.0,58.2,4.0,24,千葉ZELVA,1,0,25,14,22,22,,83,123,51,10,41.5,12.75,17,7,3,41.2,4,1.00,83,4,13,23,7.8,81,33.0,13.0,48.8,1.0,24
千葉ZELVA,1,0,25,14,22,22,,83,123,51,10,41.5,12.75,17,7,3,41.2,4,1.00,83,4,13,23,7.8,81,33.0,13.0,48.8,1.0,24,ヴィアティン三重,3,3,20,25,25,25,,95,115,63,10,54.8,15.75,12,6,2,50.0,3,0.75,94,5,10,35,12.0,67,34.0,10.0,58.2,4.0,24
東京ヴェルディ,1,0,22,22,25,18,,87,145,53,11,36.6,13.25,9,2,3,22.2,4,1.00,88,4,13,12,4.3,81,36.0,25.0,59.9,2.0,26,兵庫デルフィーノ,3,3,25,25,20,25,,95,122,44,9,36.1,11.00,7,2,1,28.6,17,4.25,94,8,12,20,10.6,72,34.0,26.0,65.3,5.0,26
兵庫デルフィーノ,3,3,25,25,20,25,,95,122,44,9,36.1,11.00,7,2,1,28.6,17,4.25,94,8,12,20,10.6,72,34.0,26.0,65.3,5.0,26,東京ヴェルディ,1,0,22,22,25,18,,87,145,53,11,36.6,13.25,9,2,3,22.2,4,1.00,88,4,13,12,4.3,81,36.0,25.0,59.9,2.0,26
奈良ドリーマーズ,0,0,12,21,14,,,47,71,23,6,32.4,7.67,7,1,3,14.3,2,0.67,48,4,10,9,7.8,56,23.0,4.0,44.6,5.0,18,ヴォレアス北海道,3,3,25,25,25,,,75,58,32,2,55.2,10.67,7,3,1,42.9,14,4.67,74,8,14,27,15.2,37,26.0,1.0,71.6,2.0,21
ヴォレアス北海道,3,3,25,25,25,,,75,58,32,2,55.2,10.67,7,3,1,42.9,14,4.67,74,8,14,27,15.2,37,26.0,1.0,71.6,2.0,21,奈良ドリーマーズ,0,0,12,21,14,,,47,71,23,6,32.4,7.67,7,1,3,14.3,2,0.67,48,4,10,9,7.8,56,23.0,4.0,44.6,5.0,18
きんでんトリニティーブリッツ,3,3,25,25,25,,,75,82,34,7,41.5,11.33,16,2,6,12.5,9,3.00,73,12,11,16,18.2,51,36.0,6.0,76.5,5.0,20,東京トヨペットグリーンスパークル,0,0,16,23,17,,,56,85,26,11,30.6,8.67,11,4,3,36.4,6,2.00,58,1,7,9,2.6,57,31.0,10.0,63.2,2.0,23
東京トヨペットグリーンスパークル,0,0,16,23,17,,,56,85,26,11,30.6,8.67,11,4,3,36.4,6,2.00,58,1,7,9,2.6,57,31.0,10.0,63.2,2.0,23,きんでんトリニティーブリッツ,3,3,25,25,25,,,75,82,34,7,41.5,11.33,16,2,6,12.5,9,3.00,73,12,11,16,18.2,51,36.0,6.0,76.5,5.0,20
兵庫デルフィーノ,0,0,21,16,21,,,58,74,30,9,40.5,10.00,5,1,1,20.0,3,1.00,59,2,16,13,2.1,58,14.0,20.0,41.4,4.0,23,ヴォレアス北海道,3,3,25,25,25,,,75,63,31,4,49.2,10.33,13,6,4,46.2,6,2.00,74,9,14,18,13.5,42,17.0,12.0,54.8,5.0,29
ヴォレアス北海道,3,3,25,25,25,,,75,63,31,4,49.2,10.33,13,6,4,46.2,6,2.00,74,9,14,18,13.5,42,17.0,12.0,54.8,5.0,29,兵庫デルフィーノ,0,0,21,16,21,,,58,74,30,9,40.5,10.00,5,1,1,20.0,3,1.00,59,2,16,13,2.1,58,14.0,20.0,41.4,4.0,23
奈良ドリーマーズ,3,3,26,25,25,25,,101,166,72,15,43.4,18.00,15,6,2,40.0,8,2.00,100,5,8,32,11.0,76,48.0,12.0,71.1,4.0,17,東京トヨペットグリーンスパークル,1,0,28,14,22,15,,79,145,41,6,28.3,10.25,22,8,4,36.4,8,2.00,80,2,3,17,6.9,91,40.0,16.0,52.7,8.0,27
東京トヨペットグリーンスパークル,1,0,28,14,22,15,,79,145,41,6,28.3,10.25,22,8,4,36.4,8,2.00,80,2,3,17,6.9,91,40.0,16.0,52.7,8.0,27,奈良ドリーマーズ,3,3,26,25,25,25,,101,166,72,15,43.4,18.00,15,6,2,40.0,8,2.00,100,5,8,32,11.0,76,48.0,12.0,71.1,4.0,17
きんでんトリニティーブリッツ,3,3,25,25,25,,,75,86,43,4,50.0,14.33,13,6,2,46.2,6,2.00,73,7,19,17,8.9,49,27.0,12.0,67.3,3.0,19,東京ヴェルディ,0,0,18,20,18,,,56,83,24,10,28.9,8.00,14,6,5,42.9,4,1.33,58,2,8,10,4.3,49,17.0,15.0,50.0,1.0,26
東京ヴェルディ,0,0,18,20,18,,,56,83,24,10,28.9,8.00,14,6,5,42.9,4,1.33,58,2,8,10,4.3,49,17.0,15.0,50.0,1.0,26,きんでんトリニティーブリッツ,3,3,25,25,25,,,75,86,43,4,50.0,14.33,13,6,2,46.2,6,2.00,73,7,19,17,8.9,49,27.0,12.0,67.3,3.0,19
近畿クラブスフィーダ,2,1,25,21,25,21,12,104,111,49,6,44.1,9.80,16,8,2,50.0,11,2.20,105,3,15,33,7.1,82,42.0,10.0,57.3,8.0,41,ヴォレアス北海道,3,2,22,25,22,25,15,109,125,67,10,53.6,13.40,30,20,2,66.7,10,2.00,108,3,26,30,3.7,90,43.0,14.0,55.6,5.0,29
ヴォレアス北海道,3,2,22,25,22,25,15,109,125,67,10,53.6,13.40,30,20,2,66.7,10,2.00,108,3,26,30,3.7,90,43.0,14.0,55.6,5.0,29,近畿クラブスフィーダ,2,1,25,21,25,21,12,104,111,49,6,44.1,9.80,16,8,2,50.0,11,2.20,105,3,15,33,7.1,82,42.0,10.0,57.3,8.0,41
千葉ZELVA,3,3,25,25,28,25,,103,150,61,10,40.7,15.25,27,12,3,44.4,13,3.25,102,3,15,19,3.9,84,45.0,22.0,66.7,3.0,26,東京トヨペットグリーンスパークル,1,0,27,16,26,20,,89,149,55,10,36.9,13.75,21,6,3,28.6,4,1.00,90,2,5,16,5.3,84,43.0,22.0,64.3,11.0,28
東京トヨペットグリーンスパークル,1,0,27,16,26,20,,89,149,55,10,36.9,13.75,21,6,3,28.6,4,1.00,90,2,5,16,5.3,84,43.0,22.0,64.3,11.0,28,千葉ZELVA,3,3,25,25,28,25,,103,150,61,10,40.7,15.25,27,12,3,44.4,13,3.25,102,3,15,19,3.9,84,45.0,22.0,66.7,3.0,26
奈良ドリーマーズ,2,1,17,25,25,16,12,95,138,56,15,40.6,11.20,16,3,4,18.8,8,1.60,95,4,16,26,6.8,92,33.0,36.0,55.4,4.0,27,ヴィアティン三重,3,2,25,22,21,25,15,108,122,51,7,41.8,10.20,6,2,2,33.3,17,3.40,108,5,14,23,6.7,77,27.0,24.0,50.6,6.0,35
ヴィアティン三重,3,2,25,22,21,25,15,108,122,51,7,41.8,10.20,6,2,2,33.3,17,3.40,108,5,14,23,6.7,77,27.0,24.0,50.6,6.0,35,奈良ドリーマーズ,2,1,17,25,25,16,12,95,138,56,15,40.6,11.20,16,3,4,18.8,8,1.60,95,4,16,26,6.8,92,33.0,36.0,55.4,4.0,27
近畿クラブスフィーダ,3,3,25,25,25,,,75,83,39,4,47.0,13.00,7,4,0,57.1,10,3.33,74,2,10,14,4.1,50,20.0,14.0,54.0,1.0,24,東京ヴェルディ,0,0,19,19,23,,,61,104,37,11,35.6,12.33,21,9,4,42.9,5,1.67,62,4,8,16,9.7,63,28.0,21.0,61.1,5.0,15
東京ヴェルディ,0,0,19,19,23,,,61,104,37,11,35.6,12.33,21,9,4,42.9,5,1.67,62,4,8,16,9.7,63,28.0,21.0,61.1,5.0,15,近畿クラブスフィーダ,3,3,25,25,25,,,75,83,39,4,47.0,13.00,7,4,0,57.1,10,3.33,74,2,10,14,4.1,50,20.0,14.0,54.0,1.0,24
長野GaRons,0,0,17,22,23,,,62,76,32,7,42.1,10.67,3,1,0,33.3,6,2.00,64,1,13,23,5.5,57,21.0,16.0,50.9,7.0,23,奈良ドリーマーズ,3,3,25,25,25,,,75,79,38,4,48.1,12.67,9,6,1,66.7,5,1.67,73,5,15,26,10.6,50,20.0,18.0,58.0,4.0,27
奈良ドリーマーズ,3,3,25,25,25,,,75,79,38,4,48.1,12.67,9,6,1,66.7,5,1.67,73,5,15,26,10.6,50,20.0,18.0,58.0,4.0,27,長野GaRons,0,0,17,22,23,,,62,76,32,7,42.1,10.67,3,1,0,33.3,6,2.00,64,1,13,23,5.5,57,21.0,16.0,50.9,7.0,23
兵庫デルフィーノ,0,0,18,15,21,,,54,89,34,16,38.2,11.33,10,3,4,30.0,3,1.00,55,4,12,15,8.6,63,30.0,11.0,56.3,4.0,13,ヴィアティン三重,3,3,25,25,25,,,75,71,35,3,49.3,11.67,7,4,0,57.1,4,1.33,74,4,8,22,10.1,40,20.0,5.0,56.2,2.0,32
ヴィアティン三重,3,3,25,25,25,,,75,71,35,3,49.3,11.67,7,4,0,57.1,4,1.33,74,4,8,22,10.1,40,20.0,5.0,56.2,2.0,32,兵庫デルフィーノ,0,0,18,15,21,,,54,89,34,16,38.2,11.33,10,3,4,30.0,3,1.00,55,4,12,15,8.6,63,30.0,11.0,56.3,4.0,13
近畿クラブスフィーダ,3,3,25,29,28,,,82,96,48,5,50.0,16.00,20,10,3,50.0,9,3.00,81,7,9,19,11.7,62,33.0,7.0,58.9,5.0,18,ヴィアティン三重,0,0,19,27,26,,,72,96,39,6,40.6,13.00,9,3,2,33.3,9,3.00,73,5,8,20,11.0,69,34.0,14.0,59.4,4.0,19
ヴィアティン三重,0,0,19,27,26,,,72,96,39,6,40.6,13.00,9,3,2,33.3,9,3.00,73,5,8,20,11.0,69,34.0,14.0,59.4,4.0,19,近畿クラブスフィーダ,3,3,25,29,28,,,82,96,48,5,50.0,16.00,20,10,3,50.0,9,3.00,81,7,9,19,11.7,62,33.0,7.0,58.9,5.0,18
奈良ドリーマーズ,3,3,29,25,25,25,,104,158,76,11,48.1,19.00,16,6,2,37.5,8,2.00,103,2,12,28,5.8,87,34.0,34.0,58.6,4.0,18,東京トヨペットグリーンスパークル,1,0,31,21,23,19,,94,144,59,6,41.0,14.75,4,3,0,75.0,7,1.75,95,1,8,19,3.9,90,36.0,26.0,54.4,4.0,27
東京トヨペットグリーンスパークル,1,0,31,21,23,19,,94,144,59,6,41.0,14.75,4,3,0,75.0,7,1.75,95,1,8,19,3.9,90,36.0,26.0,54.4,4.0,27,奈良ドリーマーズ,3,3,29,25,25,25,,104,158,76,11,48.1,19.00,16,6,2,37.5,8,2.00,103,2,12,28,5.8,87,34.0,34.0,58.6,4.0,18
きんでんトリニティーブリッツ,3,3,26,25,20,25,,96,110,44,9,40.0,11.00,18,9,2,50.0,7,1.75,95,12,15,28,16.1,73,30.0,13.0,50.0,8.0,33,ヴォレアス北海道,1,0,24,16,25,23,,88,104,42,9,40.4,10.50,22,10,1,45.5,10,2.50,89,4,15,30,8.7,73,31.0,13.0,51.4,9.0,32
ヴォレアス北海道,1,0,24,16,25,23,,88,104,42,9,40.4,10.50,22,10,1,45.5,10,2.50,89,4,15,30,8.7,73,31.0,13.0,51.4,9.0,32,きんでんトリニティーブリッツ,3,3,26,25,20,25,,96,110,44,9,40.0,11.00,18,9,2,50.0,7,1.75,95,12,15,28,16.1,73,30.0,13.0,50.0,8.0,33
長野GaRons,3,3,25,25,27,,,77,96,42,4,43.8,14.00,13,5,2,38.5,4,1.33,75,5,7,13,8.7,56,26.0,20.0,64.3,6.0,26,千葉ZELVA,0,0,23,20,25,,,68,88,37,7,42.0,12.33,13,4,3,30.8,10,3.33,70,4,13,8,3.9,64,30.0,20.0,62.5,6.0,17
千葉ZELVA,0,0,23,20,25,,,68,88,37,7,42.0,12.33,13,4,3,30.8,10,3.33,70,4,13,8,3.9,64,30.0,20.0,62.5,6.0,17,長野GaRons,3,3,25,25,27,,,77,96,42,4,43.8,14.00,13,5,2,38.5,4,1.33,75,5,7,13,8.7,56,26.0,20.0,64.3,6.0,26
兵庫デルフィーノ,1,0,19,19,25,22,,85,109,52,3,47.7,13.00,9,5,0,55.6,6,1.50,86,5,23,22,5.5,73,39.0,12.0,61.6,3.0,22,東京ヴェルディ,3,3,25,25,16,25,,91,101,46,6,45.5,11.50,23,9,3,39.1,7,1.75,90,9,12,22,12.8,61,30.0,9.0,56.6,4.0,29
東京ヴェルディ,3,3,25,25,16,25,,91,101,46,6,45.5,11.50,23,9,3,39.1,7,1.75,90,9,12,22,12.8,61,30.0,9.0,56.6,4.0,29,兵庫デルフィーノ,1,0,19,19,25,22,,85,109,52,3,47.7,13.00,9,5,0,55.6,6,1.50,86,5,23,22,5.5,73,39.0,12.0,61.6,3.0,22
東京ヴェルディ,3,3,27,25,25,,,77,87,44,7,50.6,14.67,15,8,2,53.3,7,2.33,75,1,11,22,5.0,52,26.0,12.0,61.5,4.0,25,長野GaRons,0,0,25,21,15,,,61,89,32,11,36.0,10.67,16,6,6,37.5,6,2.00,63,1,11,14,2.8,63,27.0,14.0,54.0,3.0,22
