,Player,Team,No.,PlaySet,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Spectators,WinPoint,OpWinPoint,1setPoint,Op1setPoint,2setPoint,Op2setPoint,3setPoint,Op3setPoint,4setPoint,Op4setPoint,5setPoint,Op5setPoint,TotalPoint,OpTotalPoint,1setTime,2setTime,3setTime,4setTime,5setTime,GetSet,LostSet,TotalSet,Set,Point,AEff%,BAEff%
17,二宮正夫,トヨタモビリティ東京スパークル,38,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1534,250.0,3.0,3.0,36.0,44.0,39.0,50.0,55.0,51.0,41.0,44.0,0.0,0.0,171.0,189.0,39,45,51,40.0,0.0,4,4,0.0,8.0,0.0,,
18,井上大地,クボタスピアーズ,378,93,873.0,447.0,79.0,51.2,4.81,317.0,158.0,44.0,49.8,38.0,0.41,374.0,22.0,71.0,112.0,8.6,10.0,8.0,1.0,85.0,22617,5723.0,62.0,19.0,663.0,554.0,639.0,608.0,663.0,600.0,267.0,241.0,70.0,60.0,2302.0,2063.0,560,627,638,264.0,78.0,69,28,53.0,44.0,507.0,42.2,36.0
19,井野明日翔,警視庁フォートファイターズ,506,43,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,62.0,2.0,18.0,10.0,0.0,0.0,0.0,0.0,,18254,2779.0,42.0,24.0,527.0,489.0,518.0,489.0,533.0,475.0,289.0,273.0,65.0,74.0,1932.0,1800.0,513,513,520,302.0,79.0,50,33,53.0,30.0,2.0,,
20,今中聖也,長野GaRons,117,27,47.0,24.0,0.0,51.1,0.89,0.0,0.0,0.0,,13.0,0.48,67.0,0.0,5.0,5.0,0.0,5.0,0.0,3.0,30.0,7017,1480.0,9.0,18.0,205.0,203.0,216.0,220.0,227.0,211.0,78.0,100.0,0.0,0.0,726.0,734.0,194,227,234,84.0,0.0,13,18,18.0,13.0,37.0,51.1,
21,伊藤優介,トヨタモビリティ東京スパークル,147,3,9.0,3.0,2.0,33.3,1.0,0.0,0.0,0.0,,1.0,0.33,10.0,0.0,0.0,3.0,7.5,0.0,0.0,0.0,,5801,1133.0,6.0,15.0,149.0,174.0,162.0,161.0,144.0,163.0,86.0,98.0,35.0,45.0,576.0,641.0,149,156,152,87.0,49.0,9,19,0.0,28.0,4.0,11.1,
22,伊藤裕之介,警視庁フォートファイターズ,54,101,28.0,11.0,3.0,39.3,0.11,3.0,1.0,1.0,33.3,32.0,0.32,432.0,3.0,7.0,102.0,6.2,5.0,0.0,0.0,0.0,22206,3654.0,53.0,28.0,648.0,602.0,632.0,608.0,649.0,583.0,338.0,316.0,80.0,83.0,2347.0,2192.0,632,633,631,347.0,93.0,62,39,63.0,38.0,46.0,28.6,0.0
23,伴大輝,近畿クラブスフィーダ,234,32,103.0,43.0,7.0,41.7,1.34,0.0,0.0,0.0,,12.0,0.38,69.0,2.0,10.0,19.0,6.2,22.0,10.0,8.0,63.6,7553,1494.0,17.0,10.0,212.0,222.0,187.0,196.0,202.0,210.0,170.0,143.0,25.0,30.0,796.0,801.0,219,184,211,157.0,35.0,19,17,8.0,28.0,57.0,35.0,
24,佃壮悟,トヨタ自動車サンホークス,325,24,46.0,18.0,6.0,39.1,0.75,0.0,0.0,0.0,,1.0,0.04,45.0,1.0,4.0,7.0,3.9,74.0,25.0,17.0,45.3,20648,5186.0,62.0,13.0,615.0,537.0,628.0,517.0,618.0,542.0,269.0,248.0,110.0,95.0,2240.0,1939.0,550,565,561,254.0,119.0,70,24,57.0,37.0,20.0,26.1,
25,内田恒輝,福岡ウイニングスピリッツ,54,54,58.0,29.0,4.0,50.0,0.54,0.0,0.0,0.0,,15.0,0.28,184.0,6.0,19.0,36.0,5.6,4.0,1.0,0.0,25.0,15083,3508.0,8.0,46.0,372.0,430.0,371.0,427.0,380.0,441.0,158.0,169.0,18.0,30.0,1299.0,1497.0,393,393,417,164.0,28.0,14,49,26.0,37.0,50.0,43.1,
26,冨士田裕大,福岡ウイニングスピリッツ,10,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,764,150.0,3.0,0.0,25.0,11.0,25.0,23.0,23.0,25.0,25.0,16.0,0.0,0.0,98.0,75.0,18,23,22,22.0,0.0,3,1,4.0,0.0,0.0,,
27,冨永流加,福岡ウイニングスピリッツ,31,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,817,250.0,0.0,3.0,18.0,25.0,25.0,19.0,25.0,27.0,29.0,31.0,0.0,0.0,97.0,102.0,22,23,29,31.0,0.0,1,3,4.0,0.0,0.0,,
28,北村宏樹,近畿クラブスフィーダ,180,79,486.0,208.0,37.0,42.8,2.63,49.0,21.0,2.0,42.9,17.0,0.22,307.0,14.0,49.0,80.0,7.1,491.0,295.0,105.0,70.8,16894,3096.0,40.0,20.0,459.0,464.0,452.0,437.0,459.0,462.0,359.0,329.0,85.0,68.0,1814.0,1760.0,467,443,468,349.0,95.0,47,34,21.0,60.0,239.0,35.2,38.8
29,友渕瑠宇久,近畿クラブスフィーダ,221,33,49.0,18.0,1.0,36.7,0.55,5.0,3.0,0.0,60.0,3.0,0.09,72.0,0.0,7.0,13.0,2.1,45.0,14.0,16.0,48.9,10858,2193.0,24.0,15.0,297.0,281.0,275.0,297.0,297.0,298.0,210.0,187.0,55.0,47.0,1134.0,1110.0,283,272,296,198.0,65.0,28,24,8.0,44.0,21.0,34.7,60.0
30,古賀寛人,福岡ウイニングスピリッツ,162,12,88.0,27.0,8.0,30.7,2.25,23.0,7.0,2.0,30.4,0.0,0.0,34.0,2.0,5.0,9.0,8.8,7.0,1.0,4.0,42.9,5140,1709.0,0.0,18.0,131.0,153.0,114.0,144.0,123.0,156.0,22.0,25.0,0.0,0.0,390.0,478.0,142,129,142,21.0,0.0,1,18,13.0,6.0,29.0,21.6,21.7
31,吉岡衛,トヨタ自動車サンホークス,432,102,1092.0,522.0,89.0,47.8,5.12,194.0,98.0,20.0,50.5,46.0,0.45,438.0,13.0,30.0,97.0,6.8,276.0,122.0,77.0,58.2,22257,5336.0,66.0,15.0,666.0,582.0,683.0,561.0,657.0,584.0,290.0,273.0,117.0,110.0,2413.0,2110.0,590,614,599,276.0,130.0,75,27,65.0,37.0,581.0,39.7,40.2
32,吉澤玄祐,警視庁フォートファイターズ,486,101,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,479.0,265.0,121.0,68.0,22206,3654.0,53.0,28.0,648.0,602.0,632.0,608.0,649.0,583.0,338.0,316.0,80.0,83.0,2347.0,2192.0,632,633,631,347.0,93.0,62,39,63.0,38.0,0.0,,
33,味吉二千翔,福岡ウイニングスピリッツ,490,27,4.0,1.0,0.0,25.0,0.04,0.0,0.0,0.0,,4.0,0.15,74.0,0.0,4.0,7.0,1.0,3.0,0.0,0.0,0.0,11543,2625.0,8.0,34.0,299.0,332.0,286.0,330.0,315.0,342.0,138.0,147.0,15.0,7.0,1053.0,1158.0,306,309,332,140.0,12.0,13,36,26.0,23.0,5.0,25.0,
34,坂上幹太,東京ヴェルディ,208,93,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,235.0,108.0,52.0,57.0,21571,3644.0,24.0,54.0,574.0,617.0,560.0,584.0,548.0,615.0,265.0,279.0,81.0,81.0,2028.0,2176.0,605,575,593,286.0,93.0,35,61,65.0,31.0,0.0,,
35,堂園倫,福岡ウイニングスピリッツ,377,44,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,195.0,91.0,40.0,56.9,10952,2454.0,2.0,37.0,241.0,323.0,257.0,318.0,249.0,321.0,55.0,72.0,18.0,30.0,820.0,1064.0,270,282,280,65.0,28.0,5,39,5.0,39.0,0.0,,
36,増田宏人,クボタスピアーズ,270,96,289.0,175.0,10.0,60.6,1.82,0.0,0.0,0.0,,64.0,0.67,384.0,24.0,54.0,96.0,9.0,47.0,21.0,11.0,56.4,22617,5723.0,62.0,19.0,663.0,554.0,639.0,608.0,663.0,600.0,267.0,241.0,70.0,60.0,2302.0,2063.0,560,627,638,264.0,78.0,69,28,53.0,44.0,263.0,57.1,
37,多田将希,長野GaRons,75,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4003,1210.0,7.0,8.0,120.0,115.0,118.0,113.0,131.0,127.0,67.0,67.0,9.0,15.0,445.0,437.0,119,121,144,71.0,17.0,9,10,19.0,0.0,0.0,,
38,大原悠,近畿クラブスフィーダ,112,22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,1.0,0.0,-8.3,66.0,35.0,15.0,64.4,5816,756.0,12.0,9.0,161.0,176.0,166.0,147.0,154.0,172.0,144.0,136.0,46.0,35.0,671.0,666.0,177,166,169,145.0,47.0,16,14,16.0,14.0,0.0,,
39,大島拓也,福岡ウイニングスピリッツ,105,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,5.0,10.0,50.0,4066,930.0,3.0,12.0,108.0,111.0,103.0,123.0,100.0,125.0,25.0,16.0,0.0,0.0,336.0,375.0,102,111,111,22.0,0.0,3,13,10.0,6.0,0.0,,
40,大崎世惇,クボタスピアーズ,600,79,68.0,43.0,3.0,63.2,0.54,1.0,1.0,0.0,100.0,25.0,0.32,294.0,8.0,22.0,86.0,8.2,4.0,0.0,1.0,12.5,20829,5395.0,60.0,15.0,615.0,505.0,604.0,558.0,631.0,550.0,242.0,223.0,55.0,47.0,2147.0,1883.0,517,585,596,243.0,58.0,66,23,48.0,41.0,76.0,58.8,100.0
41,大手一真,近畿クラブスフィーダ,374,39,158.0,64.0,14.0,40.5,1.64,22.0,8.0,2.0,36.4,12.0,0.31,99.0,13.0,35.0,26.0,10.9,166.0,85.0,39.0,63.0,8937,1365.0,16.0,17.0,242.0,265.0,254.0,224.0,252.0,266.0,227.0,238.0,31.0,26.0,1006.0,1019.0,261,248,273,229.0,32.0,22,23,19.0,26.0,89.0,31.6,27.3
42,大村翔哉,東京ヴェルディ,484,50,225.0,88.0,31.0,39.1,1.76,46.0,22.0,9.0,47.8,9.0,0.18,115.0,5.0,21.0,23.0,4.8,44.0,5.0,18.0,31.8,18401,3150.0,15.0,51.0,492.0,534.0,463.0,495.0,452.0,523.0,239.0,255.0,81.0,81.0,1727.0,1888.0,527,479,495,257.0,93.0,26,57,55.0,28.0,102.0,25.3,28.3
43,大貫智博,トヨタモビリティ東京スパークル,36,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4742,938.0,10.0,8.0,133.0,135.0,137.0,147.0,140.0,146.0,140.0,145.0,13.0,15.0,563.0,588.0,135,142,143,140.0,18.0,13,12,0.0,25.0,0.0,,
44,大野祐大朗,トヨタ自動車サンホークス,513,66,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,58.0,2.0,5.0,10.0,5.6,158.0,89.0,29.0,65.5,22257,5336.0,66.0,15.0,666.0,582.0,683.0,561.0,657.0,584.0,290.0,273.0,117.0,110.0,2413.0,2110.0,590,614,599,276.0,130.0,75,27,65.0,37.0,2.0,,
45,大野隆一,警視庁フォートファイターズ,135,101,370.0,209.0,34.0,56.5,2.07,0.0,0.0,0.0,,63.0,0.62,327.0,4.0,15.0,56.0,4.4,21.0,11.0,1.0,54.8,22206,3654.0,53.0,28.0,648.0,602.0,632.0,608.0,649.0,583.0,338.0,316.0,80.0,83.0,2347.0,2192.0,632,633,631,347.0,93.0,62,39,63.0,38.0,276.0,47.3,
46,天谷隼人,トヨタモビリティ東京スパークル,621,71,196.0,65.0,9.0,33.2,0.92,0.0,0.0,0.0,,18.0,0.25,250.0,7.0,10.0,53.0,7.1,17.0,8.0,3.0,55.9,19287,3020.0,30.0,39.0,518.0,555.0,548.0,542.0,506.0,534.0,295.0,304.0,60.0,73.0,1927.0,2008.0,514,523,524,301.0,77.0,38,49,24.0,63.0,90.0,28.6,
47,奥原蓮,長野GaRons,285,28,114.0,40.0,7.0,35.1,1.43,21.0,5.0,3.0,23.8,3.0,0.11,78.0,1.0,12.0,8.0,0.0,107.0,37.0,35.0,50.9,12591,2677.0,22.0,23.0,354.0,351.0,339.0,350.0,348.0,371.0,269.0,239.0,75.0,92.0,1385.0,1403.0,372,361,378,264.0,99.0,29,33,19.0,43.0,44.0,28.9,9.5
48,奥村竜樹,東京ヴェルディ,75,13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,2.0,1.0,6.0,7.7,0.0,0.0,0.0,,4256,936.0,0.0,15.0,115.0,124.0,106.0,126.0,105.0,125.0,17.0,25.0,0.0,0.0,343.0,400.0,114,122,113,24.0,0.0,1,15,13.0,3.0,2.0,0.0,
49,宇佐見勇成,トヨタモビリティ東京スパークル,380,25,61.0,24.0,12.0,39.3,0.96,22.0,7.0,7.0,31.8,3.0,0.12,50.0,1.0,5.0,9.0,4.0,0.0,0.0,0.0,,16028,2372.0,30.0,27.0,431.0,459.0,456.0,438.0,424.0,434.0,256.0,254.0,60.0,73.0,1627.0,1658.0,425,419,428,253.0,77.0,36,37,21.0,52.0,28.0,19.7,0.0
50,安田舜,近畿クラブスフィーダ,24,11,27.0,15.0,3.0,55.6,1.36,0.0,0.0,0.0,,2.0,0.18,17.0,1.0,2.0,3.0,7.4,2.0,0.0,2.0,50.0,3294,603.0,9.0,3.0,87.0,91.0,83.0,89.0,97.0,86.0,94.0,86.0,27.0,24.0,388.0,376.0,83,84,91,89.0,35.0,11,7,4.0,14.0,18.0,44.4,
51,宮田航輔,東京ヴェルディ,108,95,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,32.0,4.0,2.0,4.0,14.1,373.0,149.0,91.0,52.1,22354,3830.0,24.0,57.0,598.0,643.0,578.0,609.0,566.0,640.0,265.0,279.0,81.0,81.0,2088.0,2252.0,633,598,617,286.0,93.0,35,64,68.0,31.0,4.0,,
52,小山晟治,警視庁フォートファイターズ,216,40,172.0,79.0,17.0,45.9,1.98,78.0,35.0,15.0,44.9,7.0,0.18,107.0,5.0,33.0,19.0,1.4,0.0,0.0,0.0,,22206,3654.0,53.0,28.0,648.0,602.0,632.0,608.0,649.0,583.0,338.0,316.0,80.0,83.0,2347.0,2192.0,632,633,631,347.0,93.0,62,39,63.0,38.0,91.0,36.0,25.6
53,小林哲也,長野GaRons,96,19,187.0,84.0,7.0,44.9,4.42,69.0,33.0,3.0,47.8,8.0,0.42,56.0,0.0,11.0,10.0,-0.4,2.0,1.0,0.0,50.0,4966,1640.0,10.0,8.0,139.0,136.0,152.0,142.0,135.0,143.0,75.0,65.0,9.0,15.0,510.0,501.0,144,155,150,78.0,17.0,11,11,22.0,0.0,92.0,41.2,43.5
54,小林多壱,千葉ZELVA,180,42,11.0,5.0,0.0,45.5,0.12,0.0,0.0,0.0,,3.0,0.07,83.0,1.0,19.0,14.0,-0.3,0.0,0.0,0.0,,12820,3460.0,17.0,28.0,316.0,368.0,330.0,348.0,356.0,368.0,185.0,184.0,65.0,73.0,1252.0,1341.0,353,346,369,189.0,83.0,24,34,33.0,25.0,9.0,45.5,
55,小林洸,近畿クラブスフィーダ,207,24,54.0,21.0,8.0,38.9,0.88,4.0,1.0,1.0,25.0,1.0,0.04,46.0,2.0,12.0,9.0,2.7,73.0,30.0,21.0,55.5,7230,703.0,11.0,16.0,198.0,211.0,205.0,207.0,202.0,212.0,112.0,111.0,16.0,14.0,733.0,755.0,207,215,210,112.0,17.0,14,19,19.0,14.0,24.0,24.1,0.0
56,小林雅治,長野GaRons,378,104,308.0,136.0,21.0,44.2,1.31,1.0,0.0,0.0,0.0,51.0,0.49,412.0,27.0,32.0,119.0,11.8,29.0,12.0,3.0,46.6,22187,4352.0,34.0,47.0,636.0,632.0,622.0,637.0,643.0,646.0,379.0,389.0,75.0,92.0,2355.0,2396.0,644,650,679,386.0,99.0,47,57,44.0,60.0,214.0,37.3,0.0
57,小磯智紀,クボタスピアーズ,320,7,4.0,1.0,0.0,25.0,0.14,0.0,0.0,0.0,,1.0,0.14,20.0,0.0,1.0,2.0,1.2,0.0,0.0,0.0,,17067,4470.0,44.0,16.0,485.0,400.0,468.0,448.0,483.0,428.0,169.0,159.0,70.0,60.0,1675.0,1495.0,404,458,455,173.0,78.0,50,22,38.0,34.0,2.0,25.0,
58,山下秀仁,福岡ウイニングスピリッツ,175,74,550.0,233.0,74.0,42.4,3.15,101.0,39.0,17.0,38.6,23.0,0.31,220.0,13.0,69.0,35.0,2.0,220.0,87.0,56.0,52.3,20709,4420.0,10.0,65.0,499.0,605.0,510.0,598.0,533.0,613.0,193.0,219.0,33.0,37.0,1768.0,2072.0,530,552,571,205.0,40.0,18,69,31.0,56.0,269.0,28.9,21.8
59,山元翔太郎,福岡ウイニングスピリッツ,264,6,13.0,4.0,0.0,30.8,0.67,0.0,0.0,0.0,,1.0,0.17,16.0,0.0,2.0,1.0,-1.6,0.0,0.0,0.0,,9990,1845.0,4.0,32.0,234.0,291.0,233.0,299.0,246.0,287.0,30.0,50.0,10.0,15.0,753.0,942.0,250,266,261,41.0,15.0,6,33,0.0,39.0,5.0,30.8,
60,山岡龍司,トヨタ自動車サンホークス,216,102,21.0,6.0,1.0,28.6,0.06,1.0,1.0,0.0,100.0,12.0,0.12,319.0,13.0,40.0,68.0,6.3,5.0,0.0,0.0,0.0,22257,5336.0,66.0,15.0,666.0,582.0,683.0,561.0,657.0,584.0,290.0,273.0,117.0,110.0,2413.0,2110.0,590,614,599,276.0,130.0,75,27,65.0,37.0,31.0,23.8,100.0
61,山本希望,近畿クラブスフィーダ,814,65,245.0,139.0,15.0,56.7,2.14,1.0,0.0,0.0,0.0,22.0,0.34,173.0,5.0,8.0,24.0,5.2,16.0,7.0,5.0,59.4,18215,2995.0,33.0,33.0,496.0,517.0,496.0,487.0,508.0,522.0,342.0,333.0,74.0,58.0,1916.0,1917.0,515,495,520,336.0,77.0,42,44,32.0,54.0,166.0,50.6,0.0
62,山本映樹,近畿クラブスフィーダ,12,23,60.0,23.0,6.0,38.3,1.0,1.0,0.0,0.0,0.0,4.0,0.17,65.0,2.0,8.0,13.0,5.0,2.0,1.0,1.0,75.0,9770,1798.0,14.0,22.0,269.0,295.0,261.0,274.0,272.0,289.0,204.0,197.0,15.0,9.0,1021.0,1064.0,286,274,285,199.0,15.0,19,27,25.0,21.0,29.0,28.3,0.0
63,山根志哉,奈良ドリーマーズ,675,106,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,597.0,351.0,124.0,69.2,22356,5158.0,52.0,29.0,639.0,579.0,641.0,609.0,661.0,608.0,382.0,397.0,110.0,99.0,2433.0,2292.0,611,618,659,398.0,115.0,64,42,74.0,32.0,0.0,,
64,山田亜藍,東京ヴェルディ,154,38,284.0,96.0,22.0,33.8,2.53,31.0,15.0,7.0,48.4,16.0,0.42,145.0,1.0,18.0,24.0,1.7,209.0,100.0,49.0,59.6,9223,1789.0,15.0,18.0,254.0,257.0,264.0,234.0,239.0,258.0,77.0,69.0,24.0,28.0,858.0,846.0,247,256,250,82.0,30.0,17,21,32.0,6.0,113.0,26.1,25.8
65,山田要平,千葉ZELVA,0,18,17.0,9.0,1.0,52.9,0.5,0.0,0.0,0.0,,3.0,0.17,54.0,1.0,4.0,7.0,3.2,0.0,0.0,0.0,,10001,2097.0,12.0,24.0,258.0,275.0,266.0,285.0,283.0,295.0,185.0,207.0,31.0,35.0,1023.0,1097.0,267,284,294,205.0,40.0,18,28,20.0,26.0,13.0,47.1,
