Team,GetSet,GetPoint,1SetPoint,2SetPoint,3SetPoint,4SetPoint,5SetPoint,TotalPoint,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,TF,OpE,OpTeam,LostSet,LostPoint,Op1SetPoint,Op2SetPoint,Op3SetPoint,Op4SetPoint,Op5SetPoint,OpTotalPoint,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%,OpTF,OpOpE
サフィルヴァ北海道,3,3,25,27,25,,,77,96,45,7,46.9,15.00,18,5,2,27.8,8,2.67,75,3,12,19,6.3,52,29.0,13.0,68.3,0.0,21,トヨタモビリティ東京スパークル,0,0,15,25,22,,,62,89,32,9,36.0,10.67,11,2,4,18.2,7,2.33,64,4,10,10,6.2,60,28.0,13.0,57.5,2.0,19
奈良ドリーマーズ,3,3,24,25,25,25,,99,127,53,13,41.7,13.25,13,5,3,38.5,10,2.50,98,5,5,31,11.7,61,17.0,32.0,54.1,3.0,31,トヨタモビリティ東京スパークル,1,0,26,19,9,19,,73,133,39,13,29.3,9.75,9,2,5,22.2,11,2.75,74,2,13,12,2.4,91,31.0,29.0,50.0,5.0,21
トヨタモビリティ東京スパークル,1,0,26,19,9,19,,73,133,39,13,29.3,9.75,9,2,5,22.2,11,2.75,74,2,13,12,2.4,91,31.0,29.0,50.0,5.0,21,奈良ドリーマーズ,3,3,24,25,25,25,,99,127,53,13,41.7,13.25,13,5,3,38.5,10,2.50,98,5,5,31,11.7,61,17.0,32.0,54.1,3.0,31
近畿クラブスフィーダ,3,3,17,26,25,25,,93,130,59,15,45.4,14.75,19,10,4,52.6,7,1.75,92,1,9,20,4.1,75,27.0,19.0,48.7,5.0,26,サフィルヴァ北海道,1,0,25,24,22,18,,89,134,54,6,40.3,13.50,11,5,1,45.5,5,1.25,90,1,15,29,5.0,82,32.0,30.0,57.3,5.0,29
サフィルヴァ北海道,1,0,25,24,22,18,,89,134,54,6,40.3,13.50,11,5,1,45.5,5,1.25,90,1,15,29,5.0,82,32.0,30.0,57.3,5.0,29,近畿クラブスフィーダ,3,3,17,26,25,25,,93,130,59,15,45.4,14.75,19,10,4,52.6,7,1.75,92,1,9,20,4.1,75,27.0,19.0,48.7,5.0,26
近畿クラブスフィーダ,3,3,25,29,27,25,,106,136,60,8,44.1,15.00,31,11,2,35.5,13,3.25,105,3,9,29,7.6,80,30.0,15.0,46.9,5.0,30,奈良ドリーマーズ,1,0,15,31,25,21,,92,163,59,15,36.2,14.75,14,0,1,0.0,8,2.00,93,3,10,35,9.9,96,34.0,33.0,52.6,5.0,22
奈良ドリーマーズ,1,0,15,31,25,21,,92,163,59,15,36.2,14.75,14,0,1,0.0,8,2.00,93,3,10,35,9.9,96,34.0,33.0,52.6,5.0,22,近畿クラブスフィーダ,3,3,25,29,27,25,,106,136,60,8,44.1,15.00,31,11,2,35.5,13,3.25,105,3,9,29,7.6,80,30.0,15.0,46.9,5.0,30
近畿クラブスフィーダ,3,3,19,25,25,25,,94,122,53,4,43.4,13.25,17,5,1,29.4,12,3.00,93,2,5,32,9.4,82,37.0,23.0,59.1,4.0,27,奈良ドリーマーズ,1,0,25,21,23,22,,91,137,64,11,46.7,16.00,12,6,3,50.0,12,3.00,92,2,8,22,6.0,87,27.0,28.0,47.1,8.0,13
奈良ドリーマーズ,1,0,25,21,23,22,,91,137,64,11,46.7,16.00,12,6,3,50.0,12,3.00,92,2,8,22,6.0,87,27.0,28.0,47.1,8.0,13,近畿クラブスフィーダ,3,3,19,25,25,25,,94,122,53,4,43.4,13.25,17,5,1,29.4,12,3.00,93,2,5,32,9.4,82,37.0,23.0,59.1,4.0,27
奈良ドリーマーズ,3,3,19,25,25,25,,94,132,58,8,43.9,14.50,19,7,4,36.8,8,2.00,93,5,11,25,9.1,73,36.0,22.0,64.4,2.0,23,トヨタモビリティ東京スパークル,1,0,25,20,16,21,,82,138,52,11,37.7,13.00,7,1,1,14.3,7,1.75,83,2,9,14,3.9,79,34.0,18.0,54.4,3.0,21
トヨタモビリティ東京スパークル,1,0,25,20,16,21,,82,138,52,11,37.7,13.00,7,1,1,14.3,7,1.75,83,2,9,14,3.9,79,34.0,18.0,54.4,3.0,21,奈良ドリーマーズ,3,3,19,25,25,25,,94,132,58,8,43.9,14.50,19,7,4,36.8,8,2.00,93,5,11,25,9.1,73,36.0,22.0,64.4,2.0,23
近畿クラブスフィーダ,0,0,18,21,24,,,63,91,35,5,38.5,11.67,1,0,0,0.0,7,2.33,65,0,7,11,1.5,62,23.0,19.0,52.4,0.0,21,サフィルヴァ北海道,3,3,25,25,26,,,76,118,49,8,41.5,16.33,20,6,4,30.0,9,3.00,74,6,11,16,9.8,58,29.0,18.0,65.5,2.0,12
サフィルヴァ北海道,3,3,25,25,26,,,76,118,49,8,41.5,16.33,20,6,4,30.0,9,3.00,74,6,11,16,9.8,58,29.0,18.0,65.5,2.0,12,近畿クラブスフィーダ,0,0,18,21,24,,,63,91,35,5,38.5,11.67,1,0,0,0.0,7,2.33,65,0,7,11,1.5,62,23.0,19.0,52.4,0.0,21
奈良ドリーマーズ,3,3,25,25,23,25,,98,112,57,3,50.9,14.25,16,6,1,37.5,10,2.50,97,6,17,23,7.7,65,23.0,15.0,46.9,2.0,25,サフィルヴァ北海道,1,0,18,16,25,18,,77,122,38,13,31.1,9.50,12,3,3,25.0,13,3.25,78,4,12,25,9.3,79,34.0,19.0,55.1,0.0,22
サフィルヴァ北海道,1,0,18,16,25,18,,77,122,38,13,31.1,9.50,12,3,3,25.0,13,3.25,78,4,12,25,9.3,79,34.0,19.0,55.1,0.0,22,奈良ドリーマーズ,3,3,25,25,23,25,,98,112,57,3,50.9,14.25,16,6,1,37.5,10,2.50,97,6,17,23,7.7,65,23.0,15.0,46.9,2.0,25
近畿クラブスフィーダ,3,2,25,25,15,23,15,103,152,61,9,40.1,12.20,9,1,4,11.1,11,2.20,101,1,9,13,2.0,86,53.0,20.0,73.3,2.0,30,トヨタモビリティ東京スパークル,2,1,19,23,25,25,10,102,161,75,10,46.6,15.00,14,5,1,35.7,3,0.60,103,4,16,13,3.2,92,62.0,17.0,76.6,4.0,20
トヨタモビリティ東京スパークル,2,1,19,23,25,25,10,102,161,75,10,46.6,15.00,14,5,1,35.7,3,0.60,103,4,16,13,3.2,92,62.0,17.0,76.6,4.0,20,近畿クラブスフィーダ,3,2,25,25,15,23,15,103,152,61,9,40.1,12.20,9,1,4,11.1,11,2.20,101,1,9,13,2.0,86,53.0,20.0,73.3,2.0,30
サフィルヴァ北海道,3,3,25,25,25,,,75,113,49,10,43.4,16.33,17,4,3,23.5,11,3.67,74,4,8,9,5.7,60,45.0,10.0,83.3,1.0,11,近畿クラブスフィーダ,0,0,22,20,21,,,63,92,34,4,37.0,11.33,7,2,1,28.6,9,3.00,64,1,4,4,1.6,66,32.0,22.0,65.2,3.0,19
近畿クラブスフィーダ,0,0,22,20,21,,,63,92,34,4,37.0,11.33,7,2,1,28.6,9,3.00,64,1,4,4,1.6,66,32.0,22.0,65.2,3.0,19,サフィルヴァ北海道,3,3,25,25,25,,,75,113,49,10,43.4,16.33,17,4,3,23.5,11,3.67,74,4,8,9,5.7,60,45.0,10.0,83.3,1.0,11
サフィルヴァ北海道,3,3,25,25,25,,,75,101,47,7,46.5,15.67,13,5,1,38.5,7,2.33,74,4,11,21,8.8,60,34.0,16.0,70.0,7.0,17,トヨタモビリティ東京スパークル,0,0,22,22,22,,,66,102,39,5,38.2,13.00,3,0,1,0.0,2,0.67,67,0,7,10,1.1,62,32.0,9.0,58.9,5.0,25
トヨタモビリティ東京スパークル,0,0,22,22,22,,,66,102,39,5,38.2,13.00,3,0,1,0.0,2,0.67,67,0,7,10,1.1,62,32.0,9.0,58.9,5.0,25,サフィルヴァ北海道,3,3,25,25,25,,,75,101,47,7,46.5,15.67,13,5,1,38.5,7,2.33,74,4,11,21,8.8,60,34.0,16.0,70.0,7.0,17
近畿クラブスフィーダ,3,3,25,25,25,,,75,92,42,1,45.7,14.00,23,10,0,43.5,11,3.67,73,0,8,22,4.8,55,20.0,18.0,52.7,6.0,22,サフィルヴァ北海道,0,0,22,18,21,,,61,111,40,10,36.0,13.33,20,4,2,20.0,6,2.00,63,0,8,17,3.6,65,27.0,16.0,53.8,4.0,15
サフィルヴァ北海道,0,0,22,18,21,,,61,111,40,10,36.0,13.33,20,4,2,20.0,6,2.00,63,0,8,17,3.6,65,27.0,16.0,53.8,4.0,15,近畿クラブスフィーダ,3,3,25,25,25,,,75,92,42,1,45.7,14.00,23,10,0,43.5,11,3.67,73,0,8,22,4.8,55,20.0,18.0,52.7,6.0,22
奈良ドリーマーズ,3,3,24,25,25,25,,99,114,62,10,54.4,15.50,16,9,1,56.2,6,1.50,98,1,10,23,4.3,61,18.0,24.0,49.2,3.0,30,トヨタモビリティ東京スパークル,1,0,26,15,19,18,,78,125,47,12,37.6,11.75,4,1,2,25.0,5,1.25,79,3,17,19,4.4,87,28.0,36.0,52.9,1.0,23
トヨタモビリティ東京スパークル,1,0,26,15,19,18,,78,125,47,12,37.6,11.75,4,1,2,25.0,5,1.25,79,3,17,19,4.4,87,28.0,36.0,52.9,1.0,23,奈良ドリーマーズ,3,3,24,25,25,25,,99,114,62,10,54.4,15.50,16,9,1,56.2,6,1.50,98,1,10,23,4.3,61,18.0,24.0,49.2,3.0,30
近畿クラブスフィーダ,3,3,25,29,25,,,79,98,48,5,49.0,16.00,17,7,1,41.2,10,3.33,77,1,12,8,0.0,57,26.0,23.0,65.8,3.0,20,トヨタモビリティ東京スパークル,0,0,19,27,18,,,64,111,42,8,37.8,14.00,3,0,0,0.0,1,0.33,66,1,9,8,1.1,64,19.0,37.0,58.6,3.0,20
トヨタモビリティ東京スパークル,0,0,19,27,18,,,64,111,42,8,37.8,14.00,3,0,0,0.0,1,0.33,66,1,9,8,1.1,64,19.0,37.0,58.6,3.0,20,近畿クラブスフィーダ,3,3,25,29,25,,,79,98,48,5,49.0,16.00,17,7,1,41.2,10,3.33,77,1,12,8,0.0,57,26.0,23.0,65.8,3.0,20
奈良ドリーマーズ,3,2,31,25,25,25,15,121,157,77,11,49.0,15.40,23,10,4,43.5,8,1.60,121,4,19,29,5.4,91,27.0,37.0,50.0,4.0,32,サフィルヴァ北海道,2,1,33,21,18,27,9,108,151,59,12,39.1,11.80,15,3,5,20.0,14,2.80,107,1,16,26,3.3,101,38.0,33.0,54.0,4.0,34
サフィルヴァ北海道,2,1,33,21,18,27,9,108,151,59,12,39.1,11.80,15,3,5,20.0,14,2.80,107,1,16,26,3.3,101,38.0,33.0,54.0,4.0,34,奈良ドリーマーズ,3,2,31,25,25,25,15,121,157,77,11,49.0,15.40,23,10,4,43.5,8,1.60,121,4,19,29,5.4,91,27.0,37.0,50.0,4.0,32
トヨタモビリティ東京スパークル,1,0,25,16,22,19,,82,142,48,11,33.8,12.00,8,0,2,0.0,4,1.00,83,2,7,24,7.5,85,34.0,16.0,49.4,0.0,28,サフィルヴァ北海道,3,3,20,25,25,25,,95,140,64,15,45.7,16.00,16,5,2,31.2,12,3.00,94,1,9,35,8.0,75,35.0,16.0,57.3,4.0,18
サフィルヴァ北海道,3,3,20,25,25,25,,95,140,64,15,45.7,16.00,16,5,2,31.2,12,3.00,94,1,9,35,8.0,75,35.0,16.0,57.3,4.0,18,トヨタモビリティ東京スパークル,1,0,25,16,22,19,,82,142,48,11,33.8,12.00,8,0,2,0.0,4,1.00,83,2,7,24,7.5,85,34.0,16.0,49.4,0.0,28
トヨタモビリティ東京スパークル,2,1,25,23,20,25,10,103,168,56,8,33.3,11.20,11,0,2,0.0,13,2.60,104,3,12,25,6.0,87,27.0,30.0,48.3,3.0,31,奈良ドリーマーズ,3,2,22,25,25,13,15,100,158,66,18,41.8,13.20,20,6,5,30.0,8,1.60,99,3,9,30,8.3,89,33.0,31.0,54.5,4.0,23
奈良ドリーマーズ,3,2,22,25,25,13,15,100,158,66,18,41.8,13.20,20,6,5,30.0,8,1.60,99,3,9,30,8.3,89,33.0,31.0,54.5,4.0,23,トヨタモビリティ東京スパークル,2,1,25,23,20,25,10,103,168,56,8,33.3,11.20,11,0,2,0.0,13,2.60,104,3,12,25,6.0,87,27.0,30.0,48.3,3.0,31
近畿クラブスフィーダ,3,3,25,25,25,,,75,98,46,7,46.9,15.33,17,7,1,41.2,5,1.67,73,2,7,6,2.4,50,27.0,14.0,68.0,2.0,22,トヨタモビリティ東京スパークル,0,0,23,18,18,,,59,99,38,6,38.4,12.67,7,1,1,14.3,2,0.67,61,3,9,8,4.5,65,43.0,15.0,77.7,7.0,16
トヨタモビリティ東京スパークル,0,0,23,18,18,,,59,99,38,6,38.4,12.67,7,1,1,14.3,2,0.67,61,3,9,8,4.5,65,43.0,15.0,77.7,7.0,16,近畿クラブスフィーダ,3,3,25,25,25,,,75,98,46,7,46.9,15.33,17,7,1,41.2,5,1.67,73,2,7,6,2.4,50,27.0,14.0,68.0,2.0,22
サフィルヴァ北海道,2,1,25,20,25,25,8,103,143,61,11,42.7,12.20,6,0,2,0.0,13,2.60,104,0,9,16,1.7,92,53.0,22.0,69.6,4.0,29,奈良ドリーマーズ,3,2,27,25,19,22,15,108,156,69,13,44.2,13.80,13,6,3,46.2,12,2.40,107,3,13,16,3.5,95,55.0,24.0,70.5,3.0,24
奈良ドリーマーズ,3,2,27,25,19,22,15,108,156,69,13,44.2,13.80,13,6,3,46.2,12,2.40,107,3,13,16,3.5,95,55.0,24.0,70.5,3.0,24,サフィルヴァ北海道,2,1,25,20,25,25,8,103,143,61,11,42.7,12.20,6,0,2,0.0,13,2.60,104,0,9,16,1.7,92,53.0,22.0,69.6,4.0,29
近畿クラブスフィーダ,1,0,25,22,23,20,,90,124,49,10,39.5,12.25,25,10,4,40.0,18,4.50,91,2,5,10,3.6,84,54.0,12.0,71.4,4.0,21,奈良ドリーマーズ,3,3,19,25,25,25,,94,138,64,12,46.4,16.00,16,8,4,50.0,6,1.50,93,5,8,14,7.0,86,62.0,13.0,79.7,1.0,19
奈良ドリーマーズ,3,3,19,25,25,25,,94,138,64,12,46.4,16.00,16,8,4,50.0,6,1.50,93,5,8,14,7.0,86,62.0,13.0,79.7,1.0,19,近畿クラブスフィーダ,1,0,25,22,23,20,,90,124,49,10,39.5,12.25,25,10,4,40.0,18,4.50,91,2,5,10,3.6,84,54.0,12.0,71.4,4.0,21
サフィルヴァ北海道,3,3,25,25,25,,,75,95,44,7,46.3,14.67,1,0,0,0.0,7,2.33,74,3,13,11,3.4,52,34.0,10.0,75.0,2.0,21,トヨタモビリティ東京スパークル,0,0,21,19,23,,,63,91,34,8,37.4,11.33,4,1,0,25.0,5,1.67,64,2,11,7,1.6,61,36.0,11.0,68.0,2.0,22
トヨタモビリティ東京スパークル,0,0,21,19,23,,,63,91,34,8,37.4,11.33,4,1,0,25.0,5,1.67,64,2,11,7,1.6,61,36.0,11.0,68.0,2.0,22,サフィルヴァ北海道,3,3,25,25,25,,,75,95,44,7,46.3,14.67,1,0,0,0.0,7,2.33,74,3,13,11,3.4,52,34.0,10.0,75.0,2.0,21
