,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20221106,福岡WS,警視庁,0,0,*,*,サーブ,7,山下,0,1,3215,,,,,,,
1,20221106,福岡WS,警視庁,0,0,*,a,レシーブ成功(良),14,中道,1,1,3215,,,,,,,
2,20221106,福岡WS,警視庁,0,0,*,a,アタック成功,5,大野,1,1,3215,,,,,,,
3,20221106,福岡WS,警視庁,0,1,a,a,,,,1,1,3215,得点,,,,,,
4,20221106,福岡WS,警視庁,0,1,a,a,サーブ,11,平原,0,1,3215,,,,,,,
5,20221106,福岡WS,警視庁,0,1,a,*,レシーブ成功(良),6,田代,1,1,3215,,,,,,,
6,20221106,福岡WS,警視庁,0,1,a,*,アタック,33,馬渡,1,1,3215,,,,,,,
7,20221106,福岡WS,警視庁,0,1,a,*,アタック成功,24,日車,2,1,3215,,,,,,,
8,20221106,福岡WS,警視庁,1,1,*,*,,,,2,1,3215,得点,,,,,,
9,20221106,福岡WS,警視庁,1,1,*,*,サーブ,5,平島,0,1,3215,,,,,,,
10,20221106,福岡WS,警視庁,1,1,*,a,レシーブ成功(良),11,平原,1,1,3215,,,,,,,
11,20221106,福岡WS,警視庁,1,1,*,a,アタック成功,5,大野,1,1,3215,,,,,,,
12,20221106,福岡WS,警視庁,1,2,a,a,,,,1,1,3215,得点,,,,,,
13,20221106,福岡WS,警視庁,1,2,a,a,サーブ,5,大野,0,1,3215,,,,,,,
14,20221106,福岡WS,警視庁,1,2,a,*,レシーブ成功(優),33,馬渡,1,1,3215,,,,,,,
15,20221106,福岡WS,警視庁,1,2,a,*,アタック,9,金川,1,1,3215,,,,,,,
16,20221106,福岡WS,警視庁,1,2,a,a,アタック,22,阿部,2,1,3215,,,,,,,
17,20221106,福岡WS,警視庁,1,2,a,a,アタック成功,14,中道,3,1,3215,,,,,,,
18,20221106,福岡WS,警視庁,1,3,a,a,,,,3,1,3215,得点,,,,,,
19,20221106,福岡WS,警視庁,1,3,a,a,サーブ,5,大野,0,1,3215,,,,,,,
20,20221106,福岡WS,警視庁,1,3,a,*,レシーブ成功(優),33,馬渡,1,1,3215,,,,,,,
21,20221106,福岡WS,警視庁,1,3,a,*,アタック成功,33,馬渡,1,1,3215,,,,,,,
