,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20221126,奈良,警視庁,0,0,*,a,サーブ,2,伊藤,0,1,3228,,,,,,,
1,20221126,奈良,警視庁,0,0,*,*,レシーブ成功(良),16,片野坂,1,1,3228,,,,,,,
2,20221126,奈良,警視庁,0,0,*,*,アタック,18,チョン,1,1,3228,,,,,,,
3,20221126,奈良,警視庁,0,0,*,a,アタック,7,齋藤,2,1,3228,,,,,,,
4,20221126,奈良,警視庁,0,0,*,*,アタック成功,18,チョン,3,1,3228,,,,,,,
5,20221126,奈良,警視庁,1,0,*,*,,,,3,1,3228,得点,,,,,,
6,20221126,奈良,警視庁,1,0,*,*,サービスエース,18,チョン,0,1,3228,,,,,,,
7,20221126,奈良,警視庁,1,0,*,a,レシーブ失敗,15,河西,0,1,3228,,,,,,,
8,20221126,奈良,警視庁,2,0,*,*,,,,0,1,3228,得点,,,,,,
9,20221126,奈良,警視庁,2,0,*,*,サーブミス,18,チョン,0,1,3228,,,,,,,
10,20221126,奈良,警視庁,2,1,a,a,,,,0,1,3228,得点,,,,,,
11,20221126,奈良,警視庁,2,1,a,a,サーブ,11,平原,0,1,3228,,,,,,,
12,20221126,奈良,警視庁,2,1,a,*,レシーブ失敗,18,チョン,1,1,3228,,,,,,,
13,20221126,奈良,警視庁,2,1,a,a,アタック成功,5,大野,1,1,3228,,,,,,,
14,20221126,奈良,警視庁,2,2,a,a,,,,1,1,3228,得点,,,,,,
15,20221126,奈良,警視庁,2,2,a,a,サーブ,11,平原,0,1,3228,,,,,,,
16,20221126,奈良,警視庁,2,2,a,*,レシーブ失敗,18,チョン,1,1,3228,,,,,,,
17,20221126,奈良,警視庁,2,2,a,*,アタック成功,12,江崎,1,1,3228,,,,,,,
18,20221126,奈良,警視庁,3,2,*,*,,,,1,1,3228,得点,,,,,,
19,20221126,奈良,警視庁,3,2,*,*,サーブ,33,岡本,0,1,3228,,,,,,,
20,20221126,奈良,警視庁,3,2,*,a,レシーブ失敗,11,平原,1,1,3228,,,,,,,
21,20221126,奈良,警視庁,3,2,*,a,アタック,15,河西,1,1,3228,,,,,,,
22,20221126,奈良,警視庁,3,2,*,a,アタック成功,7,齋藤,2,1,3228,,,,,,,
23,20221126,奈良,警視庁,3,3,a,a,,,,2,1,3228,得点,,,,,,
24,20221126,奈良,警視庁,3,3,a,a,サーブ,5,大野,0,1,3228,,,,,,,
25,20221126,奈良,警視庁,3,3,a,*,レシーブ成功(良),16,片野坂,1,1,3228,,,,,,,
26,20221126,奈良,警視庁,3,3,a,*,アタック成功,7,有津,1,1,3228,,,,,,,
27,20221126,奈良,警視庁,4,3,*,*,,,,1,1,3228,得点,,,,,,
28,20221126,奈良,警視庁,4,3,*,*,サーブ,12,江崎,0,1,3228,,,,,,,
29,20221126,奈良,警視庁,4,3,*,a,レシーブ失敗,15,河西,1,1,3228,,,,,,,
30,20221126,奈良,警視庁,4,3,*,a,その他ミス,2,伊藤,1,1,3228,,,,,,,
31,20221126,奈良,警視庁,5,3,*,*,,,,1,1,3228,得点,,,,,,
32,20221126,奈良,警視庁,5,3,*,*,サーブ,12,江崎,0,1,3228,,,,,,,
33,20221126,奈良,警視庁,5,3,*,a,レシーブ成功(良),15,河西,1,1,3228,,,,,,,
34,20221126,奈良,警視庁,5,3,*,a,アタック,22,阿部,1,1,3228,,,,,,,
35,20221126,奈良,警視庁,5,3,*,*,アタック,7,有津,2,1,3228,,,,,,,
36,20221126,奈良,警視庁,5,3,*,a,ブロック成功,15,河西,3,1,3228,,,,,,,
