,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20230107,近畿,福岡WS,0,0,*,*,サーブ,29,久保田,0,1,3249,,,,,,,
1,20230107,近畿,福岡WS,0,0,*,a,レシーブ失敗,34,藤井,1,1,3249,,,,,,,
2,20230107,近畿,福岡WS,0,0,*,a,アタック,34,藤井,1,1,3249,,,,,,,
3,20230107,近畿,福岡WS,0,0,*,a,アタック成功,7,山下,2,1,3249,,,,,,,
4,20230107,近畿,福岡WS,0,1,a,a,,,,2,1,3249,得点,,,,,,
5,20230107,近畿,福岡WS,0,1,a,a,サーブ,7,山下,0,1,3249,,,,,,,
6,20230107,近畿,福岡WS,0,1,a,*,レシーブ失敗,14,荒木,1,1,3249,,,,,,,
7,20230107,近畿,福岡WS,0,1,a,*,アタック,8,谷口,1,1,3249,,,,,,,
8,20230107,近畿,福岡WS,0,1,a,a,アタック,33,馬渡,2,1,3249,,,,,,,
9,20230107,近畿,福岡WS,0,1,a,*,その他ミス,8,谷口,3,1,3249,,,,,,,
10,20230107,近畿,福岡WS,0,2,a,a,,,,3,1,3249,得点,,,,,,
11,20230107,近畿,福岡WS,0,2,a,a,サーブミス,7,山下,0,1,3249,,,,,,,
12,20230107,近畿,福岡WS,1,2,*,*,,,,0,1,3249,得点,,,,,,
13,20230107,近畿,福岡WS,1,2,*,*,サーブ,9,北村,0,1,3249,,,,,,,
14,20230107,近畿,福岡WS,1,2,*,a,レシーブ成功(優),30,西山,1,1,3249,,,,,,,
15,20230107,近畿,福岡WS,1,2,*,a,アタック成功,33,馬渡,1,1,3249,,,,,,,
16,20230107,近畿,福岡WS,1,3,a,a,,,,1,1,3249,得点,,,,,,
17,20230107,近畿,福岡WS,1,3,a,a,サーブ,9,金川,0,1,3249,,,,,,,
18,20230107,近畿,福岡WS,1,3,a,*,レシーブ成功(優),18,後藤,1,1,3249,,,,,,,
19,20230107,近畿,福岡WS,1,3,a,*,アタック成功,37,山本(希),1,1,3249,,,,,,,
20,20230107,近畿,福岡WS,2,3,*,*,,,,1,1,3249,得点,,,,,,
21,20230107,近畿,福岡WS,2,3,*,*,サーブ,37,山本(希),0,1,3249,,,,,,,
22,20230107,近畿,福岡WS,2,3,*,a,レシーブ成功(良),33,馬渡,1,1,3249,,,,,,,
23,20230107,近畿,福岡WS,2,3,*,a,アタック成功,5,平島,1,1,3249,,,,,,,
24,20230107,近畿,福岡WS,2,4,a,a,,,,1,1,3249,得点,,,,,,
25,20230107,近畿,福岡WS,2,4,a,a,サーブミス,34,藤井,0,1,3249,,,,,,,
26,20230107,近畿,福岡WS,3,4,*,*,,,,0,1,3249,得点,,,,,,
27,20230107,近畿,福岡WS,3,4,*,*,サーブ,8,谷口,0,1,3249,,,,,,,
28,20230107,近畿,福岡WS,3,4,*,a,レシーブ成功(優),33,馬渡,1,1,3249,,,,,,,
29,20230107,近畿,福岡WS,3,4,*,a,アタック,33,馬渡,1,1,3249,,,,,,,
30,20230107,近畿,福岡WS,3,4,*,*,その他ミス,29,久保田,2,1,3249,,,,,,,
31,20230107,近畿,福岡WS,3,5,a,a,,,,2,1,3249,得点,,,,,,
32,20230107,近畿,福岡WS,3,5,a,a,サーブ,33,馬渡,0,1,3249,,,,,,,
33,20230107,近畿,福岡WS,3,5,a,*,レシーブ成功(優),18,後藤,1,1,3249,,,,,,,
34,20230107,近畿,福岡WS,3,5,a,*,アタック,26,伴,1,1,3249,,,,,,,
35,20230107,近畿,福岡WS,3,5,a,a,ブロック成功,7,山下,2,1,3249,,,,,,,
36,20230107,近畿,福岡WS,3,6,a,a,,,,2,1,3249,得点,,,,,,
37,20230107,近畿,福岡WS,3,6,a,a,サーブ,33,馬渡,0,1,3249,,,,,,,
38,20230107,近畿,福岡WS,3,6,a,*,レシーブ失敗,14,荒木,1,1,3249,,,,,,,
39,20230107,近畿,福岡WS,3,6,a,*,アタック,18,後藤,1,1,3249,,,,,,,
40,20230107,近畿,福岡WS,3,6,a,*,アタック,18,後藤,2,1,3249,,,,,,,
41,20230107,近畿,福岡WS,3,6,a,a,アタック成功,7,山下,3,1,3249,,,,,,,
42,20230107,近畿,福岡WS,3,7,a,a,,,,3,1,3249,得点,,,,,,
43,20230107,近畿,福岡WS,3,7,a,a,サーブ,33,馬渡,0,1,3249,,,,,,,
44,20230107,近畿,福岡WS,3,7,a,*,レシーブ成功(優),26,伴,1,1,3249,,,,,,,
