,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230121,奈良,近畿,0,0,*,a,サーブ,29,久保田,0,1,3274,,,,,,
1,20230121,奈良,近畿,0,0,*,*,レシーブ成功(良),16,片野坂,1,1,3274,,,,,,
2,20230121,奈良,近畿,0,0,*,*,アタック成功,18,チョン,1,1,3274,,,,,,
3,20230121,奈良,近畿,1,0,*,*,,,,1,1,3274,得点,,,,,
4,20230121,奈良,近畿,1,0,*,*,サーブミス,17,近藤,0,1,3274,,,,,,
5,20230121,奈良,近畿,1,1,a,a,,,,0,1,3274,得点,,,,,
6,20230121,奈良,近畿,1,1,a,a,サーブ,9,北村,0,1,3274,,,,,,
7,20230121,奈良,近畿,1,1,a,*,レシーブ成功(優),25,山根,1,1,3274,,,,,,
8,20230121,奈良,近畿,1,1,a,*,アタック,33,岡本,1,1,3274,,,,,,
9,20230121,奈良,近畿,1,1,a,a,アタック成功,18,後藤,2,1,3274,,,,,,
10,20230121,奈良,近畿,1,2,a,a,,,,2,1,3274,得点,,,,,
11,20230121,奈良,近畿,1,2,a,a,サーブミス,9,北村,0,1,3274,,,,,,
12,20230121,奈良,近畿,2,2,*,*,,,,0,1,3274,得点,,,,,
13,20230121,奈良,近畿,2,2,*,*,サーブ,18,チョン,0,1,3274,,,,,,
14,20230121,奈良,近畿,2,2,*,a,レシーブ成功(優),14,荒木,1,1,3274,,,,,,
15,20230121,奈良,近畿,2,2,*,a,アタック成功,18,後藤,1,1,3274,,,,,,
16,20230121,奈良,近畿,2,3,a,a,,,,1,1,3274,得点,,,,,
17,20230121,奈良,近畿,2,3,a,a,サーブ,32,東影,0,1,3274,,,,,,
18,20230121,奈良,近畿,2,3,a,*,レシーブ成功(優),25,山根,1,1,3274,,,,,,
19,20230121,奈良,近畿,2,3,a,*,アタック成功,23,藤川,1,1,3274,,,,,,
20,20230121,奈良,近畿,3,3,*,*,,,,1,1,3274,得点,,,,,
21,20230121,奈良,近畿,3,3,*,*,サーブミス,33,岡本,0,1,3274,,,,,,
22,20230121,奈良,近畿,3,4,a,a,,,,0,1,3274,得点,,,,,
23,20230121,奈良,近畿,3,4,a,a,サーブミス,8,谷口,0,1,3274,,,,,,
24,20230121,奈良,近畿,4,4,*,*,,,,0,1,3274,得点,,,,,
25,20230121,奈良,近畿,4,4,*,*,サービスエース,23,藤川,0,1,3274,,,,,,
26,20230121,奈良,近畿,4,4,*,a,レシーブ失敗,26,伴,0,1,3274,,,,,,
27,20230121,奈良,近畿,5,4,*,*,,,,0,1,3274,得点,,,,,
28,20230121,奈良,近畿,5,4,*,*,サーブミス,23,藤川,0,1,3274,,,,,,
29,20230121,奈良,近畿,5,5,a,a,,,,0,1,3274,得点,,,,,
30,20230121,奈良,近畿,5,5,a,a,ノータッチエース,18,後藤,0,1,3274,,,,,,
31,20230121,奈良,近畿,5,6,a,a,,,,0,1,3274,得点,,,,,
32,20230121,奈良,近畿,5,6,a,a,サーブ,18,後藤,0,1,3274,,,,,,
33,20230121,奈良,近畿,5,6,a,*,レシーブ失敗,18,チョン,1,1,3274,,,,,,
34,20230121,奈良,近畿,5,6,a,*,アタック,16,片野坂,1,1,3274,,,,,,
35,20230121,奈良,近畿,5,6,a,a,アタック,18,後藤,2,1,3274,,,,,,
36,20230121,奈良,近畿,5,6,a,*,アタック成功,18,チョン,3,1,3274,,,,,,
37,20230121,奈良,近畿,6,6,*,*,,,,3,1,3274,得点,,,,,
38,20230121,奈良,近畿,6,6,*,*,サーブ,16,片野坂,0,1,3274,,,,,,
39,20230121,奈良,近畿,6,6,*,a,レシーブ成功(良),14,荒木,1,1,3274,,,,,,
40,20230121,奈良,近畿,6,6,*,a,アタック失敗,8,谷口,1,1,3274,,,,,,
41,20230121,奈良,近畿,7,6,*,*,,,,1,1,3274,得点,,,,,
42,20230121,奈良,近畿,7,6,*,*,サーブ,16,片野坂,0,1,3274,,,,,,
43,20230121,奈良,近畿,7,6,*,a,レシーブ成功(優),26,伴,1,1,3274,,,,,,
44,20230121,奈良,近畿,7,6,*,a,アタック成功,26,伴,1,1,3274,,,,,,
45,20230121,奈良,近畿,7,7,a,a,,,,1,1,3274,得点,,,,,
46,20230121,奈良,近畿,7,7,a,a,サーブ,26,伴,0,1,3274,,,,,,
47,20230121,奈良,近畿,7,7,a,*,レシーブ成功(良),18,チョン,1,1,3274,,,,,,
48,20230121,奈良,近畿,7,7,a,*,アタック成功,23,藤川,1,1,3274,,,,,,
49,20230121,奈良,近畿,8,7,*,*,,,,1,1,3274,得点,,,,,
50,20230121,奈良,近畿,8,7,*,*,サーブ,7,有津,0,1,3274,,,,,,
51,20230121,奈良,近畿,8,7,*,a,レシーブ成功(優),14,荒木,1,1,3274,,,,,,
52,20230121,奈良,近畿,8,7,*,a,アタック,18,後藤,1,1,3274,,,,,,
53,20230121,奈良,近畿,8,7,*,*,アタック,23,藤川,2,1,3274,,,,,,
54,20230121,奈良,近畿,8,7,*,a,アタック成功,9,北村,3,1,3274,,,,,,
55,20230121,奈良,近畿,8,8,a,a,,,,3,1,3274,得点,,,,,
56,20230121,奈良,近畿,8,8,a,a,サーブ,29,久保田,0,1,3274,,,,,,
57,20230121,奈良,近畿,8,8,a,*,レシーブ成功(優),18,チョン,1,1,3274,,,,,,
58,20230121,奈良,近畿,8,8,a,*,アタック成功,18,チョン,1,1,3274,,,,,,
59,20230121,奈良,近畿,9,8,*,*,,,,1,1,3274,得点,,,,,
60,20230121,奈良,近畿,9,8,*,*,サーブ,17,近藤,0,1,3274,,,,,,
61,20230121,奈良,近畿,9,8,*,a,レシーブ成功(良),14,荒木,1,1,3274,,,,,,
62,20230121,奈良,近畿,9,8,*,a,アタック成功,9,北村,1,1,3274,,,,,,
63,20230121,奈良,近畿,9,9,a,a,,,,1,1,3274,得点,,,,,
64,20230121,奈良,近畿,9,9,a,a,サーブ,9,北村,0,1,3274,,,,,,
65,20230121,奈良,近畿,9,9,a,*,レシーブ成功(良),16,片野坂,1,1,3274,,,,,,
66,20230121,奈良,近畿,9,9,a,*,アタック,23,藤川,1,1,3274,,,,,,
67,20230121,奈良,近畿,9,9,a,*,アタック成功,33,岡本,2,1,3274,,,,,,
68,20230121,奈良,近畿,10,9,*,*,,,,2,1,3274,得点,,,,,
69,20230121,奈良,近畿,10,9,*,*,サーブミス,18,チョン,0,1,3274,,,,,,
70,20230121,奈良,近畿,10,10,a,a,,,,0,1,3274,得点,,,,,
71,20230121,奈良,近畿,10,10,a,a,サーブ,32,東影,0,1,3274,,,,,,
72,20230121,奈良,近畿,10,10,a,*,レシーブ成功(良),25,山根,1,1,3274,,,,,,
73,20230121,奈良,近畿,10,10,a,*,アタック成功,33,岡本,1,1,3274,,,,,,
74,20230121,奈良,近畿,11,10,*,*,,,,1,1,3274,得点,,,,,
75,20230121,奈良,近畿,11,10,*,*,サーブ,33,岡本,0,1,3274,,,,,,
76,20230121,奈良,近畿,11,10,*,a,レシーブ失敗,9,北村,1,1,3274,,,,,,
77,20230121,奈良,近畿,11,10,*,a,アタック,8,谷口,1,1,3274,,,,,,
78,20230121,奈良,近畿,11,10,*,*,アタック,23,藤川,2,1,3274,,,,,,
79,20230121,奈良,近畿,11,10,*,a,アタック成功,18,後藤,3,1,3274,,,,,,
80,20230121,奈良,近畿,11,11,a,a,,,,3,1,3274,得点,,,,,
81,20230121,奈良,近畿,11,11,a,a,サーブ,8,谷口,0,1,3274,,,,,,
82,20230121,奈良,近畿,11,11,a,*,レシーブ成功(優),25,山根,1,1,3274,,,,,,
83,20230121,奈良,近畿,11,11,a,*,アタック,16,片野坂,1,1,3274,,,,,,
84,20230121,奈良,近畿,11,11,a,*,アタック,16,片野坂,2,1,3274,,,,,,
85,20230121,奈良,近畿,11,11,a,a,アタック,18,後藤,3,1,3274,,,,,,
86,20230121,奈良,近畿,11,11,a,a,アタック,29,久保田,4,1,3274,,,,,,
87,20230121,奈良,近畿,11,11,a,a,アタック成功,9,北村,5,1,3274,,,,,,
88,20230121,奈良,近畿,11,12,a,a,,,,5,1,3274,得点,,,,,
89,20230121,奈良,近畿,11,12,a,a,,,,0,1,3274,,,,,,
90,20230121,奈良,近畿,11,12,a,a,サーブ,8,谷口,0,1,3274,,,,,,
91,20230121,奈良,近畿,11,12,a,*,レシーブ失敗,18,チョン,1,1,3274,,,,,,
92,20230121,奈良,近畿,11,12,a,a,アタック成功,18,後藤,1,1,3274,,,,,,
93,20230121,奈良,近畿,11,13,a,a,,,,1,1,3274,得点,,,,,
94,20230121,奈良,近畿,11,13,a,a,サーブ,8,谷口,0,1,3274,,,,,,
95,20230121,奈良,近畿,11,13,a,*,レシーブ失敗,18,チョン,1,1,3274,,,,,,
96,20230121,奈良,近畿,11,13,a,*,アタック,23,藤川,1,1,3274,,,,,,
97,20230121,奈良,近畿,11,13,a,a,その他ミス,26,伴,2,1,3274,,,,,,
98,20230121,奈良,近畿,12,13,*,*,,,,2,1,3274,得点,,,,,
99,20230121,奈良,近畿,12,13,*,*,サーブミス,23,藤川,0,1,3274,,,,,,
100,20230121,奈良,近畿,12,14,a,a,,,,0,1,3274,得点,,,,,
101,20230121,奈良,近畿,12,14,a,a,サーブ,18,後藤,0,1,3274,,,,,,
102,20230121,奈良,近畿,12,14,a,*,レシーブ成功(優),16,片野坂,1,1,3274,,,,,,
103,20230121,奈良,近畿,12,14,a,*,アタック成功,16,片野坂,1,1,3274,,,,,,
104,20230121,奈良,近畿,13,14,*,*,,,,1,1,3274,得点,,,,,
105,20230121,奈良,近畿,13,14,*,*,サーブ,16,片野坂,0,1,3274,,,,,,
106,20230121,奈良,近畿,13,14,*,a,レシーブ成功(優),14,荒木,1,1,3274,,,,,,
107,20230121,奈良,近畿,13,14,*,a,アタック成功,26,伴,1,1,3274,,,,,,
108,20230121,奈良,近畿,13,15,a,a,,,,1,1,3274,得点,,,,,
109,20230121,奈良,近畿,13,15,a,a,,,,0,1,3274,,IN:17,友渕,OUT:26,伴,
110,20230121,奈良,近畿,13,15,a,a,サーブ,17,友渕,0,1,3274,,,,,,
111,20230121,奈良,近畿,13,15,a,*,レシーブ成功(良),25,山根,1,1,3274,,,,,,
112,20230121,奈良,近畿,13,15,a,*,アタック成功,23,藤川,1,1,3274,,,,,,
113,20230121,奈良,近畿,14,15,*,*,,,,1,1,3274,得点,,,,,
114,20230121,奈良,近畿,14,15,*,a,,,,0,1,3274,,IN:26,伴,OUT:17,友渕,
115,20230121,奈良,近畿,14,15,*,*,サーブ,7,有津,0,1,3274,,,,,,
116,20230121,奈良,近畿,14,15,*,a,レシーブ成功(良),9,北村,1,1,3274,,,,,,
