,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230114,福岡WS,千葉,0,0,*,a,サーブミス,10,松下(和),0,1,3263,,,,,,
1,20230114,福岡WS,千葉,1,0,*,*,,,,0,1,3263,得点,,,,,
2,20230114,福岡WS,千葉,1,0,*,*,サーブ,7,山下,0,1,3263,,,,,,
3,20230114,福岡WS,千葉,1,0,*,a,レシーブ失敗,10,松下(和),1,1,3263,,,,,,
4,20230114,福岡WS,千葉,1,0,*,*,アタック成功,9,金川,1,1,3263,,,,,,
5,20230114,福岡WS,千葉,2,0,*,*,,,,1,1,3263,得点,,,,,
6,20230114,福岡WS,千葉,2,0,*,*,サーブ,7,山下,0,1,3263,,,,,,
7,20230114,福岡WS,千葉,2,0,*,a,レシーブ成功(優),21,遠藤,1,1,3263,,,,,,
8,20230114,福岡WS,千葉,2,0,*,a,アタック成功,25,野沢,1,1,3263,,,,,,
9,20230114,福岡WS,千葉,2,1,a,a,,,,1,1,3263,得点,,,,,
10,20230114,福岡WS,千葉,2,1,a,a,サーブミス,19,瀧内,0,1,3263,,,,,,
11,20230114,福岡WS,千葉,3,1,*,*,,,,0,1,3263,得点,,,,,
12,20230114,福岡WS,千葉,3,1,*,*,サーブ,9,金川,0,1,3263,,,,,,
13,20230114,福岡WS,千葉,3,1,*,a,レシーブ成功(良),4,橋本,1,1,3263,,,,,,
14,20230114,福岡WS,千葉,3,1,*,a,アタック,25,野沢,1,1,3263,,,,,,
15,20230114,福岡WS,千葉,3,1,*,*,ブロック成功,33,馬渡,2,1,3263,,,,,,
16,20230114,福岡WS,千葉,4,1,*,*,,,,2,1,3263,得点,,,,,
17,20230114,福岡WS,千葉,4,1,*,*,サーブ,9,金川,0,1,3263,,,,,,
18,20230114,福岡WS,千葉,4,1,*,a,レシーブ成功(優),10,松下(和),1,1,3263,,,,,,
19,20230114,福岡WS,千葉,4,1,*,a,アタック,4,橋本,1,1,3263,,,,,,
20,20230114,福岡WS,千葉,4,1,*,*,アタック,24,日車,2,1,3263,,,,,,
21,20230114,福岡WS,千葉,4,1,*,a,ブロック成功,26,松下(正),3,1,3263,,,,,,
22,20230114,福岡WS,千葉,4,2,a,a,,,,3,1,3263,得点,,,,,
23,20230114,福岡WS,千葉,4,2,a,a,サーブ,26,松下(正),0,1,3263,,,,,,
24,20230114,福岡WS,千葉,4,2,a,*,レシーブ失敗,24,日車,1,1,3263,,,,,,
25,20230114,福岡WS,千葉,4,2,a,a,アタック成功,4,橋本,1,1,3263,,,,,,
26,20230114,福岡WS,千葉,4,3,a,a,,,,1,1,3263,得点,,,,,
27,20230114,福岡WS,千葉,4,3,a,a,サーブ,26,松下(正),0,1,3263,,,,,,
28,20230114,福岡WS,千葉,4,3,a,*,レシーブ成功(優),8,藤尾,1,1,3263,,,,,,
